categoria_str,precio_compra,img_caratula,categoria_id,titulo,precio_venta,sku,precio_intercambio
PlayStation 4,22.00,/product_images/Juegos/PS4 Juegos/5055856410706_s.jpg,1001,Dishonored 2 (Sin DLC),40.00,5055856410706,27.00
PlayStation 4,36.00,/product_images/Juegos/PS4 Juegos/3391891990097_s.jpg,1001,Dragon Ball Xenoverse 2,65.00,3391891990097,44.00
PlayStation 4,20.00,/product_images/Juegos/PS4 Juegos/3307215977453_s.jpg,1001,Assassin's Creed: The Ezio Collection,42.00,3307215977453,27.00
PlayStation 4,23.00,/product_images/Juegos/PS4 Juegos/5055856411574_s.jpg,1001,Elder Scrolls V: Skyrim - Special Edition,42.00,5055856411574,28.00
Nintendo 3DS,13.00,/product_images/Juegos/3DS Juegos/045496523848_s.jpg,977,Animal Crossing: New Leaf,28.00,045496523848,18.00
Nintendo 3DS,12.00,/product_images/Juegos/3DS Juegos/045496523343_s.jpg,977,Luigi's Mansion 2,25.00,045496523343,16.00
Nintendo 3DS,9.00,/product_images/Juegos/3DS Juegos/5021290053519_s.jpg,977,Kingdom Hearts 3D: Dream Drop Distance,20.00,5021290053519,13.00
Nintendo 3DS,15.00,/product_images/Juegos/3DS Juegos/045496529703_s.jpg,977,Pokemon Mundo Megamisterioso,32.00,045496529703,20.00
Nintendo 3DS,9.00,/product_images/Juegos/3DS Juegos/045496527518_s.jpg,977,Inazuma Eleven Go Chrono Stones: Llamarada,20.00,045496527518,13.00
Nintendo 3DS,7.00,/product_images/Juegos/3DS Juegos/045496521585_s.jpg,977,Resident Evil: Revelations,15.00,045496521585,9.00
Nintendo 3DS,31.00,/product_images/defimg2_s.jpg,977,Super Mario Maker,45.00,045496474287,35.00
Nintendo 3DS,16.00,/product_images/Juegos/3DS Juegos/0045496473242_s.jpg,977,Monster Hunter Generations,35.00,0045496473242,22.00
Nintendo 3DS,10.00,/product_images/Juegos/3DS Juegos/045496527587_s.jpg,977,Inazuma Eleven Go Chrono Stone: Trueno,22.00,045496527587,14.00
Nintendo 3DS,8.00,/product_images/Juegos/3DS Juegos/045496522629_s.jpg,977,Profesor Layton: Máscara de los prodigio,18.00,045496522629,11.00
Nintendo 3DS,6.00,/product_images/Juegos/3DS Juegos/045496524135_s.jpg,977,Inazuma Eleven 3: Rayo Celeste,14.00,045496524135,9.00
Nintendo 3DS,16.00,/product_images/Juegos/3DS Juegos/045496524821_s.jpg,977,Bravely Default,30.00,045496524821,20.00
Nintendo 3DS,3.00,/product_images/Juegos/3DS Juegos/045496520502_s.jpg,977,Super Street Fighter 3D,8.00,045496520502,5.00
Nintendo 3DS,12.00,/product_images/Juegos/3DS Juegos/045496528164_s.jpg,977,Animal Crossing: Happy Home Designer,25.00,045496528164,16.00
Nintendo 3DS,8.00,/product_images/Juegos/3DS Juegos/045496524661_s.jpg,977,Mario Party: Island Tour,18.00,045496524661,11.00
Nintendo 3DS,5.00,/product_images/Juegos/3DS Juegos/045496525620_s.jpg,977,Inazuma Eleven Go: Light,12.00,045496525620,7.00
Nintendo 3DS,4.00,/product_images/Juegos/3DS Juegos/045496523145_s.jpg,977,Castlevania Lords Of Shadow,10.00,045496523145,6.00
Nintendo 3DS,10.00,/product_images/Juegos/3DS Juegos/5021290071308_s.jpg,977,Final Fantasy Explorers,22.00,5021290071308,14.00
Nintendo 3DS,7.00,/product_images/Juegos/3DS Juegos/5051893143478_s.jpg,977,LEGO Marvel Superheroes,15.00,5051893143478,9.00
Nintendo 3DS,4.00,/product_images/Juegos/3DS Juegos/045496520069_s.jpg,977,Nintendogs + Gatos: Golden Retriever,9.00,045496520069,5.00
Nintendo 3DS,12.00,/product_images/Juegos/3DS Juegos/045496525996_s.jpg,977,Fantasy Life,25.00,045496525996,16.00
Nintendo 3DS,6.00,/product_images/Juegos/3DS Juegos/045496523732_s.jpg,977,Lego City Undercover: Chase Begins,14.00,045496523732,9.00
Nintendo 3DS,5.00,/product_images/Juegos/3DS Juegos/045496523251_s.jpg,977,Monster Hunter 3 Ultimate,12.00,045496523251,7.00
Nintendo 3DS,5.00,/product_images/Juegos/3DS Juegos/045496525699_s.jpg,977,Inazuma Eleven Go: Shadow,12.00,045496525699,7.00
Nintendo 3DS,6.00,/product_images/Juegos/3DS Juegos/0045496525187_s.jpg,977,Yoshi's New Island,14.00,0045496525187,9.00
Nintendo 3DS,16.00,/product_images/Juegos/3DS Juegos/045496527297_s.jpg,977,Legend of Zelda Majora's Mask,30.00,045496527297,20.00
Nintendo 3DS,16.00,/product_images/defimg2_s.jpg,977,Dragon Quest VII: Fragmentos De Un Mundo Olvidado,35.00,045496473617,22.00
Nintendo 3DS,12.00,/product_images/Juegos/3DS Juegos/045496472108_s.jpg,977,Hyrule Warriors Legends,26.00,045496472108,16.00
Nintendo 3DS,11.00,/product_images/Juegos/3DS Juegos/045496527730_s.jpg,977,Xenoblade Chronicles 3D,24.00,045496527730,15.00
Nintendo 3DS,15.00,/product_images/Juegos/3DS Juegos/045496473051_s.jpg,977,Kirby: Planet Robobot,32.00,045496473051,20.00
Nintendo 3DS,14.00,/product_images/Juegos/3DS Juegos/045496523435_s.jpg,977,Fire Emblem Awakening,30.00,045496523435,19.00
Nintendo 3DS,6.00,/product_images/Juegos/3DS Juegos/045496521882_s.jpg,977,Kid Icarus: Uprising,14.00,045496521882,9.00
Nintendo 3DS,13.00,/product_images/defimg1_s.jpg,977,Mario Party Star Rush,28.00,045496473983,18.00
Nintendo 3DS,4.00,/product_images/Juegos/3DS Juegos/045496524067_s.jpg,977,Inazuma Eleven 3 : Fuego Explosivo,10.00,045496524067,6.00
Nintendo 3DS,5.00,/product_images/Juegos/3DS Juegos/045496528263_s.jpg,977,Little Battlers eXperience,12.00,045496528263,7.00
Nintendo 3DS,5.00,/product_images/Juegos/3DS Juegos/5030931111402_s.jpg,977,FIFA 14,12.00,5030931111402,7.00
Nintendo 3DS,3.00,/product_images/Juegos/3DS Juegos/5030947113216_s.jpg,977,FIFA 15,16.00,5030947113216,6.00
Nintendo 3DS,15.00,/product_images/Juegos/3DS Juegos/045496471972_s.jpg,977,Bravely Second: End Layer,28.00,045496471972,19.00
Nintendo 3DS,10.00,/product_images/Juegos/3DS Juegos/045496528485_s.jpg,977,Legend of Zelda: Tri Force Heroes,22.00,045496528485,14.00
Nintendo 3DS,8.00,/product_images/Juegos/3DS Juegos/045496523923_s.jpg,977,Mario & Luigi: Dream Team,18.00,045496523923,11.00
Nintendo 3DS,9.00,/product_images/Juegos/3DS Juegos/5051893218466_s.jpg,977,LEGO Marvel Vengadores,20.00,5051893218466,13.00
Nintendo 3DS,6.00,/product_images/Juegos/3DS Juegos/045496521981_s.jpg,977,Mario Tennis Open,14.00,045496521981,9.00
Nintendo 3DS,12.00,/product_images/defimg3_s.jpg,977,Rhythm Paradise Megamix,25.00,045496474126,16.00
Nintendo 3DS,6.00,/product_images/Juegos/3DS Juegos/045496521370_s.jpg,977,Super Pokemon Rumble,15.00,045496521370,9.00
Nintendo DS,18.00,/product_images/Juegos/DS Juegos/04549646PSSN_s.jpg,834,Pokemon Plata SoulSilver Sin Pokewalker,40.00,04549646,25.00
Nintendo DS,0.90,/product_images/Juegos/DS Juegos/045496462963_s.jpg,834,Nintendogs Dalmatian & Friends,4.00,045496462963,1.50
Nintendo DS,18.00,/product_images/Juegos/DS Juegos/045496469641B_s.jpg,834,Pokemon Oro HeartGold Sin Pokewalker,40.00,045496469641,25.00
Nintendo DS,9.00,/product_images/Juegos/DS Juegos/045496468644_s.jpg,834,Pokemon Platino,20.00,045496468644,12.00
Nintendo DS,7.00,/product_images/Juegos/DS Juegos/045496462031_s.jpg,834,Super Mario 64 DS,16.00,045496462031,10.00
Nintendo DS,5.00,/product_images/Juegos/DS Juegos/5055277000982_s.jpg,834,Mario & Sonic en los JJ.OO. de Invierno,12.00,5055277000982,7.00
Nintendo DS,5.00,/product_images/Juegos/DS Juegos/045496462543_s.jpg,834,Animal Crossing: Wild World,12.00,045496462543,7.00
Nintendo DS,3.00,/product_images/Juegos/DS Juegos/045496469160_s.jpg,834,Style Boutique,7.00,045496469160,4.00
Nintendo DS,2.00,/product_images/Juegos/DS Juegos/045496471729_s.jpg,834,Inazuma Eleven 2 : Ventisca Eterna,6.00,045496471729,3.00
Nintendo DS,5.00,/product_images/Juegos/DS Juegos/045496464257_s.jpg,834,Hotel Dusk: Room 215,12.00,045496464257,7.00
Nintendo DS,5.00,/product_images/Juegos/DS Juegos/045496465896_s.jpg,834,Mario Party DS,12.00,045496465896,7.00
Nintendo DS,2.00,/product_images/Juegos/DS Juegos/045496462239_s.jpg,834,NintenDogs Dachshund & Friends,6.00,045496462239,3.00
Nintendo DS,3.00,/product_images/Juegos/DS Juegos/045496464103_s.jpg,834,Pokemon Ranger,8.00,045496464103,5.00
Nintendo DS,5.00,/product_images/Juegos/DS Juegos/5060138433519_s.jpg,834,Mario & Sonic en los Juegos Olimpicos,12.00,5060138433519,7.00
Nintendo DS,0.20,/product_images/Juegos/DS Juegos/045496463052_s.jpg,834,Big Brain Academy,1.50,045496463052,0.40
Nintendo DS,0.20,/product_images/Juegos/DS Juegos/5030934051811_s.jpg,834,FIFA 07,1.50,5030934051811,0.40
Nintendo DS,0.20,/product_images/Juegos/DS Juegos/045496467258_s.jpg,834,Cocina Conmigo,1.50,045496467258,0.40
Nintendo DS,3.00,/product_images/Juegos/DS Juegos/045496462796_s.jpg,834,Metroid Prime Hunters,8.00,045496462796,5.00
Nintendo DS,0.70,/product_images/Juegos/DS Juegos/045496470210_s.jpg,834,Art Academy,3.00,045496470210,1.10
Nintendo DS,0.70,/product_images/Juegos/DS Juegos/045496463199_s.jpg,834,42 Juegos de Siempre,3.00,045496463199,1.10
Nintendo DS,11.00,/product_images/Juegos/DS Juegos/045496469467_s.jpg,834,Legend Of Zelda Spirit Tracks,25.00,045496469467,15.00
Nintendo DS,2.00,/product_images/Juegos/DS Juegos/5030934092296_s.jpg,834,FIFA 11,5.00,5030934092296,3.00
Nintendo DS,5.00,/product_images/Juegos/DS Juegos/5060121820722_s.jpg,834,Final Fantasy III,12.00,5060121820722,7.00
Nintendo DS,4.00,/product_images/Juegos/DS Juegos/045496467722_s.jpg,834,Pokemon Ranger: Sombras de Almia,10.00,045496467722,6.00
Nintendo DS,5.00,/product_images/Juegos/DS Juegos/045496467944_s.jpg,834,Profesor Layton y la Villa Misteriosa,12.00,045496467944,7.00
Nintendo DS,2.00,/product_images/Juegos/DS Juegos/4005209139052_s.jpg,834,Bob Esponja Atrapados En El Congelador,6.00,4005209139052,3.00
Nintendo DS,6.00,/product_images/Juegos/DS Juegos/045496471552_s.jpg,834,Profesor Layton - Llamada Del Espectro,15.00,045496471552,9.00
Nintendo DS,6.00,/product_images/Juegos/DS Juegos/045496470555_s.jpg,834,"Profesor Layton y El Futuro Perdido, El",15.00,045496470555,9.00
Nintendo DS,5.00,/product_images/Juegos/DS Juegos/045496468910_s.jpg,834,Profesor Layton y la Caja de Pandora,12.00,045496468910,7.00
Nintendo DS,0.70,/product_images/Juegos/DS Juegos/045496464141_s.jpg,834,Spectrobes,3.00,045496464141,1.10
Nintendo DS,3.00,/product_images/Juegos/DS Juegos/5030934059404_s.jpg,834,Los Simpson - El Videojuego,7.00,5030934059404,4.00
Nintendo DS,1.00,/product_images/Juegos/DS Juegos/5030934051781_s.jpg,834,Los Sims 2 Mascotas,4.50,5030934051781,1.70
Nintendo DS,0.20,/product_images/Juegos/DS Juegos/3307210414724_s.jpg,834,Mi Experto en Vida Sana (Podometer),1.50,3307210414724,0.40
Nintendo DS,0.10,/product_images/Juegos/DS Juegos/045496468019_s.jpg,834,High School Musical 3: Fin de Curso,1.00,045496468019,0.30
Nintendo DS,4.00,/product_images/Juegos/DS Juegos/045496467036_s.jpg,834,Pokemon: Mundo Misterioso Expl. del Tiem,10.00,045496467036,6.00
Nintendo DS,2.00,/product_images/Juegos/DS Juegos/4005209077316_s.jpg,834,Disney Cars,6.00,4005209077316,3.00
Nintendo DS,2.00,/product_images/Juegos/DS Juegos/5030934057059_s.jpg,834,My Sims,6.00,5030934057059,3.00
Nintendo DS,2.00,/product_images/Juegos/DS Juegos/3348542202184_s.jpg,834,Ice Age 2: El Deshielo,5.00,3348542202184,3.00
Nintendo DS,1.00,/product_images/Juegos/DS Juegos/3307210322685_s.jpg,834,Imagina ser Veterinaria,4.50,3307210322685,1.70
Nintendo DS,6.00,/product_images/Juegos/DS Juegos/5060121822870_s.jpg,834,Final Fantasy IV,15.00,5060121822870,9.00
Nintendo DS,22.00,/product_images/Juegos/DS Juegos/045496469740_s.jpg,834,Pokemon Plata SoulSilver + Pokewalker,50.00,045496469740,31.00
Nintendo DS,0.90,/product_images/Juegos/DS Juegos/5030934078078_s.jpg,834,FIFA 10,4.00,5030934078078,1.50
Nintendo DS,4.00,/product_images/Juegos/DS Juegos/5060121822429_s.jpg,834,Dragon Quest Monsters: Joker,10.00,5060121822429,6.00
Nintendo DS,2.00,/product_images/Juegos/DS Juegos/3348542212756_s.jpg,834,La Leyenda de Spyro: La Noche Eterna,6.00,3348542212756,3.00
PC,0.30,/product_images/Juegos/PC Juegos/8414606866977_s.jpg,830,Stasis (P),2.00,8414606866977,0.60
PC,0.01,/product_images/Juegos/PC Juegos/8436010150398_s.jpg,830,"Runaway, A Road To Adventure",0.10,8436010150398,0.01
PC,0.01,/product_images/Juegos/PC Juegos/8436010150527_s.jpg,830,Torrente El Juego,0.25,8436010150527,0.01
PC,0.10,/product_images/Juegos/PC Juegos/3307210220134_s.jpg,830,Splinter Cell Chaos Theory,0.75,3307210220134,0.20
PC,0.01,/product_images/defimg4_s.jpg,830,Crazy Taxi,0.50,5017783555493,0.10
PC,0.10,/product_images/Juegos/PC Juegos/8436016710787_s.jpg,830,Blackguards,1.00,8436016710787,0.30
PC,1.40,/product_images/Juegos/PC Juegos/3307210263575_s.jpg,830,Assassin's Creed,7.00,3307210263575,2.00
PC,0.10,/product_images/Juegos/PC Juegos/3307210264787_s.jpg,830,The Settlers Construye Tu Imperio,0.75,3307210264787,0.20
PC,0.10,/product_images/Juegos/PC Juegos/3307210211989_s.jpg,830,Prince of Persia Ed. Col.,1.00,3307210211989,0.30
PC,0.01,/product_images/Juegos/PC Juegos/3307210181862_s.jpg,830,Splinter Cell,0.50,3307210181862,0.10
PC,0.01,/product_images/defimg5_s.jpg,830,PATRICIAN II,0.25,8436010150541,0.01
PC,0.30,/product_images/defimg2_s.jpg,830,Los Sims 2 Abren Negocios (SN)(CD),2.00,8414185032411,0.60
PC,2.00,/product_images/defimg1_s.jpg,830,Grand Theft Auto San Andreas,10.00,5026555038577,3.00
PC,0.10,/product_images/Juegos/PC Juegos/8436010150244_s.jpg,830,Tzar: Edicion de Oro,1.00,8436010150244,0.30
PC,0.30,/product_images/Juegos/PC Juegos/8414185051856_s.jpg,830,Los Sims 2 Universitarios Expansion (SN) 3C,2.00,8414185051856,0.60
PC,0.01,/product_images/Juegos/PC Juegos/8414185050873_s.jpg,830,Los Sims Animales A Raudales (SN) (2 CDS),0.10,8414185050873,0.01
PC,0.90,/product_images/Juegos/PC Juegos/8436010152002_s.jpg,830,Imperium Anthology,4.50,8436010152002,1.60
PC,0.10,/product_images/Juegos/PC Juegos/8436010151777_s.jpg,830,Imperium Civitas II,0.75,8436010151777,0.20
PC,0.50,/product_images/Juegos/PC Juegos/4020628502096_s.jpg,830,Sacred 2: Fallen Angel (SN),3.50,4020628502096,1.00
PC,0.20,/product_images/Juegos/PC Juegos/8436010151371_s.jpg,830,Imperium Civitas,1.50,8436010151371,0.40
PC,0.10,/product_images/defimg1_s.jpg,830,Real War. Estrategia En Tiempo Real,0.75,8436010150299,0.20
PC,0.01,/product_images/Juegos/PC Juegos/3307210133694_s.jpg,830,Prince Of Persia Las Arenas Del Tiempo,0.50,3307210133694,0.10
PC,0.10,/product_images/Juegos/PC Juegos/8436010154037_s.jpg,830,"Fuga De Deponia, La",1.00,8436010154037,0.30
PC,0.01,/product_images/Juegos/PC Juegos/3307210136817_s.jpg,830,CSI: Crime Scene Investigation,0.25,3307210136817,0.01
PC,0.10,/product_images/Juegos/PC Juegos/8436010151531_s.jpg,830,Sherlock Holmes La Aventura (The Awakene,1.00,8436010151531,0.30
PC,0.10,/product_images/Juegos/PC Juegos/3307210153470_s.jpg,830,Beyond Good & Evil,1.00,3307210153470,0.30
PC,0.90,/product_images/Juegos/PC Juegos/3307210148971_s.jpg,830,Age of Empires (Gold Edition),4.50,3307210148971,1.60
PC,0.01,/product_images/Juegos/PC Juegos/8420266991255_s.jpg,830,"Longest Journey, The",0.50,8420266991255,0.10
PC,0.10,/product_images/Juegos/PC Juegos/5024866323856_s.jpg,830,Colin McRae Rally 04,0.75,5024866323856,0.20
PC,0.40,/product_images/Juegos/PC Juegos/8414185033265_s.jpg,830,Los Sims 2 y las Cuatro Estaciones Exp.,3.00,8414185033265,0.90
PC,0.20,/product_images/Juegos/PC Juegos/843601015102900010_s.jpg,830,American Conquest (Edicion de Oro),1.50,843601015102900010,0.40
PC,2.00,/product_images/defimg2_s.jpg,830,Diablo III/3: Reaper Of Souls (P),12.00,5030917140921,4.00
PC,0.10,/product_images/Juegos/PC Juegos/8436010151500_s.jpg,830,Toca Race Driver 2,1.00,8436010151500,0.30
PC,0.40,/product_images/Juegos/PC Juegos/3307210250711_s.jpg,830,Driver Parallel Lines,2.00,3307210250711,0.70
PC,0.01,/product_images/Juegos/PC Juegos/3307210254924_s.jpg,830,Silent Hunter 4 (SN),0.50,3307210254924,0.10
PC,0.30,/product_images/defimg2_s.jpg,830,Warcraft III Frozen Throne Expansion (SN),2.50,3348542177611,0.70
PC,0.01,/product_images/Juegos/PC Juegos/8414185050408_s.jpg,830,Los Sims Primera Cita (SN) 1cd,0.10,8414185050408,0.01
PC,0.30,/product_images/Juegos/PC Juegos/4012927073582_s.jpg,830,Pro Evolution Soccer (PES) 2011,2.50,4012927073582,0.70
PC,0.01,/product_images/Juegos/PC Juegos/3307210212368_s.jpg,830,Prince Of Persia El Alma Del Guerrero,0.50,3307210212368,0.10
PC,0.10,/product_images/Juegos/PC Juegos/3307211664050_s.jpg,830,Word in conflict - Complete Edition,0.75,3307211664050,0.20
PC,0.01,/product_images/Juegos/PC Juegos/8436010152064_s.jpg,830,Imperium Civitas III,0.50,8436010152064,0.10
PC,0.01,/product_images/Juegos/PC Juegos/8426412002890_s.jpg,830,Delta Force 2,0.50,8426412002890,0.10
PC,0.01,/product_images/defimg5_s.jpg,830,Fritz 6,0.25,843601015054100009,0.01
PC,1.70,/product_images/Juegos/PC Juegos/5032921013758_s.jpg,830,Commandos 2: Men Of Courage,5.00,5032921013758,2.00
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/3307215644867_s.jpg,821,Assassin's Creed III (3),6.00,3307215644867,3.00
PlayStation 3,11.00,/product_images/Juegos/PS3 Juegos/5030917162459_s.jpg,821,Call Of Duty: Black Ops III,25.00,5030917162459,15.00
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/5030917070990_s.jpg,821,Call of Duty: Modern Warfare 2,5.00,5030917070990,3.00
PlayStation 3,6.00,/product_images/Juegos/PS3 Juegos/3307215793299_s.jpg,821,Far Cry 4,14.00,3307215793299,8.00
PlayStation 3,4.00,/product_images/Juegos/PS3 Juegos/3307215704974_s.jpg,821,Assassin's Creed 4: Black Flag,10.00,3307215704974,6.00
PlayStation 3,4.00,/product_images/Juegos/PS3 Juegos/711719158264_s.jpg,821,God of War III (3),10.00,711719158264,6.00
PlayStation 3,0.90,/product_images/Juegos/PS3 Juegos/5030934102902_s.jpg,821,Battlefield 3,4.00,5030934102902,1.50
PlayStation 3,7.00,/product_images/Juegos/PS3 Juegos/3307215721957_s.jpg,821,Watch Dogs,16.00,3307215721957,10.00
PlayStation 3,3.00,/product_images/Juegos/PS3 Juegos/3307215633243_s.jpg,821,Far Cry 3,8.00,3307215633243,5.00
PlayStation 3,4.00,/product_images/Juegos/PS3 Juegos/711719467359_s.jpg,821,Uncharted: El Tesoro de Drake,10.00,711719467359,6.00
PlayStation 3,0.20,/product_images/Juegos/PS3 Juegos/4012927054574_s.jpg,821,Pro Evolution Soccer (PES) 2013,1.00,4012927054574,0.30
PlayStation 3,1.00,/product_images/Juegos/PS3 Juegos/3307217927104_s.jpg,821,Assassins Creed: Hermandad,4.50,3307217927104,1.70
PlayStation 3,6.00,/product_images/Juegos/PS3 Juegos/711719250173_s.jpg,821,Gran Turismo 6,14.00,711719250173,8.00
PlayStation 3,4.00,/product_images/Juegos/PS3 Juegos/711719128359_s.jpg,821,Uncharted 2: Among Thieves,9.00,711719128359,5.00
PlayStation 3,0.90,/product_images/Juegos/PS3 Juegos/3307210263483_s.jpg,821,Assassin's Creed,4.00,3307210263483,1.50
PlayStation 3,4.00,/product_images/Juegos/PS3 Juegos/5030930111137_s.jpg,821,Battlefield 4,10.00,5030930111137,6.00
PlayStation 3,0.90,/product_images/Juegos/PS3 Juegos/3307211666535_s.jpg,821,Assassin's Creed II,4.00,3307211666535,1.50
PlayStation 3,0.01,/product_images/Juegos/PS3 Juegos/5030934104043_s.jpg,821,FIFA 12,0.50,5030934104043,0.10
PlayStation 3,4.00,/product_images/Juegos/PS3 Juegos/5026555402057_s.jpg,821,Red Dead Redemption,9.00,5026555402057,5.00
PlayStation 3,5.00,/product_images/Juegos/PS3 Juegos/5030917124181_s.jpg,821,Destiny,12.00,5030917124181,7.00
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/3307215590058_s.jpg,821,Assassin's Creed: Revelations,6.00,3307215590058,3.00
PlayStation 3,0.01,/product_images/Juegos/PS3 Juegos/4012927053393_s.jpg,821,Pro Evolution Soccer (PES) 2012,0.50,4012927053393,0.10
PlayStation 3,4.00,/product_images/Juegos/PS3 Juegos/093155141292_s.jpg,821,Elder Scrolls V: Skyrim,10.00,093155141292,6.00
PlayStation 3,5.00,/product_images/Juegos/PS3 Juegos/5055060928059_s.jpg,821,Resident Evil 6,12.00,5055060928059,7.00
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/5055060925751_s.jpg,821,Resident Evil 5,6.00,5055060925751,3.00
PlayStation 3,3.00,/product_images/Juegos/PS3 Juegos/5030917047213_s.jpg,821,Call of Duty 4: Modern Warfare,8.00,5030917047213,5.00
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/4012927050156_s.jpg,821,Metal Gear Solid 4: Guns of the Patriots,5.00,4012927050156,3.00
PlayStation 3,0.01,/product_images/Juegos/PS3 Juegos/5030934092326_s.jpg,821,FIFA 11,0.25,5030934092326,0.01
PlayStation 3,6.00,/product_images/Juegos/PS3 Juegos/5051893074819_s.jpg,821,Batman Arkham City,14.00,5051893074819,8.00
PlayStation 3,3.00,/product_images/Juegos/PS3 Juegos/093155125421_s.jpg,821,Fallout 3,7.00,093155125421,4.00
PlayStation 3,2.00,/product_images/Juegos/PS3 Juegos/711719999256_s.jpg,821,Little Big Planet,6.00,711719999256,3.00
PlayStation 3,0.80,/product_images/Juegos/PS3 Juegos/4012927056219_s.jpg,821,Pro Evolution Soccer (PES) 2014,3.50,4012927056219,1.30
PlayStation 3,5.00,/product_images/Juegos/PS3 Juegos/5030934104876_s.jpg,821,FIFA Street (2012),12.00,5030934104876,7.00
