precio_venta,categoria_id,img_caratula,titulo,precio_compra,categoria_str,sku,precio_intercambio
7.00,827,/product_images/Juegos/Xbox 360 Juegos/5060112740916_s.jpg,Two Worlds Collectors Edition,3.00,Xbox 360,5060112740916,4.00
3.00,834,/product_images/Juegos/DS Juegos/8023171014562_s.jpg,Kids Training 2,0.70,Nintendo DS,8023171014562,1.10
3.50,834,/product_images/Juegos/DS Juegos/8023171014579_s.jpg,Kids Training 2 Edicion Rosa,0.80,Nintendo DS,8023171014579,1.30
8.00,821,/product_images/Juegos/PS3 Juegos/3307210259332_s.jpg,Surf's Up,3.00,PlayStation 3,3307210259332,5.00
2.00,821,/product_images/Juegos/PS3 Juegos/711719163954_s.jpg,SingStar Take That,0.30,PlayStation 3,711719163954,0.60
0.25,830,/product_images/Juegos/PC Juegos/8430613000265_s.jpg,Expendable,0.01,PC,8430613000265,0.01
1.00,830,/product_images/Juegos/PC Juegos/8430613000319_s.jpg,Carmageddon 2,0.10,PC,8430613000319,0.30
3.00,827,/product_images/Juegos/Xbox 360 Juegos/5060112741975_s.jpg,Velvet Assassin,0.70,Xbox 360,5060112741975,1.10
2.50,827,/product_images/Juegos/Xbox 360 Juegos/5060112743047_s.jpg,Section 8,0.60,Xbox 360,5060112743047,0.90
8.00,827,/product_images/Juegos/Xbox 360 Juegos/5060121820173_s.jpg,Final Fantasy XI (P),3.00,Xbox 360,5060121820173,5.00
4.00,821,/product_images/Juegos/PS3 Juegos/4017244027201_s.jpg,Summer Challenge,0.90,PlayStation 3,4017244027201,1.50
12.00,821,/product_images/Juegos/PS3 Juegos/5060201654001_s.jpg,Steins : Gate Limited Edition,5.00,PlayStation 3,5060201654001,7.00
0.10,830,/product_images/Juegos/PC Juegos/8430613000586_s.jpg,Western Desperado -Wanted Dead or Alive-,0.01,PC,8430613000586,0.01
1.00,830,/product_images/Juegos/PC Juegos/8430613000739_s.jpg,Joint Operations + Escalation Expansion,0.10,PC,8430613000739,0.30
0.50,830,/product_images/Juegos/PC Juegos/8430613000913_s.jpg,Mage Knight Apocalypsis,0.01,PC,8430613000913,0.10
6.00,827,/product_images/Juegos/Xbox 360 Juegos/5060121822344_s.jpg,Final Fantasy XI: Wings of Goddess,2.00,Xbox 360,5060121822344,3.00
4.00,827,/product_images/Juegos/Xbox 360 Juegos/5060125481417_s.jpg,Earth defence force 2017,0.90,Xbox 360,5060125481417,1.50
15.00,821,/product_images/Juegos/PS3 Juegos/711719175858_s.jpg,WipeOut HD Fury,6.00,PlayStation 3,711719175858,9.00
8.00,821,/product_images/Juegos/PS3 Juegos/4005209140522_s.jpg,WWE Smackdown Vs. Raw 2011 Viper Ed,3.00,PlayStation 3,4005209140522,5.00
10.00,821,/product_images/Juegos/PS3 Juegos/711719212393_s.jpg,Wonderbook - Book of Potions (Book+Game),4.00,PlayStation 3,711719212393,6.00
0.50,830,/product_images/Juegos/PC Juegos/8430613001248_s.jpg,Donkey Xote,0.01,PC,8430613001248,0.10
0.75,830,/product_images/Juegos/PC Juegos/8430613001255_s.jpg,Crusaders: Thy Kingdom Come,0.10,PC,8430613001255,0.20
10.00,830,/product_images/Juegos/PC Juegos/8430613001552_s.jpg,Warhammer Mark of Chaos + Battle March,2.00,PC,8430613001552,3.00
3.50,827,/product_images/Juegos/Xbox 360 Juegos/5060125484722_s.jpg,Ben 10 Alien Force Vilgax Attacks,0.80,Xbox 360,5060125484722,1.30
8.00,827,/product_images/Juegos/Xbox 360 Juegos/5060136650802_s.jpg,Noche En El Museo 2,3.00,Xbox 360,5060136650802,5.00
2.00,827,/product_images/Juegos/Xbox 360 Juegos/5060138434592_s.jpg,Universe at War,0.40,Xbox 360,5060138434592,0.70
6.00,821,/product_images/Juegos/PS3 Juegos/4020628507619_s.jpg,X-Factor : Solus,2.00,PlayStation 3,4020628507619,3.00
45.00,821,/product_images/Juegos/PS3 Juegos/5021290055445_s.jpg,Tomb Raider 2013 Collectors Edition,20.00,PlayStation 3,5021290055445,28.00
3.00,821,/product_images/Juegos/PS3 Juegos/4005209138321_s.jpg,UFC Personal Trainer,0.70,PlayStation 3,4005209138321,1.10
0.50,830,/product_images/Juegos/PC Juegos/8431019010087_s.jpg,Rail Road Tycoon 2,0.01,PC,8431019010087,0.10
0.50,830,/product_images/Juegos/PC Juegos/8431019010162_s.jpg,Soldier of Fortune,0.01,PC,8431019010162,0.10
2.00,830,/product_images/Juegos/PC Juegos/8431019010179_s.jpg,Anachronox,0.30,PC,8431019010179,0.60
18.00,827,/product_images/Juegos/Xbox 360 Juegos/5060146461702_s.jpg,Walking Dead: Telltale Games Series 2,8.00,Xbox 360,5060146461702,11.00
4.00,827,/product_images/Juegos/Xbox 360 Juegos/5060173290023_s.jpg,WSC Real 09: World Snooker Championship,0.90,Xbox 360,5060173290023,1.50
3.00,827,/product_images/Juegos/Xbox 360 Juegos/5060182140449_s.jpg,Test Drive: Ferrari Racing Legends,0.70,Xbox 360,5060182140449,1.10
2.50,821,/product_images/Juegos/PS3 Juegos/5030930097486_s.jpg,Tiger Woods Pga Tour 12: The Masters,0.60,PlayStation 3,5030930097486,0.90
8.00,821,/product_images/Juegos/PS3 Juegos/813633014791_s.jpg,Under Night In-Birth,3.00,PlayStation 3,813633014791,5.00
10.00,821,/product_images/Juegos/PS3 Juegos/4005209155557_s.jpg,uDraw Game Tableta + Artista Al Instante,4.00,PlayStation 3,4005209155557,6.00
0.50,830,/product_images/Juegos/PC Juegos/8431019010223_s.jpg,Carmageddon TDR 2000,0.01,PC,8431019010223,0.10
4.00,830,/product_images/Juegos/PC Juegos/8431019010254_s.jpg,Mail Tycoon (Extreme Collection),0.80,PC,8431019010254,1.40
3.50,827,/product_images/Juegos/Xbox 360 Juegos/5060184980401_s.jpg,Stoked,0.80,Xbox 360,5060184980401,1.30
10.00,827,/product_images/Juegos/Xbox 360 Juegos/5060193300269_s.jpg,Great Battles Medieval,4.00,Xbox 360,5060193300269,6.00
1.50,821,/product_images/Juegos/PS3 Juegos/5030934097482_s.jpg,Tiger Woods PGA Tour 12,0.20,PlayStation 3,5030934097482,0.40
12.00,821,/product_images/Juegos/PS3 Juegos/5030917176548_s.jpg,Transformers Devastation,5.00,PlayStation 3,5030917176548,7.00
1.00,830,/product_images/Juegos/PC Juegos/8431019010278_s.jpg,Civilization Call to Power II,0.10,PC,8431019010278,0.30
8.00,830,/product_images/Juegos/PC Juegos/8431019020031_s.jpg,Commandos Edicoin Historica,1.60,PC,8431019020031,2.00
3.50,827,/product_images/Juegos/Xbox 360 Juegos/5060193301235_s.jpg,History Legends of War,0.80,Xbox 360,5060193301235,1.30
3.50,827,/product_images/Juegos/Xbox 360 Juegos/5060193301280_s.jpg,Legends Of War,0.80,Xbox 360,5060193301280,1.30
18.00,821,/product_images/Juegos/PS3 Juegos/4250230290153_s.jpg,"Two Worlds 2 (P), II (EC)",8.00,PlayStation 3,4250230290153,11.00
8.00,821,/product_images/Juegos/PS3 Juegos/5030917082252_s.jpg,Transformers: War for Cybertron,3.00,PlayStation 3,5030917082252,5.00
22.00,830,/product_images/Juegos/PC Juegos/8431019020048_s.jpg,Commandos Saga (PACK X4),4.00,PC,8431019020048,7.00
0.25,830,/product_images/Juegos/PC Juegos/8431019020109_s.jpg,Super Sudoku,0.01,PC,8431019020109,0.01
5.00,827,/product_images/Juegos/Xbox 360 Juegos/5060229360007_s.jpg,WSC Real 11,2.00,Xbox 360,5060229360007,3.00
8.00,827,/product_images/Juegos/Xbox 360 Juegos/5060288220007_s.jpg,Hulk Hogan's Main Event,3.00,Xbox 360,5060288220007,5.00
8.00,821,/product_images/Juegos/PS3 Juegos/4005209167673_s.jpg,WWE 13 - Stone Cold Collectors Edition,1.90,PlayStation 3,4005209167673,3.00
7.00,821,/product_images/Juegos/PS3 Juegos/5030917086854_s.jpg,Tony Hawk Shred + Skate,3.00,PlayStation 3,5030917086854,4.00
8.00,830,/product_images/Juegos/PC Juegos/8431019020123_s.jpg,Another World EE 15 Aniversario,1.60,PC,8431019020123,2.00
0.25,830,/product_images/Juegos/PC Juegos/8431019020154_s.jpg,Las Tres Mellizas El Planeta Queso,0.01,PC,8431019020154,0.01
4.00,827,/product_images/Juegos/Xbox 360 Juegos/5060327530593_s.jpg,Yaiba - Ninja Gaiden Z,0.90,Xbox 360,5060327530593,1.50
5.00,827,/product_images/Juegos/Xbox 360 Juegos/5390102516451_s.jpg,Dance Paradise,2.00,Xbox 360,5390102516451,3.00
2.50,821,/product_images/Juegos/PS3 Juegos/5030934086455_s.jpg,Tiger Woods PGA Tour 11,0.60,PlayStation 3,5030934086455,0.90
12.00,821,/product_images/Juegos/PS3 Juegos/8022805116276_s.jpg,Volante Atomic Super Sport Lamborghini,5.00,PlayStation 3,8022805116276,7.00
10.00,827,/product_images/Juegos/Xbox 360 Juegos/5907813593925_s.jpg,Sniper Ghost Warrior 2 Collector's Ed,4.00,Xbox 360,5907813593925,6.00
5.00,827,/product_images/Juegos/Xbox 360 Juegos/710425299407_s.jpg,Major League Baseball 2K7,2.00,Xbox 360,710425299407,3.00
8.00,821,/product_images/Juegos/PS3 Juegos/3391891971133_s.jpg,Turbo Super Stunt Squad,3.00,PlayStation 3,3391891971133,5.00
25.00,821,/product_images/Juegos/PS3 Juegos/3307215718506_s.jpg,Watch Dogs: Vigilante Edition,11.00,PlayStation 3,3307215718506,15.00
10.00,827,/product_images/Juegos/Xbox 360 Juegos/710425399626_s.jpg,Major League Baseball 2K11,4.00,Xbox 360,710425399626,6.00
85.00,827,/product_images/Juegos/Xbox 360 Juegos/710425472107_s.jpg,Bioshock Infinite Songbird Ed,38.00,Xbox 360,710425472107,53.00
2.00,821,/product_images/Juegos/PS3 Juegos/5030934074285_s.jpg,Tiger Woods PGA Tour 10,0.40,PlayStation 3,5030934074285,0.70
4.00,821,/product_images/Juegos/PS3 Juegos/8717418377779_s.jpg,Toy Story Mania,0.90,PlayStation 3,8717418377779,1.50
15.00,827,/product_images/Juegos/Xbox 360 Juegos/710425491214_s.jpg,Major League Baseball 2K12,6.00,Xbox 360,710425491214,9.00
6.00,827,/product_images/Juegos/Xbox 360 Juegos/728658032067_s.jpg,Damage Inc - Pacific Squadron WWII,2.00,Xbox 360,728658032067,3.00
2.50,821,/product_images/Juegos/PS3 Juegos/711719257462_s.jpg,Wonderbook - Diggs Nightcrawler,0.60,PlayStation 3,711719257462,0.90
4.00,821,/product_images/Juegos/PS3 Juegos/503091707P3NB_s.jpg,Tony Hawk Ride (Game Only),0.90,PlayStation 3,503091707,1.50
6.00,827,/product_images/Juegos/Xbox 360 Juegos/8011642020457_s.jpg,Let's Dance With Mel B (Kinect),2.00,Xbox 360,8011642020457,3.00
3.50,827,/product_images/Juegos/Xbox 360 Juegos/8011642020655_s.jpg,SBK 2011,0.80,Xbox 360,8011642020655,1.30
12.00,821,/product_images/Juegos/PS3 Juegos/8431305017233_s.jpg,Time Crisis Razing Storm W/ Gun (Move),5.00,PlayStation 3,8431305017233,7.00
4.00,821,/product_images/Juegos/PS3 Juegos/8717418156640_s.jpg,Turok (Caja Metal),0.90,PlayStation 3,8717418156640,1.50
10.00,827,/product_images/Juegos/Xbox 360 Juegos/8023171013008_s.jpg,A-TRAIN HX,4.00,Xbox 360,8023171013008,6.00
6.00,827,/product_images/Juegos/Xbox 360 Juegos/8023171016139_s.jpg,Battle Fantasia,2.00,Xbox 360,8023171016139,3.00
1.50,821,/product_images/Juegos/PS3 Juegos/4005209135696_s.jpg,Truth Or Lies,0.30,PlayStation 3,4005209135696,0.50
3.00,821,/product_images/Juegos/PS3 Juegos/4005209138277_s.jpg,UFC Personal Trainer (With Leg Strap),0.70,PlayStation 3,4005209138277,1.10
6.00,821,/product_images/Juegos/PS3 Juegos/711719825524_s.jpg,The Fight: Lights Out (Move Required),2.00,PlayStation 3,711719825524,3.00
8.00,827,/product_images/Juegos/Xbox 360 Juegos/8023171024752_s.jpg,Brunswick Pro Bowling,3.00,Xbox 360,8023171024752,5.00
10.00,827,/product_images/Juegos/Xbox 360 Juegos/8023171024905_s.jpg,Zumba Fitness Party (Kinect),4.00,Xbox 360,8023171024905,6.00
22.00,821,/product_images/Juegos/PS3 Juegos/5030917095382_s.jpg,Transformers 3 (Importación italiana),9.00,PlayStation 3,5030917095382,13.00
6.00,821,/product_images/Juegos/PS3 Juegos/5060102953401_s.jpg,Under Defeat HD,2.00,PlayStation 3,5060102953401,3.00
3.00,821,/product_images/Juegos/PS3 Juegos/5030930107727_s.jpg,Tiger Woods PGA Tour 13: Masters Collector's Edition,0.70,PlayStation 3,5030930107727,1.10
10.00,827,/product_images/Juegos/Xbox 360 Juegos/8023171028460_s.jpg,Grease Dance Kinect,4.00,Xbox 360,8023171028460,6.00
5.00,827,/product_images/Juegos/Xbox 360 Juegos/8023171028606_s.jpg,Jillian Michaels' Fitness Experience,2.00,Xbox 360,8023171028606,3.00
7.00,827,/product_images/Juegos/Xbox 360 Juegos/8023171028835_s.jpg,Top Gun - Hard Lock,3.00,Xbox 360,8023171028835,4.00
8.00,821,/product_images/Juegos/PS3 Juegos/4005209140454_s.jpg,WWE SmackDown Vs Raw 2011 LO,3.00,PlayStation 3,4005209140454,5.00
2.00,821,/product_images/Juegos/PS3 Juegos/4005209154857_s.jpg,uDraw Pictionary Ultimate Edition,0.30,PlayStation 3,4005209154857,0.60
10.00,821,/product_images/Juegos/PS3 Juegos/5060073308835_s.jpg,Warriors 3 Orochi,4.00,PlayStation 3,5060073308835,6.00
5.00,827,/product_images/Juegos/Xbox 360 Juegos/8023171029047_s.jpg,Twister Mania (Kinect),2.00,Xbox 360,8023171029047,3.00
6.00,827,/product_images/Juegos/Xbox 360 Juegos/8023171031255_s.jpg,Adidas Mi Coach,2.00,Xbox 360,8023171031255,3.00
3.00,827,/product_images/Juegos/Xbox 360 Juegos/8033102491232_s.jpg,Superstars V8 Next Challenge,0.70,Xbox 360,8033102491232,1.10
10.00,821,/product_images/Juegos/PS3 Juegos/5030934110037_s.jpg,Tiger Woods PGA Tour 2014,4.00,PlayStation 3,5030934110037,6.00
12.00,821,/product_images/Juegos/PS3 Juegos/4250230270032_s.jpg,X-Blades,5.00,PlayStation 3,4250230270032,7.00
12.00,821,/product_images/Juegos/PS3 Juegos/5055277016655_s.jpg,Yakuza: Dead Souls - Edición Limitada,5.00,PlayStation 3,5055277016655,7.00
5.00,827,/product_images/Juegos/Xbox 360 Juegos/8033102492543_s.jpg,NatGeo Quiz: Wild Life,2.00,Xbox 360,8033102492543,3.00
2.50,827,/product_images/Juegos/Xbox 360 Juegos/8033102495346_s.jpg,SBK 08 Superbike World Championship 08,0.60,Xbox 360,8033102495346,0.90
6.00,821,/product_images/Juegos/PS3 Juegos/5055377602451_s.jpg,XBlaze Code : Embryo,2.00,PlayStation 3,5055377602451,3.00
20.00,821,/product_images/Juegos/PS3 Juegos/3296580810802_s.jpg,Tekken 6 (Ed. Lim. + Sudadera),9.00,PlayStation 3,3296580810802,12.00
3.00,821,/product_images/Juegos/PS3 Juegos/709458016747_s.jpg,Xploder HD Movie Player,0.70,PlayStation 3,709458016747,1.10
2.00,834,/product_images/Juegos/DS Juegos/8023171014630_s.jpg,Kids Training: Cuentame Un  Cuento,0.40,Nintendo DS,8023171014630,0.70
8.00,827,/product_images/Juegos/Xbox 360 Juegos/8059617100308_s.jpg,FIM Motocross World Championship,3.00,Xbox 360,8059617100308,5.00
12.00,827,/product_images/Juegos/Xbox 360 Juegos/8059617101800_s.jpg,MXGP Motocross GP,5.00,Xbox 360,8059617101800,7.00
3.50,827,/product_images/Juegos/Xbox 360 Juegos/8154030100499_s.jpg,Young Justice: Legacy,0.80,Xbox 360,8154030100499,1.30
6.00,821,/product_images/Juegos/PS3 Juegos/5060173290030_s.jpg,WSC Real 09: World Snooker Champion,2.00,PlayStation 3,5060173290030,3.00
6.00,821,/product_images/Juegos/PS3 Juegos/4017244025702_s.jpg,Venetica,2.00,PlayStation 3,4017244025702,3.00
15.00,821,/product_images/Juegos/PS3 Juegos/5060229360014_s.jpg,WSC Real 11,6.00,PlayStation 3,5060229360014,9.00
3.50,834,/product_images/Juegos/DS Juegos/8023171014685_s.jpg,Dolphins 2: Tus Amigos del Mar,0.80,Nintendo DS,8023171014685,1.30
1.50,834,/product_images/Juegos/DS Juegos/8023171014739_s.jpg,Hello Baby,0.20,Nintendo DS,8023171014739,0.40
3.50,834,/product_images/Juegos/DS Juegos/8023171014791_s.jpg,Rythym 'n' Notes,0.80,Nintendo DS,8023171014791,1.30
25.00,827,/product_images/Juegos/Xbox 360 Juegos/8154030102370_s.jpg,How to Train Your Dragon 2,11.00,Xbox 360,8154030102370,15.00
8.00,827,/product_images/Juegos/Xbox 360 Juegos/8421394509000_s.jpg,Disney Universe,3.00,Xbox 360,8421394509000,5.00
15.00,827,/product_images/Juegos/Xbox 360 Juegos/845841000488_s.jpg,Defiance Collector's Edition,6.00,Xbox 360,845841000488,9.00
5.00,821,/product_images/Juegos/PS3 Juegos/4250230270803_s.jpg,Iron Sky Invasion (12),2.00,PlayStation 3,4250230270803,3.00
6.00,821,/product_images/Juegos/PS3 Juegos/5030917077425_s.jpg,Call Of Duty: Modern Warfare 2(Hardened,2.00,PlayStation 3,5030917077425,3.00
8.00,827,/product_images/Juegos/Xbox 360 Juegos/8717418123451_s.jpg,Descubriendo a los Robinsons,3.00,Xbox 360,8717418123451,5.00
25.00,821,/product_images/Juegos/PS3 Juegos/3391891969000_s.jpg,Naruto Shippuden: Will Of Fire (CE),11.00,PlayStation 3,3391891969000,15.00
12.00,821,/product_images/Juegos/PS3 Juegos/4005209099783_s.jpg,Destroy All Humans: El Camino del Recto,5.00,PlayStation 3,4005209099783,7.00
7.00,834,/product_images/Juegos/DS Juegos/8023171014951_s.jpg,Perritos: Tus Amigos al Rescate,3.00,Nintendo DS,8023171014951,4.00
1.50,827,/product_images/Juegos/Xbox 360 Juegos/8717418187262M_s.jpg,Disney Sing It (Juego + Micro),0.30,Xbox 360,8717418187262,0.50
3.50,827,/product_images/Juegos/Xbox 360 Juegos/8717418187361_s.jpg,Disney Sing It + Microfonos,0.80,Xbox 360,8717418187361,1.30
3.50,834,/product_images/Juegos/DS Juegos/8023171015774_s.jpg,Ponis: Tus Amigos mas Divertidos,0.80,Nintendo DS,8023171015774,1.30
8.00,834,/product_images/Juegos/DS Juegos/8023171016023_s.jpg,Diva Girls: Princess On Ice 2,3.00,Nintendo DS,8023171016023,5.00
1.00,834,/product_images/Juegos/DS Juegos/8023171016184_s.jpg,Hotel para Perros,0.10,Nintendo DS,8023171016184,0.30
3.00,834,/product_images/Juegos/DS Juegos/8023171016351_s.jpg,Pop Town,0.70,Nintendo DS,8023171016351,1.10
2.00,834,/product_images/Juegos/DS Juegos/8023171016443_s.jpg,A Bailar,0.30,Nintendo DS,8023171016443,0.60
3.50,834,/product_images/Juegos/DS Juegos/8023171016689_s.jpg,"MinDStorm 2: Cuerpo, Mente y Vida",0.80,Nintendo DS,8023171016689,1.30
2.50,834,/product_images/Juegos/DS Juegos/8023171016702_s.jpg,Big Word Puzzle Book,0.60,Nintendo DS,8023171016702,0.90
8.00,834,/product_images/Juegos/DS Juegos/8023171016733_s.jpg,El Gran Juego De Las Letras,3.00,Nintendo DS,8023171016733,5.00
6.00,834,/product_images/Juegos/DS Juegos/8023171016788_s.jpg,Diva Girls: Estrella en Concierto,2.00,Nintendo DS,8023171016788,3.00
6.00,834,/product_images/Juegos/DS Juegos/8023171016825_s.jpg,Princesas sobre hielo 2,2.00,Nintendo DS,8023171016825,3.00
0.25,834,/product_images/Juegos/DS Juegos/8023171019017_s.jpg,Cuida Lo Que Come,0.01,Nintendo DS,8023171019017,0.01
4.00,834,/product_images/Juegos/DS Juegos/8023171019116_s.jpg,Gardening Mama,1.80,Nintendo DS,8023171019116,2.00
4.00,834,/product_images/Juegos/DS Juegos/8023171019161_s.jpg,"Loros, tus amigos parlanchines",0.90,Nintendo DS,8023171019161,1.50
4.00,834,/product_images/Juegos/DS Juegos/8023171019253_s.jpg,Lunnis,0.90,Nintendo DS,8023171019253,1.50
5.00,834,/product_images/Juegos/DS Juegos/8023171019369_s.jpg,"Casita De Emily, La",2.00,Nintendo DS,8023171019369,3.00
12.00,834,/product_images/Juegos/DS Juegos/8023171019772_s.jpg,I Did It Mum! Spelling,5.00,Nintendo DS,8023171019772,7.00
5.00,834,/product_images/Juegos/DS Juegos/8023171019857_s.jpg,IL2 Sturmovik - Birds Of Prey,2.00,Nintendo DS,8023171019857,3.00
1.50,834,/product_images/Juegos/DS Juegos/8023171021539_s.jpg,Serpientes,0.20,Nintendo DS,8023171021539,0.40
0.75,834,/product_images/Juegos/DS Juegos/8023171021577_s.jpg,Tus Amigos Peligrosos: Arañas,0.10,Nintendo DS,8023171021577,0.20
2.50,834,/product_images/Juegos/DS Juegos/8023171021638_s.jpg,Zorro: En Busca De La Justicia,0.60,Nintendo DS,8023171021638,0.90
1.00,830,/product_images/Juegos/PC Juegos/8431019020284_s.jpg,Battlestations Midway,0.10,PC,8431019020284,0.30
2.50,834,/product_images/Juegos/DS Juegos/8023171021805_s.jpg,Juego y Aprendo - Con las Palabras,0.60,Nintendo DS,8023171021805,0.90
8.00,834,/product_images/Juegos/DS Juegos/8023171021928_s.jpg,Hair Salon,3.00,Nintendo DS,8023171021928,5.00
0.25,830,/product_images/Juegos/PC Juegos/8431019030054_s.jpg,Hammer & Sickle,0.01,PC,8431019030054,0.01
0.75,830,/product_images/Juegos/PC Juegos/8431019030061_s.jpg,UberSoldier,0.10,PC,8431019030061,0.20
8.00,834,/product_images/Juegos/DS Juegos/8023171021959_s.jpg,Cambia Tu Look (DSi),3.00,Nintendo DS,8023171021959,5.00
1.00,830,/product_images/Juegos/PC Juegos/8431019030078_s.jpg,Night Watch,0.10,PC,8431019030078,0.30
1.50,827,/product_images/Juegos/Xbox 360 Juegos/8717418211752_s.jpg,Hannah Montana: La pelicula,0.30,Xbox 360,8717418211752,0.50
10.00,834,/product_images/Juegos/DS Juegos/8023171023625_s.jpg,Como Perros Y Gatos: Revancha De Kitty G,4.00,Nintendo DS,8023171023625,6.00
4.00,834,/product_images/Juegos/DS Juegos/8023171024288_s.jpg,Grease: El Juego Oficial de la Pelicula,1.80,Nintendo DS,8023171024288,2.00
5.00,830,/product_images/Juegos/PC Juegos/8431019030085_s.jpg,Cossacks II Battle For Europe,1.00,PC,8431019030085,1.80
0.50,830,/product_images/Juegos/PC Juegos/8431019050014_s.jpg,Casino Challenge,0.01,PC,8431019050014,0.10
8.00,834,/product_images/Juegos/DS Juegos/8023171024356_s.jpg,Cooking Mama World: Hobbies & Fun,3.00,Nintendo DS,8023171024356,5.00
2.50,834,/product_images/Juegos/DS Juegos/8023171028149_s.jpg,Cooking Mamma World - Outdoor Adventures,0.60,Nintendo DS,8023171028149,0.90
7.00,834,/product_images/Juegos/DS Juegos/8023171028194_s.jpg,"Cooking Mama World, Aventuras en el",3.00,Nintendo DS,8023171028194,4.00
0.10,830,/product_images/Juegos/PC Juegos/8431019050038_s.jpg,International Golf Pro,0.01,PC,8431019050038,0.01
0.50,830,/product_images/Juegos/PC Juegos/8431019050045_s.jpg,GT Racers,0.01,PC,8431019050045,0.10
1.00,830,/product_images/Juegos/PC Juegos/8431019050052_s.jpg,Retro Classics,0.10,PC,8431019050052,0.30
18.00,827,/product_images/Juegos/Xbox 360 Juegos/8717418309763_s.jpg,Cars 2,8.00,Xbox 360,8717418309763,11.00
