categoria_id,precio_venta,img_caratula,precio_compra,titulo,precio_intercambio,categoria_str,sku
827,0.75,/product_images/Juegos/Xbox 360 Juegos/400520915772S_s.jpg,0.10,UDraw Studio (Game Only),0.20,Xbox 360,400520915772
862,20.00,/product_images/Juegos/PSP Juegos/711719860624_s.jpg,4.00,Syphon Filter - Logan's Shadow (UK),7.00,PSP,711719860624
830,0.25,/product_images/Juegos/PC Juegos/5021290027756_s.jpg,0.01,Championship Manager 2007,0.01,PC,5021290027756
831,6.00,/product_images/Juegos/Wii Juegos/5030917073588_s.jpg,1.40,World Championship: Summer Sports,2.00,Wii,5030917073588
827,1.00,/product_images/Juegos/Xbox 360 Juegos/5030934047128_s.jpg,0.20,FIFA 06,0.30,Xbox 360,5030934047128
862,4.00,/product_images/Juegos/PSP Juegos/711719861423_s.jpg,0.80,Hot Shots Golf Open Tee,1.40,PSP,711719861423
830,1.00,/product_images/defimg3_s.jpg,0.20,Tomb Raider 1 & 2,0.30,PC,5037999006626
831,8.00,/product_images/defimg1_s.jpg,3.00,Spider-Man: Edge Of Times,5.00,Wii,5030917099762
827,3.50,/product_images/Juegos/Xbox 360 Juegos/4005209092357_s.jpg,0.80,Stuntman Ignition,1.30,Xbox 360,4005209092357
862,2.50,/product_images/Juegos/PSP Juegos/711719861928US_s.jpg,0.30,Ape Escape Academy,0.70,PSP,711719861928
830,0.25,/product_images/defimg4_s.jpg,0.01,Racing Simulator 3,0.01,PC,8423817601901
831,9.00,/product_images/defimg3_s.jpg,4.00,Cabelas Adventure Camp,5.00,Wii,5030917100956
827,12.00,/product_images/Juegos/Xbox 360 Juegos/3391891967372_s.jpg,5.00,Naruto Shippuden: Ultimate Ninja Storm 3,7.00,Xbox 360,3391891967372
862,4.00,/product_images/defimg1_s.jpg,0.80,Kingdom of Paradise,1.40,PSP,711719862321
830,1.00,/product_images/defimg4_s.jpg,0.10,Descubriendo a los Robinsons,0.30,PC,8427897001255
831,12.00,/product_images/defimg3_s.jpg,5.00,Cabelas Survilal + Escopeta Top Shot,7.00,Wii,5030917101083
827,15.00,/product_images/Juegos/Xbox 360 Juegos/5060121823679_s.jpg,6.00,Infinite Undiscovery,9.00,Xbox 360,5060121823679
862,3.00,/product_images/defimg3_s.jpg,0.40,MLB 06: The Show,0.90,PSP,711719862420
830,1.50,/product_images/defimg4_s.jpg,0.20,Thief Deadly Shadows,0.40,PC,5032921020862
831,8.00,/product_images/defimg1_s.jpg,3.00,Ice Age4 - Continental Drift,5.00,Wii,5030917109751
827,4.00,/product_images/Juegos/Xbox 360 Juegos/5030917051821_s.jpg,0.90,Guitar Hero II (Solo Juego),1.50,Xbox 360,5030917051821
862,8.00,/product_images/defimg1_s.jpg,1.60,Gretzky Nhl 2006,2.00,PSP,711719862727
830,5.00,/product_images/defimg1_s.jpg,0.70,Call of Duty La Gran Ofensiva Exp (SN) 2CD,1.50,PC,5030917025211
831,9.00,/product_images/defimg4_s.jpg,4.00,Transformers Ultimate Battle Edition,5.00,Wii,5030917131929
827,15.00,/product_images/Juegos/Xbox 360 Juegos/5030930047139_s.jpg,6.00,"Need For Speed, Most Wanted '05",9.00,Xbox 360,5030930047139
862,12.00,/product_images/defimg2_s.jpg,2.00,Hot Shots Golf: Open Tee 2,4.00,PSP,711719869320
830,0.10,/product_images/defimg4_s.jpg,0.01,Tiger Woods PGA Tour 06,0.01,PC,8414185032039
831,5.00,/product_images/Juegos/Wii Juegos/5030934058780_s.jpg,2.00,Los Sims 2 Mascotas,3.00,Wii,5030934058780
827,18.00,/product_images/Juegos/Xbox 360 Juegos/5030917099939_s.jpg,8.00,Spiderman: Edge of Time,11.00,Xbox 360,5030917099939
862,4.00,/product_images/defimg1_s.jpg,0.80,MLB 08: The Show,1.40,PSP,711719869627
830,1.00,/product_images/defimg2_s.jpg,0.10,Mortadelo y Filemon Operacion Moscu,0.30,PC,8427197080172
831,4.50,/product_images/Juegos/Wii Juegos/5030934063678_s.jpg,2.00,Ninja Reflex,2.00,Wii,5030934063678
827,20.00,/product_images/Juegos/Xbox 360 Juegos/882224262736_s.jpg,9.00,Gears of War (Ed. Coleccionista),12.00,Xbox 360,882224262736
862,2.50,/product_images/defimg3_s.jpg,0.30,Hot Shot Tennis Get A Grip,0.70,PSP,711719870128
830,2.00,/product_images/defimg1_s.jpg,0.30,Tron Evolution,0.60,PC,8717418297237
831,1.50,/product_images/Juegos/Wii Juegos/5030934074315_s.jpg,0.20,Tiger Woods PGA Tour 10,0.40,Wii,5030934074315
827,6.00,/product_images/Juegos/Xbox 360 Juegos/3700577001024_s.jpg,2.00,Naruto Shippuden Ultimate Ninja Storm 2,3.00,Xbox 360,3700577001024
862,12.00,/product_images/defimg2_s.jpg,2.00,MLB 09: The Show,4.00,PSP,711719873020
830,1.00,/product_images/defimg5_s.jpg,0.10,Wings of Honour,0.30,PC,8426412004108
830,38.00,/product_images/Juegos/PC Juegos/5030917181603_s.jpg,17.00,Call Of Duty: Black Ops III (P),24.00,PC,5030917181603
831,9.00,/product_images/Juegos/Wii Juegos/5030934075220_s.jpg,4.00,Spore Heroes,5.00,Wii,5030934075220
831,3.00,/product_images/defimg1_s.jpg,0.70,EA Sports Active V2 (Solo Juego),1.10,Wii,5030934085403
827,3.50,/product_images/Juegos/Xbox 360 Juegos/4005209145596_s.jpg,0.80,Los Pinguinos de mdagascar el Regreso,1.30,Xbox 360,4005209145596
827,8.00,/product_images/Juegos/Xbox 360 Juegos/8717418124595_s.jpg,3.00,Piratas del Caribe en el Fin del Mundo,5.00,Xbox 360,8717418124595
862,15.00,/product_images/Juegos/PSP Juegos/722674150156_s.jpg,3.00,"Legend of Heroes, The (INGLES)",5.00,PSP,722674150156
862,12.00,/product_images/defimg1_s.jpg,2.00,Soul Calibur: Broken Destiny (US),4.00,PSP,722674150309
862,20.00,/product_images/defimg2_s.jpg,4.00,Hammerin Hero,7.00,PSP,730865600076
831,6.00,/product_images/Juegos/Wii Juegos/5030934101134_s.jpg,1.40,Rango,2.00,Wii,5030934101134
831,10.00,/product_images/Juegos/Wii Juegos/5037930150111_s.jpg,4.00,Rampage Total Destruction,6.00,Wii,5037930150111
827,10.00,/product_images/Juegos/Xbox 360 Juegos/3391891972017_s.jpg,4.00,Naruto Shippuden - Ninja Storm 3 Full B,6.00,Xbox 360,3391891972017
827,3.50,/product_images/Juegos/Xbox 360 Juegos/5030934094375_s.jpg,0.80,Rock Band 3,1.30,Xbox 360,5030934094375
827,8.00,/product_images/Juegos/Xbox 360 Juegos/023272004965_s.jpg,3.00,Thrillville : Fuera de Control,5.00,Xbox 360,023272004965
862,12.00,/product_images/defimg2_s.jpg,2.00,Steambot Chronicles Battle Tournament,4.00,PSP,730865600106
862,12.00,/product_images/Juegos/PSP Juegos/788687400091_s.jpg,2.00,Smart Bomb,4.00,PSP,788687400091
862,20.00,/product_images/defimg5_s.jpg,4.00,Traxxpad Portable Studio,7.00,PSP,788687400435
831,4.00,/product_images/Juegos/Wii Juegos/5037930150197_s.jpg,0.90,Ant Bully,1.50,Wii,5037930150197
831,8.00,/product_images/Juegos/Wii Juegos/5051893015263_s.jpg,3.00,Scooby Doo: Bienvenidos al Misterio,5.00,Wii,5051893015263
831,2.50,/product_images/Juegos/Wii Juegos/5051893018677_s.jpg,0.60,Donde Viven los Monstruos,0.90,Wii,5051893018677
827,6.00,/product_images/Juegos/Xbox 360 Juegos/3307210241726_s.jpg,2.00,Star Trek Legacy,3.00,Xbox 360,3307210241726
827,12.00,/product_images/Juegos/Xbox 360 Juegos/3307210253828_s.jpg,5.00,Teenage Mutant Ninja Turtles,7.00,Xbox 360,3307210253828
827,3.00,/product_images/Juegos/Xbox 360 Juegos/3512899109308_s.jpg,0.70,Tour De Francia 2012,1.10,Xbox 360,3512899109308
862,8.00,/product_images/Juegos/PSP Juegos/8023171008493_s.jpg,1.60,Armored Core Formula Front,2.00,PSP,8023171008493
862,0.75,/product_images/Juegos/PSP Juegos/8023171009599_s.jpg,0.10,Kamaleon,0.20,PSP,8023171009599
862,3.50,/product_images/Juegos/PSP Juegos/8023171009650_s.jpg,0.70,Aces of War,1.20,PSP,8023171009650
827,10.00,/product_images/Juegos/Xbox 360 Juegos/4005209090292_s.jpg,4.00,Ratatouille,6.00,Xbox 360,4005209090292
827,3.00,/product_images/Juegos/Xbox 360 Juegos/4012927036860_s.jpg,0.70,NeverDead,1.10,Xbox 360,4012927036860
827,2.50,/product_images/Juegos/Xbox 360 Juegos/5024866334760_s.jpg,0.60,Turning Point: Fall of Liberty,0.90,Xbox 360,5024866334760
862,2.00,/product_images/Juegos/PSP Juegos/8023171010274_s.jpg,0.30,Brunswick Pro Bowling,0.60,PSP,8023171010274
862,2.50,/product_images/Juegos/PSP Juegos/8023171010793_s.jpg,0.30,Magic Sudoku,0.70,PSP,8023171010793
862,4.50,/product_images/Juegos/PSP Juegos/8023171011448_s.jpg,0.90,Exit 2,1.60,PSP,8023171011448
827,3.50,/product_images/Juegos/Xbox 360 Juegos/5024866339154_s.jpg,0.80,Damnation,1.30,Xbox 360,5024866339154
827,3.00,/product_images/Juegos/Xbox 360 Juegos/5030917101663_s.jpg,0.70,Big League Sport (Kinect),1.10,Xbox 360,5030917101663
827,3.00,/product_images/Juegos/Xbox 360 Juegos/5030917115516_s.jpg,0.70,Skylanders Giants: Starter Pack,1.10,Xbox 360,5030917115516
827,12.00,/product_images/Juegos/Xbox 360 Juegos/5030917115998_s.jpg,5.00,Angry Birds Trilogy,7.00,Xbox 360,5030917115998
862,12.00,/product_images/Juegos/PSP Juegos/8023171012759_s.jpg,2.00,Riviera,4.00,PSP,8023171012759
827,22.00,/product_images/Juegos/Xbox 360 Juegos/5030930097141_s.jpg,9.00,Alice Madness Returns,13.00,Xbox 360,5030930097141
862,3.50,/product_images/Juegos/PSP Juegos/8033102495063_s.jpg,0.70,Superbike 07,1.20,PSP,8033102495063
827,5.00,/product_images/Juegos/Xbox 360 Juegos/5030934087568_s.jpg,2.00,Dragon Age Origins: El Despertar,3.00,Xbox 360,5030934087568
862,12.00,/product_images/defimg2_s.jpg,2.00,SBK-07,4.00,PSP,8033102495315
827,2.50,/product_images/Juegos/Xbox 360 Juegos/5051893021219_s.jpg,0.60,Donde Viven Los Monstruos El Videjouego,0.90,Xbox 360,5051893021219
862,2.00,/product_images/Juegos/PSP Juegos/8033102495704_s.jpg,0.30,Diabolik: The Original Sin,0.60,PSP,8033102495704
862,5.00,/product_images/Juegos/PSP Juegos/813633010212_s.jpg,1.00,Holy Invasion Of Privacy Badman!,1.80,PSP,813633010212
834,12.00,/product_images/defimg5_s.jpg,5.00,Pokemon - Typing Adventure (With Teclado),7.00,Nintendo DS,045496471811
827,8.00,/product_images/Juegos/Xbox 360 Juegos/5055060964804_s.jpg,3.00,Dragons Dogma - Dark Arisen (2 Disc),5.00,Xbox 360,5055060964804
827,12.00,/product_images/Juegos/Xbox 360 Juegos/5060146461054_s.jpg,5.00,Walking Dead: Telltale Series 1 GOTY,7.00,Xbox 360,5060146461054
827,8.00,/product_images/Juegos/Xbox 360 Juegos/882224445429_s.jpg,3.00,Tenchu Z,5.00,Xbox 360,882224445429
862,25.00,/product_images/Juegos/PSP Juegos/813633010366_s.jpg,5.00,Disgaea 2: Dark Hero Days,9.00,PSP,813633010366
862,5.00,/product_images/defimg3_s.jpg,1.00,Ultimate Block Party,1.80,PSP,815315000092
834,12.00,/product_images/defimg1_s.jpg,5.00,Jake Hunter: Detective Chronicles,7.00,Nintendo DS,045496734992
834,10.00,/product_images/defimg1_s.jpg,4.00,Metroid Prime Pinball,6.00,Nintendo DS,045496735883
834,6.00,/product_images/defimg4_s.jpg,2.00,Brain Age,3.00,Nintendo DS,045496737122
827,28.00,/product_images/Juegos/Xbox 360 Juegos/885370091786_s.jpg,12.00,Alan Wake (P) Ed. Col.,17.00,Xbox 360,885370091786
827,6.00,/product_images/Juegos/Xbox 360 Juegos/885370483178_s.jpg,2.00,Nike Plus Kinect Training,3.00,Xbox 360,885370483178
827,20.00,/product_images/Juegos/Xbox 360 Juegos/3499550320039_s.jpg,9.00,WRC 4,12.00,Xbox 360,3499550320039
862,18.00,/product_images/defimg3_s.jpg,3.00,The King of Fighters Collection (USA),6.00,PSP,828862300041
862,15.00,/product_images/Juegos/PSP Juegos/8414533065573_s.jpg,3.00,"Michael Jackson, This Is It",5.00,PSP,8414533065573
862,1.00,/product_images/Juegos/PSP Juegos/8430613001064_s.jpg,0.10,Final Armada,0.30,PSP,8430613001064
834,22.00,/product_images/defimg3_s.jpg,9.00,Legendary Starfy,13.00,Nintendo DS,045496740276
834,4.50,/product_images/defimg3_s.jpg,1.00,Fossil Fighters,1.70,Nintendo DS,045496740412
834,15.00,/product_images/defimg4_s.jpg,-1,Dragon Quest - Sentinels of The Starry S,-1,Nintendo DS,045496740993
827,12.00,/product_images/Juegos/Xbox 360 Juegos/5055060962671_s.jpg,5.00,Super Street Fighter IV Arcade Edition,7.00,Xbox 360,5055060962671
827,2.50,/product_images/Juegos/Xbox 360 Juegos/4012927035290_s.jpg,0.60,Dance Evolution,0.90,Xbox 360,4012927035290
827,8.00,/product_images/Juegos/Xbox 360 Juegos/023272005641_s.jpg,3.00,Star Wars the Force Unleashed,5.00,Xbox 360,023272005641
862,1.50,/product_images/Juegos/PSP Juegos/8430613001231_s.jpg,0.20,Donkey Xote,0.40,PSP,8430613001231
862,8.00,/product_images/defimg2_s.jpg,1.60,Brave Story New Traveler,2.00,PSP,853466001056
862,20.00,/product_images/Juegos/PSP Juegos/857823001468_s.jpg,4.00,Prinny (USA),7.00,PSP,857823001468
834,35.00,/product_images/Juegos/DS Juegos/045496742058_s.jpg,15.00,Pokemon Conquest,22.00,Nintendo DS,045496742058
834,12.00,/product_images/defimg2_s.jpg,5.00,Whac-a-Mole,7.00,Nintendo DS,047875751019
834,10.00,/product_images/Juegos/DS Juegos/047875759534_s.jpg,4.00,Animal Planet - Vet Life,6.00,Nintendo DS,047875759534
827,18.00,/product_images/Juegos/Xbox 360 Juegos/5055060964903_s.jpg,8.00,Dead Rising Collection *3 Disc*,11.00,Xbox 360,5055060964903
827,3.50,/product_images/Juegos/Xbox 360 Juegos/4020628506964_s.jpg,0.80,Risen 2: Dark Waters,1.30,Xbox 360,4020628506964
827,6.00,/product_images/Juegos/Xbox 360 Juegos/5051603222820_s.jpg,2.00,Lego Batman,3.00,Xbox 360,5051603222820
862,10.00,/product_images/Juegos/PSP Juegos/8717418101077_s.jpg,2.00,Pirates of the Caribbean (Col. Edition),3.00,PSP,8717418101077
834,2.00,/product_images/defimg2_s.jpg,0.40,Over The Hedge: Hammy Goes Nuts!,0.70,Nintendo DS,047875816657
834,6.00,/product_images/defimg1_s.jpg,2.00,Spiderman: Friend or Foe,3.00,Nintendo DS,047875830776
834,18.00,/product_images/defimg5_s.jpg,8.00,Naruto: Path of the Nnja,11.00,Nintendo DS,053941703028
827,22.00,/product_images/Juegos/Xbox 360 Juegos/3348542219779_s.jpg,9.00,Crash: Guerra al Coco-Maniaco!,13.00,Xbox 360,3348542219779
827,10.00,/product_images/Juegos/Xbox 360 Juegos/8717418390846_s.jpg,4.00,Disney Infinity Starter Pack,6.00,Xbox 360,8717418390846
827,3.50,/product_images/Juegos/Xbox 360 Juegos/5037930101007_s.jpg,0.80,Wheelman,1.30,Xbox 360,5037930101007
834,3.00,/product_images/defimg5_s.jpg,0.70,Pro Evolution Soccer 2007,1.10,Nintendo DS,083717241188
834,25.00,/product_images/defimg5_s.jpg,11.00,Contra 4,15.00,Nintendo DS,083717241287
834,0.50,/product_images/defimg3_s.jpg,0.01,Zoo Hospital +,0.10,Nintendo DS,096427014973
827,8.00,/product_images/Juegos/Xbox 360 Juegos/5030934092647_s.jpg,3.00,Fight Night Champion,5.00,Xbox 360,5030934092647
827,10.00,/product_images/Juegos/Xbox 360 Juegos/023272008154_s.jpg,4.00,Star Wars Clone Wars Heroes de la Republ,6.00,Xbox 360,023272008154
827,3.00,/product_images/Juegos/Xbox 360 Juegos/882224468770_s.jpg,0.70,Vampire Rain,1.10,Xbox 360,882224468770
821,7.00,/product_images/Juegos/PS3 Juegos/5060050946371_s.jpg,3.00,King of Fighters XII,4.00,PlayStation 3,5060050946371
834,6.00,/product_images/defimg1_s.jpg,2.00,Sprung : The Dating Game,3.00,Nintendo DS,3307210190895
834,10.00,/product_images/defimg3_s.jpg,4.00,Top Trumps Horror & Predators,6.00,Nintendo DS,3307210240965
834,3.50,/product_images/defimg4_s.jpg,0.80,Pawly Pets - My Pet Hotel (3),1.30,Nintendo DS,3307210247179
827,10.00,/product_images/Juegos/Xbox 360 Juegos/5026555249140_s.jpg,4.00,Bioshock + Oblivion,6.00,Xbox 360,5026555249140
827,7.00,/product_images/Juegos/Xbox 360 Juegos/3307210232427_s.jpg,3.00,Import Tuner Challenge,4.00,Xbox 360,3307210232427
821,12.00,/product_images/Juegos/PS3 Juegos/5030917082146_s.jpg,5.00,Shrek: Felices Para Siempre,7.00,PlayStation 3,5030917082146
821,3.50,/product_images/Juegos/PS3 Juegos/3307217932573_s.jpg,0.80,Shaun White Skateboarding,1.30,PlayStation 3,3307217932573
821,3.00,/product_images/Juegos/PS3 Juegos/5030917101564_s.jpg,0.70,Generator Rex,1.10,PlayStation 3,5030917101564
834,2.00,/product_images/defimg4_s.jpg,0.40,Top Trumps: Dogs & Dinosaurs,0.70,Nintendo DS,3307210248893
834,1.00,/product_images/defimg4_s.jpg,0.10,My Word Coach,0.30,Nintendo DS,3307210257710
834,8.00,/product_images/Juegos/DS Juegos/3307210261038_s.jpg,3.00,Hamsterz 2,5.00,Nintendo DS,3307210261038
827,8.00,/product_images/Juegos/Xbox 360 Juegos/5030930101756_s.jpg,3.00,Harry Potter y las Reliquias...Parte 2,5.00,Xbox 360,5030930101756
827,15.00,/product_images/Juegos/Xbox 360 Juegos/4005209085052_s.jpg,6.00,Disney Cars,9.00,Xbox 360,4005209085052
827,6.00,/product_images/Juegos/Xbox 360 Juegos/4005209138420_s.jpg,2.00,De Blob 2,3.00,Xbox 360,4005209138420
821,12.00,/product_images/Juegos/PS3 Juegos/5060146462839_s.jpg,5.00,Juego de Tronos: Temporada 1,7.00,PlayStation 3,5060146462839
821,6.00,/product_images/Juegos/PS3 Juegos/5024866340426_s.jpg,2.00,Overlord 2,3.00,PlayStation 3,5024866340426
821,18.00,/product_images/Juegos/PS3 Juegos/5060073309825_s.jpg,8.00,Ninja Gaiden 3 Razor's Edge,11.00,PlayStation 3,5060073309825
834,2.50,/product_images/defimg4_s.jpg,0.60,Totally Spies! 3: Agentes Secretos,0.90,Nintendo DS,3307210261243
834,5.00,/product_images/defimg2_s.jpg,2.00,Scrabble Interactive 2007 Edition,3.00,Nintendo DS,3307210262073
834,12.00,/product_images/Juegos/DS Juegos/3307210264183_s.jpg,5.00,Alexandra Ledermann 2,7.00,Nintendo DS,3307210264183
827,15.00,/product_images/Juegos/Xbox 360 Juegos/8717418429218_s.jpg,6.00,Star Wars The Force Unleashed Ultimate Sith Edition,9.00,Xbox 360,8717418429218
827,22.00,/product_images/Juegos/Xbox 360 Juegos/8717418302009_s.jpg,9.00,Lego: Piratas Del Caribe,13.00,Xbox 360,8717418302009
827,1.50,/product_images/Juegos/Xbox 360 Juegos/3307210341693_s.jpg,0.30,Elder Scrolls IV: Shivering Isles,0.50,Xbox 360,3307210341693
821,8.00,/product_images/Juegos/PS3 Juegos/5030917113697_s.jpg,3.00,007 Legends,5.00,PlayStation 3,5030917113697
821,6.00,/product_images/Juegos/PS3 Juegos/3307215692325_s.jpg,2.00,Ghost Recon FS & AW2 Double Pack (18),3.00,PlayStation 3,3307215692325
821,12.00,/product_images/Juegos/PS3 Juegos/3307215790939_s.jpg,5.00,Just Dance 2015,7.00,PlayStation 3,3307215790939
834,2.50,/product_images/defimg2_s.jpg,0.60,Pippa Funnell 2: Farm Adventures (UK),0.90,Nintendo DS,3307210264503
834,7.00,/product_images/defimg4_s.jpg,3.00,Imagine Figure Skater,4.00,Nintendo DS,3307210322807
834,2.00,/product_images/Juegos/DS Juegos/3307210334930_s.jpg,0.40,Telly Addicts,0.70,Nintendo DS,3307210334930
827,10.00,/product_images/Juegos/Xbox 360 Juegos/3512289017640_s.jpg,4.00,Divinity II: Dragon Knight Saga,6.00,Xbox 360,3512289017640
827,3.00,/product_images/Juegos/Xbox 360 Juegos/3307219909801_s.jpg,0.70,Fighters Uncaged (Kinect),1.10,Xbox 360,3307219909801
827,8.00,/product_images/Juegos/Xbox 360 Juegos/5055060929964_s.jpg,3.00,Ultra Street Fighter IV,5.00,Xbox 360,5055060929964
821,45.00,/product_images/Juegos/PS3 Juegos/5030917199059_s.jpg,20.00,Skylanders Imaginators Starter Park,28.00,PlayStation 3,5030917199059
821,4.00,/product_images/Juegos/PS3 Juegos/71171917107B_s.jpg,0.90,DC Universe Online (No Trial),1.50,PlayStation 3,71171917107
821,4.50,/product_images/Juegos/PS3 Juegos/711719824824_s.jpg,1.00,PlayStation Move Heroes,1.70,PlayStation 3,711719824824
834,4.50,/product_images/Juegos/DS Juegos/3307210409744_s.jpg,1.00,Brain Challenge,1.70,Nintendo DS,3307210409744
834,4.00,/product_images/defimg4_s.jpg,0.90,Reto Mental,1.50,Nintendo DS,3307210409768
834,2.00,/product_images/Juegos/DS Juegos/3307210414106_s.jpg,0.40,Maths Play,0.70,Nintendo DS,3307210414106
821,12.00,/product_images/Juegos/PS3 Juegos/3391891973304_s.jpg,5.00,Hora De Aventuras: Explora La Mazmorra,7.00,PlayStation 3,3391891973304
821,14.00,/product_images/Juegos/PS3 Juegos/8023171033402_s.jpg,6.00,Terraria,8.00,PlayStation 3,8023171033402
821,7.00,/product_images/Juegos/PS3 Juegos/71171977SSMS_s.jpg,3.00,Singstar Mecano (Solo Juego),4.00,PlayStation 3,71171977
834,3.00,/product_images/defimg5_s.jpg,0.70,Imagine Interior Designer (UK),1.10,Nintendo DS,3307210448880
834,5.00,/product_images/Juegos/DS Juegos/3307210449016_s.jpg,2.00,Imagina ser Estrella de Cine,3.00,Nintendo DS,3307210449016
834,2.50,/product_images/defimg4_s.jpg,0.60,Imagina ser Bailarina,0.90,Nintendo DS,3307210450029
821,28.00,/product_images/Juegos/PS3 Juegos/5051892085076_s.jpg,12.00,Mortal Kombat Komplete Ed,17.00,PlayStation 3,5051892085076
821,7.00,/product_images/Juegos/PS3 Juegos/5030934099653_s.jpg,3.00,Syndicate,4.00,PlayStation 3,5030934099653
821,15.00,/product_images/Juegos/PS3 Juegos/711719761853_s.jpg,6.00,Siren: Blood Curse,9.00,PlayStation 3,711719761853
821,3.50,/product_images/Juegos/PS3 Juegos/3307215638576P_s.jpg,0.80,Rocksmith (Juego Only),1.30,PlayStation 3,3307215638576
821,4.00,/product_images/Juegos/PS3 Juegos/5060050946210_s.jpg,0.90,Vampire Rain Altered Species,1.50,PlayStation 3,5060050946210
834,5.00,/product_images/Juegos/DS Juegos/3307210450296_s.jpg,2.00,Imagina ser Amazona,3.00,Nintendo DS,3307210450296
834,1.50,/product_images/Juegos/DS Juegos/3307210451880_s.jpg,0.20,Mi Experto en Aleman,0.40,Nintendo DS,3307210451880
834,2.50,/product_images/defimg4_s.jpg,0.60,Farm Life,0.90,Nintendo DS,3307210505972
821,9.00,/product_images/Juegos/PS3 Juegos/5055277006359_s.jpg,4.00,Iron Man 2,5.00,PlayStation 3,5055277006359
821,8.00,/product_images/Juegos/PS3 Juegos/8059617100612_s.jpg,3.00,SBK Generations,5.00,PlayStation 3,8059617100612
821,5.00,/product_images/Juegos/PS3 Juegos/5026555408622_s.jpg,2.00,XCOM: Enemy Unknown,3.00,PlayStation 3,5026555408622
