sku,categoria_id,precio_venta,precio_intercambio,categoria_str,titulo,img_caratula,precio_compra
5030917147043,996,8.00,5.00,Wii U,Skylanders Trap Team Starter Pack,/product_images/Juegos/Wii U Juegos/5030917147043_s.jpg,3.00
3391891968157,996,12.00,7.00,Wii U,Tank! Tank! Tank!,/product_images/Juegos/Wii U Juegos/3391891968157_s.jpg,5.00
4005209167437,996,10.00,6.00,Wii U,Darksiders II,/product_images/Juegos/Wii U Juegos/4005209167437_s.jpg,4.00
045496331818,996,22.00,13.00,Wii U,Game & Wario,/product_images/Juegos/Wii U Juegos/045496331818_s.jpg,9.00
0040232872679,996,4.00,2.00,Wii U,Fit Music,/product_images/Juegos/Wii U Juegos/0040232872679_s.jpg,1.80
0040232905537,996,15.00,9.00,Wii U,Baila Latino,/product_images/Juegos/Wii U Juegos/0040232905537_s.jpg,6.00
0045496331382,996,2.50,1.50,Wii U,Sing Party (No Microphone),/product_images/Juegos/Wii U Juegos/0045496331382_s.jpg,1.10
040232872686,996,6.00,3.00,Wii U,Luv Me Buddies Wonderland,/product_images/Juegos/Wii U Juegos/040232872686_s.jpg,2.00
045496331283,996,1.50,0.90,Wii U,Wii Fit U + Fit Meter,/product_images/Juegos/Wii U Juegos/045496331283_s.jpg,0.60
045496331863,996,8.00,5.00,Wii U,Disney's Planes,/product_images/Juegos/Wii U Juegos/045496331863_s.jpg,3.00
045496333256,996,55.00,34.00,Wii U,Mario Kart 8 - Edición Especial Limitada,/product_images/Juegos/Wii U Juegos/045496333256_s.jpg,24.00
045496333461,996,30.00,18.00,Wii U,Sonic Boom: The Rise Of Lyric,/product_images/Juegos/Wii U Juegos/045496333461_s.jpg,13.00
045496334079,996,12.00,7.00,Wii U,Devil's Third,/product_images/Juegos/Wii U Juegos/045496334079_s.jpg,5.00
045496334291,996,15.00,-1,Wii U,Mario vs. Donkey Kong: Tipping Stars (S),/product_images/Juegos/Wii U Juegos/045496334291_s.jpg,-1
045496334550,996,28.00,17.00,Wii U,Splatoon + Amiibo Calamar,/product_images/Juegos/Wii U Juegos/045496334550_s.jpg,12.00
045496334741,996,10.00,6.00,Wii U,Art Academy: Atelier,/product_images/Juegos/Wii U Juegos/045496334741_s.jpg,4.00
045496335724,996,30.00,-1,Wii U,Pokemon Tekken,/product_images/Juegos/Wii U Juegos/045496335724_s.jpg,-1
045496336462,996,70.00,44.00,Wii U,Tokyo Mirage Sessions - Limited Edition,/product_images/Juegos/Wii U Juegos/045496336462_s.jpg,31.00
045496336509,996,55.00,34.00,Wii U,Tokyo Mirage Sessions FE,/product_images/Juegos/Wii U Juegos/045496336509_s.jpg,24.00
3307215654606,996,15.00,9.00,Wii U,"Avengers, The - Battle For Earth",/product_images/Juegos/Wii U Juegos/3307215654606_s.jpg,6.00
3307215654675,996,10.00,6.00,Wii U,Los Vengadores: Batalla Por La Tierra,/product_images/Juegos/Wii U Juegos/3307215654675_s.jpg,4.00
882224443609,827,5.00,3.00,Xbox 360,Mass Effect,/product_images/Juegos/Xbox 360 Juegos/882224443609_s.jpg,2.00
3307215654774,996,3.00,1.80,Wii U,Your Shape Fitness Evolved 2013,/product_images/Juegos/Wii U Juegos/3307215654774_s.jpg,1.30
3307215654972,996,15.00,9.00,Wii U,Rabbids Land,/product_images/Juegos/Wii U Juegos/3307215654972_s.jpg,6.00
3307215590010,827,6.00,3.00,Xbox 360,Assassin's Creed: Revelations,/product_images/Juegos/Xbox 360 Juegos/3307215590010_s.jpg,2.00
885370091694,827,6.00,3.00,Xbox 360,Alan Wake,/product_images/Juegos/Xbox 360 Juegos/885370091694_s.jpg,2.00
885370984903,827,28.00,17.00,Xbox 360,Rise Of The Tomb Raider,/product_images/Juegos/Xbox 360 Juegos/885370984903_s.jpg,12.00
3307215679326,996,12.00,7.00,Wii U,Assassin's Creed III (3): Join or Die (P,/product_images/Juegos/Wii U Juegos/3307215679326_s.jpg,5.00
3307215714874,996,25.00,15.00,Wii U,Assassin's Creed IV: Black Flag - Skull Edition,/product_images/Juegos/Wii U Juegos/3307215714874_s.jpg,11.00
3307215714942,996,25.00,15.00,Wii U,Assassin's Creed 4: Black Flag Ed. Coll,/product_images/Juegos/Wii U Juegos/3307215714942_s.jpg,11.00
5055277018246,827,4.00,1.50,Xbox 360,Aliens: Colonial Marines,/product_images/Juegos/Xbox 360 Juegos/5055277018246_s.jpg,0.90
5030917057045,827,10.00,6.00,Xbox 360,Call of Duty: World at War,/product_images/Juegos/Xbox 360 Juegos/5030917057045_s.jpg,4.00
5030934101585,827,12.00,7.00,Xbox 360,Mass Effect 3,/product_images/Juegos/Xbox 360 Juegos/5030934101585_s.jpg,5.00
3307215724347,996,18.00,11.00,Wii U,"Pitufos 2, Los",/product_images/Juegos/Wii U Juegos/3307215724347_s.jpg,8.00
3307215736265,996,5.00,3.00,Wii U,Just Dance: Kids 2014,/product_images/Juegos/Wii U Juegos/3307215736265_s.jpg,2.00
5026555250795,827,6.00,3.00,Xbox 360,L.A Noire (3 Disc),/product_images/Juegos/Xbox 360 Juegos/5026555250795_s.jpg,2.00
885370197532,827,6.00,3.00,Xbox 360,Fable III/3,/product_images/Juegos/Xbox 360 Juegos/885370197532_s.jpg,2.00
3307210410917,827,4.00,1.50,Xbox 360,Far Cry 2,/product_images/Juegos/Xbox 360 Juegos/3307210410917_s.jpg,0.90
5030934092340,827,0.75,0.20,Xbox 360,FIFA 11,/product_images/Juegos/Xbox 360 Juegos/5030934092340_s.jpg,0.10
5030917038549,827,6.00,3.00,Xbox 360,Call of Duty 3,/product_images/Juegos/Xbox 360 Juegos/5030917038549_s.jpg,2.00
5026555249027,827,6.00,3.00,Xbox 360,Max Payne 3 (2 Disc),/product_images/Juegos/Xbox 360 Juegos/5026555249027_s.jpg,2.00
8023171032351,827,12.00,7.00,Xbox 360,Payday 2,/product_images/Juegos/Xbox 360 Juegos/8023171032351_s.jpg,5.00
882224719667,827,4.00,1.50,Xbox 360,Fable 2,/product_images/Juegos/Xbox 360 Juegos/882224719667_s.jpg,0.90
3307210329462,827,4.00,1.50,Xbox 360,Splinter Cell Conviction,/product_images/Juegos/Xbox 360 Juegos/3307210329462_s.jpg,0.90
3307211609402,827,3.00,1.10,Xbox 360,Prince of Persia (2008),/product_images/Juegos/Xbox 360 Juegos/3307211609402_s.jpg,0.70
4005209114738,827,4.00,1.50,Xbox 360,Darksiders,/product_images/Juegos/Xbox 360 Juegos/4005209114738_s.jpg,0.90
885370001884,827,6.00,3.00,Xbox 360,Pure/Lego Batman,/product_images/Juegos/Xbox 360 Juegos/885370001884_s.jpg,2.00
3307210413383,827,2.50,0.90,Xbox 360,Rainbow Six Vegas 2,/product_images/Juegos/Xbox 360 Juegos/3307210413383_s.jpg,0.60
4012927130209,827,18.00,11.00,Xbox 360,Pro Evolution Soccer 2016,/product_images/Juegos/Xbox 360 Juegos/4012927130209_s.jpg,8.00
4012927037157,827,2.50,0.90,Xbox 360,Pro Evolution Soccer (PES) 2013,/product_images/Juegos/Xbox 360 Juegos/4012927037157_s.jpg,0.60
5030934080620,827,8.00,5.00,Xbox 360,Mass Effect 2 (2 Discos),/product_images/Juegos/Xbox 360 Juegos/5030934080620_s.jpg,3.00
5030934081290,827,15.00,9.00,Xbox 360,Left 4 Dead 2,/product_images/Juegos/Xbox 360 Juegos/5030934081290_s.jpg,6.00
5030934067430,827,8.00,5.00,Xbox 360,Need For Speed: Undercover,/product_images/Juegos/Xbox 360 Juegos/5030934067430_s.jpg,3.00
5026555249676,827,8.00,5.00,Xbox 360,Grand Theft Auto: Episodes from Liberty,/product_images/Juegos/Xbox 360 Juegos/5026555249676_s.jpg,3.00
5055277000777,827,12.00,7.00,Xbox 360,Bayonetta,/product_images/Juegos/Xbox 360 Juegos/5055277000777_s.jpg,5.00
3296580800018,827,12.00,7.00,Xbox 360,Tekken 6,/product_images/Juegos/Xbox 360 Juegos/3296580800018_s.jpg,5.00
5021290047471,827,4.00,1.50,Xbox 360,Final Fantasy XIII-2,/product_images/Juegos/Xbox 360 Juegos/5021290047471_s.jpg,0.90
5051893143416,827,20.00,12.00,Xbox 360,Lego Marvel Superheroes,/product_images/Juegos/Xbox 360 Juegos/5051893143416_s.jpg,9.00
093155119635,827,10.00,6.00,Xbox 360,Dishonored,/product_images/Juegos/Xbox 360 Juegos/093155119635_s.jpg,4.00
882224319034,827,3.00,1.10,Xbox 360,Forza Motorsport 2,/product_images/Juegos/Xbox 360 Juegos/882224319034_s.jpg,0.70
4012927037447,827,8.00,5.00,Xbox 360,Metal Gear Rising: Revengeance,/product_images/Juegos/Xbox 360 Juegos/4012927037447_s.jpg,3.00
5055060962251,827,8.00,5.00,Xbox 360,Dead Rising 2,/product_images/Juegos/Xbox 360 Juegos/5055060962251_s.jpg,3.00
5030931111129,827,8.00,5.00,Xbox 360,Titanfall,/product_images/Juegos/Xbox 360 Juegos/5030931111129_s.jpg,3.00
5030934077002,827,8.00,5.00,Xbox 360,Dante's Inferno,/product_images/Juegos/Xbox 360 Juegos/5030934077002_s.jpg,3.00
4012927039472,827,15.00,9.00,Xbox 360,Metal Gear Solid V: The Phantom Pain,/product_images/Juegos/Xbox 360 Juegos/4012927039472_s.jpg,6.00
5030934063111,827,10.00,6.00,Xbox 360,Left 4 Dead,/product_images/Juegos/Xbox 360 Juegos/5030934063111_s.jpg,4.00
5026555260015,827,3.00,1.10,Xbox 360,NBA 2K14,/product_images/Juegos/Xbox 360 Juegos/5026555260015_s.jpg,0.70
5030934066266,827,6.00,3.00,Xbox 360,Dead Space,/product_images/Juegos/Xbox 360 Juegos/5030934066266_s.jpg,2.00
5030934075831,827,4.00,1.50,Xbox 360,Battlefield: Bad Company 2,/product_images/Juegos/Xbox 360 Juegos/5030934075831_s.jpg,0.90
882224476744,827,15.00,9.00,Xbox 360,Blue Dragon (3 Discos),/product_images/Juegos/Xbox 360 Juegos/882224476744_s.jpg,6.00
5030934088435,827,4.00,1.50,Xbox 360,Medal of Honor (2010),/product_images/Juegos/Xbox 360 Juegos/5030934088435_s.jpg,0.90
93155124950,827,8.00,5.00,Xbox 360,Fallout New Vegas,/product_images/Juegos/Xbox 360 Juegos/93155124950_s.jpg,3.00
5021290042476,827,3.50,1.30,Xbox 360,Deus Ex: Human Revolution,/product_images/Juegos/Xbox 360 Juegos/5021290042476_s.jpg,0.80
5060138436039,827,3.00,1.10,Xbox 360,Sega Superstars Tennis,/product_images/Juegos/Xbox 360 Juegos/5060138436039_s.jpg,0.70
3391891980364,827,22.00,13.00,Xbox 360,Dragon Ball: Xenoverse,/product_images/Juegos/Xbox 360 Juegos/3391891980364_s.jpg,9.00
5030934092524,827,8.00,5.00,Xbox 360,Need For Speed Hot Pursuit,/product_images/Juegos/Xbox 360 Juegos/5030934092524_s.jpg,3.00
5021290050730,827,8.00,5.00,Xbox 360,Sleeping Dogs,/product_images/Juegos/Xbox 360 Juegos/5021290050730_s.jpg,3.00
5030917126734,827,8.00,5.00,Xbox 360,Diablo III,/product_images/Juegos/Xbox 360 Juegos/5030917126734_s.jpg,3.00
5030934059060,827,3.50,1.30,Xbox 360,Mercenaries 2: World in Flames,/product_images/Juegos/Xbox 360 Juegos/5030934059060_s.jpg,0.80
5024866349016,827,5.00,3.00,Xbox 360,Formula 1 2012,/product_images/Juegos/Xbox 360 Juegos/5024866349016_s.jpg,2.00
3307210229618,827,3.00,1.10,Xbox 360,Splinter Cell Double Agent,/product_images/Juegos/Xbox 360 Juegos/3307210229618_s.jpg,0.70
5026555255233,827,6.00,3.00,Xbox 360,Borderlands 2,/product_images/Juegos/Xbox 360 Juegos/5026555255233_s.jpg,2.00
4005209141178,827,3.00,1.10,Xbox 360,HomeFront,/product_images/Juegos/Xbox 360 Juegos/4005209141178_s.jpg,0.70
0885370664140,827,10.00,6.00,Xbox 360,Fable Anniversary,/product_images/Juegos/Xbox 360 Juegos/0885370664140_s.jpg,4.00
5024866345872,827,2.50,0.90,Xbox 360,Formula 1 2011,/product_images/Juegos/Xbox 360 Juegos/5024866345872_s.jpg,0.60
0885370218466,827,4.00,1.50,Xbox 360,Kinect Sports,/product_images/Juegos/Xbox 360 Juegos/0885370218466_s.jpg,0.90
5030934104906,827,12.00,7.00,Xbox 360,FIFA Street (2012),/product_images/Juegos/Xbox 360 Juegos/5030934104906_s.jpg,5.00
3391891987523,1002,30.00,18.00,Xbox One,Dark Souls III,/product_images/Juegos/Xbox One Juegos/3391891987523_s.jpg,13.00
5030941111317,1002,2.00,0.60,Xbox One,FIFA 14,/product_images/Juegos/Xbox One Juegos/5030941111317_s.jpg,0.30
3391891980951,1002,15.00,9.00,Xbox One,Project CARS,/product_images/Juegos/Xbox One Juegos/3391891980951_s.jpg,6.00
0885370861464,1002,22.00,13.00,Xbox One,Forza Horizon 2,/product_images/Juegos/Xbox One Juegos/0885370861464_s.jpg,9.00
5021290069558,1002,22.00,13.00,Xbox One,Just Cause 3,/product_images/Juegos/Xbox One Juegos/5021290069558_s.jpg,9.00
5035224111350,1002,12.00,7.00,Xbox One,Dragon Age: Inquisition,/product_images/Juegos/Xbox One Juegos/5035224111350_s.jpg,5.00
3307215977637,1002,22.00,13.00,Xbox One,Assassin's Creed: The Ezio Collection,/product_images/Juegos/Xbox One Juegos/3307215977637_s.jpg,9.00
5030917196942,1002,35.00,22.00,Xbox One,Call Of Duty: Infinite Warfare,/product_images/Juegos/Xbox One Juegos/5030917196942_s.jpg,15.00
5051893230970,1002,22.00,13.00,Xbox One,Batman: Return To Arkham,/product_images/Juegos/Xbox One Juegos/5051893230970_s.jpg,9.00
885370951493,1002,15.00,9.00,Xbox One,Rare Replay,/product_images/Juegos/Xbox One Juegos/885370951493_s.jpg,6.00
093155149342,1002,10.00,6.00,Xbox One,Wolfenstein: The New Order,/product_images/Juegos/Xbox One Juegos/093155149342_s.jpg,4.00
8023171034386,1002,18.00,11.00,Xbox One,Sniper Elite 3,/product_images/Juegos/Xbox One Juegos/8023171034386_s.jpg,8.00
885370607789,1002,10.00,6.00,Xbox One,Minecraft,/product_images/Juegos/Xbox One Juegos/885370607789_s.jpg,4.00
5051893221077,1002,28.00,17.00,Xbox One,"Tierra-Media, La: Sombras De Mordor - Game Of The Year Edition",/product_images/Juegos/Xbox One Juegos/5051893221077_s.jpg,12.00
4020628862084,1002,8.00,5.00,Xbox One,Saints Row IV Re-Elected & Gat Out Of Hell,/product_images/Juegos/Xbox One Juegos/4020628862084_s.jpg,3.00
5030942115314,1002,12.00,7.00,Xbox One,UFC,/product_images/Juegos/Xbox One Juegos/5030942115314_s.jpg,5.00
5060146462907,1002,8.00,5.00,Xbox One,Juego de Tronos: Temporada 1,/product_images/Juegos/Xbox One Juegos/5060146462907_s.jpg,3.00
8023171036311,1002,10.00,6.00,Xbox One,Payday 2 - Crimewave Edition,/product_images/Juegos/Xbox One Juegos/8023171036311_s.jpg,4.00
3391891990189,1002,45.00,28.00,Xbox One,Dragon Ball Xenoverse 2,/product_images/Juegos/Xbox One Juegos/3391891990189_s.jpg,20.00
5051893165111,1002,22.00,13.00,Xbox One,"Tierra-Media, La: Sombras De Mordor",/product_images/Juegos/Xbox One Juegos/5051893165111_s.jpg,9.00
5024866364071,1002,10.00,6.00,Xbox One,F1 2015,/product_images/Juegos/Xbox One Juegos/5024866364071_s.jpg,4.00
5030935111354,1002,8.00,5.00,Xbox One,Need For Speed: Rivals,/product_images/Juegos/Xbox One Juegos/5030935111354_s.jpg,3.00
5051893163421,1002,22.00,13.00,Xbox One,Mad Max,/product_images/Juegos/Xbox One Juegos/5051893163421_s.jpg,9.00
5021290064928,1002,8.00,5.00,Xbox One,Final Fantasy Type-0 HD,/product_images/Juegos/Xbox One Juegos/5021290064928_s.jpg,3.00
5026555284028,1002,5.00,1.90,Xbox One,NBA 2K15,/product_images/Juegos/Xbox One Juegos/5026555284028_s.jpg,1.20
5051893167603,1002,8.00,5.00,Xbox One,LEGO Batman 3,/product_images/Juegos/Xbox One Juegos/5051893167603_s.jpg,3.00
5051893170115,1002,28.00,17.00,Xbox One,Dying Light,/product_images/Juegos/Xbox One Juegos/5051893170115_s.jpg,12.00
5051893229134,1002,15.00,9.00,Xbox One,LEGO Star Wars: El Despertar De La Fuerza,/product_images/Juegos/Xbox One Juegos/5051893229134_s.jpg,6.00
5055856401292,1002,6.00,3.00,Xbox One,Elder Scrolls Online - Tamriel Unlimited,/product_images/Juegos/Xbox One Juegos/5055856401292_s.jpg,2.00
5060146461191,1002,8.00,5.00,Xbox One,Walking Dead: Telltale Games Series 1,/product_images/Juegos/Xbox One Juegos/5060146461191_s.jpg,3.00
8059617103637,1002,10.00,6.00,Xbox One,MotoGP 15,/product_images/Juegos/Xbox One Juegos/8059617103637_s.jpg,4.00
885370860894,1002,8.00,5.00,Xbox One,Killer Instinct,/product_images/Juegos/Xbox One Juegos/885370860894_s.jpg,3.00
889842132021,1002,35.00,22.00,Xbox One,Killer Instinct - Definitive Edition,/product_images/Juegos/Xbox One Juegos/889842132021_s.jpg,15.00
5021290070639,1002,12.00,7.00,Xbox One,Life Is Strange,/product_images/Juegos/Xbox One Juegos/5021290070639_s.jpg,5.00
4020628836375,1002,20.00,12.00,Xbox One,Dirt Rally (Game Only),/product_images/Juegos/Xbox One Juegos/4020628836375_s.jpg,9.00
3760156480756,1002,10.00,6.00,Xbox One,Moto Racer 4,/product_images/Juegos/Xbox One Juegos/3760156480756_s.jpg,4.00
5051892166294,1002,10.00,6.00,Xbox One,LEGO: El Hobbit,/product_images/Juegos/Xbox One Juegos/5051892166294_s.jpg,4.00
5030942112320,1002,15.00,9.00,Xbox One,Plants Vs. Zombies : Garden Warfare,/product_images/Juegos/Xbox One Juegos/5030942112320_s.jpg,6.00
5051893229042,1002,32.00,20.00,Xbox One,Mortal Kombat XL,/product_images/Juegos/Xbox One Juegos/5051893229042_s.jpg,14.00
4012927110584,1002,3.50,1.30,Xbox One,Pro Evolution Soccer 2015,/product_images/Juegos/Xbox One Juegos/4012927110584_s.jpg,0.80
889842134308,1002,22.00,13.00,Xbox One,ReCore,/product_images/Juegos/Xbox One Juegos/889842134308_s.jpg,9.00
5907813598845,1002,12.00,7.00,Xbox One,Lords Of The Fallen,/product_images/Juegos/Xbox One Juegos/5907813598845_s.jpg,5.00
5055856410775,1002,22.00,13.00,Xbox One,Dishonored 2 (Sin DLC),/product_images/Juegos/Xbox One Juegos/5055856410775_s.jpg,9.00
3391891981279,1002,12.00,7.00,Xbox One,Shadow Warrior,/product_images/Juegos/Xbox One Juegos/3391891981279_s.jpg,5.00
3391891989794,1002,35.00,22.00,Xbox One,Witcher 3: Game Of The Year Edition,/product_images/Juegos/Xbox One Juegos/3391891989794_s.jpg,15.00
5021290060982,1002,15.00,9.00,Xbox One,Tomb Raider: Definitive Edition,/product_images/Juegos/Xbox One Juegos/5021290060982_s.jpg,6.00
5026555358033,1002,35.00,22.00,Xbox One,NBA 2K17,/product_images/Juegos/Xbox One Juegos/5026555358033_s.jpg,15.00
5026555358491,1002,25.00,15.00,Xbox One,WWE 2K17,/product_images/Juegos/Xbox One Juegos/5026555358491_s.jpg,11.00
5030917171277,1002,15.00,9.00,Xbox One,Guitar Hero Live + 6 Button Guitar,/product_images/Juegos/Xbox One Juegos/5030917171277_s.jpg,6.00
885370662429,1002,6.00,3.00,Xbox One,Kinect Sports Rivals,/product_images/Juegos/Xbox One Juegos/885370662429_s.jpg,2.00
885370773255,1002,4.00,1.50,Xbox One,Project Spark,/product_images/Juegos/Xbox One Juegos/885370773255_s.jpg,0.90
8718591182563,1002,8.00,5.00,Xbox One,Adam's Venture: Origins,/product_images/Juegos/Xbox One Juegos/8718591182563_s.jpg,3.00
5051893165012,1002,10.00,6.00,Xbox One,Lego Movie: The Videogame,/product_images/Juegos/Xbox One Juegos/5051893165012_s.jpg,4.00
5055856411697,1002,32.00,20.00,Xbox One,Elder Scrolls V: Skyrim - Special Edition,/product_images/Juegos/Xbox One Juegos/5055856411697_s.jpg,14.00
885370901696,1002,20.00,12.00,Xbox One,State Of Decay,/product_images/Juegos/Xbox One Juegos/885370901696_s.jpg,9.00
4012927111031,1002,10.00,3.00,Xbox One,Pro Evolution Soccer 2016,/product_images/Juegos/Xbox One Juegos/4012927111031_s.jpg,2.00
3307215796610,1002,6.00,2.00,Xbox One,Just Dance 2015,/product_images/Juegos/Xbox One Juegos/3307215796610_s.jpg,1.40
3499550346916,1002,20.00,12.00,Xbox One,Sherlock Holmes The Devils Daughter,/product_images/Juegos/Xbox One Juegos/3499550346916_s.jpg,9.00
4012927110072,1002,6.00,3.00,Xbox One,Metal Gear Solid V: Ground Zeroes,/product_images/Juegos/Xbox One Juegos/4012927110072_s.jpg,2.00
5060236965110,1001,55.00,34.00,PlayStation 4,Sniper Elite 4,/product_images/Juegos/PS4 Juegos/5060236965110_s.jpg,24.00
5021290065017,1001,15.00,9.00,PlayStation 4,Final Fantasy Type-0 HD,/product_images/Juegos/PS4 Juegos/5021290065017_s.jpg,6.00
5060146463386,1001,22.00,13.00,PlayStation 4,7 Days To Die,/product_images/Juegos/PS4 Juegos/5060146463386_s.jpg,9.00
5055277024582,1001,22.00,13.00,PlayStation 4,Alien Isolation,/product_images/Juegos/PS4 Juegos/5055277024582_s.jpg,9.00
4012927101919,1001,12.00,4.00,PlayStation 4,Pro Evolution Soccer UEFA Euro France 2016,/product_images/Juegos/PS4 Juegos/4012927101919_s.jpg,2.00
5051893229141,1001,25.00,15.00,PlayStation 4,LEGO Star Wars: El Despertar De La Fuerza,/product_images/Juegos/PS4 Juegos/5051893229141_s.jpg,11.00
8059617104054,1001,18.00,11.00,PlayStation 4,Sebastien Loeb Rally Evo,/product_images/Juegos/PS4 Juegos/8059617104054_s.jpg,8.00
3499550341058,1001,30.00,18.00,PlayStation 4,WRC 5 (World Rally Championship),/product_images/Juegos/PS4 Juegos/3499550341058_s.jpg,13.00
4020628821944,1001,60.00,46.00,PlayStation 4,Persona 5,/product_images/Juegos/PS4 Juegos/4020628821944_s.jpg,42.00
711719839316,1001,12.00,7.00,PlayStation 4,Infamous : First Light,/product_images/Juegos/PS4 Juegos/711719839316_s.jpg,5.00
5021290066045,1001,18.00,11.00,PlayStation 4,Sleeping Dogs - Definitive Edition,/product_images/Juegos/PS4 Juegos/5021290066045_s.jpg,8.00
5051893156560,1001,28.00,17.00,PlayStation 4,LEGO Marvel Super Heroes,/product_images/Juegos/PS4 Juegos/5051893156560_s.jpg,12.00
5026555415118,1001,5.00,1.50,PlayStation 4,NBA 2K14,/product_images/Juegos/PS4 Juegos/5026555415118_s.jpg,0.70
5021290077676,1001,45.00,30.00,PlayStation 4,Kingdom Hearts HD 1.5 + 2.5 Remix,/product_images/Juegos/PS4 Juegos/5021290077676_s.jpg,25.00
5026555421942,1001,35.00,22.00,PlayStation 4,BioShock: The Collection,/product_images/Juegos/PS4 Juegos/5026555421942_s.jpg,15.00
5907813598838,1001,15.00,9.00,PlayStation 4,Lords Of The Fallen,/product_images/Juegos/PS4 Juegos/5907813598838_s.jpg,6.00
3391891988070,1001,28.00,17.00,PlayStation 4,One Piece: Burning Blood,/product_images/Juegos/PS4 Juegos/3391891988070_s.jpg,12.00
8402862060123,1001,15.00,9.00,PlayStation 4,Anima: Gate Of Memories,/product_images/Juegos/PS4 Juegos/8402862060123_s.jpg,6.00
4260089417229,1001,15.00,9.00,PlayStation 4,Dungeons 2,/product_images/Juegos/PS4 Juegos/4260089417229_s.jpg,6.00
3760156481067,1001,18.00,11.00,PlayStation 4,Yesterday Origins,/product_images/Juegos/PS4 Juegos/3760156481067_s.jpg,8.00
