sku,titulo,precio_intercambio,precio_compra,img_caratula,precio_venta,categoria_id,categoria_str
788687400558,Wacky Races: Crash & Dash,13.00,9.00,/product_images/Juegos/DS Juegos/788687400558_s.jpg,22.00,834,Nintendo DS
8437006959322,Curso De Ajedrez,0.10,0.01,/product_images/Juegos/PC Juegos/8437006959322_s.jpg,0.50,830,PC
8437006959551,Clasicos Arcade Volume 4-5-6,0.70,0.30,/product_images/Juegos/PC Juegos/8437006959551_s.jpg,2.50,830,PC
8437006959643,Caillou: Numbers Letters Colors,0.01,0.01,/product_images/Juegos/PC Juegos/8437006959643_s.jpg,0.25,830,PC
045496364878,Wii Chess,0.90,0.60,/product_images/Juegos/Wii Juegos/045496364878_s.jpg,2.50,831,Wii
3307217936915,Lucha De Dinosaurios,1.50,0.90,/product_images/Juegos/Wii Juegos/3307217936915_s.jpg,4.00,831,Wii
3391891957007,Ben 10 Galactic Racing,1.90,1.20,/product_images/Juegos/Wii Juegos/3391891957007W_s.jpg,5.00,831,Wii
5060015539679,PDC World Championship Darts Pro Tour,1.50,0.90,/product_images/Juegos/PS3 Juegos/5060015539679_s.jpg,4.00,821,PlayStation 3
5060057026649,Supercar Challenge,3.00,2.00,/product_images/Juegos/PS3 Juegos/5060057026649_s.jpg,6.00,821,PlayStation 3
5060057028001,Ferrari: The Race Experience,1.50,0.90,/product_images/Juegos/PS3 Juegos/5060057028001_s.jpg,4.00,821,PlayStation 3
5060057028209,Ferrari Challenge/Supercar Challenge,3.00,2.00,/product_images/Juegos/PS3 Juegos/5060057028209_s.jpg,6.00,821,PlayStation 3
8437006959728,Caillou: Cuerpo Formas y Puzzles,0.01,0.01,/product_images/Juegos/PC Juegos/8437006959728_s.jpg,0.10,830,PC
8437006959797,Arcade Games Collection,0.10,0.01,/product_images/Juegos/PC Juegos/8437006959797_s.jpg,0.50,830,PC
5060073302291,Dynasty Warriors 5 Empires,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5060073302291_s.jpg,5.00,827,Xbox 360
5060057028414,Putty Squad,7.00,5.00,/product_images/Juegos/PS3 Juegos/5060057028414_s.jpg,12.00,821,PlayStation 3
5060073303281,Bladestorm: The Hundred Years War,3.00,2.00,/product_images/Juegos/PS3 Juegos/5060073303281_s.jpg,5.00,821,PlayStation 3
802068101053,March of The Penguins,0.60,0.30,/product_images/Juegos/DS Juegos/802068101053_s.jpg,2.00,834,Nintendo DS
802068101329,M&Ms Kart Racing (UK),5.00,3.00,/product_images/Juegos/DS Juegos/802068101329_s.jpg,8.00,834,Nintendo DS
802068101398,Dr. Seuss: How The Grinch Stole Christmas,0.40,0.20,/product_images/Juegos/DS Juegos/802068101398_s.jpg,1.50,834,Nintendo DS
8437006959810,Brain Activity,3.00,2.00,/product_images/Juegos/PC Juegos/8437006959810_s.jpg,10.00,830,PC
8437006959896,Hummer 4x4,0.10,0.01,/product_images/Juegos/PC Juegos/8437006959896_s.jpg,0.50,830,PC
5060073302888,Samurai Warriors 2,1.50,0.90,/product_images/Juegos/Xbox 360 Juegos/5060073302888_s.jpg,4.00,827,Xbox 360
5060073303359,Bladestorm: The Hundred Years War,0.90,0.60,/product_images/Juegos/Xbox 360 Juegos/5060073303359_s.jpg,2.50,827,Xbox 360
5060073304073,Dynasty Warriors: Gundam,1.10,0.70,/product_images/Juegos/Xbox 360 Juegos/5060073304073_s.jpg,3.00,827,Xbox 360
5060073305292,G1 Jockey 4  2008,3.00,2.00,/product_images/Juegos/PS3 Juegos/5060073305292_s.jpg,6.00,821,PlayStation 3
5060073305551,Dynasty Warriors 6 Empires,3.00,2.00,/product_images/Juegos/PS3 Juegos/5060073305551_s.jpg,6.00,821,PlayStation 3
5060073305698,Dynasty Warriors: Gundam 2,5.00,3.00,/product_images/Juegos/PS3 Juegos/5060073305698_s.jpg,8.00,821,PlayStation 3
802068103408,Puzzle Time,5.00,3.00,/product_images/Juegos/DS Juegos/802068103408_s.jpg,8.00,834,Nintendo DS
8023171006000,Bust a Move DS,1.10,0.70,/product_images/Juegos/DS Juegos/8023171006000_s.jpg,3.00,834,Nintendo DS
8023171006642,Devilish,1.90,1.20,/product_images/Juegos/DS Juegos/8023171006642_s.jpg,5.00,834,Nintendo DS
8437006959896,Death Track: Resurrection,0.10,0.01,/product_images/Juegos/PC Juegos/8437006959896A_s.jpg,0.50,830,PC
8437006959896,Streets of Moscow,0.30,0.10,/product_images/Juegos/PC Juegos/8437006959896S_s.jpg,1.00,830,PC
8437006996037,Childtopia Vol. 1,0.01,0.01,/product_images/Juegos/PC Juegos/8437006996037_s.jpg,0.25,830,PC
5060073304646,Dynasty Warriors 6,1.30,0.80,/product_images/Juegos/Xbox 360 Juegos/5060073304646_s.jpg,3.50,827,Xbox 360
5060073305766,Dynasty Warriors: Gundam 2,7.00,5.00,/product_images/Juegos/Xbox 360 Juegos/5060073305766_s.jpg,12.00,827,Xbox 360
5060073308033,Champion Jockey,1.10,0.70,/product_images/Juegos/Xbox 360 Juegos/5060073308033_s.jpg,3.00,827,Xbox 360
5060073307968,Champion Jockey,6.00,4.00,/product_images/Juegos/PS3 Juegos/5060073307968_s.jpg,10.00,821,PlayStation 3
5060073308835,Warriors 3 Orochi,6.00,4.00,/product_images/Juegos/PS3 Juegos/5060073308835_s.jpg,10.00,821,PlayStation 3
5060073309009,Ninja Gaiden 3 - Collectors Ed,7.00,5.00,/product_images/Juegos/PS3 Juegos/5060073309009_s.jpg,12.00,821,PlayStation 3
802317100665,Billiard Action,4.00,3.00,/product_images/Juegos/DS Juegos/802317100665_s.jpg,7.00,834,Nintendo DS
8023171009025,Top Gun,3.00,2.00,/product_images/Juegos/DS Juegos/8023171009025_s.jpg,6.00,834,Nintendo DS
8023171009032,Brick 'Em All,5.00,3.00,/product_images/Juegos/DS Juegos/8023171009032_s.jpg,8.00,834,Nintendo DS
8437006996051,Childtopia Vol. 3,0.10,0.01,/product_images/Juegos/PC Juegos/8437006996051_s.jpg,0.50,830,PC
5060073308262,Dynasty Warriors Gundam 3,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5060073308262_s.jpg,8.00,827,Xbox 360
5060073309313,Dead Or Alive 5 CE (P),7.00,5.00,/product_images/Juegos/PS3 Juegos/5060073309313_s.jpg,12.00,821,PlayStation 3
8023171009261,Monster Bomber,2.00,1.40,/product_images/Juegos/DS Juegos/8023171009261_s.jpg,6.00,834,Nintendo DS
8023171009278,Monster Puzzle,12.00,9.00,/product_images/Juegos/DS Juegos/8023171009278_s.jpg,20.00,834,Nintendo DS
8437007641004,X3 Reunion,0.30,0.10,/product_images/Juegos/PC Juegos/8437007641004_s.jpg,1.00,830,PC
8437007641011,Heroes of Annihilated Empires,0.10,0.01,/product_images/Juegos/PC Juegos/8437007641011_s.jpg,0.50,830,PC
5060073308910,Warriors Orochi 3,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5060073308910_s.jpg,8.00,827,Xbox 360
5060073309825,Ninja Gaiden 3 Razor's Edge,15.00,11.00,/product_images/Juegos/PS3 Juegos/5060073309825_s.jpg,25.00,821,PlayStation 3
8023171009674,Cooking Mama (Ingles),3.00,2.00,/product_images/Juegos/DS Juegos/8023171009674_s.jpg,5.00,834,Nintendo DS
8023171009681,Professor's Brain Trainer - Memory,1.50,0.90,/product_images/Juegos/DS Juegos/8023171009681_s.jpg,4.00,834,Nintendo DS
8437010562006,Necronomicon,1.20,0.60,/product_images/Juegos/PC Juegos/8437010562006N_s.jpg,4.00,830,PC
843701056200,Classic Car Racing,0.10,0.01,/product_images/Juegos/PC Juegos/843701056200C_s.jpg,0.50,830,PC
5060073309078,Ninja Gaiden 3 Collector Edition,13.00,9.00,/product_images/Juegos/Xbox 360 Juegos/5060073309078_s.jpg,22.00,827,Xbox 360
5060102953401,Under Defeat HD,3.00,2.00,/product_images/Juegos/PS3 Juegos/5060102953401_s.jpg,6.00,821,PlayStation 3
8023171009698,Professor's Brain Trainer Logic,5.00,3.00,/product_images/Juegos/DS Juegos/8023171009698_s.jpg,8.00,834,Nintendo DS
8437011575005,Brain Games E.E.,0.10,0.01,/product_images/Juegos/PC Juegos/8437011575005_s.jpg,0.50,830,PC
5060073309368,Dead Or Alive 5 CE (P),6.00,4.00,/product_images/Juegos/Xbox 360 Juegos/5060073309368_s.jpg,10.00,827,Xbox 360
5060138432895,Golden Compass,1.30,0.80,/product_images/Juegos/PS3 Juegos/5060138432895_s.jpg,3.50,821,PlayStation 3
5060146463232,The Jackbox Party Pack,1.50,0.90,/product_images/Juegos/PS3 Juegos/5060146463232_s.jpg,4.00,821,PlayStation 3
8023171009896,Deep Labyrinth,3.00,2.00,/product_images/Juegos/DS Juegos/8023171009896_s.jpg,6.00,834,Nintendo DS
8023171010618,Kameleon,0.40,0.20,/product_images/Juegos/DS Juegos/8023171010618_s.jpg,1.50,834,Nintendo DS
845841000266,Rift (P),0.10,0.10,/product_images/Juegos/PC Juegos/845841000266_s.jpg,0.50,830,PC
045496401351,Last Story - Edicion Especial,50.00,36.00,/product_images/Juegos/Wii Juegos/045496401351_s.jpg,80.00,831,Wii
5060073309887,Ninja Gaiden 3 Razor's Edge,9.00,6.00,/product_images/Juegos/Xbox 360 Juegos/5060073309887_s.jpg,15.00,827,Xbox 360
5060102952305,Samurai Shodown Sen,7.00,5.00,/product_images/Juegos/Xbox 360 Juegos/5060102952305_s.jpg,12.00,827,Xbox 360
5060173290030,WSC Real 09: World Snooker Champion,3.00,2.00,/product_images/Juegos/PS3 Juegos/5060173290030_s.jpg,6.00,821,PlayStation 3
8023171010823,Turn It Around,1.30,0.80,/product_images/Juegos/DS Juegos/8023171010823_s.jpg,3.50,834,Nintendo DS
854657000001,Zelenhgorm Land Of The Blue Moon,1.00,0.60,/product_images/Juegos/PC Juegos/854657000001_s.jpg,3.00,830,PC
3307210327246,CSI: Pruebas Ocultas,1.50,0.90,/product_images/Juegos/Wii Juegos/3307210327246_s.jpg,4.00,831,Wii
8717545402375,Sudoku Ball Detective,0.50,0.30,/product_images/Juegos/Wii Juegos/8717545402375_s.jpg,1.50,831,Wii
5060102952626,Deathsmiles Deluxe Edition,10.00,7.00,/product_images/Juegos/Xbox 360 Juegos/5060102952626_s.jpg,16.00,827,Xbox 360
5060201651727,Ski-Doo Snowmobile Challenge,3.00,2.00,/product_images/Juegos/PS3 Juegos/5060201651727_s.jpg,5.00,821,PlayStation 3
5060201654001,Steins : Gate Limited Edition,7.00,5.00,/product_images/Juegos/PS3 Juegos/5060201654001_s.jpg,12.00,821,PlayStation 3
8023171011462,Big Catch-Bass Fishing,3.00,2.00,/product_images/Juegos/DS Juegos/8023171011462_s.jpg,5.00,834,Nintendo DS
8023171011592,MinDStorm: Train Your Brain,0.60,0.30,/product_images/Juegos/DS Juegos/8023171011592_s.jpg,2.00,834,Nintendo DS
8594071980221,Arma 2 Operation Arrowhead,0.90,0.40,/product_images/Juegos/PC Juegos/8594071980221_s.jpg,3.00,830,PC
8594071980283,ArmA II: Reinforcements,1.50,0.70,/product_images/Juegos/PC Juegos/8594071980283_s.jpg,5.00,830,PC
5030917068256,Guitar Hero Metallica (Solo Juego),2.00,2.00,/product_images/Juegos/Wii Juegos/5030917068256_s.jpg,4.50,831,Wii
4012927090923,Dancing Stage Hottest Party (Solo Juego),1.30,0.80,/product_images/Juegos/Wii Juegos/4012927090923_s.jpg,3.50,831,Wii
5030934091756,Create,1.30,0.80,/product_images/Juegos/Wii Juegos/5030934091756_s.jpg,3.50,831,Wii
5060102952831,King of Fighters XIII,6.00,4.00,/product_images/Juegos/Xbox 360 Juegos/5060102952831_s.jpg,10.00,827,Xbox 360
5060112740596,Monster Madness Battle for Suburbia,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5060112740596_s.jpg,8.00,827,Xbox 360
5060229360014,WSC Real 11,9.00,6.00,/product_images/Juegos/PS3 Juegos/5060229360014_s.jpg,15.00,821,PlayStation 3
5060286001004,Defiance Ultimate Edition,15.00,11.00,/product_images/Juegos/PS3 Juegos/5060286001004_s.jpg,25.00,821,PlayStation 3
5060327530135,Atelier Ayesha: The Alchemist Of Dust,11.00,8.00,/product_images/Juegos/PS3 Juegos/5060327530135_s.jpg,18.00,821,PlayStation 3
8023171011943,Brain Buster,1.50,0.90,/product_images/Juegos/DS Juegos/8023171011943_s.jpg,4.00,834,Nintendo DS
8023171012575,Mystery Mansion,4.00,3.00,/product_images/Juegos/DS Juegos/8023171012575_s.jpg,7.00,834,Nintendo DS
8023171012582,Tangram Mania,3.00,2.00,/product_images/Juegos/DS Juegos/8023171012582_s.jpg,5.00,834,Nintendo DS
8595559300173,UFO: Trilogy,2.00,1.60,/product_images/Juegos/PC Juegos/8595559300173_s.jpg,8.00,830,PC
5030917046971,Spider-Man: Amigo o Enemigo?,6.00,4.00,/product_images/Juegos/Wii Juegos/5030917046971_s.jpg,10.00,831,Wii
8154030103025,Aviones Equipo de Rescate,5.00,3.00,/product_images/Juegos/Wii Juegos/8154030103025_s.jpg,8.00,831,Wii
7340044300067,Dance Party Pop Hits (Solo Juego),2.00,1.80,/product_images/Juegos/Wii Juegos/7340044300067_s.jpg,4.00,831,Wii
5060112740916,Two Worlds Collectors Edition,4.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5060112740916_s.jpg,7.00,827,Xbox 360
5060112741975,Velvet Assassin,1.10,0.70,/product_images/Juegos/Xbox 360 Juegos/5060112741975_s.jpg,3.00,827,Xbox 360
5060121820173,Final Fantasy XI (P),5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5060121820173_s.jpg,8.00,827,Xbox 360
5060327530746,Atelier Escha & Logy: Alchemists...,11.00,8.00,/product_images/Juegos/PS3 Juegos/5060327530746_s.jpg,18.00,821,PlayStation 3
5060327531026,Deception IV Blood Ties,6.00,4.00,/product_images/Juegos/PS3 Juegos/5060327531026_s.jpg,10.00,821,PlayStation 3
5060327531323,Atelier Rorona Plus: The Alchemist Of Arland,5.00,3.00,/product_images/Juegos/PS3 Juegos/5060327531323_s.jpg,8.00,821,PlayStation 3
045496366698,Naruto Clash of Ninja Revolution 2,3.00,2.00,/product_images/Juegos/Wii Juegos/045496366698_s.jpg,6.00,831,Wii
3499550269147,Cocoto festival,1.50,0.90,/product_images/Juegos/Wii Juegos/3499550269147_s.jpg,4.00,831,Wii
5055277007882,Conduit 2,5.00,3.00,/product_images/Juegos/Wii Juegos/5055277007882_s.jpg,8.00,831,Wii
5060121822344,Final Fantasy XI: Wings of Goddess,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5060121822344_s.jpg,6.00,827,Xbox 360
5060121825482,Star Ocean: Tha Last Hope (Ed. Lim.),11.00,8.00,/product_images/Juegos/Xbox 360 Juegos/5060121825482_s.jpg,18.00,827,Xbox 360
5060125481417,Earth defence force 2017,1.50,0.90,/product_images/Juegos/Xbox 360 Juegos/5060125481417_s.jpg,4.00,827,Xbox 360
5060327531385,Dynasty Warriors: Gundam Reborn,6.00,4.00,/product_images/Juegos/PS3 Juegos/5060327531385_s.jpg,10.00,821,PlayStation 3
5060327531910,Ar Nosurge - Ode To An Unborn Star,9.00,6.00,/product_images/Juegos/PS3 Juegos/5060327531910_s.jpg,15.00,821,PlayStation 3
5601009964765,Castlevania: Lords of Shadow 2 -Tomb Ed.,-1,-1,/product_images/Juegos/PS3 Juegos/5601009964765_s.jpg,30.00,821,PlayStation 3
3760137147463,Brico Party,3.00,2.00,/product_images/Juegos/Wii Juegos/3760137147463_s.jpg,5.00,831,Wii
4005209150033,Monster High: Ghoul Spirit,5.00,3.00,/product_images/Juegos/Wii Juegos/4005209150033_s.jpg,8.00,831,Wii
3760137146848,Fast Food Panic,1.10,0.70,/product_images/Juegos/Wii Juegos/3760137146848_s.jpg,3.00,831,Wii
5060125481455,Fuerza de Defensa Terrestre 2017,1.30,0.80,/product_images/Juegos/Xbox 360 Juegos/5060125481455_s.jpg,3.50,827,Xbox 360
5060125484722,Ben 10 Alien Force Vilgax Attacks,1.30,0.80,/product_images/Juegos/Xbox 360 Juegos/5060125484722_s.jpg,3.50,827,Xbox 360
5060136650802,Noche En El Museo 2,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5060136650802_s.jpg,8.00,827,Xbox 360
5907813593932,Sniper Ghost Warrior 2 - Edición Colecci,15.00,11.00,/product_images/Juegos/PS3 Juegos/5907813593932_s.jpg,25.00,821,PlayStation 3
709458016747,Xploder HD Movie Player,1.10,0.70,/product_images/Juegos/PS3 Juegos/709458016747_s.jpg,3.00,821,PlayStation 3
710425370786,College Hoops 2K7,1.10,0.70,/product_images/Juegos/PS3 Juegos/710425370786_s.jpg,3.00,821,PlayStation 3
5030934066167,Littlest Pet Shop,5.00,3.00,/product_images/Juegos/Wii Juegos/5030934066167_s.jpg,8.00,831,Wii
2129033,Flingsmash (Solo Juego),3.00,2.00,/product_images/Juegos/Wii Juegos/2129033T_s.jpg,5.00,831,Wii
3391891968713,Los Croods: Fiesta Prehistorica,6.00,4.00,/product_images/Juegos/Wii Juegos/3391891968713_s.jpg,10.00,831,Wii
5060138433052,La Brujula Dorada,0.70,0.40,/product_images/Juegos/Xbox 360 Juegos/5060138433052_s.jpg,2.00,827,Xbox 360
5060138434592,Universe at War,0.70,0.40,/product_images/Juegos/Xbox 360 Juegos/5060138434592_s.jpg,2.00,827,Xbox 360
5060138441446,Stormrise,0.90,0.60,/product_images/Juegos/Xbox 360 Juegos/5060138441446_s.jpg,2.50,827,Xbox 360
710425371264,Major League Baseball 2K7,1.90,1.20,/product_images/Juegos/PS3 Juegos/710425371264_s.jpg,5.00,821,PlayStation 3
710425371608,All Pro Football 2K8,7.00,5.00,/product_images/Juegos/PS3 Juegos/710425371608_s.jpg,12.00,821,PlayStation 3
710425373114,College Hoops 2K8,6.00,4.00,/product_images/Juegos/PS3 Juegos/710425373114_s.jpg,10.00,821,PlayStation 3
5030934068673,Rock Band 2 (Solo Juego),3.00,2.00,/product_images/Juegos/Wii Juegos/5030934068673_s.jpg,6.00,831,Wii
5060050947378,"King Of Fighters Orochi Saga, The",25.00,18.00,/product_images/Juegos/Wii Juegos/5060050947378_s.jpg,40.00,831,Wii
4012927093177,Game Island,6.00,4.00,/product_images/Juegos/Wii Juegos/4012927093177_s.jpg,10.00,831,Wii
5060173290023,WSC Real 09: World Snooker Championship,1.50,0.90,/product_images/Juegos/Xbox 360 Juegos/5060173290023_s.jpg,4.00,827,Xbox 360
5060182140111,Raven Squad,1.10,0.70,/product_images/Juegos/Xbox 360 Juegos/5060182140111_s.jpg,3.00,827,Xbox 360
5060182140234,Brave: A Warrior's Tale,6.00,4.00,/product_images/Juegos/Xbox 360 Juegos/5060182140234_s.jpg,10.00,827,Xbox 360
710425373558,Major League Baseball 2k8,1.10,0.70,/product_images/Juegos/PS3 Juegos/710425373558_s.jpg,3.00,821,PlayStation 3
710425375354,2k Sport Major League Baseball 2K9,1.30,0.80,/product_images/Juegos/PS3 Juegos/710425375354_s.jpg,3.50,821,PlayStation 3
710425377426,Major League Baseball 2K10,1.90,1.20,/product_images/Juegos/PS3 Juegos/710425377426_s.jpg,5.00,821,PlayStation 3
5060015539273,PDC World Championship Darts 2009,1.80,1.30,/product_images/Juegos/Wii Juegos/5060015539273_s.jpg,3.00,831,Wii
3307210259653,Surf's Up,6.00,4.00,/product_images/Juegos/Wii Juegos/3307210259653_s.jpg,10.00,831,Wii
4012927091364,Lost in Blue: Shipwrecked,5.00,3.00,/product_images/Juegos/Wii Juegos/4012927091364_s.jpg,8.00,831,Wii
5060182140449,Test Drive: Ferrari Racing Legends,1.10,0.70,/product_images/Juegos/Xbox 360 Juegos/5060182140449_s.jpg,3.00,827,Xbox 360
5060184980401,Stoked,1.30,0.80,/product_images/Juegos/Xbox 360 Juegos/5060184980401_s.jpg,3.50,827,Xbox 360
5060193300269,Great Battles Medieval,6.00,4.00,/product_images/Juegos/Xbox 360 Juegos/5060193300269_s.jpg,10.00,827,Xbox 360
710425471155,Major League Baseball 2K12,1.10,0.70,/product_images/Juegos/PS3 Juegos/710425471155_s.jpg,3.00,821,PlayStation 3
710425472596,MLB 2K13,9.00,6.00,/product_images/Juegos/PS3 Juegos/710425472596_s.jpg,15.00,821,PlayStation 3
711719039709,Everybody Dance 3,3.00,2.00,/product_images/Juegos/PS3 Juegos/711719039709_s.jpg,6.00,821,PlayStation 3
5030934055888,Medal of Honor Vanguard,5.00,3.00,/product_images/Juegos/Wii Juegos/5030934055888_s.jpg,8.00,831,Wii
023272006983,Star Wars: Clone Wars,7.00,5.00,/product_images/Juegos/Wii Juegos/023272006983_s.jpg,12.00,831,Wii
5030917062100,Monsters VS Aliens,5.00,3.00,/product_images/Juegos/Wii Juegos/5030917062100_s.jpg,8.00,831,Wii
5060193301235,History Legends of War,1.30,0.80,/product_images/Juegos/Xbox 360 Juegos/5060193301235_s.jpg,3.50,827,Xbox 360
5060193301280,Legends Of War,1.30,0.80,/product_images/Juegos/Xbox 360 Juegos/5060193301280_s.jpg,3.50,827,Xbox 360
5060229360007,WSC Real 11,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5060229360007_s.jpg,5.00,827,Xbox 360
711719111153,Pain,3.00,2.00,/product_images/Juegos/PS3 Juegos/711719111153_s.jpg,5.00,821,PlayStation 3
711719112587,Gran Turismo 5 Signature Eidcion,12.00,9.00,/product_images/Juegos/PS3 Juegos/711719112587_s.jpg,20.00,821,PlayStation 3
711719124559,Singstar Pop 2009 + Micros Wireless,12.00,9.00,/product_images/Juegos/PS3 Juegos/711719124559_s.jpg,20.00,821,PlayStation 3
5037930150111,Rampage Total Destruction,5.00,3.00,/product_images/Juegos/Wii Juegos/5037930150111_s.jpg,8.00,831,Wii
3307210447364,"Gran Concurso de Moda, El",2.00,1.80,/product_images/Juegos/Wii Juegos/3307210447364_s.jpg,4.00,831,Wii
0023272008758,Lego Indiana Jones 2,12.00,9.00,/product_images/Juegos/Wii Juegos/0023272008758_s.jpg,20.00,831,Wii
5060286001592,Defiance,0.90,0.60,/product_images/Juegos/Xbox 360 Juegos/5060286001592_s.jpg,2.50,827,Xbox 360
5060288220007,Hulk Hogan's Main Event,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5060288220007_s.jpg,8.00,827,Xbox 360
5060327530302,Dynasty Warriors 8,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5060327530302_s.jpg,8.00,827,Xbox 360
711719126089,Little Big Planet 2  Special Edition (P),7.00,5.00,/product_images/Juegos/PS3 Juegos/711719126089_s.jpg,12.00,821,PlayStation 3
711719129264,Little Big Planet - GOTY,7.00,5.00,/product_images/Juegos/PS3 Juegos/711719129264_s.jpg,12.00,821,PlayStation 3
711719133285,Buzz Concurso Musical Definitivo Con Buz,5.00,3.00,/product_images/Juegos/PS3 Juegos/711719133285_s.jpg,8.00,821,PlayStation 3
5030917042850,World Series of Poker: Tournament of Cha,1.10,0.70,/product_images/Juegos/Wii Juegos/5030917042850_s.jpg,3.00,831,Wii
5060015537620,PDC World Championship Darts 2008,0.70,0.40,/product_images/Juegos/Wii Juegos/5060015537620_s.jpg,2.00,831,Wii
5051893021721,Lego Rock Band,1.50,0.90,/product_images/Juegos/Wii Juegos/5051893021721_s.jpg,4.00,831,Wii
5060327530593,Yaiba - Ninja Gaiden Z,1.50,0.90,/product_images/Juegos/Xbox 360 Juegos/5060327530593_s.jpg,4.00,827,Xbox 360
5390102516451,Dance Paradise,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5390102516451_s.jpg,5.00,827,Xbox 360
5907813593925,Sniper Ghost Warrior 2 Collector's Ed,6.00,4.00,/product_images/Juegos/Xbox 360 Juegos/5907813593925_s.jpg,10.00,827,Xbox 360
