categoria_id,precio_compra,sku,precio_intercambio,categoria_str,img_caratula,precio_venta,titulo
1001,15.00,8023171037745,22.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/8023171037745_s.jpg,35.00,Rocket League
1001,17.00,3391891987332,24.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/3391891987332_s.jpg,38.00,Dark Souls III
1001,17.00,5021290074811,24.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/5021290074811_s.jpg,38.00,Rise of the Tomb Raider
1001,4.00,5026555421348,6.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/5026555421348_s.jpg,18.00,WWE 2K16
1001,17.00,5026555422079,24.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/5026555422079_s.jpg,38.00,NBA 2K17
1001,2.00,711719275473,4.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/711719275473_s.jpg,12.00,Killzone: Shadow Fall
1001,9.00,0711719278870,13.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/0711719278870_s.jpg,22.00,InFamous Second Son
1001,17.00,5051890302113,24.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/5051890302113_s.jpg,38.00,Dying Light The Following: Enhanced Edition
1001,14.00,3391891980685,20.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/3391891980685_s.jpg,32.00,Dragon Ball: Xenoverse
1001,13.00,5051893165128,18.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/5051893165128_s.jpg,30.00,"Tierra-Media, La: Sombras De Mordor"
1001,12.00,5051893170139,17.00,PlayStation 4,/product_images/Juegos/PS4 Juegos/5051893170139_s.jpg,28.00,Dying Light
977,13.00,045496525507,18.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496525507_s.jpg,28.00,Tomodachi Life
977,13.00,045496529703,18.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496529703_s.jpg,28.00,Pokemon Mundo Megamisterioso
977,9.00,045496524531,13.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496524531_s.jpg,20.00,Legend of Zelda: A Link Between Worlds
977,16.00,045496527297,22.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496527297_s.jpg,35.00,Legend of Zelda Majora's Mask
977,14.00,0045496473242,19.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/0045496473242_s.jpg,30.00,Monster Hunter Generations
977,10.00,045496473617,14.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496473617_s.jpg,22.00,Dragon Quest VII: Fragmentos De Un Mundo Olvidado
977,4.00,045496520502,6.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496520502_s.jpg,10.00,Super Street Fighter 3D
977,7.00,045496523923,9.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496523923_s.jpg,15.00,Mario & Luigi: Dream Team
977,10.00,045496527587,14.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496527587_s.jpg,22.00,Inazuma Eleven Go Chrono Stone: Trueno
977,12.00,045496523626,16.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496523626_s.jpg,25.00,Donkey Kong Country Returns
977,22.00,8427897005932,27.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/8427897005932_s.jpg,40.00,Dragon Ball Fusions
977,9.00,045496522629,13.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496522629_s.jpg,20.00,Profesor Layton: Máscara de los prodigio
977,12.00,045496528164,16.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496528164_s.jpg,25.00,Animal Crossing: Happy Home Designer
977,13.00,045496472108,18.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496472108_s.jpg,28.00,Hyrule Warriors Legends
977,15.00,045496523343,20.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496523343_s.jpg,32.00,Luigi's Mansion 2
977,18.00,045496523435,24.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496523435_s.jpg,38.00,Fire Emblem Awakening
977,10.00,045496523510,14.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496523510_s.jpg,22.00,Pokemon Mundo Misterioso Portales Al Inf
977,9.00,045496524661,13.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496524661_s.jpg,20.00,Mario Party: Island Tour
977,13.00,045496527730,18.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496527730_s.jpg,28.00,Xenoblade Chronicles 3D
977,8.00,045496521585,11.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496521585_s.jpg,18.00,Resident Evil: Revelations
977,7.00,045496523732,9.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496523732_s.jpg,15.00,Lego City Undercover: Chase Begins
977,14.00,045496524821,19.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496524821_s.jpg,30.00,Bravely Default
977,9.00,045496525996,13.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496525996_s.jpg,20.00,Fantasy Life
977,12.00,045496471972,16.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496471972_s.jpg,25.00,Bravely Second: End Layer
977,19.00,045496472436,23.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496472436_s.jpg,35.00,Fire Emblem Fates - Conquest
977,7.00,045496525620,9.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496525620_s.jpg,15.00,Inazuma Eleven Go: Light
977,3.00,045496527907,5.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496527907_s.jpg,8.00,Code Name: S.T.E.A.M.
977,10.00,5021290053519,14.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/5021290053519_s.jpg,22.00,Kingdom Hearts 3D: Dream Drop Distance
977,16.00,045496474515,22.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496474515_s.jpg,35.00,Dragon Quest VIII: El Periplo Del Rey Maldito
977,7.00,045496525699,9.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496525699_s.jpg,15.00,Inazuma Eleven Go: Shadow
977,13.00,0045496525453,18.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/0045496525453_s.jpg,28.00,Kirby Triple Deluxe
977,7.00,045496521981,9.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496521981_s.jpg,15.00,Mario Tennis Open
977,9.00,045496522872,13.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496522872_s.jpg,20.00,Paper Mario: Sticker Star
977,5.00,045496524067,7.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496524067_s.jpg,12.00,Inazuma Eleven 3: Fuego Explosivo
977,4.00,045496524135,6.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496524135_s.jpg,10.00,Inazuma Eleven 3: Rayo Celeste
977,10.00,045496527518,14.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496527518_s.jpg,22.00,Inazuma Eleven Go Chrono Stones: Llamarada
977,9.00,045496528485,13.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496528485_s.jpg,20.00,Legend of Zelda: Tri Force Heroes
977,9.00,3391891984874,13.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/3391891984874_s.jpg,20.00,Dragon Ball Z: Extreme Butoden
977,8.00,5051893229363,11.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/5051893229363_s.jpg,18.00,LEGO Star Wars: El Despertar De La Fuerza (Episodio 7)
977,5.00,5055277014354,7.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/5055277014354_s.jpg,12.00,Sonic Generations
977,5.00,045496520069,7.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496520069_s.jpg,12.00,Nintendogs + Gatos: Golden Retriever
977,2.00,045496520946,3.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496520946_s.jpg,10.00,Resident Evil: The Mercenaries
977,7.00,045496521882,9.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496521882_s.jpg,15.00,Kid Icarus: Uprising
977,16.00,045496524692,22.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496524692_s.jpg,35.00,Professor Layton Y El Legado De Los Asha
977,7.00,045496522780,9.00,Nintendo 3DS,/product_images/Juegos/3DS Juegos/045496522780_s.jpg,15.00,New Style Boutique
834,6.00,045496471118,9.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496471118_s.jpg,15.00,Pokemon Edicion Blanca
834,5.00,045496465896,7.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496465896_s.jpg,12.00,Mario Party DS
834,9.00,045496462031,12.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496462031_s.jpg,20.00,Super Mario 64 DS
834,3.00,045496464103,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496464103_s.jpg,8.00,Pokemon Ranger
834,3.00,045496471729,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496471729_s.jpg,8.00,Inazuma Eleven 2 : Ventisca Eterna
834,6.00,5051893074680,9.00,Nintendo DS,/product_images/Juegos/DS Juegos/5051893074680_s.jpg,15.00,LEGO Harry Potter (Anos 5-7)
834,9.00,045496465537,13.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496465537_s.jpg,22.00,Pokemon Edicion Blanca 2
834,8.00,045496470555,11.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496470555_s.jpg,18.00,"Profesor Layton y El Futuro Perdido, El"
834,1.20,045496470647,1.90,Nintendo DS,/product_images/Juegos/DS Juegos/045496470647_s.jpg,5.00,Inazuma Eleven
834,6.00,045496471453,9.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496471453_s.jpg,15.00,Dragon Quest Monsters: Joker 2
834,6.00,5060138433519,9.00,Nintendo DS,/product_images/Juegos/DS Juegos/5060138433519_s.jpg,15.00,Mario & Sonic en los Juegos Olimpicos
834,9.00,045496462857,13.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496462857_s.jpg,22.00,Pokemon Edicion Negra 2
834,13.00,045496469641,18.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496469641B_s.jpg,30.00,Pokemon Oro HeartGold Sin Pokewalker
834,3.00,4005209149921,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/4005209149921_s.jpg,8.00,Monster High
834,6.00,5051893143461,9.00,Nintendo DS,/product_images/Juegos/DS Juegos/5051893143461_s.jpg,15.00,Lego Marvel Superheroes
834,5.00,045496464257,7.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496464257_s.jpg,12.00,Hotel Dusk: Room 215
834,9.00,045496468644,13.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496468644_s.jpg,22.00,Pokemon Platino
834,14.00,04549646,20.00,Nintendo DS,/product_images/Juegos/DS Juegos/04549646PSSN_s.jpg,32.00,Pokemon Plata SoulSilver Sin Pokewalker
834,0.80,045496462246,1.30,Nintendo DS,/product_images/Juegos/DS Juegos/045496462246_s.jpg,3.50,NintenDogs Labrador & Friends
834,8.00,045496467944,11.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496467944_s.jpg,18.00,Profesor Layton y la Villa Misteriosa
834,6.00,045496468910,9.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496468910_s.jpg,15.00,Profesor Layton y la Caja de Pandora
834,8.00,045496471552,11.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496471552_s.jpg,18.00,Profesor Layton - Llamada Del Espectro
834,6.00,045496462932,9.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496462932_s.jpg,15.00,Super Princess Peach
834,4.00,045496467722,6.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496467722_s.jpg,10.00,Pokemon Ranger: Sombras de Almia
834,5.00,5060121820722,7.00,Nintendo DS,/product_images/Juegos/DS Juegos/5060121820722_s.jpg,12.00,Final Fantasy III
834,6.00,5051893116762,9.00,Nintendo DS,/product_images/Juegos/DS Juegos/5051893116762_s.jpg,15.00,Lego Batman 2: Dc Superheroes
834,0.60,045496464721,0.90,Nintendo DS,/product_images/Juegos/DS Juegos/045496464721_s.jpg,2.50,Mas Brain Training
834,0.70,045496470210,1.10,Nintendo DS,/product_images/Juegos/DS Juegos/045496470210_s.jpg,3.00,Art Academy
834,3.00,5030934057059,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/5030934057059_s.jpg,8.00,My Sims
834,8.00,5055277000982,11.00,Nintendo DS,/product_images/Juegos/DS Juegos/5055277000982_s.jpg,18.00,Mario & Sonic en los JJ.OO. de Invierno
834,0.20,045496467258,0.40,Nintendo DS,/product_images/Juegos/DS Juegos/045496467258_s.jpg,1.50,Cocina Conmigo
834,9.00,045496470067,13.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496470067_s.jpg,22.00,"Dragon Quest IX, Sentinels Of The Starry"
834,4.00,045496470500,6.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496470500_s.jpg,10.00,Pokemon Ranger Guardian Signs
834,3.00,4005209083119,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/4005209083119_s.jpg,8.00,Guilty Gear: Dust Strikers
834,2.00,5030934059404,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/5030934059404_s.jpg,5.00,Los Simpson - El Videojuego
834,3.00,045496462796,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496462796_s.jpg,8.00,Metroid Prime Hunters
834,6.00,045496463267,9.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496463267_s.jpg,15.00,Yoshi's Island DS
834,6.00,045496469078,9.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496469078_s.jpg,15.00,Mario & Luigi: Viaje Al Centro De Boswer
834,2.00,045496462239,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496462239_s.jpg,6.00,NintenDogs Dachshund & Friends
834,0.40,045496463052,0.90,Nintendo DS,/product_images/Juegos/DS Juegos/045496463052_s.jpg,3.00,Big Brain Academy
834,4.00,045496464592,6.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496464592_s.jpg,10.00,Elite Beat Agents
834,13.00,045496469467,18.00,Nintendo DS,/product_images/Juegos/DS Juegos/045496469467_s.jpg,30.00,Legend Of Zelda Spirit Tracks
834,4.00,4005209145404,6.00,Nintendo DS,/product_images/Juegos/DS Juegos/4005209145404_s.jpg,10.00,"Pinguinos de Madagascar, Regreso del Dr."
834,5.00,5055277008759,7.00,Nintendo DS,/product_images/Juegos/DS Juegos/5055277008759_s.jpg,12.00,Sonic Colours
830,0.01,8436010150541,0.10,PC,/product_images/Juegos/PC Juegos/8436010150541HD_s.jpg,0.50,House Of The Dead 2
830,0.01,8436010151029,0.01,PC,/product_images/Juegos/PC Juegos/8436010151029_s.jpg,0.10,Panzers Phase One (SN) 1cd
830,0.10,5017783555493,0.20,PC,/product_images/Juegos/PC Juegos/5017783555493_s.jpg,0.75,Crazy Taxi
830,0.20,8414185032626,0.40,PC,/product_images/Juegos/PC Juegos/8414185032626_s.jpg,1.50,Los Sims 2 Todo Glamour Accesorios
830,0.40,8414185033647,0.70,PC,/product_images/Juegos/PC Juegos/8414185033647_s.jpg,2.00,Los Sims 2: Bon Voyage (SN)
830,1.60,8414185034552,2.00,PC,/product_images/Juegos/PC Juegos/8414185034552_s.jpg,8.00,"Sims 2 Megaluxe, Los 2 Discs"
830,0.01,8414185050408,0.01,PC,/product_images/Juegos/PC Juegos/8414185050408_s.jpg,0.25,Los Sims Primera Cita (SN) 1cd
830,0.30,8426412003255,0.70,PC,/product_images/Juegos/PC Juegos/8426412003255_s.jpg,2.50,Blade: Edge Of Darkness
830,0.01,3307210136817,0.10,PC,/product_images/Juegos/PC Juegos/3307210136817_s.jpg,0.50,CSI: Crime Scene Investigation
830,0.20,3307210198907,0.40,PC,/product_images/Juegos/PC Juegos/3307210198907_s.jpg,1.50,Ghost Recon Advanced Warfighter *
830,0.01,3307210220134,0.10,PC,/product_images/Juegos/PC Juegos/3307210220134_s.jpg,0.50,Splinter Cell Chaos Theory
830,1.00,3307210243874,1.80,PC,/product_images/Juegos/PC Juegos/3307210243874_s.jpg,5.00,Age of Mythology Gold Edition
830,0.01,3307211609143,0.10,PC,/product_images/Juegos/PC Juegos/3307211609143_s.jpg,0.50,Prince of Persia (2008)
830,0.01,3307211664050,0.10,PC,/product_images/Juegos/PC Juegos/3307211664050_s.jpg,0.50,Word in conflict - Complete Edition
830,0.10,8436010150541,0.20,PC,/product_images/Juegos/PC Juegos/8436010150541_s.jpg,0.75,PATRICIAN II
830,0.30,8436010150572,0.60,PC,/product_images/Juegos/PC Juegos/8436010150572_s.jpg,2.00,Imperium II
830,0.10,8436010150909,0.20,PC,/product_images/Juegos/PC Juegos/8436010150909_s.jpg,0.75,Pro Race Driver
830,0.70,740781770142,1.50,PC,/product_images/Juegos/PC Juegos/740781770142_s.jpg,5.00,Divinity: Original Sin (P)
830,0.30,8414185033906,0.60,PC,/product_images/Juegos/PC Juegos/8414185033906_s.jpg,2.00,Los Sims 2 Jovenes Urbanos Accesorios
830,0.20,8414185050422,0.40,PC,/product_images/Juegos/PC Juegos/8414185050422_s.jpg,1.50,Battlefield 1942
830,0.01,3307210181862,0.10,PC,/product_images/Juegos/PC Juegos/3307210181862_s.jpg,0.50,Splinter Cell
830,1.00,3307210263575,1.80,PC,/product_images/Juegos/PC Juegos/3307210263575_s.jpg,5.00,Assassin's Creed
830,0.01,8431474001200,0.10,PC,/product_images/Juegos/PC Juegos/8431474001200_s.jpg,0.50,Classic Games Collection
830,0.20,8436010150275,0.40,PC,/product_images/Juegos/PC Juegos/8436010150275_s.jpg,1.50,Imperium
830,0.10,843601015054100001,0.20,PC,/product_images/Juegos/PC Juegos/843601015054100001_s.jpg,0.75,Colin McRae Rally 2
830,0.01,8436010150817,0.10,PC,/product_images/Juegos/PC Juegos/8436010150817_s.jpg,0.50,Port Royale 2 Imperio y Piratas
830,0.40,5032921013758,0.90,PC,/product_images/Juegos/PC Juegos/5032921013758_s.jpg,3.00,Commandos 2: Men Of Courage
830,0.40,5032921017947,0.90,PC,/product_images/Juegos/PC Juegos/5032921017947_s.jpg,3.00,Tomb Raider El Angel De La Oscuridad
830,0.01,5060193302485,0.10,PC,/product_images/Juegos/PC Juegos/5060193302485_s.jpg,0.50,Order of batlle Pacific (P)
830,0.01,3348542211667,0.10,PC,/product_images/Juegos/PC Juegos/3348542211667_s.jpg,0.50,World in Conflict
830,0.01,4020636128615,0.10,PC,/product_images/Juegos/PC Juegos/4020636128615_s.jpg,0.50,Lords Of Xulima
821,8.00,711719412915,11.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719412915_s.jpg,18.00,Minecraft
830,0.10,5017783013634,0.30,PC,/product_images/Juegos/PC Juegos/5017783013634_s.jpg,1.00,Crazy Taxi 3 1CD
830,0.10,8414185032619,0.30,PC,/product_images/Juegos/PC Juegos/8414185032619_s.jpg,1.00,Los Sims 2 Decora Tu Familia Accesorios
830,0.60,8414185033265,1.20,PC,/product_images/Juegos/PC Juegos/8414185033265_s.jpg,4.00,Los Sims 2 y las Cuatro Estaciones Exp.
821,0.01,5030934109680,0.01,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934109680_s.jpg,0.25,FIFA 13
821,5.00,3307215704974,7.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215704974_s.jpg,12.00,Assassin's Creed 4: Black Flag
821,2.00,5030934102902,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934102902_s.jpg,5.00,Battlefield 3
830,0.20,8414185034255,0.40,PC,/product_images/Juegos/PC Juegos/8414185034255_s.jpg,1.50,Los Sims 2 Cocina y Banyo Accesorios (SN)
830,1.00,8414185034576,1.80,PC,/product_images/Juegos/PC Juegos/8414185034576_s.jpg,5.00,Los Sims 2 Comparten piso
830,0.10,8414185050163,0.30,PC,/product_images/Juegos/PC Juegos/8414185050163_s.jpg,1.00,Los Sims House Party (SN) 1cd
821,3.00,3307215633243,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215633243_s.jpg,8.00,Far Cry 3
821,4.00,711719158264,6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719158264_s.jpg,10.00,God of War III (3)
821,9.00,0711719274551,13.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/0711719274551_s.jpg,22.00,Last Of Us
830,0.01,8414185050507,0.01,PC,/product_images/Juegos/PC Juegos/8414185050507_s.jpg,0.10,Los Sims de Vacaciones (SN) 1CD
830,0.01,8414185051399,0.10,PC,/product_images/Juegos/PC Juegos/8414185051399_s.jpg,0.50,Los Sims Magia Potagia (SN) (2 CDS) Expans
830,0.10,3307210212368,0.20,PC,/product_images/Juegos/PC Juegos/3307210212368_s.jpg,0.75,Prince Of Persia El Alma Del Guerrero
821,11.00,5030917162459,15.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917162459_s.jpg,25.00,Call Of Duty: Black Ops III
821,4.00,711719123996,6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719123996_s.jpg,10.00,Uncharted 3: Traicion de Drake
821,4.00,5030930111137,6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030930111137_s.jpg,10.00,Battlefield 4
830,3.00,3307210245281,5.00,PC,/product_images/Juegos/PC Juegos/3307210245281_s.jpg,15.00,Age of Empires Collectors Edition
830,0.60,3307210251541,1.00,PC,/product_images/Juegos/PC Juegos/3307210251541_s.jpg,3.00,Heroes of Might & Magic Coleccion
830,1.20,3348542135710,2.00,PC,/product_images/Juegos/PC Juegos/3348542135710_s.jpg,6.00,Warcraft 3: Reign of Chaos (SN) 1CD
821,3.00,3307215644867,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215644867_s.jpg,8.00,Assassin's Creed III (3)
821,3.00,3307217927104,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307217927104_s.jpg,8.00,Assassins Creed: Hermandad
821,3.00,5055060925751,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5055060925751_s.jpg,8.00,Resident Evil 5
830,0.01,8436010150220,0.01,PC,/product_images/Juegos/PC Juegos/8436010150220F_s.jpg,0.10,Fritz 5
821,4.00,711719467359,6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719467359_s.jpg,10.00,Uncharted: El Tesoro de Drake
821,6.00,711719250173,9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719250173_s.jpg,15.00,Gran Turismo 6
821,0.01,5030934104043,0.01,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934104043_s.jpg,0.25,FIFA 12
821,4.00,5026555402057,6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5026555402057_s.jpg,10.00,Red Dead Redemption
821,4.00,093155141292,6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/093155141292_s.jpg,10.00,Elder Scrolls V: Skyrim
821,3.00,3307211666535,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307211666535_s.jpg,8.00,Assassin's Creed II
821,9.00,5021290056114,12.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5021290056114_s.jpg,20.00,Kingdom Hearts: HD 1.5 ReMix
821,0.01,4012927053393,0.01,PlayStation 3,/product_images/Juegos/PS3 Juegos/4012927053393_s.jpg,0.25,Pro Evolution Soccer (PES) 2012
821,3.00,3307215590058,4.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215590058_s.jpg,7.00,Assassin's Creed: Revelations
821,8.00,5026555407410,11.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5026555407410_s.jpg,18.00,Red Dead Redemption GOTY
821,4.00,5030917124181,6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917124181_s.jpg,10.00,Destiny
