img_caratula,categoria_id,titulo,precio_venta,precio_compra,precio_intercambio,sku,categoria_str
/product_images/Juegos/DS Juegos/5060034555469_s.jpg,834,Showtime Championship Boxing,4.00,0.90,1.50,5060034555469,Nintendo DS
/product_images/Juegos/DS Juegos/5060034555476_s.jpg,834,Betty Boops Double Shift,2.50,0.60,0.90,5060034555476,Nintendo DS
/product_images/Juegos/DS Juegos/5060034555643_s.jpg,834,Command & Destroy,6.00,2.00,3.00,5060034555643,Nintendo DS
/product_images/Juegos/DS Juegos/5060034555698_s.jpg,834,"Aly & Aj Adventure, The",6.00,2.00,3.00,5060034555698,Nintendo DS
/product_images/Juegos/DS Juegos/5060034555704_s.jpg,834,Garfield`s Funfest,3.50,0.80,1.30,5060034555704,Nintendo DS
/product_images/Juegos/DS Juegos/5060034556008_s.jpg,834,Margot's Word Brain (UK),7.00,3.00,4.00,5060034556008,Nintendo DS
/product_images/Juegos/DS Juegos/5060034556220_s.jpg,834,Army Men - Soldiers Of Misfortune,3.00,0.70,1.10,5060034556220,Nintendo DS
/product_images/Juegos/DS Juegos/5060034556466_s.jpg,834,Chrysler Classic Racing,3.50,0.80,1.30,5060034556466,Nintendo DS
/product_images/Juegos/DS Juegos/5060034556626_s.jpg,834,Puzzle Kingdoms,5.00,2.00,3.00,5060034556626,Nintendo DS
/product_images/Juegos/DS Juegos/5060034556848_s.jpg,834,Jelly Belly: Ballistic Beans,7.00,3.00,4.00,5060034556848,Nintendo DS
/product_images/Juegos/DS Juegos/5060034556985_s.jpg,834,Love Is In Bloom,3.00,0.70,1.10,5060034556985,Nintendo DS
/product_images/Juegos/DS Juegos/5060034557197_s.jpg,834,Margot's Bepuzzled,6.00,2.00,3.00,5060034557197,Nintendo DS
/product_images/defimg3_s.jpg,834,Action Girlz Racing,4.00,0.90,1.50,5060048319767,Nintendo DS
/product_images/Juegos/DS Juegos/5060050943448_s.jpg,834,Animaniacs Lights Camera Action,1.00,0.10,0.30,5060050943448,Nintendo DS
/product_images/Juegos/DS Juegos/5060050944179_s.jpg,834,Puyo Pop Fever,6.00,2.00,3.00,5060050944179,Nintendo DS
/product_images/Juegos/DS Juegos/5060050944964_s.jpg,834,SNK Vs Capcom Card Fighters,8.00,3.00,5.00,5060050944964,Nintendo DS
/product_images/Juegos/DS Juegos/5060050945466_s.jpg,834,Flipper Critters,3.00,0.70,1.10,5060050945466,Nintendo DS
/product_images/Juegos/DS Juegos/5060050945794_s.jpg,834,George de la Jungla,8.00,3.00,5.00,5060050945794,Nintendo DS
/product_images/Juegos/DS Juegos/5060050945930_s.jpg,834,Teenage Zombies,4.00,0.90,1.50,5060050945930,Nintendo DS
/product_images/Juegos/DS Juegos/5060050946005_s.jpg,834,Crayola Treasure Adventures,1.50,0.20,0.40,5060050946005,Nintendo DS
/product_images/Juegos/DS Juegos/5060050946074_s.jpg,834,Neves,4.00,0.90,1.50,5060050946074,Nintendo DS
/product_images/Juegos/DS Juegos/5060050946142_s.jpg,834,Boing! Docomodake!,8.00,3.00,5.00,5060050946142,Nintendo DS
/product_images/Juegos/DS Juegos/5060050946302_s.jpg,834,Metal Slug 7,30.00,13.00,18.00,5060050946302,Nintendo DS
/product_images/Juegos/DS Juegos/5060050947040_s.jpg,834,Tornado,1.50,0.20,0.40,5060050947040,Nintendo DS
/product_images/Juegos/DS Juegos/5060057023433_s.jpg,834,Tennis Master,3.00,0.70,1.10,5060057023433,Nintendo DS
/product_images/Juegos/DS Juegos/5060057023693_s.jpg,834,James Pond: Codename Robocod,6.00,2.00,3.00,5060057023693,Nintendo DS
/product_images/Juegos/DS Juegos/5060057024775_s.jpg,834,Super Fruitfall,3.00,0.70,1.10,5060057024775,Nintendo DS
/product_images/Juegos/DS Juegos/5060073303519_s.jpg,834,Prey The Stars: Gabu El Gloton,8.00,3.00,5.00,5060073303519,Nintendo DS
/product_images/Juegos/DS Juegos/5060073303656_s.jpg,834,Dynasty warriors Fighter Battle,7.00,3.00,4.00,5060073303656,Nintendo DS
/product_images/Juegos/DS Juegos/5060094401560_s.jpg,834,Horrid Henry,3.50,0.80,1.30,5060094401560,Nintendo DS
/product_images/Juegos/DS Juegos/5060102950004_s.jpg,834,Space Invaders Revolution DS,2.00,0.30,0.60,5060102950004,Nintendo DS
/product_images/Juegos/DS Juegos/5060102950028_s.jpg,834,Bubble Bobble Revolution,4.00,0.90,1.50,5060102950028,Nintendo DS
/product_images/Juegos/DS Juegos/5060102950042_s.jpg,834,Rainbow Islands Revolution,8.00,3.00,5.00,5060102950042,Nintendo DS
/product_images/Juegos/DS Juegos/5060102950066_s.jpg,834,Lunar Genesisd,18.00,8.00,11.00,5060102950066,Nintendo DS
/product_images/Juegos/DS Juegos/5060102950165_s.jpg,834,SBK Snowboard Kids,3.00,0.70,1.10,5060102950165,Nintendo DS
/product_images/Juegos/DS Juegos/5060102950226_s.jpg,834,Contact,10.00,4.00,6.00,5060102950226,Nintendo DS
/product_images/Juegos/DS Juegos/5060102950264_s.jpg,834,Bubble Bobble Double Shot,12.00,5.00,7.00,5060102950264,Nintendo DS
/product_images/Juegos/DS Juegos/5060102950356_s.jpg,834,Bomberman Land Touch,8.00,3.00,5.00,5060102950356,Nintendo DS
/product_images/Juegos/DS Juegos/5060102950448_s.jpg,834,Luminous Arc,15.00,6.00,9.00,5060102950448,Nintendo DS
/product_images/Juegos/DS Juegos/5060102950486_s.jpg,834,Harvest Fishing,6.00,2.00,3.00,5060102950486,Nintendo DS
/product_images/Juegos/DS Juegos/5060102950684_s.jpg,834,HoneyComb Beat,3.00,0.70,1.10,5060102950684,Nintendo DS
/product_images/Juegos/DS Juegos/5060102950714_s.jpg,834,Bomberman Story DS,10.00,4.00,6.00,5060102950714,Nintendo DS
/product_images/Juegos/DS Juegos/5060102950875_s.jpg,834,Dungeon Explorer,6.00,2.00,3.00,5060102950875,Nintendo DS
/product_images/Juegos/DS Juegos/5060102950967_s.jpg,834,Bomberland Land Touch 2,15.00,6.00,9.00,5060102950967,Nintendo DS
/product_images/defimg5_s.jpg,834,Ecolis - Defensores Del Bosqque,7.00,3.00,4.00,5060102951018,Nintendo DS
/product_images/defimg3_s.jpg,830,Formula 1 2010,3.50,0.70,1.20,5024866343991,PC
/product_images/defimg2_s.jpg,830,Split Second Velocity,2.00,0.30,0.60,8427897003389,PC
/product_images/Juegos/PC Juegos/8414185051863_s.jpg,830,"Sims, Los Deluxe Edition (SN) 2 Disc",3.50,0.70,1.20,8414185051863,PC
/product_images/defimg5_s.jpg,830,Silverfall,1.00,0.10,0.30,3760007414831,PC
/product_images/defimg1_s.jpg,830,Delta Force Xtreme 2,0.25,0.01,0.01,4015756114389,PC
/product_images/Juegos/PC Juegos/8431474071913_s.jpg,830,Legion Arena + Cult Of Mithras Expansion,0.10,0.01,0.01,8431474071913,PC
/product_images/defimg4_s.jpg,830,The Suffering 2CD,2.00,0.30,0.60,5060034552314,PC
/product_images/Juegos/PC Juegos/5026555037259_s.jpg,830,Max Payne 2,4.00,0.60,1.20,5026555037259,PC
/product_images/Juegos/PC Juegos/4020628508562_s.jpg,830,Azada,1.50,0.20,0.40,4020628508562,PC
/product_images/defimg3_s.jpg,830,Horsez + Catz + Dogz,1.50,0.30,0.50,3307210406538,PC
/product_images/defimg1_s.jpg,830,Delaware St John 3,0.25,0.01,0.01,8717662270369,PC
/product_images/defimg4_s.jpg,830,Hidden & Dangerous 2 (SN) 3CDS,0.50,0.01,0.10,5026555036696,PC
/product_images/defimg5_s.jpg,830,4X4 Evo 2,0.10,0.01,0.01,8423817601826,PC
/product_images/defimg5_s.jpg,830,Stalingrad Great Battles Of WWII,0.75,0.10,0.20,8431474054978,PC
/product_images/defimg1_s.jpg,830,Warhammer Mark Of Chaos (SN),12.00,2.00,4.00,8430613000920,PC
/product_images/defimg1_s.jpg,830,Mi Increible Cuerpo Humano,0.10,0.01,0.01,8436037170379,PC
/product_images/defimg4_s.jpg,830,Los Dominios De La Magia,0.25,0.01,0.01,8436010150336,PC
/product_images/defimg5_s.jpg,830,Penumbra: Black Plague,3.00,0.40,0.90,8426412005051,PC
/product_images/defimg3_s.jpg,830,Chaos League,0.10,0.01,0.01,3700046239095,PC
/product_images/defimg4_s.jpg,830,Shin Chan: 3 Minutos Para Salvar el Mund,0.10,0.01,0.01,8717418221201,PC
/product_images/defimg4_s.jpg,830,Enciclopedia de la Naturaleza,1.00,0.10,0.30,84205652370003,PC
/product_images/defimg4_s.jpg,830,W.War II Officers Operation Overlord,2.00,0.30,0.60,4260095170545,PC
/product_images/defimg4_s.jpg,830,Rayman Raving Rabbids 2,1.50,0.20,0.40,330721032,PC
/product_images/defimg2_s.jpg,830,Droiyan II,0.50,0.01,0.10,8427197120021,PC
/product_images/defimg2_s.jpg,830,Rome Total War Gold Edition,12.00,2.00,4.00,5055277009381,PC
/product_images/defimg1_s.jpg,830,Warhammer Mark of Chaos + Battle March,12.00,2.00,4.00,8430613001552,PC
/product_images/defimg4_s.jpg,830,Hotel Giant,2.50,0.30,0.70,3760137140914,PC
/product_images/Juegos/PC Juegos/8436010152347_s.jpg,830,Robin Hood,0.75,0.10,0.20,8436010152347,PC
/product_images/defimg4_s.jpg,830,Viaje al Centro de la Luna,0.10,0.01,0.01,8423817604384,PC
/product_images/defimg2_s.jpg,830,Lego Star Wars: The Complete Saga,10.00,2.00,3.00,023272009434,PC
/product_images/defimg3_s.jpg,830,American McGee's Alice,6.00,2.00,3.00,5030930024994,PC
/product_images/defimg5_s.jpg,830,Men of war - Edicion Oro,1.00,0.10,0.30,8436010153573,PC
/product_images/defimg2_s.jpg,830,PC Sudoku,0.10,0.01,0.01,8431474060931,PC
/product_images/defimg2_s.jpg,830,Dogz: Diviertete con Mas Perros,0.50,0.01,0.10,3307210260550,PC
/product_images/Juegos/PS3 Juegos/4012927050064_s.jpg,821,Hellboy: The Science of Evil,8.00,1.90,3.00,4012927050064,PlayStation 3
/product_images/defimg2_s.jpg,830,Cossacks II Napoleonic Wars,0.50,0.01,0.10,8431474055463,PC
/product_images/Juegos/PC Juegos/023272324148_s.jpg,830,Star Wars Battlefront (SN) 3CD,6.00,1.20,2.00,023272324148,PC
/product_images/defimg5_s.jpg,830,Men Of War Origins,3.50,0.70,1.20,8436010155546,PC
/product_images/Juegos/PS3 Juegos/5060073309566_s.jpg,821,Fist Of The North Star: Ken's Rage 2,8.00,3.00,5.00,5060073309566,PlayStation 3
/product_images/Juegos/PS3 Juegos/3307215656396_s.jpg,821,Just Dance 4,5.00,1.20,1.90,3307215656396,PlayStation 3
/product_images/Juegos/PS3 Juegos/5030934092630_s.jpg,821,Fight Night Champion,18.00,8.00,11.00,5030934092630,PlayStation 3
/product_images/defimg5_s.jpg,830,GTI Racing,0.10,0.01,0.01,5907577270520,PC
/product_images/Juegos/PC Juegos/8414185300152_s.jpg,830,Command & Conquer Red Alert 3,4.00,0.60,1.20,8414185300152,PC
/product_images/Juegos/PC Juegos/8414185300022_s.jpg,830,Los Sims 2 IKEA Accesorios para el Hogar,3.00,0.40,0.90,8414185300022,PC
/product_images/defimg3_s.jpg,821,NBA 2K17 - Edición Estándar,30.00,13.00,18.00,5026555419741,PlayStation 3
/product_images/Juegos/PS3 Juegos/023272006006_s.jpg,821,Lego Indiana Jones: La Trilogia Original,15.00,6.00,9.00,023272006006,PlayStation 3
/product_images/Juegos/PS3 Juegos/711719167945_s.jpg,821,Killzone 2 (Ed. Coleccionista),5.00,1.20,1.90,711719167945,PlayStation 3
/product_images/Juegos/PC Juegos/8436010154471_s.jpg,830,Omerta - City Of Gangsters,1.50,0.20,0.40,8436010154471,PC
/product_images/defimg5_s.jpg,830,Colin McRae RALLY,1.50,0.20,0.40,5015026230596,PC
/product_images/defimg5_s.jpg,830,Estrategia Historica Deluxe,3.50,0.50,1.00,8436010151159,PC
/product_images/Juegos/PS3 Juegos/5060112743757_s.jpg,821,3D Dot Game Heroes,10.00,4.00,6.00,5060112743757,PlayStation 3
/product_images/Juegos/PS3 Juegos/5055060927854_s.jpg,821,Ultimate Marvel vs Capcom 3 (12),50.00,22.00,31.00,5055060927854,PlayStation 3
/product_images/Juegos/PS3 Juegos/5021290062696_s.jpg,821,Murdered: Soul Suspect,8.00,3.00,5.00,5021290062696,PlayStation 3
/product_images/defimg5_s.jpg,830,Worms 4,2.00,0.40,0.70,5024866328981,PC
/product_images/Juegos/PS3 Juegos/4020628506322_s.jpg,821,Prison Break - The Conspiracy,8.00,3.00,5.00,4020628506322,PlayStation 3
/product_images/Juegos/PS3 Juegos/0093155141902_s.jpg,821,Fallout: New Vegas - Ultimate Edition,18.00,8.00,11.00,0093155141902,PlayStation 3
/product_images/defimg3_s.jpg,830,Homeworld 2,4.00,0.60,1.20,3348542177017,PC
/product_images/defimg3_s.jpg,830,Painkiller Expansion Overdose,1.50,0.20,0.40,9006113150343,PC
/product_images/Juegos/PS3 Juegos/87112536110247_s.jpg,821,White Knight Chronicles 2,15.00,6.00,9.00,87112536110247,PlayStation 3
/product_images/Juegos/PS3 Juegos/711719133858_s.jpg,821,Buzz Concurso Universal (Solo Juego),20.00,9.00,12.00,711719133858,PlayStation 3
/product_images/Juegos/PS3 Juegos/3296580803378_s.jpg,821,Mobile Suit Gundam: Target in Sight,4.00,0.90,1.50,3296580803378,PlayStation 3
/product_images/defimg3_s.jpg,830,Zoo Tycon 2 Endangeres Species (Exp),1.00,0.10,0.30,882224055390,PC
/product_images/defimg4_s.jpg,830,Big Mutha Truckers,1.00,0.10,0.30,5017783013733,PC
/product_images/Juegos/PS3 Juegos/711719121145_s.jpg,821,Buzz! Que Sabes de tu Pais? (Solo Juego),22.00,9.00,13.00,711719121145,PlayStation 3
/product_images/defimg5_s.jpg,830,Tomb Raider - Chronicles,2.00,0.30,0.60,5032921013246,PC
/product_images/defimg1_s.jpg,830,Rome Total War - Collection Ed. (2 Disc),4.50,1.00,1.70,5055277009374,PC
/product_images/Juegos/PS3 Juegos/5055277005512_s.jpg,821,Yakuza 3,12.00,5.00,7.00,5055277005512,PlayStation 3
/product_images/defimg2_s.jpg,830,Garfield 2,0.25,0.01,0.01,5743211850891,PC
/product_images/defimg4_s.jpg,830,Tropico,0.25,0.01,0.01,8423817601710,PC
/product_images/defimg5_s.jpg,862,Brothers Grimm,5.00,1.00,1.80,5708758664493,PSP
/product_images/Juegos/PS3 Juegos/5055277012886_s.jpg,821,Capitán América Supersoldado,10.00,4.00,6.00,5055277012886,PlayStation 3
/product_images/Juegos/PS3 Juegos/711719115267_s.jpg,821,Buzz Concurso Universal + Buzzers,35.00,15.00,22.00,711719115267,PlayStation 3
/product_images/defimg1_s.jpg,830,Harry Potter y la Camara Secreta,0.75,0.10,0.20,8414185050996,PC
/product_images/Juegos/PSP Juegos/5743211851119_s.jpg,862,Legend Of The Dragon,1.00,0.10,0.30,5743211851119,PSP
/product_images/defimg1_s.jpg,862,World Championship Cards,4.00,0.80,1.40,650008999099,PSP
/product_images/Juegos/PS3 Juegos/711719157373_s.jpg,821,Start The Party! (Move),3.00,0.70,1.10,711719157373,PlayStation 3
/product_images/Juegos/PS3 Juegos/711719162773_s.jpg,821,"Fight, The (Move)",3.00,0.70,1.10,711719162773,PlayStation 3
/product_images/Juegos/PS3 Juegos/711719180586_s.jpg,821,Infamous 2 Edicion Special,10.00,4.00,6.00,711719180586,PlayStation 3
/product_images/Juegos/PSP Juegos/710425239380_s.jpg,862,Major Leage Baseball 2k6,3.00,0.40,0.90,710425239380,PSP
/product_images/defimg4_s.jpg,862,Major League Baseball 2K7,8.00,1.60,2.00,710425371271,PSP
/product_images/Juegos/PSP Juegos/711719104667_s.jpg,862,Invizimals,3.00,-1,-1,711719104667,PSP
/product_images/Juegos/PS3 Juegos/711719448952_s.jpg,821,NBA 08,0.25,0.01,0.01,711719448952,PlayStation 3
/product_images/Juegos/PS3 Juegos/8011642020143_s.jpg,821,SBK 2011,4.00,0.90,1.50,8011642020143,PlayStation 3
/product_images/Juegos/PS3 Juegos/8033102494752_s.jpg,821,SBK 09 Superbike World Championship,3.00,0.70,1.10,8033102494752,PlayStation 3
/product_images/Juegos/PSP Juegos/711719122357_s.jpg,862,MotorStorm Arctic Edge,2.00,0.30,0.60,711719122357,PSP
/product_images/defimg5_s.jpg,862,Play English,4.50,-1,-1,711719142775,PSP
/product_images/Juegos/PSP Juegos/711719150589_s.jpg,862,Mega Minis Volumen 1,4.00,0.80,1.40,711719150589,PSP
/product_images/Juegos/PS3 Juegos/8717418276102_s.jpg,821,Disney Sing It Exitos de Pelicula,18.00,8.00,11.00,8717418276102,PlayStation 3
/product_images/Juegos/PS3 Juegos/023272008512_s.jpg,821,Lego Indiana Jones 2,12.00,5.00,7.00,023272008512,PlayStation 3
/product_images/Juegos/PS3 Juegos/023272010799_s.jpg,821,Monkey Island,20.00,9.00,12.00,023272010799,PlayStation 3
/product_images/Juegos/PSP Juegos/711719159964_s.jpg,862,"Eye of Judgment Legends, The",3.00,0.40,0.90,711719159964,PSP
/product_images/Juegos/PSP Juegos/711719173458_s.jpg,862,Cazafantasmas,8.00,1.60,2.00,711719173458,PSP
/product_images/Juegos/PSP Juegos/711719179610_s.jpg,862,Twisted Metal Head On,0.50,0.01,0.10,711719179610,PSP
/product_images/Juegos/PS3 Juegos/3307210341600_s.jpg,821,Oblivion (Game of the Year) (Juego+Exp.),10.00,4.00,6.00,3307210341600,PlayStation 3
/product_images/Juegos/PS3 Juegos/3307215888858_s.jpg,821,Assassin's Creed IV Black Flag + Assassin's Creed Rogue,20.00,9.00,12.00,3307215888858,PlayStation 3
/product_images/Juegos/PS3 Juegos/3307217934492_s.jpg,821,Assassins Creed 2 GOTY,6.00,1.40,2.00,3307217934492,PlayStation 3
/product_images/defimg2_s.jpg,862,Buzz! Concurso Musical Definitivo,1.50,0.20,0.40,711719214038,PSP
/product_images/defimg3_s.jpg,862,Invizimals- Essentials,1.50,-1,-1,711719217336,PSP
/product_images/defimg3_s.jpg,862,Invizimals Las tribus Perdidas + PSP Go,2.50,0.30,0.70,711719236511,PSP
/product_images/Juegos/PS3 Juegos/3499550341393_s.jpg,821,Handball 16,28.00,12.00,17.00,3499550341393,PlayStation 3
/product_images/Juegos/PS3 Juegos/4005209136372_s.jpg,821,Megamind,4.00,0.90,1.50,4005209136372,PlayStation 3
/product_images/Juegos/PS3 Juegos/4005209149365_s.jpg,821,Red Faction: Armageddon,5.00,1.20,1.90,4005209149365,PlayStation 3
/product_images/defimg4_s.jpg,862,EyePet Adventures +USB Camera,4.50,0.90,1.60,711719282211,PSP
/product_images/defimg5_s.jpg,862,Socom Tactical Strike + Auriculares,8.00,1.60,2.00,7117194563,PSP
/product_images/Juegos/PSP Juegos/711719606055_s.jpg,862,ATV Off Road Fury Pro,2.50,0.30,0.70,711719606055,PSP
/product_images/Juegos/PS3 Juegos/4012927052655_s.jpg,821,Saw II,12.00,5.00,7.00,4012927052655,PlayStation 3
/product_images/Juegos/PS3 Juegos/4020628504540_s.jpg,821,Ride To Hell Retribution,5.00,2.00,3.00,4020628504540,PlayStation 3
/product_images/Juegos/PS3 Juegos/4020628506049_s.jpg,821,Nail'd,5.00,2.00,3.00,4020628506049,PlayStation 3
/product_images/Juegos/PSP Juegos/711719621560_s.jpg,862,Go Sudoku,0.50,0.01,0.10,711719621560,PSP
/product_images/Juegos/PSP Juegos/711719621874_s.jpg,862,B-Boy,1.50,0.20,0.40,711719621874,PSP
/product_images/Juegos/PSP Juegos/711719640875_s.jpg,862,Ape Academy 2,3.50,0.70,1.20,711719640875,PSP
/product_images/Juegos/Wii Juegos/023272010133_s.jpg,831,Star Wars - El Poder De La Fuerza II,10.00,4.00,6.00,023272010133,Wii
/product_images/Juegos/PS3 Juegos/4020628882259_s.jpg,821,Escape Dead Island,6.00,1.40,2.00,4020628882259,PlayStation 3
/product_images/Juegos/PS3 Juegos/4020628888480_s.jpg,821,Double Pack - Dead Island,20.00,9.00,12.00,4020628888480,PlayStation 3
/product_images/Juegos/PS3 Juegos/4020628894214_s.jpg,821,Metro: Last Light CE,18.00,8.00,11.00,4020628894214,PlayStation 3
/product_images/Juegos/PSP Juegos/711719643999_s.jpg,862,PaRappa The Rapper,3.00,0.40,0.90,711719643999,PSP
/product_images/defimg2_s.jpg,862,SOCOM: Fireteam Bravo (With Headset),4.00,0.80,1.40,711719658160,PSP
/product_images/Juegos/PSP Juegos/711719661160_s.jpg,862,Talkman + Micro,1.00,0.10,0.30,711719661160,PSP
/product_images/Juegos/Wii Juegos/031719192045_s.jpg,831,Game Party 2,8.00,3.00,5.00,031719192045,Wii
/product_images/Juegos/Wii Juegos/040232895753_s.jpg,831,Fit Music,10.00,4.00,6.00,040232895753,Wii
/product_images/Juegos/Wii Juegos/045496362942_s.jpg,831,Descubriendo a los Robinsons,6.00,2.00,3.00,045496362942,Wii
/product_images/Juegos/PS3 Juegos/5024866339109_s.jpg,821,Damnation,5.00,1.20,1.90,5024866339109,PlayStation 3
/product_images/Juegos/PS3 Juegos/5024866340426_s.jpg,821,Overlord 2,8.00,3.00,5.00,5024866340426,PlayStation 3
/product_images/Juegos/PS3 Juegos/5026555419444_s.jpg,821,Borderlands Triple Pack,25.00,11.00,15.00,5026555419444,PlayStation 3
/product_images/defimg4_s.jpg,862,Talkman (Solo Juego),1.50,0.20,0.40,7117196611,PSP
/product_images/Juegos/PSP Juegos/711719672PSP_s.jpg,862,Buzz! Junior: Locura En La Jungla (Solo),2.50,0.30,0.70,711719672,PSP
/product_images/Juegos/PSP Juegos/711719680857_s.jpg,862,Fired Up PSP10,2.00,0.30,0.60,711719680857,PSP
/product_images/Juegos/Wii Juegos/045496362959_s.jpg,831,Chicken Little As En Accion,3.50,0.80,1.30,045496362959,Wii
/product_images/Juegos/Wii Juegos/045496363031_s.jpg,831,Disney - Planes,10.00,4.00,6.00,045496363031,Wii
/product_images/Juegos/Wii Juegos/045496363789_s.jpg,831,Wii Fit Plus + Tabla Negra,4.00,0.90,1.50,045496363789,Wii
/product_images/Juegos/PS3 Juegos/5030917081477_s.jpg,821,Como Entrenar a tu Dragon,8.00,3.00,5.00,5030917081477,PlayStation 3
/product_images/Juegos/PS3 Juegos/5030917113697_s.jpg,821,007 Legends,10.00,4.00,6.00,5030917113697,PlayStation 3
/product_images/Juegos/PS3 Juegos/5030917125072_s.jpg,821,Fast & Furious Showdown,15.00,6.00,9.00,5030917125072,PlayStation 3
/product_images/Juegos/PSP Juegos/711719686972_s.jpg,862,Passport To Londres,0.50,0.01,0.10,711719686972,PSP
/product_images/Juegos/Wii Juegos/045496363CAR_s.jpg,831,Super Mario Galaxy (Carton),12.00,5.00,7.00,045496363,Wii
/product_images/Juegos/PS3 Juegos/5030917132353_s.jpg,821,Angry Birds: Star Wars,8.00,3.00,5.00,5030917132353,PlayStation 3
/product_images/Juegos/Wii Juegos/045496364045_s.jpg,831,Battalion Wars 2,5.00,2.00,3.00,045496364045,Wii
/product_images/Juegos/Wii Juegos/04549636483B_s.jpg,831,High School Musical (Solo Juego),2.00,0.40,0.70,04549636483,Wii
/product_images/Juegos/Wii Juegos/045496364878_s.jpg,831,Wii Chess,3.00,0.70,1.10,045496364878,Wii
/product_images/Juegos/PS3 Juegos/5051893154825_s.jpg,821,Hotwheels: World's Best Driver,12.00,5.00,7.00,5051893154825,PlayStation 3
/product_images/Juegos/PS3 Juegos/9006113003298_s.jpg,821,Syberia: Complete Collection,20.00,9.00,12.00,9006113003298,PlayStation 3
/product_images/Juegos/PS3 Juegos/5055060929025_s.jpg,821,Remember Me,8.00,3.00,5.00,5055060929025,PlayStation 3
/product_images/Juegos/PSP Juegos/711719689973_s.jpg,862,Passport to Paris,0.50,0.01,0.10,711719689973,PSP
/product_images/Juegos/PSP Juegos/711719690979_s.jpg,862,Passport to Praga,1.00,0.10,0.30,711719690979,PSP
