categoria_id,precio_intercambio,img_caratula,precio_venta,precio_compra,titulo,categoria_str,sku
830,0.01,/product_images/Juegos/PC Juegos/5017783559323_s.jpg,0.25,0.01,Vegas make it big,PC,5017783559323
830,0.01,/product_images/defimg4_s.jpg,0.25,0.01,Wars & Warriors - Joan of Arc,PC,5018766997576
830,0.30,/product_images/defimg3_s.jpg,1.00,0.10,Conflict Desert Storm,PC,5021290021082
830,0.70,/product_images/defimg2_s.jpg,2.50,0.30,La Gran Evasion,PC,5021290021822
830,2.00,/product_images/defimg3_s.jpg,6.00,1.20,Richard Burns Rally,PC,5021290022812
830,0.70,/product_images/defimg1_s.jpg,2.50,0.30,Constantine,PC,5021290023796
830,0.20,/product_images/defimg2_s.jpg,0.75,0.10,Total Overdose,PC,5021290024021
830,0.10,/product_images/defimg4_s.jpg,0.50,0.01,Conflict Global Storm 1DVD,PC,5021290024380
830,0.30,/product_images/defimg5_s.jpg,1.00,0.10,Reservoir Dogs (SN),PC,5021290025530
830,0.01,/product_images/Juegos/PC Juegos/5021290027756_s.jpg,0.25,0.01,Championship Manager 2007,PC,5021290027756
830,0.70,/product_images/defimg4_s.jpg,2.50,0.30,Infernal,PC,5021290029736
830,1.20,/product_images/defimg2_s.jpg,4.00,0.60,Tomb Raider Anniversary,PC,5021290030756
830,1.90,/product_images/defimg4_s.jpg,5.00,1.20,Hitman Colection (3DVD),PC,5021290031135
830,0.10,/product_images/defimg4_s.jpg,0.50,0.01,(P) Age of Conan: Hyborian Adventures,PC,5021290031630
830,0.01,/product_images/defimg2_s.jpg,0.10,0.01,Championship Manager 2008,PC,5021290032057
830,0.01,/product_images/defimg4_s.jpg,0.10,0.01,Alvin Y Las Ardillas,PC,5021290032545
830,0.10,/product_images/defimg1_s.jpg,0.50,0.01,Conflict: Denied Ops,PC,5021290034723
830,1.70,/product_images/defimg2_s.jpg,4.50,1.00,ShellShock 2,PC,5021290036710
830,4.00,/product_images/defimg1_s.jpg,12.00,2.00,Battlestation Pacific,PC,5021290037120
830,2.00,/product_images/defimg3_s.jpg,8.00,1.60,Batmand Arkahm Asylum (P),PC,5021290037175
830,3.00,/product_images/defimg4_s.jpg,9.00,1.80,Pony Friends 2,PC,5021290037502
830,0.10,/product_images/defimg2_s.jpg,0.50,0.01,Championship Manager Tu entrenador 2010,PC,5021290037816
830,0.30,/product_images/defimg3_s.jpg,1.00,0.10,Mini Ninjas,PC,5021290037991
830,1.40,/product_images/defimg2_s.jpg,4.00,0.80,(P) Just Cause 2,PC,5021290038325
830,0.70,/product_images/defimg3_s.jpg,2.50,0.30,Kane & Lynch 2: Dog Days (P),PC,5021290038554
830,0.90,/product_images/defimg1_s.jpg,3.00,0.40,Supreme Commander 2 (P),PC,5021290040649
830,0.50,/product_images/Juegos/PC Juegos/5021290041318_s.jpg,1.50,0.30,Front Mission Evolved (P),PC,5021290041318
830,4.00,/product_images/Juegos/PC Juegos/5021290042278_s.jpg,12.00,2.00,Deus Ex: Human Revolution (P),PC,5021290042278
830,0.70,/product_images/defimg4_s.jpg,2.50,0.30,(P) Final Fantasy XIV,PC,5021290042643
830,2.00,/product_images/Juegos/PC Juegos/5021290048737_s.jpg,6.00,1.20,Tomb Raider 2013 (P),PC,5021290048737
830,3.00,/product_images/Juegos/PC Juegos/5021290048942_s.jpg,10.00,2.00,Hitman Absolution (P),PC,5021290048942
830,2.00,/product_images/Juegos/PC Juegos/5021290050822_s.jpg,6.00,1.20,Sleeping Dogs (P),PC,5021290050822
830,1.40,/product_images/defimg3_s.jpg,4.00,0.80,Hitman: Absolution - Professional Ed.(P),PC,5021290051614
830,0.90,/product_images/defimg2_s.jpg,3.00,0.40,Sleeping Dogs Edicin Limitada (P),PC,5021290052291
830,6.00,/product_images/defimg1_s.jpg,18.00,3.00,Final Fantasy XIV-Realm Reborn (P) CE,PC,5021290053847
830,7.00,/product_images/Juegos/PC Juegos/5021290055339_s.jpg,12.00,5.00,Tomb Raider Survival Edition (P) 2013,PC,5021290055339
830,3.00,/product_images/defimg5_s.jpg,10.00,2.00,Final Fantasy XIV-Realm Reborn (P),PC,5021290056312
830,0.40,/product_images/defimg3_s.jpg,1.50,0.20,MegaHits Triple Pack: Thief,PC,5021290059993
830,0.90,/product_images/defimg2_s.jpg,2.50,0.50,Battlestations Midway/Pacific,PC,5021290060005
830,3.00,/product_images/defimg3_s.jpg,9.00,1.80,Thief (P) 2014,PC,5021290062313
830,2.00,/product_images/defimg1_s.jpg,6.00,1.20,Murdered: Soul Suspect (P),PC,5021290063853
830,3.00,/product_images/defimg2_s.jpg,8.00,1.90,Lara Croft And The Temple Of Osiris (P),PC,5021290065772
830,4.00,/product_images/defimg1_s.jpg,12.00,2.00,Lara Croft & The Temple Of Osiris: Gold Edition (P),PC,5021290065925
830,12.00,/product_images/Juegos/PC Juegos/5021290069657_s.jpg,20.00,9.00,Just Cause 3 (P),PC,5021290069657
830,18.00,/product_images/defimg3_s.jpg,30.00,13.00,Life Is Strange (P),PC,5021290070837
830,12.00,/product_images/defimg3_s.jpg,18.00,10.00,Deus Ex Mankind Divided (P),PC,5021290071667
830,4.00,/product_images/defimg5_s.jpg,12.00,2.00,Final Fantasy Type-0 HD,PC,5021290072930
830,22.00,/product_images/defimg4_s.jpg,35.00,15.00,Rise of the Tomb Raider (P),PC,5021290075214
830,0.01,/product_images/defimg4_s.jpg,0.25,0.01,Tetris,PC,5023117544194
830,3.00,/product_images/defimg3_s.jpg,8.00,1.90,Operation Flashpoint Gold Edition,PC,5024866231878
830,0.01,/product_images/defimg1_s.jpg,0.25,0.01,Operation Flashpoint Gold Upgrade,PC,5024866231915
830,0.01,/product_images/defimg5_s.jpg,0.05,0.01,I.G.I - 2 Covert Strike,PC,5024866231991
830,0.30,/product_images/defimg5_s.jpg,1.00,0.10,Prisoner of war,PC,5024866232189
830,0.10,/product_images/defimg5_s.jpg,0.50,0.01,Operation Flashpoint (GOTY + 2 Exp.),PC,5024866321265
830,0.01,/product_images/defimg3_s.jpg,0.25,0.01,World Championship Snooker 2003,PC,5024866321746
830,0.30,/product_images/defimg4_s.jpg,1.00,0.10,Indycar Series,PC,5024866321852
830,0.40,/product_images/Juegos/PC Juegos/5024866324310_s.jpg,1.50,0.20,Soldiers Heroes de la Segunda Guerra Mon,PC,5024866324310
830,0.40,/product_images/defimg5_s.jpg,1.50,0.20,Maelstrom,PC,5024866324389
830,0.40,/product_images/defimg2_s.jpg,1.50,0.20,World Championship Snooker 2004,PC,5024866325171
830,0.30,/product_images/defimg1_s.jpg,1.00,0.10,Manager de Liga Profesional 2005,PC,5024866325904
830,0.50,/product_images/defimg3_s.jpg,1.50,0.30,Arsenal Club Football 2005,PC,5024866326109
830,1.40,/product_images/defimg5_s.jpg,4.00,0.80,Club Football: Liverpool FC 2005,PC,5024866326468
830,0.40,/product_images/defimg1_s.jpg,1.50,0.20,Second sight,PC,5024866327182
830,0.10,/product_images/defimg5_s.jpg,0.50,0.01,Toca Race Driver 3,PC,5024866329933
830,0.10,/product_images/defimg3_s.jpg,0.50,0.01,Heroes of the Pacific,PC,5024866330199
830,0.60,/product_images/defimg4_s.jpg,2.00,0.30,Micro Machines V4,PC,5024866330946
830,0.01,/product_images/defimg2_s.jpg,0.25,0.01,Manager De Liga 2007,PC,5024866331424
830,0.01,/product_images/defimg5_s.jpg,0.10,0.01,RF Online,PC,5024866331448
830,2.00,/product_images/defimg3_s.jpg,6.00,1.20,Lord of the Rings Online: SoA (P),PC,5024866331745
830,1.00,/product_images/defimg1_s.jpg,3.50,0.50,Senor De Los Anillos: Online (P),PC,5024866331769
830,0.70,/product_images/Juegos/PC Juegos/5024866332933_s.jpg,2.50,0.30,Colin McRae: Dirt,PC,5024866332933
830,0.40,/product_images/Juegos/PC Juegos/5024866333909_s.jpg,1.50,0.20,Clive Barker's Jericho,PC,5024866333909
830,0.70,/product_images/defimg1_s.jpg,2.50,0.30,Turning Point: Fall of Liberty,PC,5024866334685
830,0.70,/product_images/defimg2_s.jpg,2.00,0.40,LOTR - Shadows of Angmar (P),PC,5024866335040
830,0.90,/product_images/defimg2_s.jpg,3.00,0.40,El Senor De Los Anillos Las Sombras De,PC,5024866335071
830,0.90,/product_images/defimg4_s.jpg,3.00,0.40,Race Driver Grid (P),PC,5024866336320
830,0.30,/product_images/defimg2_s.jpg,1.00,0.10,Senor de Los A.:Minas de Moria Exsp. (P),PC,5024866337570
830,0.30,/product_images/defimg4_s.jpg,1.00,0.20,Rise of the Argonauts (1DVD),PC,5024866337693
830,0.90,/product_images/defimg4_s.jpg,3.00,0.40,Bella Sara,PC,5024866338577
830,0.10,/product_images/defimg2_s.jpg,0.50,0.01,Damnation,PC,5024866339055
830,0.40,/product_images/defimg4_s.jpg,1.50,0.20,Fuel,PC,5024866339833
830,0.90,/product_images/defimg2_s.jpg,2.50,0.50,Overlord 2,PC,5024866340327
830,0.01,/product_images/defimg1_s.jpg,0.25,0.01,Leisure Suit Larry Box Office Bust,PC,5024866340686
830,1.60,/product_images/defimg2_s.jpg,4.50,0.90,Formula 1 2010 (P) PC,PC,5024866343991
830,1.20,/product_images/defimg4_s.jpg,3.50,0.70,Formula 1 2010,PC,5024866343991
830,2.00,/product_images/defimg3_s.jpg,6.00,1.20,Operation Flashpoint Red River (P),PC,5024866345551
830,0.50,/product_images/defimg5_s.jpg,1.50,0.30,Formula 1 2011 (P),PC,5024866345650
830,6.00,/product_images/Juegos/PC Juegos/5024866346084_s.jpg,10.00,4.00,Dirt 3 (P),PC,5024866346084
830,1.40,/product_images/defimg4_s.jpg,4.00,0.80,Dirt Showdown (P),PC,5024866347975
830,1.20,/product_images/Juegos/PC Juegos/5024866348750_s.jpg,4.00,0.60,F1 2012 (P),PC,5024866348750
830,0.60,/product_images/defimg3_s.jpg,2.00,0.30,F1 Race Stars (P),PC,5024866349566
830,2.00,/product_images/defimg4_s.jpg,8.00,1.60,Grid 2 (P),PC,5024866360547
830,1.90,/product_images/defimg4_s.jpg,5.00,1.20,Formula 1 2013 (P),PC,5024866361353
830,0.40,/product_images/defimg3_s.jpg,1.50,0.20,Grid: Autosport Black,PC,5024866362688
830,3.00,/product_images/defimg5_s.jpg,10.00,2.00,Formula 1 2014 (P),PC,5024866363302
830,1.30,/product_images/defimg1_s.jpg,3.50,0.80,Baldurs Gate (5 Cds),PC,5026102001573
830,0.20,/product_images/defimg2_s.jpg,0.75,0.10,MDK 2,PC,5026102002884
830,0.01,/product_images/defimg1_s.jpg,0.25,0.01,Giants Citizen Kabuto,PC,5026102003508
830,2.00,/product_images/defimg2_s.jpg,7.00,1.60,Baldurs Gate II  Shadows of Amn,PC,5026102004161
830,0.10,/product_images/defimg4_s.jpg,0.50,0.01,Icewind Dale Heart of Winter Expansion,PC,5026102004697
830,0.30,/product_images/defimg3_s.jpg,1.00,0.10,Fallout Tactics,PC,5026102004949
830,2.00,/product_images/defimg1_s.jpg,8.00,1.60,Baldur's Gate II - Throne of Bhaal,PC,5026102005816
830,2.00,/product_images/defimg5_s.jpg,6.00,1.20,Baldur's Gate+Tales Of The Sword Coast,PC,5026102006998
830,2.00,/product_images/defimg3_s.jpg,7.00,1.40,Icewind Dale II,PC,5026102007155
830,0.20,/product_images/defimg5_s.jpg,0.75,0.10,Lionheart,PC,5026102007551
830,0.10,/product_images/defimg5_s.jpg,0.50,0.01,LIONHEART,PC,5026102007551
830,0.70,/product_images/defimg4_s.jpg,2.00,0.40,Lost Vikings 2,PC,5026102210654
830,0.01,/product_images/defimg1_s.jpg,0.25,0.01,Putt-Putt salva el zoo,PC,5026555011167
830,0.30,/product_images/defimg5_s.jpg,1.00,0.10,Blair Witch Volume 1 - Rustin Parr,PC,5026555032933
830,0.40,/product_images/defimg2_s.jpg,1.50,0.20,ONI,PC,5026555033817
830,0.10,/product_images/Juegos/PC Juegos/5026555034418_s.jpg,0.50,0.01,Stronghold,PC,5026555034418
830,0.01,/product_images/defimg1_s.jpg,0.25,0.01,Toy Trains,PC,5026555034623
830,0.30,/product_images/defimg5_s.jpg,1.00,0.10,Uefa Champions League 2001/2002,PC,5026555034722
830,0.90,/product_images/defimg1_s.jpg,3.00,0.40,Trade Empires,PC,5026555034784
830,0.01,/product_images/defimg4_s.jpg,0.25,0.01,Serious Sam The Second Encounter,PC,5026555034869
830,0.30,/product_images/defimg4_s.jpg,1.00,0.10,Serious Sam The First Encounter Gold Ed,PC,5026555035330
830,0.01,/product_images/defimg2_s.jpg,0.25,0.01,Age of Wonder 2,PC,5026555035385
830,0.60,/product_images/defimg4_s.jpg,2.00,0.30,Stronghold Deluxe,PC,5026555035651
830,1.20,/product_images/defimg5_s.jpg,4.00,0.60,Stronghold Crusader,PC,5026555035828
830,0.20,/product_images/defimg3_s.jpg,0.75,0.10,Tropico 2,PC,5026555036177
830,0.30,/product_images/defimg3_s.jpg,1.00,0.10,Airport Tycon 2,PC,5026555036214
830,0.01,/product_images/defimg4_s.jpg,0.25,0.01,State of Emergency 18,PC,5026555036924
830,0.01,/product_images/defimg4_s.jpg,0.25,0.01,Space Colony,PC,5026555036993
830,0.40,/product_images/defimg4_s.jpg,1.50,0.20,Celebrity Deathmacht,PC,5026555037051
830,0.10,/product_images/defimg3_s.jpg,0.50,0.01,Chrome (SN) 2CDS,PC,5026555037150
830,0.60,/product_images/defimg2_s.jpg,2.00,0.30,Vietcong Fist Alpha (Expansion),PC,5026555037211
830,1.20,/product_images/defimg5_s.jpg,4.00,0.60,Manhunt,PC,5026555037679
830,1.60,/product_images/defimg2_s.jpg,4.50,0.90,Wings of War,PC,5026555037761
830,0.20,/product_images/defimg5_s.jpg,0.75,0.10,Kohan II   (SN),PC,5026555037921
830,0.20,/product_images/defimg1_s.jpg,0.75,0.10,Sarges War,PC,5026555038003
830,0.90,/product_images/defimg4_s.jpg,2.50,0.50,Hidden & Dangerous 2: Sabre Squadron,PC,5026555038034
830,0.30,/product_images/defimg4_s.jpg,1.00,0.10,Hidden & Dangerous 2 Courage U (SN),PC,5026555038393
830,0.90,/product_images/defimg2_s.jpg,3.00,0.40,Charlie Y La Fabrica De Chocolate (2CD),PC,5026555038881
830,0.20,/product_images/defimg3_s.jpg,0.75,0.10,Shattered Union,PC,5026555039024
830,1.60,/product_images/Juegos/PC Juegos/5026555039086_s.jpg,4.50,0.90,Civilization IV,PC,5026555039086
830,1.20,/product_images/defimg3_s.jpg,4.00,0.60,Serious Sam II (SN) DVD,PC,5026555039147
830,0.60,/product_images/defimg1_s.jpg,2.00,0.30,Vietcong 2,PC,5026555039239
830,0.01,/product_images/defimg1_s.jpg,0.20,0.01,Torino 2006,PC,5026555039635
830,1.00,/product_images/defimg4_s.jpg,3.50,0.50,Civilization IV Warlords,PC,5026555039895
830,0.10,/product_images/defimg2_s.jpg,0.50,0.10,Dungeon Siege II Broken World Exp. (P),PC,5026555051040
830,0.30,/product_images/defimg4_s.jpg,1.00,0.10,Sid Meiers RailRoad,PC,5026555051392
830,3.00,/product_images/defimg5_s.jpg,10.00,2.00,Bioshock,PC,5026555051781
830,3.00,/product_images/defimg5_s.jpg,9.00,1.80,Sid Meier's Civilization Chronicles,PC,5026555052344
830,0.40,/product_images/defimg2_s.jpg,1.50,0.20,Shivering Isles (Expansion Oblivion),PC,5026555052788
830,0.70,/product_images/Juegos/PC Juegos/5026555052856_s.jpg,2.00,0.40,Civilization 4: Beyond the sword (Exsp),PC,5026555052856
830,7.00,/product_images/defimg5_s.jpg,22.00,4.00,Bioshock (Ed Coleccionista),PC,5026555053273
830,2.00,/product_images/defimg2_s.jpg,6.00,1.20,Mafia II (2) (P),PC,5026555053457
830,2.00,/product_images/defimg5_s.jpg,6.00,1.20,Bully Scholarship,PC,5026555053792
830,0.01,/product_images/defimg2_s.jpg,0.25,0.01,NBA 2K9 (P),PC,5026555054140
830,2.00,/product_images/defimg5_s.jpg,6.00,1.40,Bioshock 2 (P),PC,5026555054324
830,5.00,/product_images/Juegos/PC Juegos/5026555054454_s.jpg,15.00,3.00,Max Payne 3 (P),PC,5026555054454
830,5.00,/product_images/defimg4_s.jpg,14.00,3.00,Bioshock & The Elder Scrolls IV,PC,5026555054584
830,0.30,/product_images/defimg2_s.jpg,1.00,0.10,NBA 2K10,PC,5026555054751
830,1.00,/product_images/defimg2_s.jpg,3.00,0.60,L.A Noire Edicion Completa (P),PC,5026555054942
830,3.00,/product_images/defimg1_s.jpg,9.00,2.00,L.A Noire,PC,5026555054942
830,4.00,/product_images/defimg3_s.jpg,12.00,2.00,Bioshock 2: Edicion Rapture,PC,5026555055192
830,1.40,/product_images/defimg5_s.jpg,4.00,0.80,Specs Ops : The Line (P),PC,5026555055598
830,7.00,/product_images/defimg4_s.jpg,12.00,5.00,Civilization V (P),PC,5026555055840
830,0.30,/product_images/defimg4_s.jpg,1.00,0.10,Borderland Expansion Add-On Pack,PC,5026555055994
830,0.90,/product_images/defimg5_s.jpg,2.50,0.50,XCOM: Enemy Unknown (P),PC,5026555056120
830,0.30,/product_images/Juegos/PC Juegos/5026555056397_s.jpg,1.00,0.10,NBA 2K11,PC,5026555056397
830,11.00,/product_images/defimg1_s.jpg,18.00,8.00,Mafia II Edicion Coleccionista (P),PC,5026555056618
830,0.70,/product_images/defimg5_s.jpg,2.50,0.30,Duke Nukem Forever (P),PC,5026555057318
830,6.00,/product_images/defimg3_s.jpg,18.00,3.00,Duke Nukem Forever Edicion Special (P),PC,5026555057714
830,2.00,/product_images/defimg3_s.jpg,6.00,1.40,Civilization V (P) GOTY,PC,5026555057882
830,1.60,/product_images/Juegos/PC Juegos/5026555058148_s.jpg,4.50,0.90,"Darkness 2, The (P)",PC,5026555058148
830,0.90,/product_images/Juegos/PC Juegos/5026555058414_s.jpg,2.50,0.50,Borderlands 2 (18) (P),PC,5026555058414
830,0.90,/product_images/defimg1_s.jpg,3.00,0.40,Civilization 5 : Dioses Y Reyes,PC,5026555059305
830,12.00,/product_images/Juegos/PC Juegos/5026555059381_s.jpg,20.00,9.00,Bioshock Infinite (P),PC,5026555059381
830,0.30,/product_images/defimg1_s.jpg,1.00,0.10,NBA 2K 2013 (P),PC,5026555060424
830,2.00,/product_images/defimg3_s.jpg,8.00,1.60,Sid Meier's Civilization Gold Edition (P),PC,5026555061322
830,1.20,/product_images/defimg4_s.jpg,4.00,0.60,Civilization V Cambia El Mundo Expansion,PC,5026555061889
830,1.40,/product_images/defimg4_s.jpg,4.00,0.80,NBA 2K14 (P),PC,5026555061988
830,0.40,/product_images/defimg5_s.jpg,1.50,0.20,Xcom: The Bureau (P),PC,5026555062145
830,0.20,/product_images/defimg3_s.jpg,0.75,0.10,Xcom: Enemy Within- Expansion Pack,PC,5026555062756
830,3.00,/product_images/Juegos/PC Juegos/5026555063463_s.jpg,8.00,1.90,Evolve (P),PC,5026555063463
830,1.40,/product_images/defimg3_s.jpg,4.00,0.80,NBA 2K15 (P),PC,5026555063593
830,3.00,/product_images/Juegos/PC Juegos/5026555063685_s.jpg,8.00,1.90,Borderlands: The Pre-Sequel (P),PC,5026555063685
830,3.00,/product_images/defimg4_s.jpg,9.00,2.00,Sid Meier's Civilization: Beyond Earth (P),PC,5026555063784
830,3.00,/product_images/defimg4_s.jpg,10.00,2.00,Sid Meier's Civilization: Beyond Earth - Rising Tide (P),PC,5026555064323
830,5.00,/product_images/defimg4_s.jpg,15.00,3.00,Sid Meier's Civilation Beuond Earth Rising Tide Pack De Expansion,PC,5026555064323
830,5.00,/product_images/defimg2_s.jpg,15.00,3.00,XCOM 2 (P),PC,5026555064491
830,3.00,/product_images/defimg1_s.jpg,8.00,1.90,NBA 2K16 (P),PC,5026555064583
830,5.00,/product_images/defimg1_s.jpg,15.00,3.00,WWE 2K16,PC,5026555064644
830,22.00,/product_images/Juegos/PC Juegos/5026555064750_s.jpg,35.00,15.00,Mafia III (P),PC,5026555064750
830,10.00,/product_images/defimg1_s.jpg,28.00,5.00,Sid Meier's Civilization VI (P),PC,5026555065306
830,0.90,/product_images/defimg4_s.jpg,2.50,0.50,11th Hour,PC,5028587001642
830,4.00,/product_images/defimg4_s.jpg,12.00,2.00,Resident Evil,PC,5028587010149
830,3.00,/product_images/defimg3_s.jpg,10.00,2.00,Rebel Assault 1+2,PC,5028587101052
830,2.00,/product_images/defimg2_s.jpg,6.00,1.20,Dino Crisis,PC,5028587102837
830,0.40,/product_images/defimg3_s.jpg,1.50,0.20,Original War,PC,5028587102912
830,0.20,/product_images/defimg5_s.jpg,0.75,0.10,The Art Of Magic Magic & Mayhem,PC,5028587103254
830,0.01,/product_images/defimg5_s.jpg,0.25,0.01,Codename Outbreack,PC,5028587105395
830,2.00,/product_images/defimg1_s.jpg,6.00,1.20,F22 Lightning 3,PC,5029057110413
830,0.30,/product_images/defimg4_s.jpg,1.00,0.10,Black Hawk Down (SN),PC,5029057111069
830,0.01,/product_images/defimg3_s.jpg,0.25,0.01,Joint Operations Escalation (Exp.),PC,5029057111458
830,0.70,/product_images/defimg3_s.jpg,2.00,0.40,imperiom galactica 2,PC,5029988008001
830,0.20,/product_images/defimg2_s.jpg,0.75,0.10,Star Trek Voyager Elite Force,PC,5030917009273
830,0.60,/product_images/defimg1_s.jpg,2.00,0.30,Spiderman,PC,5030917014239
830,1.00,/product_images/defimg2_s.jpg,3.00,0.60,Soldier Of Fortune - Special Edition,PC,5030917015069
830,0.20,/product_images/defimg4_s.jpg,0.75,0.10,Star Trek Armada,PC,5030917015236
830,0.90,/product_images/defimg2_s.jpg,2.50,0.60,Return To Castle Wolfenstein Special Ed,PC,5030917017001
830,1.00,/product_images/defimg4_s.jpg,3.50,0.50,Quake III Gold,PC,5030917018152
830,0.10,/product_images/defimg2_s.jpg,0.50,0.01,Alcatraz - Prison Escape,PC,5030917019074
830,0.01,/product_images/defimg1_s.jpg,0.25,0.01,Secret Service,PC,5030917019081
830,0.60,/product_images/defimg4_s.jpg,2.00,0.30,Star Trek Elite Force 2,PC,5030917019487
830,0.01,/product_images/Juegos/PC Juegos/5030917019920_s.jpg,0.25,0.01,X-men 2 La Venganza de Lobezno,PC,5030917019920
830,0.20,/product_images/defimg4_s.jpg,0.75,0.10,Day of Defeat,PC,5030917020445
830,1.30,/product_images/defimg4_s.jpg,4.50,0.60,Call Of Duty (SN) 2CDS,PC,5030917021510
830,0.01,/product_images/defimg5_s.jpg,0.10,0.01,Shrek 2,PC,5030917022890
830,9.00,/product_images/defimg5_s.jpg,15.00,6.00,Rome: Total War (SN) (3CD),PC,5030917023385
830,2.00,/product_images/defimg5_s.jpg,6.00,1.40,Call of Duty (SN) 2 CD,PC,5030917023804
830,0.40,/product_images/defimg3_s.jpg,1.50,0.20,Madagascar,PC,5030917027840
830,0.20,/product_images/defimg3_s.jpg,0.75,0.10,Los 4 Fantasticos 1DVD,PC,5030917028205
830,0.90,/product_images/Juegos/PC Juegos/5030917030703_s.jpg,2.50,0.50,X-men Legends II 1DVD,PC,5030917030703
830,0.60,/product_images/defimg1_s.jpg,2.00,0.30,World Series of Poker,PC,5030917034268
830,0.01,/product_images/defimg2_s.jpg,0.25,0.01,Vecinos Invasores,PC,5030917035180
830,0.30,/product_images/defimg2_s.jpg,1.00,0.10,Madagascar Caos Animal,PC,5030917039843
830,0.30,/product_images/defimg4_s.jpg,1.00,0.10,Barbie: 12 Princesas Bailarinas,PC,5030917040344
830,0.01,/product_images/defimg4_s.jpg,0.10,0.01,World Series of Poker 2007,PC,5030917040627
830,0.40,/product_images/defimg5_s.jpg,1.50,0.20,Harley-Davidson: Race to the Rally,PC,5030917040733
830,0.40,/product_images/defimg3_s.jpg,1.50,0.20,Spider-Man 3,PC,5030917043918
