categoria_str,sku,titulo,img_caratula,precio_intercambio,categoria_id,precio_compra,precio_venta
PC,8414606711444,"New Beginning, A",/product_images/Juegos/PC Juegos/8414606711444_s.jpg,0.30,830,0.10,1.00
PC,8414606711451,"Night Of The Rabbit, The - Edición Especial",/product_images/Juegos/PC Juegos/8414606711451_s.jpg,1.50,830,0.70,5.00
PC,8420018990025,Northland (SN),/product_images/Juegos/PC Juegos/8420018990025_s.jpg,0.10,830,0.01,0.50
PC,8420224313403,Dark Forces,/product_images/Juegos/PC Juegos/8420224313403_s.jpg,0.10,830,0.01,0.50
PC,8420565023009,Tercer Milenio,/product_images/Juegos/PC Juegos/8420565023009_s.jpg,0.20,830,0.10,0.75
PC,8420565200004,"Abeja Maya, La - Maya y La Lluvia",/product_images/Juegos/PC Juegos/8420565200004_s.jpg,0.10,830,0.01,0.50
PC,8420565200004,Mago de Oz,/product_images/Juegos/PC Juegos/8420565200004B_s.jpg,0.40,830,0.20,1.50
PC,8420565200004,Twipsy la Autopista Del Ciberespacio,/product_images/Juegos/PC Juegos/8420565200004T_s.jpg,0.01,830,0.01,0.10
PC,842056520070700005,T-Bricks,/product_images/Juegos/PC Juegos/842056520070700005_s.jpg,0.01,830,0.01,0.10
PC,8420565237000,Tiburones,/product_images/Juegos/PC Juegos/8420565237000_s.jpg,0.01,830,0.01,0.10
PC,84205652370001,Como Funcionan la cosas,/product_images/Juegos/PC Juegos/84205652370001_s.jpg,0.01,830,0.01,0.25
PC,84205652370003,Enciclopedia de la Naturaleza,/product_images/Juegos/PC Juegos/84205652370003_s.jpg,0.10,830,0.01,0.50
PC,84205652370004,Nilo,/product_images/Juegos/PC Juegos/84205652370004_s.jpg,0.70,830,0.30,2.50
PC,84205652370005,Salvaje,/product_images/Juegos/PC Juegos/84205652370005_s.jpg,0.10,830,0.01,0.50
PC,84205652370006,Aves,/product_images/Juegos/PC Juegos/84205652370006_s.jpg,0.01,830,0.01,0.05
PC,84205652370007,Felinos,/product_images/Juegos/PC Juegos/84205652370007_s.jpg,0.01,830,0.01,0.10
PC,84205652370008,Polizon,/product_images/Juegos/PC Juegos/84205652370008_s.jpg,0.01,830,0.01,0.10
PC,8423817600829,Rogue Spear,/product_images/Juegos/PC Juegos/8423817600829_s.jpg,0.10,830,0.01,0.50
PC,8423817600973,La Pantera Rosa,/product_images/Juegos/PC Juegos/8423817600973_s.jpg,0.20,830,0.10,0.75
PC,8423817601000,Muppet: Sonidos y Pronunciacion,/product_images/Juegos/PC Juegos/8423817601000_s.jpg,0.10,830,0.01,0.50
PC,8423817601017,Muppet kids - igual y diferente,/product_images/Juegos/PC Juegos/8423817601017_s.jpg,0.01,830,0.01,0.10
PC,8423817601031,Muppets: Razonamiento,/product_images/Juegos/PC Juegos/8423817601031_s.jpg,0.01,830,0.01,0.10
PC,8423817601048,Muppets: Primeros Sonidos,/product_images/Juegos/PC Juegos/8423817601048_s.jpg,0.01,830,0.01,0.10
PC,8423817601536,Devil Inside,/product_images/Juegos/PC Juegos/8423817601536_s.jpg,1.00,830,0.50,3.50
PC,8423817601550,Jerusalen Los 3 Caminos De La Ciudad,/product_images/Juegos/PC Juegos/8423817601550_s.jpg,0.40,830,0.20,1.50
PC,8423817601826,4X4 Evo 2,/product_images/Juegos/PC Juegos/8423817601826_s.jpg,0.01,830,0.01,0.25
PC,8423817601871,Superbikes Racing,/product_images/Juegos/PC Juegos/8423817601871_s.jpg,0.01,830,0.01,0.25
PC,8423817601901,Racing Simulator 3,/product_images/Juegos/PC Juegos/8423817601901_s.jpg,0.10,830,0.01,0.50
PC,8423817602007,Pax Romana,/product_images/Juegos/PC Juegos/8423817602007_s.jpg,0.30,830,0.10,1.00
PC,8423817602021,Europa Universalis II,/product_images/Juegos/PC Juegos/8423817602021_s.jpg,1.40,830,0.80,4.00
PC,8423817602120,Democracia,/product_images/Juegos/PC Juegos/8423817602120_s.jpg,0.60,830,0.30,2.00
PC,8423817602205,Peter Pan - Cuento Interactivo + Activid,/product_images/Juegos/PC Juegos/8423817602205_s.jpg,0.10,830,0.01,0.50
PC,8423817602229,Blancanieves Y Los 7 Enanitos,/product_images/Juegos/PC Juegos/8423817602229_s.jpg,0.01,830,0.01,0.25
PC,8423817602502,Muppet Babies: Jugando Con El Reino Anim,/product_images/Juegos/PC Juegos/8423817602502C_s.jpg,0.01,830,0.01,0.25
PC,8423817602502,Rollercoaster Mania 1 & 2,/product_images/Juegos/PC Juegos/8423817602502R_s.jpg,0.60,830,0.30,2.00
PC,8423817602533,Mall Tycoon 3,/product_images/Juegos/PC Juegos/8423817602533_s.jpg,0.01,830,0.01,0.10
PC,8423817602540,Stronghold Crusader,/product_images/Juegos/PC Juegos/8423817602540_s.jpg,0.40,830,0.20,1.50
PC,8423817602571,Emergency 3,/product_images/Juegos/PC Juegos/8423817602571_s.jpg,0.40,830,0.20,1.50
PC,8423817602588,Oil Tycoon 2,/product_images/Juegos/PC Juegos/8423817602588_s.jpg,0.10,830,0.01,0.50
PC,8423817602748,Painkiller (SN) 4CD,/product_images/Juegos/PC Juegos/8423817602748_s.jpg,0.30,830,0.10,1.00
PC,8423817602885,Chicago 1930,/product_images/Juegos/PC Juegos/8423817602885_s.jpg,0.30,830,0.10,1.00
PC,8423817602915,inquisition,/product_images/Juegos/PC Juegos/8423817602915_s.jpg,0.10,830,0.01,0.50
PC,8423817602946,Telenecos: Jugando con los Medios de Tra,/product_images/Juegos/PC Juegos/8423817602946_s.jpg,0.01,830,0.01,0.10
PC,8423817602960,Jugando Con Figuras y Colores,/product_images/Juegos/PC Juegos/8423817602960_s.jpg,0.01,830,0.01,0.10
PC,8423817603011,La Isla Misteriosa,/product_images/Juegos/PC Juegos/8423817603011_s.jpg,0.10,830,0.01,0.50
PC,8423817603097,Rollercoaster Mania,/product_images/Juegos/PC Juegos/8423817603097_s.jpg,0.01,830,0.01,0.25
PC,8423817603103,Train Empire,/product_images/Juegos/PC Juegos/8423817603103_s.jpg,0.40,830,0.20,1.50
PC,8423817603196,"US Marines, First to Fight",/product_images/Juegos/PC Juegos/8423817603196_s.jpg,0.10,830,0.01,0.50
PC,8423817603905,Casper Castle Mystery Pack / The Spooky Alley,/product_images/Juegos/PC Juegos/8423817603905_s.jpg,0.10,830,0.01,0.50
PC,8423817604209,Sid Meiers Railroads,/product_images/Juegos/PC Juegos/8423817604209_s.jpg,0.30,830,0.10,1.00
PC,8423817604377,Retorno a la Isla Misteriosa,/product_images/Juegos/PC Juegos/8423817604377_s.jpg,0.10,830,0.01,0.50
PC,8423817604384,Viaje al Centro de la Luna,/product_images/Juegos/PC Juegos/8423817604384_s.jpg,0.10,830,0.01,0.50
PC,8423817605053,Pantera Rosa: Rescate Animal,/product_images/Juegos/PC Juegos/8423817605053_s.jpg,0.10,830,0.01,0.50
PC,8423817605077,Pantera Rosa: Salvando El Planeta Tierra,/product_images/Juegos/PC Juegos/8423817605077_s.jpg,0.10,830,0.01,0.50
PC,8423817605107,Lassie Juega Aprende,/product_images/Juegos/PC Juegos/8423817605107_s.jpg,0.01,830,0.01,0.25
PC,8424094002122,La fuego de Otto,/product_images/Juegos/PC Juegos/8424094002122_s.jpg,0.01,830,0.01,0.10
PC,842409400776900001,X2 La Amenaza (SN) 1 DVD (Registro Online),/product_images/Juegos/PC Juegos/842409400776900001_s.jpg,0.10,830,0.01,0.50
PC,8424094008070,Settlers El Lineaje De Los Reyes,/product_images/Juegos/PC Juegos/8424094008070_s.jpg,0.40,830,0.20,1.50
PC,8424094405145,Barca '99,/product_images/Juegos/PC Juegos/8424094405145_s.jpg,0.10,830,0.01,0.50
PC,8424248991463,PC Superliga,/product_images/Juegos/PC Juegos/8424248991463_s.jpg,0.20,830,0.10,0.75
PC,8424295029843,"Bella Durmiente, La",/product_images/Juegos/PC Juegos/8424295029843_s.jpg,0.60,830,0.30,2.00
PC,8425539100120,Aprende Ingles Con Pipo,/product_images/Juegos/PC Juegos/8425539100120_s.jpg,0.90,830,0.40,3.00
PC,8425539100236,Descubre el universo con PIPO,/product_images/Juegos/PC Juegos/8425539100236_s.jpg,0.40,830,0.20,1.50
PC,8425539100281,Vamos a Leer Con Pipo,/product_images/Juegos/PC Juegos/8425539100281_s.jpg,0.70,830,0.30,2.50
PC,8425539100298,MIs Pimeros Pasos Con Pipo,/product_images/Juegos/PC Juegos/8425539100298_s.jpg,0.70,830,0.30,2.50
PC,8425539100427,Pipo En la China Imperial,/product_images/Juegos/PC Juegos/8425539100427_s.jpg,0.70,830,0.30,2.50
PC,8425539100434,Pipo En El Imperio Maya,/product_images/Juegos/PC Juegos/8425539100434_s.jpg,0.70,830,0.30,2.50
PC,8425539100748,Ortografia Con Ppo,/product_images/Juegos/PC Juegos/8425539100748_s.jpg,0.70,830,0.30,2.50
PC,8425626200092,Safecracker,/product_images/Juegos/PC Juegos/8425626200092_s.jpg,0.01,830,0.01,0.25
PC,8426239090216,Atmosfear - La Dimension De Lo Desconoci,/product_images/Juegos/PC Juegos/8426239090216_s.jpg,0.10,830,0.01,0.50
PC,8426239090551,Blade Runner,/product_images/Juegos/PC Juegos/8426239090551A_s.jpg,0.60,830,0.30,2.00
PC,8426239090742,Great Adventures Castle,/product_images/Juegos/PC Juegos/8426239090742_s.jpg,0.10,830,0.01,0.50
PC,8426239092463,Futbol 2001,/product_images/Juegos/PC Juegos/8426239092463_s.jpg,0.30,830,0.10,1.00
PC,8426239092470,Euro Tour Cycling,/product_images/Juegos/PC Juegos/8426239092470_s.jpg,0.01,830,0.01,0.10
PC,8426239092715,"Moon Project, The",/product_images/Juegos/PC Juegos/8426239092715_s.jpg,0.10,830,0.01,0.50
PC,8426412001039,Air Warrior 3,/product_images/Juegos/PC Juegos/8426412001039_s.jpg,0.01,830,0.01,0.10
PC,8426412001893,Zeno Clash (P),/product_images/Juegos/PC Juegos/8426412001893_s.jpg,0.30,830,0.10,1.00
PC,8426412002234,Broken Sword: La Leyenda de los Templari,/product_images/Juegos/PC Juegos/8426412002234_s.jpg,1.80,830,0.90,6.00
PC,8426412002272,Worms United,/product_images/Juegos/PC Juegos/8426412002272_s.jpg,0.10,830,0.01,0.50
PC,8426412002289,Atomic Bomberman,/product_images/Juegos/PC Juegos/8426412002289_s.jpg,0.30,830,0.10,1.00
PC,8426412002685,Roller Coaster World,/product_images/Juegos/PC Juegos/8426412002685_s.jpg,0.10,830,0.01,0.50
PC,8426412002715,team factor,/product_images/Juegos/PC Juegos/8426412002715_s.jpg,0.01,830,0.01,0.10
PC,8426412002746,Crazy Mini Golf,/product_images/Juegos/PC Juegos/8426412002746_s.jpg,0.01,830,0.01,0.10
PC,8426412002753,Rally Championship Extreme,/product_images/Juegos/PC Juegos/8426412002753_s.jpg,0.10,830,0.01,0.50
PC,8426412002777,Hearts of Iron,/product_images/Juegos/PC Juegos/8426412002777_s.jpg,0.70,830,0.30,2.50
PC,8426412002814,legion,/product_images/Juegos/PC Juegos/8426412002814_s.jpg,0.20,830,0.10,0.75
PC,8426412002838,Aces of World War I,/product_images/Juegos/PC Juegos/8426412002838_s.jpg,0.30,830,0.10,1.00
PC,8426412002852,Eracer,/product_images/Juegos/PC Juegos/8426412002852_s.jpg,0.10,830,0.01,0.50
PC,8426412002920,Delta Force Land Warrior,/product_images/Juegos/PC Juegos/8426412002920_s.jpg,0.01,830,0.01,0.25
PC,8426412003002,Roller Coaster World 2,/product_images/Juegos/PC Juegos/8426412003002_s.jpg,0.10,830,0.01,0.50
PC,8426412003057,X-Plane Flight Simulator Worldwide Scene,/product_images/Juegos/PC Juegos/8426412003057_s.jpg,2.00,830,1.20,6.00
PC,8426412003231,Victoria 1836-1920,/product_images/Juegos/PC Juegos/8426412003231_s.jpg,0.70,830,0.40,2.00
PC,8426412003286,Tortuga Pirata del MUndo Nuevo,/product_images/Juegos/PC Juegos/8426412003286_s.jpg,0.01,830,0.01,0.25
PC,8426412003309,Cycling Manager 2,/product_images/Juegos/PC Juegos/8426412003309_s.jpg,0.01,830,0.01,0.25
PC,8426412003361,Weird War 3CD,/product_images/Juegos/PC Juegos/8426412003361_s.jpg,0.10,830,0.01,0.50
PC,8426412003408,esparta,/product_images/Juegos/PC Juegos/8426412003408_s.jpg,2.00,830,1.20,6.00
PC,8426412003422,Gangland (SN) 1 DVD,/product_images/Juegos/PC Juegos/8426412003422_s.jpg,0.30,830,0.10,1.00
PC,8426412003460,Disciple 2 Dark Prophecy,/product_images/Juegos/PC Juegos/8426412003460_s.jpg,1.40,830,0.80,4.00
PC,8426412003569,Hearts Of Iron II,/product_images/Juegos/PC Juegos/8426412003569_s.jpg,0.60,830,0.30,2.00
PC,8426412003590,Flight Simulation X Plane V7 (Expansion),/product_images/Juegos/PC Juegos/8426412003590_s.jpg,0.20,830,0.10,0.75
PC,8426412003651,Combat Over Europe,/product_images/Juegos/PC Juegos/8426412003651_s.jpg,0.50,830,0.30,1.50
PC,8426412003729,Nitro Family,/product_images/Juegos/PC Juegos/8426412003729_s.jpg,0.10,830,0.01,0.50
PC,8426412003750,Puertas de Troya,/product_images/Juegos/PC Juegos/8426412003750_s.jpg,0.10,830,0.01,0.50
PC,8426412003767,Strength And Honour,/product_images/Juegos/PC Juegos/8426412003767_s.jpg,0.10,830,0.01,0.50
PC,8426412003781,Cycling Manager 3,/product_images/Juegos/PC Juegos/8426412003781_s.jpg,0.01,830,0.01,0.10
PC,8426412003811,World war II Pacific Heroes,/product_images/Juegos/PC Juegos/8426412003811_s.jpg,0.20,830,0.10,0.75
PC,8426412003842,The Moment of Silence,/product_images/Juegos/PC Juegos/8426412003842_s.jpg,0.01,830,0.01,0.10
PC,8426412003859,Alpha Black Zero,/product_images/Juegos/PC Juegos/8426412003859_s.jpg,0.10,830,0.01,0.50
PC,8426412003873,Mortyr II,/product_images/Juegos/PC Juegos/8426412003873_s.jpg,1.00,830,0.50,3.50
PC,8426412003897,Viaje Al Centro De La Tierra,/product_images/Juegos/PC Juegos/8426412003897_s.jpg,0.30,830,0.10,1.00
PC,8426412003903,The Black Mirror,/product_images/Juegos/PC Juegos/8426412003903_s.jpg,0.30,830,0.10,1.00
PC,8426412003910,"Victoria, Imperio Bajo El Sol",/product_images/Juegos/PC Juegos/8426412003910_s.jpg,0.30,830,0.10,1.00
PC,8426412003941,Tortuga Piratas del nuevo mundo,/product_images/Juegos/PC Juegos/8426412003941_s.jpg,0.10,830,0.01,0.50
PC,8426412003965,WWII Tank Commander,/product_images/Juegos/PC Juegos/8426412003965_s.jpg,0.60,830,0.30,2.00
PC,8426412003989,RPM Tunning,/product_images/Juegos/PC Juegos/8426412003989_s.jpg,0.10,830,0.01,0.50
PC,8426412003996,Virtual Sailor (SN) 1DVD,/product_images/Juegos/PC Juegos/8426412003996_s.jpg,0.10,830,0.01,0.50
PC,8426412004009,Micro Flight,/product_images/Juegos/PC Juegos/8426412004009_s.jpg,0.40,830,0.20,1.50
PC,8426412004016,Aurora Watching,/product_images/Juegos/PC Juegos/8426412004016_s.jpg,0.10,830,0.01,0.50
PC,8426412004061,BattleStrike The Road To Berlin,/product_images/Juegos/PC Juegos/8426412004061_s.jpg,1.20,830,0.60,4.00
PC,8426412004078,X-Plane Version 8,/product_images/Juegos/PC Juegos/8426412004078_s.jpg,1.00,830,0.50,3.50
PC,8426412004092,Hunting Unlimited 3,/product_images/Juegos/PC Juegos/8426412004092_s.jpg,0.30,830,0.10,1.00
PC,8426412004108,Wings of Honour,/product_images/Juegos/PC Juegos/8426412004108_s.jpg,0.60,830,0.30,2.00
PC,8426412004122,Jetfighter V: Homeland Protector,/product_images/Juegos/PC Juegos/8426412004122_s.jpg,0.01,830,0.01,0.25
PC,8426412004146,Railroad Simulator 2004,/product_images/Juegos/PC Juegos/8426412004146_s.jpg,0.10,830,0.01,0.50
PC,8426412004160,Diplomacy (SN),/product_images/Juegos/PC Juegos/8426412004160_s.jpg,0.10,830,0.01,0.50
PC,8426412004177,Trainz Railroad Simulator 2006 (SN),/product_images/Juegos/PC Juegos/8426412004177_s.jpg,0.30,830,0.10,1.00
PC,8426412004184,Galactic Civilizations II (SN),/product_images/Juegos/PC Juegos/8426412004184_s.jpg,0.50,830,0.30,1.50
PC,8426412004191,Virtual Railroad 3,/product_images/Juegos/PC Juegos/8426412004191_s.jpg,0.60,830,0.30,2.00
PC,8426412004221,Wings Over Vietnam,/product_images/Juegos/PC Juegos/8426412004221_s.jpg,0.10,830,0.01,0.50
PC,8426412004238,Alejandro la horas de los heroes,/product_images/Juegos/PC Juegos/8426412004238_s.jpg,0.60,830,0.30,2.00
PC,8426412004245,Chaos League Sudden Death,/product_images/Juegos/PC Juegos/8426412004245_s.jpg,0.10,830,0.01,0.50
PC,8426412004276,Pro Cycling Manager Temporada 2006-2007,/product_images/Juegos/PC Juegos/8426412004276_s.jpg,0.10,830,0.01,0.50
PC,8426412004283,Falcon 4.0 Allied Force,/product_images/Juegos/PC Juegos/8426412004283_s.jpg,0.90,830,0.40,3.00
PC,8426412004306,Battle of Britain II: Wings of Victory,/product_images/Juegos/PC Juegos/8426412004306_s.jpg,0.60,830,0.30,2.00
PC,8426412004320,Sudoku XXL,/product_images/Juegos/PC Juegos/8426412004320_s.jpg,0.01,830,0.01,0.10
PC,8426412004368,GP2 Championship,/product_images/Juegos/PC Juegos/8426412004368_s.jpg,0.01,830,0.01,0.10
PC,8426412004412,Take Command Second Manassas,/product_images/Juegos/PC Juegos/8426412004412_s.jpg,0.30,830,0.10,1.00
PC,8426412004467,Mortyr II,/product_images/Juegos/PC Juegos/8426412004467_s.jpg,2.00,830,1.40,7.00
PC,8426412004504,Mi Hotel de Mascotas,/product_images/Juegos/PC Juegos/8426412004504_s.jpg,0.10,830,0.01,0.50
PC,8426412004511,X-Plane Revolution 7DVD,/product_images/Juegos/PC Juegos/8426412004511_s.jpg,0.30,830,0.10,1.00
PC,8426412004535,Birth of Amercia,/product_images/Juegos/PC Juegos/8426412004535_s.jpg,1.00,830,0.50,3.50
PC,8426412004542,SeaWolves (Exp. para Silent Hunter III),/product_images/Juegos/PC Juegos/8426412004542_s.jpg,1.00,830,0.50,3.50
PC,8426412004559,B. Sokal Paradise,/product_images/Juegos/PC Juegos/8426412004559_s.jpg,0.10,830,0.01,0.50
PC,8426412004573,Secret Files: Tunguska,/product_images/Juegos/PC Juegos/8426412004573_s.jpg,1.00,830,0.50,3.50
PC,8426412004603,Face Factory Sims 2,/product_images/Juegos/PC Juegos/8426412004603_s.jpg,0.01,830,0.01,0.10
PC,8426412004627,Elite Warriors Vietnam,/product_images/Juegos/PC Juegos/8426412004627_s.jpg,0.10,830,0.01,0.50
PC,8426412004634,Europa Universalis 3 (1 Disco),/product_images/Juegos/PC Juegos/8426412004634_s.jpg,0.70,830,0.30,2.50
PC,8426412004719,Pro Cycling Manager 2007-2008,/product_images/Juegos/PC Juegos/8426412004719_s.jpg,0.20,830,0.10,0.75
PC,8426412004726,Fashion Factory (Exp Sims 2),/product_images/Juegos/PC Juegos/8426412004726_s.jpg,0.10,830,0.01,0.50
PC,8426412004740,Frontline: Fields of Thunder,/product_images/Juegos/PC Juegos/8426412004740_s.jpg,0.10,830,0.01,0.50
PC,8426412004764,Theatre of War,/product_images/Juegos/PC Juegos/8426412004764_s.jpg,0.30,830,0.10,1.00
PC,8426412004832,Hunted Unlimited 4,/product_images/Juegos/PC Juegos/8426412004832_s.jpg,0.60,830,0.30,2.00
PC,8426412004856,American Civil War,/product_images/Juegos/PC Juegos/8426412004856_s.jpg,0.30,830,0.10,1.00
PC,8426412004887,Mi Hospital de Animales en Africa,/product_images/Juegos/PC Juegos/8426412004887_s.jpg,0.30,830,0.10,1.00
PC,8426412004900,Billar Deluxe,/product_images/Juegos/PC Juegos/8426412004900_s.jpg,0.01,830,0.01,0.25
PC,8426412004931,UFO: Extraterrestrials,/product_images/Juegos/PC Juegos/8426412004931_s.jpg,0.60,830,0.30,2.00
PC,8426412004986,Commander: Europe at War,/product_images/Juegos/PC Juegos/8426412004986_s.jpg,1.80,830,0.90,6.00
PC,8426412005006,Trainz Railroad Simulator Classics,/product_images/Juegos/PC Juegos/8426412005006_s.jpg,1.50,830,0.70,5.00
PC,8426412005037,Hearts of Iron 2: Armageddon,/product_images/Juegos/PC Juegos/8426412005037_s.jpg,0.60,830,0.30,2.00
PC,8426412005051,Penumbra: Black Plague,/product_images/Juegos/PC Juegos/8426412005051_s.jpg,1.00,830,0.50,3.50
PC,8426412005068,Europa Universalis: Roma,/product_images/Juegos/PC Juegos/8426412005068_s.jpg,2.00,830,1.60,8.00
PC,8426412005082,Lost Empire Inmortals,/product_images/Juegos/PC Juegos/8426412005082_s.jpg,0.10,830,0.01,0.50
PC,8426412005099,Europa Universalis 3: Napoleon (1DVD) (SN),/product_images/Juegos/PC Juegos/8426412005099_s.jpg,0.01,830,0.01,0.25
PC,8426412005105,Pro Cyclin Manager Temporada 2008-2009,/product_images/Juegos/PC Juegos/8426412005105_s.jpg,0.01,830,0.01,0.25
PC,8426412005112,Siglo XIII: Muerte o Gloria,/product_images/Juegos/PC Juegos/8426412005112_s.jpg,0.70,830,0.30,2.50
PC,8426412005129,You Are Empty,/product_images/Juegos/PC Juegos/8426412005129_s.jpg,1.00,830,0.60,3.00
PC,8426412005150,The Abbey La Abadia,/product_images/Juegos/PC Juegos/8426412005150_s.jpg,1.50,830,0.70,5.00
PC,8426412005167,A Vampire Story,/product_images/Juegos/PC Juegos/8426412005167_s.jpg,1.50,830,0.70,5.00
PC,8426412005266,Paradise (B.Sokal),/product_images/Juegos/PC Juegos/8426412005266_s.jpg,0.30,830,0.10,1.00
PC,8426412005280,Lineage 2 : The Chaotic Chronicle (P),/product_images/Juegos/PC Juegos/8426412005280_s.jpg,2.00,830,1.20,6.00
PC,8426412005303,Bus Driver,/product_images/Juegos/PC Juegos/8426412005303_s.jpg,0.90,830,0.40,3.00
PC,8426412005327,Sims 2 - Factory,/product_images/Juegos/PC Juegos/8426412005327_s.jpg,0.10,830,0.01,0.50
PC,8426412005334,Hunting Unlimited 2008,/product_images/Juegos/PC Juegos/8426412005334_s.jpg,0.20,830,0.10,0.75
PC,8426412005365,Combat Over Israel,/product_images/Juegos/PC Juegos/8426412005365_s.jpg,0.70,830,0.30,2.50
PC,8426412005419,Racing Team Managaer,/product_images/Juegos/PC Juegos/8426412005419_s.jpg,0.01,830,0.01,0.10
PC,8426412005426,Belief + Betrayal: El Medallon de Judas,/product_images/Juegos/PC Juegos/8426412005426_s.jpg,0.90,830,0.40,3.00
PC,8426412005471,RPM Tuning,/product_images/Juegos/PC Juegos/8426412005471_s.jpg,0.10,830,0.01,0.50
PC,8426412005495,Midnight Nowhere,/product_images/Juegos/PC Juegos/8426412005495_s.jpg,0.60,830,0.30,2.00
PC,8426412005525,Birth of America 2,/product_images/Juegos/PC Juegos/8426412005525_s.jpg,0.30,830,0.10,1.00
PC,8426412005556,Trainz Simultaror 2009,/product_images/Juegos/PC Juegos/8426412005556_s.jpg,0.40,830,0.20,1.50
PC,8426412005600,Strategic Command 2,/product_images/Juegos/PC Juegos/8426412005600_s.jpg,0.30,830,0.20,1.00
PC,8426412005631,Mount & Blade,/product_images/Juegos/PC Juegos/8426412005631_s.jpg,1.30,830,0.60,4.50
PC,8426412005648,Hearts of Iron III,/product_images/Juegos/PC Juegos/8426412005648_s.jpg,3.00,830,2.00,10.00
