precio_compra,titulo,img_caratula,categoria_str,sku,precio_intercambio,precio_venta,categoria_id
2.00,Ether One (P),/product_images/defimg3_s.jpg,PC,8718591182037,3.00,10.00,830
2.00,Sid Meier's Civilization III & IV,/product_images/defimg4_s.jpg,PC,8718801260197,4.00,12.00,830
4.00,Dj Max Trilogy Over the Maximum,/product_images/defimg3_s.jpg,PC,8809186260060,7.00,22.00,830
1.40,Fable The Lost Chapters (SN) 4CD,/product_images/defimg5_s.jpg,PC,882224042833,2.00,7.00,830
0.10,Zoo Tycon 2 Endangeres Species (Exp),/product_images/defimg5_s.jpg,PC,882224055390,0.30,1.00,830
0.90,Rise of Nations: Rise of Legends (SN) 4CD,/product_images/defimg4_s.jpg,PC,882224136853,1.60,4.50,830
3.00,Microsoft Flight Simulator X,/product_images/defimg4_s.jpg,PC,882224257909,5.00,15.00,830
0.10,Shadowrun,/product_images/defimg4_s.jpg,PC,882224477093,0.30,1.00,830
2.00,Halo 2 (P),/product_images/defimg3_s.jpg,PC,882224477116,3.00,10.00,830
2.00,Age of Empires III Gold (Juego + Exp.),/product_images/defimg1_s.jpg,PC,882224531122,4.00,12.00,830
1.40,Age of Empires III: The Asian Dynasties,/product_images/defimg5_s.jpg,PC,882224531382,2.00,7.00,830
2.00,Gears of War (P),/product_images/defimg5_s.jpg,PC,882224532051,4.00,12.00,830
0.20,Viva Pinata (SN),/product_images/defimg3_s.jpg,PC,882224560542,0.40,1.50,830
13.00,Flight Simulator X (Gold Edition),/product_images/defimg4_s.jpg,PC,882224749503,18.00,30.00,830
0.01,Space Hack La Ultima Biosfera,/product_images/defimg4_s.jpg,PC,88437004214041,0.01,0.25,830
0.40,Polly Pride Pet Detective,/product_images/defimg3_s.jpg,PC,892935001272,0.70,2.00,830
1.60,Stalker: Clear Sky,/product_images/defimg4_s.jpg,PC,895678002001,2.00,8.00,830
0.30,American Racing games,/product_images/defimg5_s.jpg,PC,9006113000273,0.50,1.50,830
0.40,Guild 2: Pirates of The Sea,/product_images/defimg1_s.jpg,PC,9006113000570,0.70,2.00,830
2.00,Panzer Elite Collection,/product_images/defimg5_s.jpg,PC,9006113001119,3.00,10.00,830
1.20,Alan Wake - Special Edition,/product_images/defimg3_s.jpg,PC,9006113001317,2.00,6.00,830
3.00,Alan Wake -Ed. Deluxe (P),/product_images/defimg2_s.jpg,PC,9006113001386,6.00,18.00,830
0.80,Paintkiller Hell & Damnation - Edición C,/product_images/defimg4_s.jpg,PC,9006113002123,1.40,4.00,830
1.60,Deadfall Adventures Edicion Coleccionista (P),/product_images/defimg2_s.jpg,PC,9006113002888,2.00,7.00,830
0.10,Raven: Legacy Of A Master Thief,/product_images/Juegos/PC Juegos/9006113003151_s.jpg,PC,9006113003151,0.30,1.00,830
0.20,Planetary Annihilation (SN),/product_images/defimg2_s.jpg,PC,9006113007210,0.40,1.50,830
6.00,The Vanishing of Ethan Carter (P),/product_images/defimg1_s.jpg,PC,9006113007517,8.00,14.00,830
3.00,Broken Age (P),/product_images/defimg4_s.jpg,PC,9006113008002,5.00,15.00,830
9.00,Quantum Break - Timeless C.E (P) 7 Disc,/product_images/defimg5_s.jpg,PC,9006113009290,12.00,20.00,830
0.01,Thandor The Invasion,/product_images/defimg2_s.jpg,PC,9006113010081,0.01,0.10,830
0.01,Zax The Alien Hunter,/product_images/defimg2_s.jpg,PC,9006113065050,0.01,0.10,830
0.20,Gothic 2 (3 CDS),/product_images/defimg1_s.jpg,PC,9006113085065,0.40,1.50,830
0.10,Europa 1400 - The Guild,/product_images/defimg2_s.jpg,PC,9006113089025,0.30,1.00,830
0.20,Spellforce The Breath Of Winter Expansio,/product_images/defimg3_s.jpg,PC,9006113095156,0.40,1.50,830
0.30,SpellForce Gold Edition (SN) DVD,/product_images/defimg5_s.jpg,PC,9006113095446,0.70,2.50,830
0.10,Spellforce - Shadow of the Phoenix,/product_images/defimg3_s.jpg,PC,9006113095538,0.20,0.75,830
0.10,Transport Giant - Down Under,/product_images/defimg1_s.jpg,PC,9006113119135,0.20,0.75,830
0.01,Yetisports Deluxe,/product_images/defimg2_s.jpg,PC,9006113121046,0.01,0.25,830
0.10,Yeti Sports World Tour,/product_images/defimg2_s.jpg,PC,9006113121220,0.30,1.00,830
0.01,Yetisports Artic adventures,/product_images/defimg3_s.jpg,PC,9006113121435,0.01,0.10,830
0.10,Kao The Kangaroo Round 2,/product_images/defimg2_s.jpg,PC,9006113123040,0.30,1.00,830
0.01,Ski Racing 2005,/product_images/defimg3_s.jpg,PC,9006113124030,0.01,0.10,830
0.01,Ice Hockey Club Manager 2005,/product_images/defimg2_s.jpg,PC,9006113125013,0.10,0.50,830
0.60,Gothic III/3 (Ed Diamante),/product_images/defimg1_s.jpg,PC,9006113133414,1.20,4.00,830
0.30,Gothic III/3 (Gold Ed),/product_images/defimg4_s.jpg,PC,9006113133629,0.70,2.50,830
0.10,Ski Racing 2006,/product_images/defimg3_s.jpg,PC,9006113135029,0.30,1.00,830
0.70,Guild 2: Experience Medieval Life,/product_images/defimg2_s.jpg,PC,9006113138013,1.20,3.50,830
0.80,Guild 2: Pirates Of The European Seas,/product_images/defimg1_s.jpg,PC,9006113138228,1.40,4.00,830
0.30,Guild 2: Venice,/product_images/defimg1_s.jpg,PC,9006113138402,0.50,1.50,830
0.50,Guild 2: Renaissance,/product_images/defimg2_s.jpg,PC,9006113138747,1.00,3.50,830
0.40,Freakout - Extreme Freeride,/product_images/defimg4_s.jpg,PC,9006113139119,0.90,3.00,830
0.10,"Mark, The",/product_images/defimg1_s.jpg,PC,9006113140047,0.20,0.75,830
0.30,Dawnspire,/product_images/defimg4_s.jpg,PC,9006113147046,0.70,2.50,830
0.30,Dead Reefs,/product_images/defimg2_s.jpg,PC,9006113148548,0.70,2.50,830
0.30,SpaceForce - Rogue Universe,/product_images/defimg5_s.jpg,PC,9006113149002,0.60,2.00,830
1.20,Agatha Christie: Maldad Bajo el Sol,/product_images/defimg2_s.jpg,PC,9006113150046,1.90,5.00,830
0.80,Painkiller Universe,/product_images/defimg1_s.jpg,PC,9006113150718,1.40,4.00,830
0.60,Agatha Christie: Mysteries,/product_images/defimg3_s.jpg,PC,9006113150947,0.90,2.50,830
0.01,Action Game Pack Vol. 1,/product_images/defimg1_s.jpg,PC,9006113155522,0.01,0.25,830
0.50,Spellforce Universe,/product_images/defimg1_s.jpg,PC,9006113156147,1.00,3.50,830
0.30,The Guild Universe,/product_images/defimg4_s.jpg,PC,9006113156246,0.60,2.00,830
0.01,Aquadelic GT,/product_images/defimg3_s.jpg,PC,9006113158042,0.10,0.50,830
3.00,Acania: Gothic 4 CE (P),/product_images/defimg1_s.jpg,PC,9006113173342,5.00,15.00,830
0.20,Conviertete En Ninera,/product_images/defimg3_s.jpg,PC,9006113175001,0.30,1.00,830
1.00,"Paradiso de los Perros, El",/product_images/defimg2_s.jpg,PC,9006113175605,1.80,5.00,830
0.30,Los Casos Perdidos De Sherlock Holmes.,/product_images/defimg5_s.jpg,PC,9006113181040,0.70,2.50,830
0.60,Painkiller Pandemonium,/product_images/defimg1_s.jpg,PC,9006113189237,1.20,4.00,830
0.60,FS Global 2005,/product_images/defimg3_s.jpg,PC,9006392000247,1.20,4.00,830
1.40,Pilot's FS Global 2008 (4DVD),/product_images/defimg4_s.jpg,PC,9006392000315,2.00,6.00,830
0.10,America,/product_images/defimg1_s.jpg,PC,902077300,0.20,0.75,830
0.01,Fury,/product_images/defimg5_s.jpg,PC,9330253000030,0.01,0.10,830
0.40,Bomber Reloaded,/product_images/defimg5_s.jpg,PC,9783828761223,0.70,2.00,830
1.20,PC Aquarium,/product_images/defimg2_s.jpg,PC,9783828774049,2.00,6.00,830
0.70,Ankh Una Aventura Egipcia,/product_images/defimg5_s.jpg,PC,9783828774315,1.50,5.00,830
0.30,Ankh: El Corazon de Osiris,/product_images/defimg5_s.jpg,PC,978382877438,0.60,2.00,830
0.01,Ankh: La Batalla de los Dioses,/product_images/defimg5_s.jpg,PC,9783828774391,0.01,0.25,830
0.30,Mi Refugio para Animales,/product_images/defimg2_s.jpg,PC,9783828774551,0.60,2.00,830
0.01,Virtua Cop 2,/product_images/defimg5_s.jpg,PC,9788439590699,0.01,0.10,830
0.20,Virtua Fighter,/product_images/defimg5_s.jpg,PC,9788439590705,0.40,1.50,830
0.20,Sonic R,/product_images/defimg4_s.jpg,PC,9788439590729,0.40,1.50,830
0.10,Estudio Grafico la Sirenita,/product_images/defimg4_s.jpg,PC,9788439593041,0.20,0.75,830
0.10,Hercules,/product_images/defimg1_s.jpg,PC,9788439593058,0.30,1.00,830
0.01,"Jorobado De Notredame, El",/product_images/defimg3_s.jpg,PC,9788439593,0.01,0.25,830
0.40,Trampolin Quinto Curso,/product_images/defimg2_s.jpg,PC,9788441505261,0.70,2.00,830
0.30,Merli El Cami Del Druida,/product_images/defimg1_s.jpg,PC,9788495204530,0.60,2.00,830
1.20,Ingles Con Los Lunnis,/product_images/defimg2_s.jpg,PC,9788495381965,2.00,6.00,830
0.40,Year Dead,/product_images/defimg5_s.jpg,PC,9788495862945,0.70,2.00,830
0.10,Ajedrez Curso Y Juego,/product_images/defimg5_s.jpg,PC,9788495875068,0.30,1.00,830
0.01,Shadows Hunter,/product_images/defimg3_s.jpg,PC,9788495875990,0.01,0.10,830
0.01,"Temple Perdut, El",/product_images/defimg5_s.jpg,PC,9788496392014,0.01,0.25,830
2.00,Machinarium,/product_images/defimg5_s.jpg,PC,9788863550900,4.00,12.00,830
0.30,Brothers In Arms Earned In Blood,/product_images/defimg2_s.jpg,PC,008888682615,0.60,2.00,830
2.00,Stronghold: Collection (2010),/product_images/defimg3_s.jpg,PC,013132223193,3.00,10.00,830
2.00,"Battlefield 1942, Complete Collection",/product_images/defimg5_s.jpg,PC,014633151848,4.00,12.00,830
0.80,Ultima Online 9th Anniversary Collection,/product_images/defimg5_s.jpg,PC,014633153057,1.40,4.00,830
0.10,Create,/product_images/defimg5_s.jpg,PC,014633194784,0.30,1.00,830
0.30,"Sims 3, Town Life Stuff (SN)",/product_images/defimg5_s.jpg,PC,014633195798,0.70,2.50,830
0.80,Sims 3: Hidden Springs (P),/product_images/defimg5_s.jpg,PC,014633197976,1.40,4.00,830
5.00,Sims 3: Starter Pack,/product_images/defimg2_s.jpg,PC,014633731378,9.00,25.00,830
0.30,Secret Weapons Over Normandy,/product_images/defimg5_s.jpg,PC,023272001148,0.60,2.00,830
0.20,Armed & Dangerous,/product_images/Juegos/PC Juegos/023272001322_s.jpg,PC,023272001322,0.40,1.50,830
1.90,The Curse of Monkey Island (2CD),/product_images/defimg4_s.jpg,PC,023272002091,3.00,8.00,830
0.90,Full Throttle,/product_images/defimg3_s.jpg,PC,023272002268,1.80,6.00,830
1.40,"Dig, The",/product_images/defimg5_s.jpg,PC,023272002282,2.00,6.00,830
4.00,Star Wars Best Of PC,/product_images/defimg1_s.jpg,PC,023272003364,7.00,20.00,830
0.60,Sam & Max Hit The Road,/product_images/defimg3_s.jpg,PC,023272003982,1.20,4.00,830
0.01,Thrillville 2,/product_images/defimg3_s.jpg,PC,023272004781,0.01,0.25,830
0.20,Outlaws,/product_images/defimg4_s.jpg,PC,023272005191,0.40,1.50,830
2.00,Star Wars: Force Unleashed II/2 *No DLC*,/product_images/defimg5_s.jpg,PC,023272010348,3.00,10.00,830
1.60,"Star Wars Poder De La Fuerza II, 2*SinDL",/product_images/defimg3_s.jpg,PC,023272010386,2.00,8.00,830
0.80,Fallout 3 the Pet and Operation Anchorage,/product_images/defimg3_s.jpg,PC,023272026442,1.40,4.00,830
0.01,Star Wars: Knights of the Old Republic II - Sith Lords,/product_images/Juegos/PC Juegos/023272326104_s.jpg,PC,023272326104,0.10,0.50,830
0.20,Star Wars Galaxies - Jump to Lightspeed,/product_images/defimg3_s.jpg,PC,023272712143,0.40,1.50,830
3.00,Star Wars: Empire at War,/product_images/defimg4_s.jpg,PC,023272854102,5.00,15.00,830
0.20,Lego Creator,/product_images/defimg5_s.jpg,PC,024294129469,0.40,1.50,830
0.01,Tony Hawks Pro Skater 3,/product_images/defimg4_s.jpg,PC,047875322219,0.01,0.25,830
0.30,Duke Nukem 3D,/product_images/defimg1_s.jpg,PC,059699720805,0.70,2.50,830
0.30,Heroes Of Might & Magic V Hammer Of Fate,/product_images/defimg4_s.jpg,PC,07210231284,0.70,2.50,830
0.30,Ultimate Dinosaur Collection,/product_images/defimg2_s.jpg,PC,092939190068,0.50,1.50,830
0.40,Space Arcade Collection,/product_images/defimg4_s.jpg,PC,092939600192,0.70,2.00,830
0.10,Cruncher In Mazeland,/product_images/defimg2_s.jpg,PC,092939601205,0.30,1.00,830
0.10,Drop!,/product_images/defimg4_s.jpg,PC,092939603346,0.30,1.00,830
0.01,Motocross Madness,/product_images/defimg1_s.jpg,PC,093007897285,0.10,0.50,830
2.00,Dishonored (P),/product_images/Juegos/PC Juegos/093155119642_s.jpg,PC,093155119642,4.00,12.00,830
1.60,Doom 3 - BFG Edition (18) (P),/product_images/defimg1_s.jpg,PC,093155119956,2.00,8.00,830
0.20,Rogue Warrior,/product_images/Juegos/PC Juegos/093155122598_s.jpg,PC,093155122598,0.40,1.50,830
3.00,Fallout 3 (18) + Figurine,/product_images/defimg4_s.jpg,PC,093155123359,5.00,15.00,830
0.01,Brink (P),/product_images/Juegos/PC Juegos/093155124721_s.jpg,PC,093155124721,0.10,0.50,830
2.00,Fallout New Vegas (P),/product_images/Juegos/PC Juegos/093155125124_s.jpg,PC,093155125124,5.00,14.00,830
2.00,Fallout 3,/product_images/defimg1_s.jpg,PC,093155125667,4.00,12.00,830
0.60,Fallout 3: Operation Anchorage & The Pit,/product_images/Juegos/PC Juegos/093155126473_s.jpg,PC,093155126473,1.30,4.50,830
9.00,Fallout New Vegas CE (P),/product_images/defimg4_s.jpg,PC,093155140271,13.00,22.00,830
0.50,Hunted: The Demons Forge (P),/product_images/Juegos/PC Juegos/093155140639_s.jpg,PC,093155140639,0.70,1.50,830
1.90,Elder Scrolls V: Skyrim (P),/product_images/Juegos/PC Juegos/093155141599_s.jpg,PC,093155141599,3.00,8.00,830
2.00,"Fallout: New Vegas, Ultimate Ed. (P)",/product_images/defimg4_s.jpg,PC,093155142145,4.00,12.00,830
1.40,Rage (P) Anarchy Edition,/product_images/Juegos/PC Juegos/093155143302_s.jpg,PC,093155143302,2.00,6.00,830
3.00,Elder Scrolls V: Skyrim Legendary Ed (P),/product_images/defimg1_s.jpg,PC,093155148130,5.00,15.00,830
1.60,"Evil Within, The (P)",/product_images/Juegos/PC Juegos/093155148246_s.jpg,PC,093155148246,2.00,7.00,830
2.00,Wolfenstein: The New Order (P),/product_images/Juegos/PC Juegos/093155148598_s.jpg,PC,093155148598,3.00,10.00,830
13.00,Elders Scrolls Anthology (P),/product_images/defimg2_s.jpg,PC,093155148901,18.00,30.00,830
2.00,Monkey Island Special Edition Collection,/product_images/Juegos/PC Juegos/23272011123_s.jpg,PC,23272011123,4.00,12.00,830
0.30,7.62 High Calibre,/product_images/defimg3_s.jpg,PC,2395000003082,0.60,2.00,830
0.30,Rabbids Go Home,/product_images/defimg2_s.jpg,PC,2395000006182,0.50,1.50,830
0.20,Batman Vengeance,/product_images/defimg2_s.jpg,PC,3307210116147,0.40,1.50,830
0.10,Batman Vengence,/product_images/defimg1_s.jpg,PC,3307210116604,0.30,1.00,830
0.20,Ghost Recon Island Thunder,/product_images/defimg3_s.jpg,PC,3307210130464,0.40,1.50,830
-1,Splinter Cell,/product_images/defimg3_s.jpg,PC,3307210131003,-1,0.50,830
0.10,The Elder Scrolls Morrowind: Tribunal Ex,/product_images/defimg2_s.jpg,PC,3307210131980,0.20,0.75,830
0.01,Rainbow Six 3 Raven Shield Pack special,/product_images/defimg5_s.jpg,PC,3307210137012,0.10,0.50,830
0.10,In Memoriam,/product_images/defimg5_s.jpg,PC,3307210142931,0.30,1.00,830
0.01,Planet Side,/product_images/defimg5_s.jpg,PC,3307210147110,0.10,0.50,830
1.90,The Elder Scrolls III Bloodmoon Exp Pack,/product_images/defimg1_s.jpg,PC,3307210148476,3.00,8.00,830
0.01,Warlords IV: Heroes Of Etheria,/product_images/Juegos/PC Juegos/3307210156334_s.jpg,PC,3307210156334,0.01,0.25,830
0.10,Lords Of Everquest,/product_images/defimg1_s.jpg,PC,3307210160478,0.30,1.00,830
0.10,Motocross Madness 2,/product_images/defimg5_s.jpg,PC,3307210163271,0.30,1.00,830
0.01,il2 Forgotten Battles Ace Expansion Pack,/product_images/defimg5_s.jpg,PC,3307210163677,0.10,0.50,830
0.01,Downtown Run,/product_images/defimg4_s.jpg,PC,3307210168085,0.01,0.25,830
0.10,Fighting Steel,/product_images/defimg3_s.jpg,PC,3307210168122,0.30,1.00,830
0.01,Largo Winch Empire Under Threat,/product_images/defimg5_s.jpg,PC,3307210168160,0.01,0.10,830
0.10,Myst IV Revelation,/product_images/defimg4_s.jpg,PC,3307210171849,0.30,1.00,830
0.01,Dungeon Siege 2CD,/product_images/defimg2_s.jpg,PC,3307210173744,0.01,0.10,830
0.01,Everquest II (P),/product_images/defimg1_s.jpg,PC,3307210178480,0.10,0.50,830
1.90,Splinter Cell / Splinter Cell Pandora Tomorrow,/product_images/defimg4_s.jpg,PC,3307210179487,3.00,8.00,830
0.20,Biathlon 2005,/product_images/defimg1_s.jpg,PC,3307210184504,0.30,1.00,830
0.01,Shrek 2 Pinta y crea,/product_images/defimg2_s.jpg,PC,3307210189110,0.01,0.10,830
0.20,Bards Tale,/product_images/Juegos/PC Juegos/3307210194916_s.jpg,PC,3307210194916,0.40,1.50,830
1.80,Age of Empire Gold+D. Siege+Warlords IV,/product_images/defimg4_s.jpg,PC,3307210195319,3.00,9.00,830
0.01,Singles 2 Tres Son Multitud,/product_images/defimg5_s.jpg,PC,3307210197177,0.01,0.25,830
0.60,Settlers / CSI / Rayman 3,/product_images/defimg5_s.jpg,PC,3307210197825,1.00,3.00,830
0.30,Everquest II Desert Of Flame (P),/product_images/defimg3_s.jpg,PC,3307210206534,0.60,2.00,830
0.30,CSI Triple Pack,/product_images/defimg1_s.jpg,PC,3307210212054,0.60,2.00,830
0.50,Flight Simulator 2002 (Ed. Estandard),/product_images/defimg4_s.jpg,PC,3307210212290,1.00,3.50,830
0.30,Zoo Tycoon,/product_images/defimg2_s.jpg,PC,3307210212429,0.70,2.50,830
0.20,Combat Flight Simulator 2,/product_images/defimg2_s.jpg,PC,3307210212610,0.40,1.50,830
0.40,Final Fanstasy XI (Online) (P),/product_images/defimg3_s.jpg,PC,3307210214553,0.70,2.00,830
1.40,Prince of Persia (Trilogia EC),/product_images/defimg2_s.jpg,PC,3307210214621,2.00,6.00,830
0.10,Onimusha 3 (SN),/product_images/defimg5_s.jpg,PC,3307210219305,0.20,0.75,830
0.10,Blazing Angels,/product_images/Juegos/PC Juegos/3307210220912_s.jpg,PC,3307210220912,0.20,0.75,830
0.60,Resident Evil 4 (P),/product_images/defimg5_s.jpg,PC,3307210221759,1.00,3.00,830
0.01,Crimson Skies,/product_images/defimg4_s.jpg,PC,3307210222589,0.10,0.50,830
0.30,Chessmaster 10th Edition,/product_images/defimg4_s.jpg,PC,3307210223500,0.60,2.00,830
0.30,The Settlers 2: 10Th Anniversary,/product_images/defimg2_s.jpg,PC,3307210231130,0.50,1.50,830
0.01,Ducati World Championship,/product_images/defimg5_s.jpg,PC,3307210234223,0.01,0.10,830
0.60,Dark Messiah Might & Magic (Ed. Col.),/product_images/defimg5_s.jpg,PC,3307210234261,1.20,4.00,830
0.10,Scrabble 2007,/product_images/defimg5_s.jpg,PC,3307210241917,0.10,0.50,830
0.01,Scrabble Interactivo 2004,/product_images/defimg2_s.jpg,PC,3307210242549,0.01,0.25,830
0.10,Heroes Of Might & Magic 2,/product_images/defimg1_s.jpg,PC,3307210242990,0.20,0.75,830
0.10,Heroes Of Might And Magic,/product_images/defimg4_s.jpg,PC,3307210243003,0.30,1.00,830
0.01,Catz 5,/product_images/defimg5_s.jpg,PC,3307210243904,0.01,0.10,830
0.20,IL-2 Sturmovik - 1946,/product_images/Juegos/PC Juegos/3307210243997_s.jpg,PC,3307210243997,0.40,1.50,830
0.01,Cosmic Party,/product_images/defimg2_s.jpg,PC,3307210244055,0.01,0.10,830
0.01,Cosmic Family,/product_images/defimg1_s.jpg,PC,3307210245021,0.01,0.10,830
0.80,5 en 1 Juegos- Ghost Recon + Csi Miami,/product_images/defimg2_s.jpg,PC,3307210262592,1.30,3.50,830
0.10,CSI: Pruebas Ocultas,/product_images/defimg2_s.jpg,PC,3307210263049,0.30,1.00,830
0.30,Chessmaster (Grandmaster Edition),/product_images/defimg2_s.jpg,PC,3307210264282,0.70,2.50,830
1.20,R.U.S.E (P),/product_images/defimg4_s.jpg,PC,3307210265807,2.00,6.00,830
0.50,R.U.S.E (P),/product_images/defimg3_s.jpg,PC,3307210265852,0.90,2.50,830
0.10,Beowulf,/product_images/Juegos/PC Juegos/3307210267948_s.jpg,PC,3307210267948,0.30,1.00,830
0.01,Totally Spies Fiesta Total,/product_images/Juegos/PC Juegos/3307210324078_s.jpg,PC,3307210324078,0.01,0.10,830
0.30,Splinter Cell Conviction (P),/product_images/defimg2_s.jpg,PC,3307210329615,0.70,2.50,830
0.30,Kids Pack 1,/product_images/defimg4_s.jpg,PC,3307210406521,0.60,2.00,830
1.60,Prince Of Persia (Trilogia),/product_images/defimg3_s.jpg,PC,3307210406576,2.00,8.00,830
1.20,Brothers In Arms: Hell's Highway LE,/product_images/defimg5_s.jpg,PC,3307210415004,2.00,6.00,830
0.10,Imagina ser Amazona en Competicion,/product_images/defimg2_s.jpg,PC,3307210450111,0.30,1.00,830
0.01,Hells Kitchen,/product_images/defimg2_s.jpg,PC,3307210450661,0.01,0.10,830
0.10,Shaun White Snowboarding,/product_images/Juegos/PC Juegos/3307211605725_s.jpg,PC,3307211605725,0.30,1.00,830
0.10,Animalz Sport Dogz,/product_images/defimg2_s.jpg,PC,3307211607491,0.30,1.00,830
1.60,Far Cry 2 (Ed. Coleccionista),/product_images/defimg2_s.jpg,PC,3307211610781,2.00,8.00,830
0.20,Settlers 7 : Los Caminos del Reino (P),/product_images/defimg1_s.jpg,PC,3307211666870,0.40,1.50,830
0.50,Assassin's Creed II (P),/product_images/defimg1_s.jpg,PC,3307211667563,0.90,2.50,830
3.00,Assassin's Creed II/2 (P) (15) White Ed,/product_images/defimg1_s.jpg,PC,3307211669499,6.00,18.00,830
0.40,Cloudy With A Chance Of Meatballs,/product_images/defimg2_s.jpg,PC,3307211671607,0.70,2.00,830
0.30,Iiuvia De Albondigas,/product_images/defimg3_s.jpg,PC,3307211671676,0.70,2.50,830
0.10,CSI: Determinacion Mortal,/product_images/defimg1_s.jpg,PC,3307211672208,0.30,1.00,830
0.10,Arthur Y La Venganza De Maltazard,/product_images/defimg5_s.jpg,PC,3307211673182,0.20,0.75,830
0.50,Avatar: El Videojuego (P),/product_images/defimg5_s.jpg,PC,3307211679351,1.00,3.50,830
0.01,Heroes Over Europe,/product_images/Juegos/PC Juegos/3307211688179_s.jpg,PC,3307211688179,0.10,0.50,830
1.20,(P) Silent Hunter 5,/product_images/defimg5_s.jpg,PC,3307211695443,2.00,6.00,830
0.01,Tonic Trouble,/product_images/defimg3_s.jpg,PC,3307212295932,0.01,0.10,830
0.60,Myst III EXILE collectors edition,/product_images/defimg3_s.jpg,PC,3307212312134,1.00,3.00,830
3.50,Evil Twin - Cyprien's Chronicles,/product_images/defimg4_s.jpg,PC,3307212312707,5.00,3.50,830
0.01,Worms Blast,/product_images/defimg3_s.jpg,PC,3307212313933,0.01,0.25,830
