categoria_id,img_caratula,precio_compra,categoria_str,titulo,sku,precio_venta,precio_intercambio
1001,/product_images/Juegos/PS4 Juegos/711719843337_s.jpg,11.00,PlayStation 4,God of War 3 - Remasterizado,711719843337,25.00,15.00
1001,/product_images/Juegos/PS4 Juegos/0711719800415_s.jpg,12.00,PlayStation 4,Bloodborne,0711719800415,28.00,17.00
1001,/product_images/Juegos/PS4 Juegos/093155149007_s.jpg,9.00,PlayStation 4,"Evil Within, The",093155149007,22.00,13.00
1001,/product_images/Juegos/PS4 Juegos/5021290072022_s.jpg,29.00,PlayStation 4,Kingdom Hearts HD 2.8 Final Chapter Prologue,5021290072022,52.00,35.00
977,/product_images/Juegos/3DS Juegos/045496474287_s.jpg,18.00,Nintendo 3DS,Super Mario Maker,045496474287,38.00,24.00
977,/product_images/Juegos/3DS Juegos/045496524531_s.jpg,8.00,Nintendo 3DS,Legend of Zelda: A Link Between Worlds,045496524531,18.00,11.00
977,/product_images/Juegos/3DS Juegos/045496527075_s.jpg,10.00,Nintendo 3DS,Monster Hunter 4 Ultimate,045496527075,22.00,14.00
977,/product_images/Juegos/3DS Juegos/045496529703_s.jpg,12.00,Nintendo 3DS,Pokemon Mundo Megamisterioso,045496529703,25.00,16.00
977,/product_images/Juegos/3DS Juegos/045496523343_s.jpg,13.00,Nintendo 3DS,Luigi's Mansion 2,045496523343,28.00,18.00
977,/product_images/Juegos/3DS Juegos/045496522629_s.jpg,7.00,Nintendo 3DS,Profesor Layton: Máscara de los prodigio,045496522629,15.00,9.00
977,/product_images/Juegos/3DS Juegos/045496520502_s.jpg,5.00,Nintendo 3DS,Super Street Fighter 3D,045496520502,12.00,7.00
977,/product_images/Juegos/3DS Juegos/045496473617_s.jpg,13.00,Nintendo 3DS,Dragon Quest VII: Fragmentos De Un Mundo Olvidado,045496473617,28.00,18.00
977,/product_images/Juegos/3DS Juegos/045496524661_s.jpg,8.00,Nintendo 3DS,Mario Party: Island Tour,045496524661,18.00,11.00
977,/product_images/Juegos/3DS Juegos/0045496525187_s.jpg,5.00,Nintendo 3DS,Yoshi's New Island,0045496525187,12.00,7.00
977,/product_images/Juegos/3DS Juegos/045496471972_s.jpg,9.00,Nintendo 3DS,Bravely Second: End Layer,045496471972,20.00,13.00
977,/product_images/Juegos/3DS Juegos/045496523145_s.jpg,5.00,Nintendo 3DS,Castlevania Lords Of Shadow,045496523145,12.00,7.00
977,/product_images/Juegos/3DS Juegos/045496524821_s.jpg,13.00,Nintendo 3DS,Bravely Default,045496524821,28.00,18.00
977,/product_images/Juegos/3DS Juegos/045496525118_s.jpg,7.00,Nintendo 3DS,Inazuma Eleven 3: La Amenaza Del Ogro !,045496525118,15.00,9.00
977,/product_images/Juegos/3DS Juegos/045496528164_s.jpg,10.00,Nintendo 3DS,Animal Crossing: Happy Home Designer,045496528164,22.00,14.00
977,/product_images/Juegos/3DS Juegos/045496525620_s.jpg,7.00,Nintendo 3DS,Inazuma Eleven Go: Light,045496525620,15.00,9.00
977,/product_images/Juegos/3DS Juegos/045496474515_s.jpg,14.00,Nintendo 3DS,Dragon Quest VIII: El Periplo Del Rey Maldito,045496474515,30.00,19.00
977,/product_images/Juegos/3DS Juegos/045496527297_s.jpg,19.00,Nintendo 3DS,Legend of Zelda Majora's Mask,045496527297,35.00,23.00
977,/product_images/Juegos/3DS Juegos/045496523923_s.jpg,7.00,Nintendo 3DS,Mario & Luigi: Dream Team,045496523923,15.00,9.00
977,/product_images/Juegos/3DS Juegos/045496472528_s.jpg,16.00,Nintendo 3DS,Fire Emblem Birthright,045496472528,35.00,22.00
977,/product_images/Juegos/3DS Juegos/045496527518_s.jpg,8.00,Nintendo 3DS,Inazuma Eleven Go Chrono Stones: Llamarada,045496527518,18.00,11.00
977,/product_images/Juegos/3DS Juegos/5021290053519_s.jpg,10.00,Nintendo 3DS,Kingdom Hearts 3D: Dream Drop Distance,5021290053519,22.00,14.00
977,/product_images/Juegos/3DS Juegos/045496521981_s.jpg,7.00,Nintendo 3DS,Mario Tennis Open,045496521981,15.00,9.00
977,/product_images/Juegos/3DS Juegos/045496523626_s.jpg,12.00,Nintendo 3DS,Donkey Kong Country Returns,045496523626,25.00,16.00
977,/product_images/Juegos/3DS Juegos/045496523251_s.jpg,7.00,Nintendo 3DS,Monster Hunter 3 Ultimate,045496523251,15.00,9.00
977,/product_images/Juegos/3DS Juegos/4012927084670_s.jpg,5.00,Nintendo 3DS,Metal Gear Solid: Snake Eater 3D,4012927084670,12.00,7.00
977,/product_images/Juegos/3DS Juegos/045496524067_s.jpg,5.00,Nintendo 3DS,Inazuma Eleven 3 : Fuego Explosivo,045496524067,12.00,7.00
977,/product_images/Juegos/3DS Juegos/045496525699_s.jpg,5.00,Nintendo 3DS,Inazuma Eleven Go: Shadow,045496525699,12.00,7.00
977,/product_images/Juegos/3DS Juegos/045496520069_s.jpg,4.00,Nintendo 3DS,Nintendogs + Gatos: Golden Retriever,045496520069,10.00,6.00
977,/product_images/Juegos/3DS Juegos/045496528485_s.jpg,9.00,Nintendo 3DS,Legend of Zelda: Tri Force Heroes,045496528485,20.00,13.00
977,/product_images/Juegos/3DS Juegos/045496521585_s.jpg,8.00,Nintendo 3DS,Resident Evil: Revelations,045496521585,18.00,11.00
977,/product_images/Juegos/3DS Juegos/5021290071308_s.jpg,9.00,Nintendo 3DS,Final Fantasy Explorers,5021290071308,20.00,13.00
977,/product_images/Juegos/3DS Juegos/045496523435_s.jpg,16.00,Nintendo 3DS,Fire Emblem Awakening,045496523435,35.00,22.00
977,/product_images/Juegos/3DS Juegos/045496527587_s.jpg,8.00,Nintendo 3DS,Inazuma Eleven Go Chrono Stone: Trueno,045496527587,18.00,11.00
977,/product_images/Juegos/3DS Juegos/5051893218732_s.jpg,7.00,Nintendo 3DS,LEGO Jurassic World (No Figure),5051893218732,15.00,9.00
977,/product_images/Juegos/3DS Juegos/045496521011_s.jpg,4.00,Nintendo 3DS,Star Fox 3D,045496521011,10.00,6.00
977,/product_images/Juegos/3DS Juegos/045496527730_s.jpg,13.00,Nintendo 3DS,Xenoblade Chronicles 3D,045496527730,28.00,18.00
977,/product_images/Juegos/3DS Juegos/045496523732_s.jpg,7.00,Nintendo 3DS,Lego City Undercover: Chase Begins,045496523732,15.00,9.00
977,/product_images/Juegos/3DS Juegos/5055277013791_s.jpg,7.00,Nintendo 3DS,Mario y Sonic En Los J.O London 12,5055277013791,15.00,9.00
977,/product_images/Juegos/3DS Juegos/045496524135_s.jpg,7.00,Nintendo 3DS,Inazuma Eleven 3: Rayo Celeste,045496524135,15.00,9.00
977,/product_images/Juegos/3DS Juegos/4012927084793_s.jpg,5.00,Nintendo 3DS,Pro Evolution Soccer (PES) 2013,4012927084793,12.00,7.00
977,/product_images/Juegos/3DS Juegos/5030934103978_s.jpg,0.90,Nintendo 3DS,FIFA 12,5030934103978,4.00,1.50
977,/product_images/Juegos/3DS Juegos/0045496525255_s.jpg,14.00,Nintendo 3DS,Profesor Layton vs. Phoenix Wright,0045496525255,30.00,19.00
977,/product_images/Juegos/3DS Juegos/045496528263_s.jpg,4.00,Nintendo 3DS,Little Battlers eXperience,045496528263,10.00,6.00
977,/product_images/Juegos/3DS Juegos/0045496525453_s.jpg,10.00,Nintendo 3DS,Kirby Triple Deluxe,0045496525453,22.00,14.00
834,/product_images/Juegos/DS Juegos/045496470210_s.jpg,0.60,Nintendo DS,Art Academy,045496470210,2.50,0.90
834,/product_images/Juegos/DS Juegos/045496468910_s.jpg,5.00,Nintendo DS,Profesor Layton y la Caja de Pandora,045496468910,12.00,7.00
834,/product_images/Juegos/DS Juegos/045496467944_s.jpg,6.00,Nintendo DS,Profesor Layton y la Villa Misteriosa,045496467944,15.00,9.00
834,/product_images/Juegos/DS Juegos/045496471057_s.jpg,6.00,Nintendo DS,Pokemon Edicion Negra,045496471057,15.00,9.00
834,/product_images/Juegos/DS Juegos/045496462857_s.jpg,11.00,Nintendo DS,Pokemon Edicion Negra 2,045496462857,25.00,15.00
834,/product_images/Juegos/DS Juegos/045496462963_s.jpg,1.20,Nintendo DS,Nintendogs Dalmatian & Friends,045496462963,5.00,1.90
834,/product_images/Juegos/DS Juegos/045496469641B_s.jpg,14.00,Nintendo DS,Pokemon Oro HeartGold Sin Pokewalker,045496469641,32.00,20.00
834,/product_images/Juegos/DS Juegos/045496463052_s.jpg,0.30,Nintendo DS,Big Brain Academy,045496463052,2.50,0.70
834,/product_images/Juegos/DS Juegos/045496471729_s.jpg,3.00,Nintendo DS,Inazuma Eleven 2 : Ventisca Eterna,045496471729,7.00,4.00
834,/product_images/Juegos/DS Juegos/5030934057059_s.jpg,3.00,Nintendo DS,My Sims,5030934057059,8.00,5.00
834,/product_images/Juegos/DS Juegos/045496467036_s.jpg,4.00,Nintendo DS,Pokemon: Mundo Misterioso Expl. del Tiem,045496467036,10.00,6.00
834,/product_images/Juegos/DS Juegos/4005209077316_s.jpg,2.00,Nintendo DS,Disney Cars,4005209077316,6.00,3.00
834,/product_images/Juegos/DS Juegos/045496462239_s.jpg,2.00,Nintendo DS,NintenDogs Dachshund & Friends,045496462239,6.00,3.00
834,/product_images/Juegos/DS Juegos/045496464103_s.jpg,4.00,Nintendo DS,Pokemon Ranger,045496464103,10.00,6.00
834,/product_images/Juegos/DS Juegos/5055277000982_s.jpg,6.00,Nintendo DS,Mario & Sonic en los JJ.OO. de Invierno,5055277000982,15.00,9.00
834,/product_images/Juegos/DS Juegos/045496467258_s.jpg,0.10,Nintendo DS,Cocina Conmigo,045496467258,1.00,0.30
834,/product_images/Juegos/DS Juegos/5051893153217_s.jpg,9.00,Nintendo DS,LEGO Friends,5051893153217,22.00,13.00
834,/product_images/Juegos/DS Juegos/5060121822870_s.jpg,6.00,Nintendo DS,Final Fantasy IV,5060121822870,15.00,9.00
834,/product_images/Juegos/DS Juegos/045496465896_s.jpg,5.00,Nintendo DS,Mario Party DS,045496465896,12.00,7.00
834,/product_images/Juegos/DS Juegos/045496468644_s.jpg,9.00,Nintendo DS,Pokemon Platino,045496468644,20.00,12.00
834,/product_images/Juegos/DS Juegos/5051893143461_s.jpg,8.00,Nintendo DS,Lego Marvel Superheroes,5051893143461,18.00,11.00
834,/product_images/Juegos/DS Juegos/045496470555_s.jpg,6.00,Nintendo DS,"Profesor Layton y El Futuro Perdido, El",045496470555,15.00,9.00
830,/product_images/Juegos/PC Juegos/8414185051528_s.jpg,2.00,PC,Los Sims 2 (SN),8414185051528,12.00,4.00
834,/product_images/Juegos/DS Juegos/045496465537_s.jpg,11.00,Nintendo DS,Pokemon Edicion Blanca 2,045496465537,25.00,15.00
834,/product_images/Juegos/DS Juegos/5030934092296_s.jpg,2.00,Nintendo DS,FIFA 11,5030934092296,5.00,3.00
834,/product_images/Juegos/DS Juegos/045496471552_s.jpg,6.00,Nintendo DS,Profesor Layton - Llamada Del Espectro,045496471552,15.00,9.00
830,/product_images/defimg1_s.jpg,0.01,PC,Classic Games Collection,8431474001200,0.50,0.10
830,/product_images/Juegos/PC Juegos/8436010150572_s.jpg,0.20,PC,Imperium II,8436010150572,1.50,0.40
834,/product_images/Juegos/DS Juegos/045496467722_s.jpg,4.00,Nintendo DS,Pokemon Ranger: Sombras de Almia,045496467722,10.00,6.00
834,/product_images/Juegos/DS Juegos/5060121822375_s.jpg,4.00,Nintendo DS,Final fantasy XII: Revenant Wings,5060121822375,10.00,6.00
834,/product_images/Juegos/DS Juegos/045496470067_s.jpg,11.00,Nintendo DS,"Dragon Quest IX, Sentinels Of The Starry",045496470067,25.00,15.00
830,/product_images/Juegos/PC Juegos/8414185051146_s.jpg,0.01,PC,Los Sims Superstar (SN) (2CD) Expansion,8414185051146,0.50,0.10
830,/product_images/Juegos/PC Juegos/3760156480831_s.jpg,3.00,PC,Moto Racer 4 (P),3760156480831,15.00,5.00
830,/product_images/Juegos/PC Juegos/3307210249555_s.jpg,0.01,PC,Ghost Recon Advanced Warfighter 2,3307210249555,0.50,0.10
834,/product_images/Juegos/DS Juegos/5051893116762_s.jpg,5.00,Nintendo DS,Lego Batman 2: Dc Superheroes,5051893116762,12.00,7.00
834,/product_images/Juegos/DS Juegos/045496469160_s.jpg,3.00,Nintendo DS,Style Boutique,045496469160,8.00,5.00
834,/product_images/Juegos/DS Juegos/3348542200654_s.jpg,3.00,Nintendo DS,Spyro: Shadow Legacy,3348542200654,8.00,5.00
830,/product_images/Juegos/PC Juegos/3348542135710_s.jpg,1.20,PC,Warcraft 3: Reign of Chaos (SN) 1CD,3348542135710,5.00,1.90
830,/product_images/Juegos/PC Juegos/843601015054100001_s.jpg,0.01,PC,Colin McRae Rally 2,843601015054100001,0.25,0.01
830,/product_images/defimg2_s.jpg,0.01,PC,Los Sims Magia Potagia (SN) (2 CDS) Expans,8414185051399,0.25,0.01
834,/product_images/Juegos/DS Juegos/045496465650_s.jpg,0.40,Nintendo DS,Naruto: Ninja Council,045496465650,2.00,0.70
834,/product_images/Juegos/DS Juegos/045496471644_s.jpg,3.00,Nintendo DS,Inazuma Eleven 2  Tormenta De Fuego,045496471644,8.00,5.00
834,/product_images/Juegos/DS Juegos/3307210322128_s.jpg,0.40,Nintendo DS,Imagina ser Disenadora de Moda,3307210322128,2.00,0.70
830,/product_images/Juegos/PC Juegos/8420266991255_s.jpg,0.01,PC,"Longest Journey, The (4 Discs)",8420266991255,0.25,0.01
830,/product_images/defimg1_s.jpg,0.01,PC,Real War. Estrategia En Tiempo Real,8436010150299,0.50,0.10
830,/product_images/Juegos/PC Juegos/3307211609143_s.jpg,0.10,PC,Prince of Persia (2008),3307211609143,0.75,0.20
834,/product_images/Juegos/DS Juegos/3348542202184_s.jpg,1.80,Nintendo DS,Ice Age 2: El Deshielo,3348542202184,4.00,2.00
834,/product_images/Juegos/DS Juegos/5030934046190_s.jpg,1.80,Nintendo DS,Los Sims 2,5030934046190,4.00,2.00
834,/product_images/Juegos/DS Juegos/5060121825673_s.jpg,9.00,Nintendo DS,Kingdom Hearts 358/2 Days,5060121825673,22.00,13.00
830,/product_images/defimg1_s.jpg,0.30,PC,House Of The Dead,8427897000982,2.00,0.60
830,/product_images/Juegos/PC Juegos/8436010150275_s.jpg,0.20,PC,Imperium,8436010150275,1.50,0.40
830,/product_images/Juegos/PC Juegos/8436010154037_s.jpg,0.10,PC,"Fuga De Deponia, La",8436010154037,0.75,0.20
834,/product_images/Juegos/DS Juegos/5021290045880_s.jpg,8.00,Nintendo DS,Kingdom Hearts Re:coded,5021290045880,18.00,11.00
834,/product_images/Juegos/DS Juegos/045496463199_s.jpg,0.80,Nintendo DS,42 Juegos de Siempre,045496463199,3.50,1.30
834,/product_images/Juegos/DS Juegos/045496462796_s.jpg,4.00,Nintendo DS,Metroid Prime Hunters,045496462796,10.00,6.00
830,/product_images/Juegos/PC Juegos/8436010154587_s.jpg,0.10,PC,Caos En Deponia,8436010154587,0.75,0.20
830,/product_images/Juegos/PC Juegos/8436010150527_s.jpg,0.01,PC,Torrente El Juego,8436010150527,0.10,0.01
830,/product_images/defimg4_s.jpg,0.01,PC,XIII,3307210147196,0.25,0.01
834,/product_images/Juegos/DS Juegos/5060138433519_s.jpg,5.00,Nintendo DS,Mario & Sonic en los Juegos Olimpicos,5060138433519,12.00,7.00
834,/product_images/Juegos/DS Juegos/5030934051781_s.jpg,0.90,Nintendo DS,Los Sims 2 Mascotas,5030934051781,4.00,1.50
830,/product_images/defimg1_s.jpg,0.01,PC,V-Rally 2,8436010150374,0.10,0.01
830,/product_images/Juegos/PC Juegos/8436010150909_s.jpg,0.01,PC,Pro Race Driver,8436010150909,0.10,0.01
830,/product_images/Juegos/PC Juegos/3307210263575_s.jpg,1.40,PC,Assassin's Creed,3307210263575,7.00,2.00
830,/product_images/Juegos/PC Juegos/4020636127014_s.jpg,0.01,PC,Mega Tycoon,4020636127014,0.50,0.10
830,/product_images/defimg1_s.jpg,0.10,PC,Anna's Quest,8436016710848,0.75,0.20
830,/product_images/Juegos/PC Juegos/8414185032879_s.jpg,0.40,PC,Los Sims 2 Mascotas Expansion (SN),8414185032879,3.00,0.90
830,/product_images/Juegos/PC Juegos/4020636128615_s.jpg,0.01,PC,Lords Of Xulima,4020636128615,0.50,0.10
830,/product_images/Juegos/PC Juegos/3307211664050_s.jpg,0.10,PC,Word in conflict - Complete Edition,3307211664050,0.75,0.20
830,/product_images/Juegos/PC Juegos/3307210217493_s.jpg,0.20,PC,Heroes of Might & Magic V (SN),3307210217493,1.50,0.40
830,/product_images/Juegos/PC Juegos/3307210220134_s.jpg,0.01,PC,Splinter Cell Chaos Theory,3307210220134,0.50,0.10
830,/product_images/Juegos/PC Juegos/5030930027407_s.jpg,0.10,PC,Medal Of Honor Allied Assault 2CD (SN),5030930027407,1.00,0.30
830,/product_images/Juegos/PC Juegos/5017783022650_s.jpg,0.10,PC,Flatout 2,5017783022650,0.75,0.20
830,/product_images/Juegos/PC Juegos/5026555038577_s.jpg,2.00,PC,Grand Theft Auto San Andreas,5026555038577,12.00,4.00
830,/product_images/Juegos/PC Juegos/8436010151531_s.jpg,0.10,PC,Sherlock Holmes La Aventura (The Awakene,8436010151531,0.75,0.20
830,/product_images/Juegos/PC Juegos/4041417200344_s.jpg,0.80,PC,Construction Simulator 2015 (P),4041417200344,3.50,1.30
830,/product_images/Juegos/PC Juegos/8414185050507_s.jpg,0.01,PC,Los Sims de Vacaciones (SN) 1CD,8414185050507,0.10,0.01
830,/product_images/Juegos/PC Juegos/3307210252920_s.jpg,0.10,PC,El Linaje de los Reyes Gold Edition,3307210252920,1.00,0.30
830,/product_images/Juegos/PC Juegos/8436010154006_s.jpg,0.01,PC,Fx Futbol,8436010154006,0.10,0.01
830,/product_images/Juegos/PC Juegos/3307211657861_s.jpg,0.20,PC,Call of Juarez: Bound in Blood,3307211657861,1.50,0.40
830,/product_images/Juegos/PC Juegos/3307210243874_s.jpg,0.90,PC,Age of Mythology Gold Edition,3307210243874,4.00,1.50
830,/product_images/defimg3_s.jpg,0.20,PC,Rayman 3 Havoc,3307210117021,1.50,0.40
830,/product_images/defimg1_s.jpg,0.40,PC,Tropico Dictator Pack (P),4260089416369,2.00,0.70
830,/product_images/defimg3_s.jpg,0.01,PC,PC Futbol 2006,8431474055340,0.25,0.01
821,/product_images/Juegos/PS3 Juegos/5030917162459_s.jpg,9.00,PlayStation 3,Call Of Duty: Black Ops III,5030917162459,22.00,13.00
830,/product_images/Juegos/PC Juegos/4020628502096_s.jpg,0.40,PC,Sacred 2: Fallen Angel (SN),4020628502096,3.00,0.90
821,/product_images/Juegos/PS3 Juegos/3307215633243_s.jpg,4.00,PlayStation 3,Far Cry 3,3307215633243,10.00,6.00
821,/product_images/Juegos/PS3 Juegos/5030946112869_s.jpg,5.00,PlayStation 3,FIFA 16,5030946112869,22.00,8.00
821,/product_images/Juegos/PS3 Juegos/0711719274551_s.jpg,9.00,PlayStation 3,Last Of Us,0711719274551,22.00,13.00
821,/product_images/Juegos/PS3 Juegos/3307215793299_s.jpg,6.00,PlayStation 3,Far Cry 4,3307215793299,15.00,9.00
821,/product_images/Juegos/PS3 Juegos/5026555402057_s.jpg,4.00,PlayStation 3,Red Dead Redemption,5026555402057,10.00,6.00
821,/product_images/Juegos/PS3 Juegos/3307215644867_s.jpg,4.00,PlayStation 3,Assassin's Creed III (3),3307215644867,10.00,6.00
821,/product_images/Juegos/PS3 Juegos/711719412915_s.jpg,6.00,PlayStation 3,Minecraft,711719412915,15.00,9.00
821,/product_images/Juegos/PS3 Juegos/5030934104043_s.jpg,0.01,PlayStation 3,FIFA 12,5030934104043,0.25,0.01
821,/product_images/Juegos/PS3 Juegos/711719158264_s.jpg,4.00,PlayStation 3,God of War III (3),711719158264,10.00,6.00
821,/product_images/Juegos/PS3 Juegos/3307215704974_s.jpg,5.00,PlayStation 3,Assassin's Creed 4: Black Flag,3307215704974,12.00,7.00
821,/product_images/Juegos/PS3 Juegos/3307215721957_s.jpg,8.00,PlayStation 3,Watch Dogs,3307215721957,18.00,11.00
821,/product_images/Juegos/PS3 Juegos/711719999256_s.jpg,2.00,PlayStation 3,Little Big Planet,711719999256,6.00,3.00
821,/product_images/Juegos/PS3 Juegos/711719467359_s.jpg,4.00,PlayStation 3,Uncharted: El Tesoro de Drake,711719467359,10.00,6.00
821,/product_images/Juegos/PS3 Juegos/093155141292_s.jpg,3.00,PlayStation 3,Elder Scrolls V: Skyrim,093155141292,8.00,5.00
821,/product_images/Juegos/PS3 Juegos/5030934092326_s.jpg,0.01,PlayStation 3,FIFA 11,5030934092326,0.25,0.01
821,/product_images/Juegos/PS3 Juegos/711719128359_s.jpg,4.00,PlayStation 3,Uncharted 2: Among Thieves,711719128359,10.00,6.00
821,/product_images/Juegos/PS3 Juegos/3307211666535_s.jpg,1.90,PlayStation 3,Assassin's Creed II,3307211666535,8.00,3.00
821,/product_images/Juegos/PS3 Juegos/5030934077989_s.jpg,0.01,PlayStation 3,FIFA 10,5030934077989,0.25,0.01
821,/product_images/Juegos/PS3 Juegos/4012927054574_s.jpg,0.30,PlayStation 3,Pro Evolution Soccer (PES) 2013,4012927054574,1.50,0.50
821,/product_images/Juegos/PS3 Juegos/5030917124181_s.jpg,4.00,PlayStation 3,Destiny,5030917124181,10.00,6.00
821,/product_images/Juegos/PS3 Juegos/5026555400411_s.jpg,2.00,PlayStation 3,L.A Noire,5026555400411,6.00,3.00
990,/product_images/Juegos/PS Vita Juegos/4012927066065_s.jpg,8.00,PlayStation Vita,Metal Gear Solid Hd Colección,4012927066065,18.00,11.00
821,/product_images/Juegos/PS3 Juegos/4012927052228_s.jpg,0.01,PlayStation 3,Pro Evolution Soccer (PES) 2011,4012927052228,0.25,0.01
821,/product_images/Juegos/PS3 Juegos/093155125421_s.jpg,2.00,PlayStation 3,Fallout 3,093155125421,6.00,3.00
821,/product_images/Juegos/PS3 Juegos/711719250173_s.jpg,8.00,PlayStation 3,Gran Turismo 6,711719250173,18.00,11.00
990,/product_images/Juegos/PS Vita Juegos/5055377602314_s.jpg,2.00,PlayStation Vita,XBlaze Code : Embryo,5055377602314,5.00,3.00
990,/product_images/Juegos/PS Vita Juegos/8059617102272_s.jpg,5.00,PlayStation Vita,Moto GP 14,8059617102272,12.00,7.00
990,/product_images/Juegos/PS Vita Juegos/711719241638_s.jpg,8.00,PlayStation Vita,Gravity Rush,711719241638,18.00,11.00
821,/product_images/Juegos/PS3 Juegos/4012927053393_s.jpg,0.01,PlayStation 3,Pro Evolution Soccer (PES) 2012,4012927053393,0.25,0.01
821,/product_images/Juegos/PS3 Juegos/4012927051641_s.jpg,0.01,PlayStation 3,Pro Evolution Soccer 2010,4012927051641,0.25,0.01
821,/product_images/Juegos/PS3 Juegos/3307217927104_s.jpg,1.90,PlayStation 3,Assassins Creed: Hermandad,3307217927104,8.00,3.00
990,/product_images/Juegos/PS Vita Juegos/5051893229387_s.jpg,8.00,PlayStation Vita,LEGO Star Wars: El Despertar De La Fuerza (Episodio 7),5051893229387,18.00,11.00
990,/product_images/Juegos/PS Vita Juegos/711719279488_s.jpg,9.00,PlayStation Vita,God Of War Collection,711719279488,20.00,13.00
990,/product_images/Juegos/PS Vita Juegos/711719236467_s.jpg,10.00,PlayStation Vita,Jak And Daxter Trilogy,711719236467,22.00,14.00
821,/product_images/Juegos/PS3 Juegos/3307210263483_s.jpg,1.90,PlayStation 3,Assassin's Creed,3307210263483,8.00,3.00
