precio_intercambio,categoria_str,img_caratula,titulo,precio_venta,categoria_id,precio_compra,sku
0.30,Nintendo DS,/product_images/Juegos/DS Juegos/5016488120975_s.jpg,Fireman Sam,1.00,834,0.10,5016488120975
9.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5055060962046_s.jpg,Resident Evil 5: Gold Edition (P),15.00,827,6.00,5055060962046
7.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934100175_s.jpg,NBA Jam,12.00,821,5.00,5030934100175
3.00,Wii,/product_images/Juegos/Wii Juegos/4017244988229_s.jpg,Amigos Para Siempre / Pony Friends 2,6.00,831,2.00,4017244988229
7.00,Nintendo DS,/product_images/Juegos/DS Juegos/5016488121002_s.jpg,Escape The Museum,12.00,834,5.00,5016488121002
1.10,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4005209156073_s.jpg,Marvel Super Hero Squad Comic Combat,3.00,827,0.70,4005209156073
6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934100229_s.jpg,Dead Space 2 Collectors Ed.,10.00,821,4.00,5030934100229
3.00,Wii,/product_images/Juegos/Wii Juegos/4018281370527_s.jpg,RTL Winter Sports 2008,5.00,831,2.00,4018281370527
0.40,Nintendo DS,/product_images/Juegos/DS Juegos/5016488121019_s.jpg,Hidden Mysteries: Titanic,1.50,834,0.20,5016488121019
4.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030930102982_s.jpg,Battlefield 3 (P) Limited Edition,7.00,827,3.00,5030930102982
5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934104388_s.jpg,"Need For Speed, The Run (LE)",8.00,821,3.00,5030934104388
7.00,Wii,/product_images/Juegos/Wii Juegos/4020628089030_s.jpg,Sing 4 (Wth 2 mic),12.00,831,5.00,4020628089030
6.00,Nintendo DS,/product_images/Juegos/DS Juegos/5016488121118_s.jpg,Mahjong Mysteries Ancient Egypt,10.00,834,4.00,5016488121118
0.90,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5060112743047_s.jpg,Section 8,2.50,827,0.60,5060112743047
3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934109468_s.jpg,FUSE,6.00,821,2.00,5030934109468
1.70,Wii,/product_images/Juegos/Wii Juegos/4020628092849_s.jpg,Lets Sing 2014,4.50,831,1.00,4020628092849
5.00,Nintendo DS,/product_images/Juegos/DS Juegos/5016488121323_s.jpg,Junior Brain Trainer Maths Edition,9.00,834,4.00,5016488121323
5.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/8059617102364_s.jpg,Moto GP 14,8.00,827,3.00,8059617102364
22.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030947096625_s.jpg,Crysis 2: Nano Edicion,35.00,821,15.00,5030947096625
6.00,Wii,/product_images/Juegos/Wii Juegos/4020628092870_s.jpg,Lets Sing 2014 + 2 Microphone,10.00,831,4.00,4020628092870
1.50,Nintendo DS,/product_images/Juegos/DS Juegos/5016488121330_s.jpg,Junior Classic Books,4.00,834,0.90,5016488121330
1.50,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5060125483497_s.jpg,Eat Lead,4.00,827,0.90,5060125483497
3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5051893013511_s.jpg,Watchmen: El Fin esta Cerca (Part. 1 y 2,6.00,821,2.00,5051893013511
11.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5051893076929_s.jpg,Senor de los Anillos:Guerra Del Norte CE,18.00,821,8.00,5051893076929
0.70,Wii,/product_images/Juegos/Wii Juegos/4020628503765_s.jpg,Horse Life II,2.00,831,0.40,4020628503765
0.50,Wii,/product_images/Juegos/Wii Juegos/4020628504137_s.jpg,Igor The Game,1.50,831,0.30,4020628504137
6.00,Nintendo DS,/product_images/Juegos/DS Juegos/5016488121354_s.jpg,Noddy in Toyland (UK),10.00,834,4.00,5016488121354
5.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307215594285_s.jpg,Tintin: El Secreto del Unicornio,8.00,827,3.00,3307215594285
5.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030936111322_s.jpg,Medal of Honor Warfighter LE,8.00,827,3.00,5030936111322
9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060015030503_s.jpg,Punch Time Explosion XL,15.00,821,6.00,5060015030503
1.10,Wii,/product_images/Juegos/Wii Juegos/4020628504229_s.jpg,Professor Heinz Wolff's,3.00,831,0.70,4020628504229
1.50,Wii,/product_images/Juegos/Wii Juegos/4020628504878_s.jpg,"Line Rider, Freestyle",4.00,831,0.90,4020628504878
3.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5055277004997_s.jpg,Resonance of Fate,6.00,827,2.00,5055277004997
20.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5055060963418_s.jpg,Ultimate Marvel vs Capcom 3 (12),32.00,827,14.00,5055060963418
3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060057026649_s.jpg,Supercar Challenge,6.00,821,2.00,5060057026649
12.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060146463676_s.jpg,Minecraft: Story Mode Complete Adventure Ep 1-8,20.00,821,9.00,5060146463676
0.70,Wii,/product_images/Juegos/Wii Juegos/4020628505028_s.jpg,Fritz,2.00,831,0.40,4020628505028
3.00,Wii,/product_images/Juegos/Wii Juegos/4020628505547_s.jpg,Repeto Paris: Ballerina,6.00,831,2.00,4020628505547
0.90,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4012927032220_s.jpg,Bomberman Act Zero,2.50,827,0.60,4012927032220
0.70,PC,/product_images/Juegos/PC Juegos/3307210191373_s.jpg,Far Cry,2.50,830,0.30,3307210191373
11.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060193300313_s.jpg,Great Battles: Medieval,18.00,821,8.00,5060193300313
-1,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060201654117_s.jpg,Xploder Greatest Hits,0.50,821,-1,5060201654117
0.30,Wii,/product_images/Juegos/Wii Juegos/4020628507596_s.jpg,X-Factor (Solo Juego),1.00,831,0.20,4020628507596
0.30,Wii,/product_images/Juegos/Wii Juegos/4020628508814_s.jpg,Winter Stars,1.00,831,0.20,4020628508814
3.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5050740024250_s.jpg,Alien Breed Trilogy,5.00,827,2.00,5050740024250
6.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5060073309658_s.jpg,Fist Of The North Star 2,10.00,827,4.00,5060073309658
2.00,PC,/product_images/Juegos/PC Juegos/3307215937143_s.jpg,Zombi (3 Disc) (SN),6.00,830,1.20,3307215937143
0.01,PC,/product_images/Juegos/PC Juegos/5030930324543_s.jpg,Fifa 2001,0.25,830,0.01,5030930324543
6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060201654247_s.jpg,BlazBlue: Chrono Phantasma Extend,10.00,821,4.00,5060201654247
5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060201654476_s.jpg,Aegis Of Earth: Protonovus Assault,8.00,821,3.00,5060201654476
4.00,Wii,/product_images/Juegos/Wii Juegos/4020628510091_s.jpg,Summer Stars 2012,7.00,831,3.00,4020628510091
6.00,Wii,/product_images/Juegos/Wii Juegos/4020628510589_s.jpg,Back To The future. The Game,10.00,831,4.00,4020628510589
25.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5035226111235_s.jpg,Mass Effect Trilogia,40.00,827,18.00,5035226111235
1.70,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030930085773_s.jpg,My Sims Skyheroes,4.50,827,1.00,5030930085773
5.00,PC,/product_images/Juegos/PC Juegos/882224941860_s.jpg,Age of Empires III (Complete Collection),15.00,830,3.00,882224941860
1.30,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060286001486_s.jpg,Defiance,3.50,821,0.80,5060286001486
9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060327530371_s.jpg,Dead Or Alive 5: Ultimate,15.00,821,6.00,5060327530371
1.70,Wii,/product_images/Juegos/Wii Juegos/4020628511166_s.jpg,Let s Sing 5 (Wth 2 mic),4.50,831,1.00,4020628511166
1.10,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3512289016544_s.jpg,Blood Bowl,3.00,827,0.70,3512289016544
1.30,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/023272006372_s.jpg,Fracture,3.50,827,0.80,023272006372
0.01,PC,/product_images/Juegos/PC Juegos/4020636131349_s.jpg,Lucius II (P),0.25,830,0.01,4020636131349
5.00,PC,/product_images/Juegos/PC Juegos/5026555057219_s.jpg,Grand Theft Auto IV Complete (4 DIsc) (SN),15.00,830,3.00,5026555057219
9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060327531910_s.jpg,Ar Nosurge - Ode To An Unborn Star,15.00,821,6.00,5060327531910
1.30,PlayStation 3,/product_images/Juegos/PS3 Juegos/710425375354_s.jpg,2k Sport Major League Baseball 2K9,3.50,821,0.80,710425375354
1.10,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030934075251_s.jpg,Rock Band: The Beatles,3.00,827,0.70,5030934075251
0.60,PC,/product_images/Juegos/PC Juegos/3307210211484_s.jpg,Microsoft Train Simulator,2.00,830,0.30,3307210211484
0.90,PC,/product_images/Juegos/PC Juegos/5906961196521_s.jpg,Art Of Murder: Hunt For The Puppeteer,3.00,830,0.40,5906961196521
5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719110699_s.jpg,Ape Escape,8.00,821,3.00,711719110699
1.50,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307217923595_s.jpg,Assassin's Creed II Complete Edition,4.00,827,0.90,3307217923595
0.60,PC,/product_images/Juegos/PC Juegos/644247002979_s.jpg,Imperial Glory,2.00,830,0.30,644247002979
0.10,PC,/product_images/Juegos/PC Juegos/4005209121187_s.jpg,Disney/Pixar - Up,0.50,830,0.01,4005209121187
11.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719129066_s.jpg,Singstar Mecano + Micros,18.00,821,8.00,711719129066
7.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719129264_s.jpg,Little Big Planet - GOTY,12.00,821,5.00,711719129264
1.10,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/8033102491034_s.jpg,SBK X,3.00,827,0.70,8033102491034
3.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3296580806836_s.jpg,Afro Samurai,5.00,827,2.00,3296580806836
0.90,PC,/product_images/Juegos/PC Juegos/3700265602052_s.jpg,Amenophis la Ressurreccion,3.00,830,0.40,3700265602052
0.30,PC,/product_images/Juegos/PC Juegos/3307210243485_s.jpg,The Elder Scrolls IV Kights Of The Nine,1.00,830,0.10,3307210243485
0.90,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719161479_s.jpg,TV Superstars,2.50,821,0.60,711719161479
5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719161691_s.jpg,Twisted Metal 2012,8.00,821,3.00,711719161691
15.00,Wii,/product_images/Juegos/Wii Juegos/4020628852405_s.jpg,Let's Sing 2016 + Microphones,25.00,831,11.00,4020628852405
5.00,Wii,/product_images/Juegos/Wii Juegos/4020628852429_s.jpg,Let's Sing 2016,8.00,831,3.00,4020628852429
5.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4005209083065_s.jpg,Tetris Evolution,8.00,827,3.00,4005209083065
6.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917132278_s.jpg,Angry Birds: Star Wars,10.00,827,4.00,5030917132278
0.10,PC,/product_images/Juegos/PC Juegos/3307210240361_s.jpg,Catz,0.50,830,0.01,3307210240361
0.60,PC,/product_images/Juegos/PC Juegos/5060004767724_s.jpg,Condemned,2.00,830,0.30,5060004767724
5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719163893_s.jpg,Little Big Planet 2 (Extras Edicion),8.00,821,3.00,711719163893
5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719208891_s.jpg,Caminando Entre Dinosaurios + Wonderbook,8.00,821,3.00,711719208891
6.00,Wii,/product_images/Juegos/Wii Juegos/4020628885144_s.jpg,Let's Sing 2015 (Solo Juego),10.00,831,4.00,4020628885144
0.70,Wii,/product_images/Juegos/Wii Juegos/4020628998295_s.jpg,Doctor Who Return to Earth,2.00,831,0.40,4020628998295
1.70,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/008888523468_s.jpg,CSI: Hard Evidence,4.50,827,1.00,008888523468
12.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/010086680348_s.jpg,Sonic Ultimate Genesis Collection,20.00,827,9.00,010086680348
0.60,PC,/product_images/Juegos/PC Juegos/8426412005716_s.jpg,Railroad Lines Simulador Ferroviario,2.00,830,0.30,8426412005716
0.90,PC,/product_images/Juegos/PC Juegos/3760137145131_s.jpg,Hotel Giant 2,3.00,830,0.40,3760137145131
6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719212393_s.jpg,Wonderbook - Book of Potions (Book+Game),10.00,821,4.00,711719212393
5.00,Wii,/product_images/Juegos/Wii Juegos/4250230230074_s.jpg,Enclave: Shadows Of Twilight,8.00,831,3.00,4250230230074
3.00,Wii,/product_images/Juegos/Wii Juegos/4260176170204_s.jpg,Winter Sport 2009,5.00,831,2.00,4260176170204
3.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/014633195378_s.jpg,NCAA Football 12,6.00,827,2.00,014633195378
6.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/014633732931_s.jpg,NHL 15,10.00,827,4.00,014633732931
0.40,PC,/product_images/Juegos/PC Juegos/5060138434127_s.jpg,The Club,1.50,830,0.20,5060138434127
0.10,PC,/product_images/Juegos/PC Juegos/8426412003941_s.jpg,Tortuga Piratas del nuevo mundo,0.50,830,0.01,8426412003941
0.90,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719221661_s.jpg,Diggs Detectove Privado,2.50,821,0.60,711719221661
24.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719230069_s.jpg,Last Of Us - Joel Edition,38.00,821,17.00,711719230069
7.00,Nintendo DS,/product_images/Juegos/DS Juegos/5016488121361_s.jpg,Junior Mystery Stories,12.00,834,5.00,5016488121361
1.10,Wii,/product_images/Juegos/Wii Juegos/4260176170853_s.jpg,Winter Sports- Great Tournament 2010,3.00,831,0.70,4260176170853
7.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/023272010485_s.jpg,Star Wars El Poder De La Fuerza 2 (Ed Co,12.00,827,5.00,023272010485
9.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/023272339760_s.jpg,Lego Indiana Jones 2,15.00,827,6.00,023272339760
0.10,PC,/product_images/Juegos/PC Juegos/8414185032084_s.jpg,Total Club Manager 06 3CD (SN),0.50,830,0.01,8414185032084
0.70,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719267270_s.jpg,Caminando Entre Dinosaurios,2.00,821,0.40,711719267270
3.00,Nintendo DS,/product_images/Juegos/DS Juegos/5016488121408_s.jpg,Witch's Curse,6.00,834,2.00,5016488121408
0.90,Wii,/product_images/Juegos/Wii Juegos/4280004299_s.jpg,Monster Jam Path of Destruction (No Whee,2.50,831,0.60,4280004299
3.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/047875754515_s.jpg,World Series of Poker 2008,6.00,827,2.00,047875754515
0.70,PC,/product_images/Juegos/PC Juegos/3700265608054_s.jpg,Traitors Gate 2 Codigo Secreto Babilonia,2.50,830,0.30,3700265608054
7.00,Nintendo DS,/product_images/Juegos/DS Juegos/5016488121699_s.jpg,Jack The Ripper,12.00,834,5.00,5016488121699
3.00,Wii,/product_images/Juegos/Wii Juegos/4510772105194_s.jpg,Guilty Gear XX Accent Core Plus,6.00,831,2.00,4510772105194
1.10,Wii,/product_images/Juegos/Wii Juegos/4779026380170_s.jpg,Minion - Heroe Total,3.00,831,0.70,4779026380170
7.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/047875765016_s.jpg,Monster Jam: Path Of Destruction,12.00,827,5.00,047875765016
13.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/047875840096_s.jpg,Call Of Duty War Collection,22.00,827,9.00,047875840096
0.70,PC,/product_images/Juegos/PC Juegos/5055277004379_s.jpg,Sonic & SEGA All-Stars Racing,2.50,830,0.30,5055277004379
0.20,PC,/product_images/Juegos/PC Juegos/8426412004566_s.jpg,Mi Hospital De Animales,0.75,830,0.10,8426412004566
1.50,Nintendo DS,/product_images/Juegos/DS Juegos/5016488122160_s.jpg,Jewel Link Chronicles: Legend of At (UK),4.00,834,0.90,5016488122160
1.50,Nintendo DS,/product_images/Juegos/DS Juegos/5016488122177_s.jpg,Mystery Stories: Curse of the Ancie,4.00,834,0.90,5016488122177
1.10,Wii,/product_images/Juegos/Wii Juegos/4779026380385_s.jpg,King of Pool,3.00,831,0.70,4779026380385
6.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/083717301363_s.jpg,Glee Karaoke Revolution Volume 3,10.00,827,4.00,083717301363
1.00,PC,/product_images/Juegos/PC Juegos/3546430019672_s.jpg,Monopoly Tycoon,3.50,830,0.50,3546430019672
0.30,PC,/product_images/Juegos/PC Juegos/3700211501149_s.jpg,Crusades - Quest For Power,1.00,830,0.10,3700211501149
1.50,Nintendo DS,/product_images/Juegos/DS Juegos/5016488122184_s.jpg,Jewel Quest Solitaire Trio,4.00,834,0.90,5016488122184
7.00,Nintendo DS,/product_images/Juegos/DS Juegos/5016488122207_s.jpg,Salem Secrets (UK),12.00,834,5.00,5016488122207
0.70,Wii,/product_images/Juegos/Wii Juegos/4779026380392_s.jpg,Ninja Captains - 20 Games,2.00,831,0.40,4779026380392
6.00,Wii,/product_images/Juegos/Wii Juegos/4779026380590_s.jpg,101 In 1 Party Megamix,10.00,831,4.00,4779026380590
13.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/093155124219_s.jpg,Fallout 3 (Ed. Coleccionista),22.00,827,9.00,093155124219
15.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/093155140172_s.jpg,Fallout New Vegas CE,25.00,827,11.00,093155140172
4.00,PC,/product_images/Juegos/PC Juegos/659556517700_s.jpg,Age Of Empire Ed. Coleccionista Completa,12.00,830,2.00,659556517700
0.10,PC,/product_images/Juegos/PC Juegos/3307210165391_s.jpg,Singles: En tu Casa o en la Mia,0.50,830,0.01,3307210165391
7.00,Nintendo DS,/product_images/Juegos/DS Juegos/5016488122870_s.jpg,1001 Touch Games,12.00,834,5.00,5016488122870
6.00,Wii,/product_images/Juegos/Wii Juegos/47875764385_s.jpg,Zhu zhu pets - Wild Bunch,10.00,831,4.00,47875764385
1.50,Wii,/product_images/Juegos/Wii Juegos/5016488120043_s.jpg,Water Sports,4.00,831,0.90,5016488120043
7.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/093155143715_s.jpg,Elder Scrolls: Oblivion 5th Aniversary,12.00,827,5.00,093155143715
0.60,PC,/product_images/Juegos/PC Juegos/9006113181040_s.jpg,Los Casos Perdidos De Sherlock Holmes.,2.00,830,0.30,9006113181040
0.30,PC,/product_images/Juegos/PC Juegos/8414185300244_s.jpg,FIFA 09,1.00,830,0.10,8414185300244
6.00,Nintendo DS,/product_images/Juegos/DS Juegos/5016488123174_s.jpg,Mah-Jong 300 Game,10.00,834,4.00,5016488123174
0.40,Nintendo DS,/product_images/Juegos/DS Juegos/5016488123815_s.jpg,Chainz Galaxy,1.50,834,0.20,5016488123815
1.10,Wii,/product_images/Juegos/Wii Juegos/5016488121101_s.jpg,Cruise Ship Resort,3.00,831,0.70,5016488121101
5.00,Wii,/product_images/Juegos/Wii Juegos/5016488123808_s.jpg,Jewel Quest Trilogy,8.00,831,3.00,5016488123808
-1,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/307211695610_s.jpg,Ruse *USE 3307211695610 *,6.00,827,-1,307211695610
7.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3296580804672_s.jpg,Beautiful Katamari Damacy,12.00,827,5.00,3296580804672
2.00,PC,/product_images/Juegos/PC Juegos/882224277549_s.jpg,Age of Empires III: War Chiefs (Exp.),7.00,830,1.40,882224277549
0.30,PC,/product_images/Juegos/PC Juegos/5024866345650_s.jpg,Formula 1 2011 (P),1.00,830,0.10,5024866345650
1.50,Nintendo DS,/product_images/Juegos/DS Juegos/5016488123839_s.jpg,Jewel Link Mysteries:Mountains of Madnes,4.00,834,0.90,5016488123839
3.00,Nintendo DS,/product_images/Juegos/DS Juegos/5016488124379_s.jpg,Jewel Link Atlantic Quest,6.00,834,2.00,5016488124379
3.00,Wii,/product_images/Juegos/Wii Juegos/5021290033245_s.jpg,Alvin y las Ardillas,5.00,831,2.00,5021290033245
1.30,Wii,/product_images/Juegos/Wii Juegos/5021290035201_s.jpg,Jumper: Girffins Story,3.50,831,0.80,5021290035201
9.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3296580810833_s.jpg,Tekken 6 (Ed. Lim. + Sudadera),15.00,827,6.00,3296580810833
6.00,PC,/product_images/Juegos/PC Juegos/5024866346084_s.jpg,Dirt 3 (P),10.00,830,4.00,5024866346084
1.40,PC,/product_images/Juegos/PC Juegos/5024866347975_s.jpg,Dirt Showdown (P),4.00,830,0.80,5024866347975
7.00,Nintendo DS,/product_images/Juegos/DS Juegos/5016488124386_s.jpg,Little Charley Bear,12.00,834,5.00,5016488124386
5.00,Nintendo DS,/product_images/Juegos/DS Juegos/5016488124881_s.jpg,Driver Dan Story Train,8.00,834,3.00,5016488124881
5.00,Wii,/product_images/Juegos/Wii Juegos/5021290035904_s.jpg,Wacky Races: Crash & Dash,8.00,831,3.00,5021290035904
5.00,Wii,/product_images/Juegos/Wii Juegos/5021290035942_s.jpg,"Autos Locos, Los",8.00,831,3.00,5021290035942
5.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307210228307_s.jpg,Enchanted Arms,8.00,827,3.00,3307210228307
9.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307210230287_s.jpg,Rayman Raving Rabbids,15.00,827,6.00,3307210230287
1.00,PC,/product_images/Juegos/PC Juegos/5024866348750_s.jpg,F1 2012 (P),3.50,830,0.50,5024866348750
1.50,Nintendo DS,/product_images/Juegos/DS Juegos/5016488124898_s.jpg,Gogo's Crazy Bones,4.00,834,0.90,5016488124898
4.00,Nintendo DS,/product_images/Juegos/DS Juegos/5016488125147_s.jpg,Jewel Link: Legends of Atlantis,7.00,834,3.00,5016488125147
9.00,Wii,/product_images/Juegos/Wii Juegos/5021290036192_s.jpg,Death Jr.,15.00,831,6.00,5021290036192
1.50,Wii,/product_images/Juegos/Wii Juegos/5021290036741_s.jpg,Top Trumps - Dr Who,4.00,831,0.90,5021290036741
5.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307210232427_s.jpg,Import Tuner Challenge,8.00,827,3.00,3307210232427
3.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307210236968_s.jpg,Colegas en el Bosque,6.00,827,2.00,3307210236968
0.30,PC,/product_images/Juegos/PC Juegos/5024866349566_s.jpg,F1 Race Stars (P),1.00,830,0.10,5024866349566
2.00,PC,/product_images/Juegos/PC Juegos/5024866360547_s.jpg,Grid 2 (P),8.00,830,1.60,5024866360547
7.00,Nintendo DS,/product_images/Juegos/DS Juegos/5016488125420_s.jpg,Hotel Transylvania,12.00,834,5.00,5016488125420
7.00,Nintendo DS,/product_images/Juegos/DS Juegos/5016488125710_s.jpg,Everything's Rosie,12.00,834,5.00,5016488125710
4.00,Wii,/product_images/Juegos/Wii Juegos/5021290050334_s.jpg,Mensa Academy,7.00,831,3.00,5021290050334
1.50,Wii,/product_images/Juegos/Wii Juegos/5024866333237_s.jpg,Heatseeker,4.00,831,0.90,5024866333237
3.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307210241726_s.jpg,Star Trek Legacy,6.00,827,2.00,3307210241726
