img_caratula,titulo,precio_intercambio,precio_compra,categoria_str,categoria_id,sku,precio_venta
/product_images/Juegos/PS3 Juegos/711719157946_s.jpg,Singstar Queen (Solo Juego),5.00,3.00,PlayStation 3,821,711719157946,8.00
/product_images/Juegos/PS3 Juegos/711719162254_s.jpg,Ratchet & Clank Atrapados en el Tiempo E,7.00,5.00,PlayStation 3,821,711719162254,12.00
/product_images/defimg2_s.jpg,Psychonauts,1.90,1.20,PC,830,4005209072458,5.00
/product_images/defimg2_s.jpg,Stubbs The Zombie,1.20,0.60,PC,830,4005209073585,4.00
/product_images/Juegos/PS3 Juegos/711719167945_s.jpg,Killzone 2 (Ed. Coleccionista),1.90,1.20,PlayStation 3,821,711719167945,5.00
/product_images/Juegos/PS3 Juegos/711719176251_s.jpg,Wipeout HD,9.00,6.00,PlayStation 3,821,711719176251,15.00
/product_images/Juegos/PS3 Juegos/711719186571_s.jpg,Buzz! El Concurso Musical Definitivo (So,3.00,2.00,PlayStation 3,821,711719186571,6.00
/product_images/defimg3_s.jpg,Warhammer 40000: Dawn of War Anthology,5.00,3.00,PC,830,4005209086493,15.00
/product_images/defimg5_s.jpg,Ratatouille,0.70,0.30,PC,830,4005209091312,2.50
/product_images/defimg2_s.jpg,Company of Heroes: Opposing Fronts,1.20,0.60,PC,830,4005209099424,4.00
/product_images/Juegos/PS3 Juegos/711719206552_s.jpg,Dance Star Party Hits,0.90,0.60,PlayStation 3,821,711719206552,2.50
/product_images/Juegos/PS3 Juegos/711719221661_s.jpg,Diggs Detectove Privado,1.10,0.70,PlayStation 3,821,711719221661,3.00
/product_images/Juegos/PS3 Juegos/711719267270_s.jpg,Caminando Entre Dinosaurios,0.70,0.40,PlayStation 3,821,711719267270,2.00
/product_images/defimg4_s.jpg,Frontlines: Fuel of War - Special Edit,2.00,1.20,PC,830,4005209103701,6.00
/product_images/Juegos/PC Juegos/4005209105965_s.jpg,Wall-E,0.10,0.01,PC,830,4005209105965,0.50
/product_images/defimg5_s.jpg,Bratz Rock Angelz,0.10,0.01,PC,830,4005209107112,0.50
/product_images/Juegos/PS3 Juegos/711719982951_s.jpg,MLB 12 The show,2.00,1.80,PlayStation 3,821,711719982951,4.00
/product_images/Juegos/PS3 Juegos/8011642020310_s.jpg,Let's Dance With Mel B,0.40,0.20,PlayStation 3,821,8011642020310,1.50
/product_images/Juegos/PS3 Juegos/8023171023175_s.jpg,Backbreaker,3.00,2.00,PlayStation 3,821,8023171023175,6.00
/product_images/defimg3_s.jpg,Disney/Pixar - Up,0.20,0.10,PC,830,4005209121187,0.75
/product_images/defimg2_s.jpg,Warhammer 40000 Space Marine (P),0.20,0.10,PC,830,4005209151276,0.75
/product_images/defimg2_s.jpg,Angry Birds Rio,0.40,0.20,PC,830,4012160981422,1.50
/product_images/Juegos/PS3 Juegos/8023171033402_s.jpg,Terraria,11.00,8.00,PlayStation 3,821,8023171033402,18.00
/product_images/Juegos/PS3 Juegos/8033102493076_s.jpg,Get Fit With Mel B,0.50,0.30,PlayStation 3,821,8033102493076,1.50
/product_images/Juegos/PS3 Juegos/8033102495476_s.jpg,Superbikes 08,1.10,0.70,PlayStation 3,821,8033102495476,3.00
/product_images/Juegos/PS3 Juegos/8059617103521_s.jpg,MotoGP 15,12.00,9.00,PlayStation 3,821,8059617103521,20.00
/product_images/Juegos/PS3 Juegos/813633011332_s.jpg,Disgaea 4: A Promise Unforgotten,11.00,8.00,PlayStation 3,821,813633011332,18.00
/product_images/Juegos/PS3 Juegos/813633012094_s.jpg,Way of The Samurai 4,6.00,4.00,PlayStation 3,821,813633012094,10.00
/product_images/Juegos/PS3 Juegos/8154030102684_s.jpg,Falling Skies: The Game,2.00,1.40,PlayStation 3,821,8154030102684,6.00
/product_images/Juegos/PS3 Juegos/8402862155089_s.jpg,"Voz 3, The (2 Microphone)",9.00,6.00,PlayStation 3,821,8402862155089,15.00
/product_images/Juegos/PS3 Juegos/8402862155089N_s.jpg,"Voz 3, The (No Microphone)",9.00,6.00,PlayStation 3,821,8402862155089,15.00
/product_images/Juegos/PS3 Juegos/8717418164331_s.jpg,Chronicles Of Narnia: Prince Caspian,2.00,1.40,PlayStation 3,821,8717418164331,6.00
/product_images/Juegos/PS3 Juegos/8717418358945_s.jpg,Brave Disney Pixar,3.00,2.00,PlayStation 3,821,8717418358945,6.00
/product_images/Juegos/PS3 Juegos/9006113002369_s.jpg,Painkiller Hell And Damnation,5.00,3.00,PlayStation 3,821,9006113002369,8.00
/product_images/Juegos/PS3 Juegos/9006113007067_s.jpg,Darksiders Collection,9.00,6.00,PlayStation 3,821,9006113007067,15.00
/product_images/Juegos/PS3 Juegos/014633193565_s.jpg,Madden NFL 11,1.90,1.20,PlayStation 3,821,014633193565,5.00
/product_images/Juegos/PS3 Juegos/10086690668_s.jpg,Sonic & All Stars Racing Transformed,11.00,8.00,PlayStation 3,821,10086690668,18.00
/product_images/Juegos/PS3 Juegos/3296580803378_s.jpg,Mobile Suit Gundam: Target in Sight,1.50,0.90,PlayStation 3,821,3296580803378,4.00
/product_images/Juegos/Wii Juegos/3391891966153_s.jpg,Ben 10 Omniverse,5.00,3.00,Wii,831,3391891966153,8.00
/product_images/Juegos/Wii Juegos/3391891966566_s.jpg,Rise Of The Guardians,3.00,2.00,Wii,831,3391891966566,6.00
/product_images/Juegos/Wii Juegos/3391891968713_s.jpg,Los Croods: Fiesta Prehistorica,6.00,4.00,Wii,831,3391891968713,10.00
/product_images/Juegos/Wii Juegos/3391891971751_s.jpg,Ben 10: Omniverse 2,3.00,2.00,Wii,831,3391891971751,6.00
/product_images/Juegos/Wii Juegos/3499550261042_s.jpg,Hunting Challenge + Escopeta,11.00,8.00,Wii,831,3499550261042,18.00
/product_images/Juegos/Wii Juegos/3499550261059_s.jpg,My Body Coach + Pesas,1.50,0.90,Wii,831,3499550261059,4.00
/product_images/Juegos/Wii Juegos/3499550261394_s.jpg,My Body Coach,6.00,4.00,Wii,831,3499550261394,10.00
/product_images/Juegos/Wii Juegos/3499550269147_s.jpg,Cocoto festival,1.30,0.80,Wii,831,3499550269147,3.50
/product_images/Juegos/Wii Juegos/3499550269352_s.jpg,Cocoto Festival + Rifle,18.00,13.00,Wii,831,3499550269352,30.00
/product_images/Juegos/Wii Juegos/3499550272956_s.jpg,Cocoto Magic Circus + 2 Pistole,6.00,4.00,Wii,831,3499550272956,10.00
/product_images/Juegos/Wii Juegos/3499550273106_s.jpg,Pool Party With Cue,1.50,0.90,Wii,831,3499550273106,4.00
/product_images/Juegos/Wii Juegos/3499550275735_s.jpg,Ferrari Challenge inkl. Lenkrad(W/O Whee,13.00,9.00,Wii,831,3499550275735,22.00
/product_images/Juegos/Wii Juegos/3499550276053_s.jpg,Wii CyberBike Cycling Sports (Solo Juego),-1,-1,Wii,831,3499550276053,8.00
/product_images/Juegos/Wii Juegos/3499550276732_s.jpg,Mad Tracks,3.00,2.00,Wii,831,3499550276732,6.00
/product_images/Juegos/Wii Juegos/3499550282832_s.jpg,Shimano Xtreme Fishing Wii Game,3.00,2.00,Wii,831,3499550282832,5.00
/product_images/Juegos/Wii Juegos/3499550283716_s.jpg,Deer Drive + Caçadeira,0.50,0.30,Wii,831,3499550283716,1.50
/product_images/Juegos/Wii Juegos/3499550283761_s.jpg,Shimano Extreme Fishing,1.10,0.70,Wii,831,3499550283761,3.00
/product_images/Juegos/Wii Juegos/3499550283822_s.jpg,Remington Great American Bird Hunt,3.00,2.00,Wii,831,3499550283822,6.00
/product_images/Juegos/Wii Juegos/3499550286021_s.jpg,Sniper Elite + Fusil Sniper,3.00,2.00,Wii,831,3499550286021,6.00
/product_images/Juegos/Wii Juegos/3499550286038_s.jpg,Western Heroes + Rifle,4.00,3.00,Wii,831,3499550286038,7.00
/product_images/Juegos/Wii Juegos/3499550286588_s.jpg,Western Heroes (Game Only),3.00,2.00,Wii,831,3499550286588,5.00
/product_images/Juegos/Wii Juegos/3499550286625_s.jpg,Marvel Super Heroes 3D Grandmasters Chal,6.00,4.00,Wii,831,3499550286625,10.00
/product_images/Juegos/Wii Juegos/3499550292039_s.jpg,My Body Coach 2 +  Pesas,5.00,3.00,Wii,831,3499550292039,8.00
/product_images/Juegos/Wii Juegos/3499550296914_s.jpg,Reload (Mas 2 Pistolas),4.00,3.00,Wii,831,3499550296914,7.00
/product_images/Juegos/Wii Juegos/3499550296952_s.jpg,Wild Adventures: Hunting & Fishing,6.00,4.00,Wii,831,3499550296952,10.00
/product_images/Juegos/Wii Juegos/3499550298369_s.jpg,Cocoto Kart Racer 2 + 4 Volantes,6.00,4.00,Wii,831,3499550298369,10.00
/product_images/Juegos/Wii Juegos/3505377145158_s.jpg,Junior Fitness Trainer,3.00,2.00,Wii,831,3505377145158,5.00
/product_images/Juegos/Wii Juegos/3512289017206_s.jpg,Trackmania,6.00,4.00,Wii,831,3512289017206,10.00
/product_images/Juegos/Wii Juegos/3512289017688_s.jpg,Sherlock Holmes: El Pendiente De Plata,6.00,4.00,Wii,831,3512289017688,10.00
/product_images/Juegos/Wii Juegos/3546430129425_s.jpg,Godzilla Unleashed,9.00,6.00,Wii,831,3546430129425,15.00
/product_images/Juegos/Wii Juegos/3546430136744_s.jpg,My Horse & Me 2,6.00,4.00,Wii,831,3546430136744,10.00
/product_images/Juegos/Wii Juegos/3546430139165_s.jpg,Alone in The Dark: Edicion Limitada,7.00,5.00,Wii,831,3546430139165,12.00
/product_images/Juegos/Xbox 360 Juegos/4005209117111_s.jpg,Legends of Wrestlemania,1.30,0.80,Xbox 360,827,4005209117111,3.50
/product_images/Juegos/Wii Juegos/3546430140338_s.jpg,Namco Museum Remix,9.00,6.00,Wii,831,3546430140338,15.00
/product_images/Juegos/Wii Juegos/3546430143872_s.jpg,Ready To Rumble Revolution,3.00,2.00,Wii,831,3546430143872,5.00
/product_images/Juegos/Wii Juegos/3700577001628_s.jpg,Family Party Fitness Fun,3.00,2.00,Wii,831,3700577001628,6.00
/product_images/Juegos/Xbox 360 Juegos/4005209118712_s.jpg,50 Cent Blood on The Sand,3.00,2.00,Xbox 360,827,4005209118712,5.00
/product_images/Juegos/Xbox 360 Juegos/4005209120524_s.jpg,Cars: Race O Rama,7.00,5.00,Xbox 360,827,4005209120524,12.00
/product_images/Juegos/Xbox 360 Juegos/4005209125765_s.jpg,WWE Smackdown Vs. Raw 2010,1.90,1.20,Xbox 360,827,4005209125765,5.00
/product_images/Juegos/Wii Juegos/3700577001758_s.jpg,PacMan Party,5.00,3.00,Wii,831,3700577001758,8.00
/product_images/Juegos/Wii Juegos/3700577002526_s.jpg,Family Party - 90 Great Games Party Pack,9.00,6.00,Wii,831,3700577002526,15.00
/product_images/Juegos/Wii Juegos/3700577003752_s.jpg,Exerbeat Gym Class Workout,6.00,4.00,Wii,831,3700577003752,10.00
/product_images/Juegos/Xbox 360 Juegos/4005209137089_s.jpg,Megamind - Comienza La Batalla,3.00,2.00,Xbox 360,827,4005209137089,5.00
/product_images/Juegos/Xbox 360 Juegos/4005209137171_s.jpg,WWE Smackdown Vs Raw 2011,5.00,3.00,Xbox 360,827,4005209137171,8.00
/product_images/Juegos/Xbox 360 Juegos/4005209138086_s.jpg,Mascotas Increíbles (Kinect),1.90,1.20,Xbox 360,827,4005209138086,5.00
/product_images/Juegos/Wii Juegos/3750077002045_s.jpg,El Oso Yogui - El Videojuego,1.70,1.00,Wii,831,3750077002045,4.50
/product_images/Juegos/Wii Juegos/3760137146411_s.jpg,Safar' Wii,3.00,2.00,Wii,831,3760137146411,5.00
/product_images/Juegos/Wii Juegos/3760137147463_s.jpg,Brico Party,3.00,2.00,Wii,831,3760137147463,6.00
/product_images/Juegos/Xbox 360 Juegos/4005209160582_s.jpg,Doble Pack de Metro 2033 y Darksiders,5.00,4.00,Xbox 360,827,4005209160582,9.00
/product_images/Juegos/Xbox 360 Juegos/4012927032077_s.jpg,Rumble Roses XX,7.00,5.00,Xbox 360,827,4012927032077,12.00
/product_images/Juegos/Xbox 360 Juegos/4012927032626_s.jpg,Hellboy: The Science of Evil,1.50,0.90,Xbox 360,827,4012927032626,4.00
/product_images/Juegos/Wii Juegos/3760137147586_s.jpg,My Baby 2,1.70,1.00,Wii,831,3760137147586,4.50
/product_images/Juegos/Wii Juegos/3760137147876_s.jpg,Fix It,0.30,0.20,Wii,831,3760137147876,1.00
/product_images/Juegos/Wii Juegos/3770000633269_s.jpg,Aqua Panic,3.00,2.00,Wii,831,3770000633269,6.00
/product_images/Juegos/Xbox 360 Juegos/4012927034132_s.jpg,Tornado Outbreak,1.10,0.70,Xbox 360,827,4012927034132,3.00
/product_images/Juegos/Xbox 360 Juegos/4012927034262_s.jpg,Konami Ninety-Nine Nights II,5.00,3.00,Xbox 360,827,4012927034262,8.00
/product_images/Juegos/Xbox 360 Juegos/4012927034903_s.jpg,Def Jam Rapstar (Solo Juego),0.50,0.30,Xbox 360,827,4012927034903,1.50
/product_images/Juegos/Wii Juegos/3770000633399_s.jpg,Garfield La Amenaza de la Lasana del Esp,1.70,1.00,Wii,831,3770000633399,4.50
/product_images/Juegos/Wii Juegos/3770000633405_s.jpg,Garfield Show - Le Amenasa De La Lasana.,5.00,3.00,Wii,831,3770000633405,8.00
/product_images/Juegos/Wii Juegos/4005209085380_s.jpg,Disney Cars,7.00,5.00,Wii,831,4005209085380,12.00
/product_images/Juegos/Xbox 360 Juegos/4012927035108_s.jpg,Saw II,5.00,3.00,Xbox 360,827,4012927035108,8.00
/product_images/Juegos/Xbox 360 Juegos/4012927036563_s.jpg,Silent Hill HD Collection,12.00,9.00,Xbox 360,827,4012927036563,20.00
/product_images/Juegos/Xbox 360 Juegos/4017244025191_s.jpg,Gray Matter,11.00,8.00,Xbox 360,827,4017244025191,18.00
/product_images/Juegos/Wii Juegos/4005209087209_s.jpg,Avatar The Legend Of Aang,5.00,3.00,Wii,831,4005209087209,8.00
/product_images/Juegos/Wii Juegos/4005209087261_s.jpg,Corral Una Fiesta Muy Bestia,6.00,4.00,Wii,831,4005209087261,10.00
/product_images/Juegos/Wii Juegos/4005209087285_s.jpg,Bob Esponja: La Criatura del Krustaceo,4.00,3.00,Wii,831,4005209087285,7.00
/product_images/Juegos/Xbox 360 Juegos/4017244029335_s.jpg,"Cursed Crusade, The",5.00,3.00,Xbox 360,827,4017244029335,8.00
/product_images/Juegos/Xbox 360 Juegos/4020628504557_s.jpg,Ride To Hell Retribution,0.90,0.60,Xbox 360,827,4020628504557,2.50
/product_images/Juegos/Xbox 360 Juegos/4020628508777_s.jpg,Winter Stars (Kinect),3.00,2.00,Xbox 360,827,4020628508777,5.00
/product_images/Juegos/Wii Juegos/4005209093705_s.jpg,Bob Esponja y Amigos:El Ataque de los Ju,3.00,2.00,Wii,831,4005209093705,5.00
/product_images/Juegos/Wii Juegos/4005209094283_s.jpg,Cars: La Copa Internacional de Mate,11.00,8.00,Wii,831,4005209094283,18.00
/product_images/Juegos/Wii Juegos/4005209094863_s.jpg,Bratz: The Movie,1.10,0.70,Wii,831,4005209094863,3.00
/product_images/Juegos/Xbox 360 Juegos/4020628889036_s.jpg,Sacred 3,1.90,1.20,Xbox 360,827,4020628889036,5.00
/product_images/Juegos/Xbox 360 Juegos/4250230220051_s.jpg,Battle Vs Chess,1.50,0.90,Xbox 360,827,4250230220051,4.00
/product_images/Juegos/Xbox 360 Juegos/4250230220402_s.jpg,Two World II Velvet GOTY Ed,6.00,4.00,Xbox 360,827,4250230220402,10.00
/product_images/Juegos/Wii Juegos/4005209096119_s.jpg,Avatar: The Legend of Aang - The Burning,6.00,4.00,Wii,831,4005209096119,10.00
/product_images/Juegos/Wii Juegos/4005209097048_s.jpg,Nicktoons - Attack Of The Toybots,0.30,0.20,Wii,831,4005209097048,1.00
/product_images/Juegos/Wii Juegos/4005209097079_s.jpg,Spongebob's Atlantis Squarepantis,5.00,3.00,Wii,831,4005209097079,8.00
/product_images/Juegos/Xbox 360 Juegos/4250230224141_s.jpg,"Two Worlds 2, II",3.00,2.00,Xbox 360,827,4250230224141,6.00
/product_images/Juegos/Xbox 360 Juegos/4260089412583_s.jpg,Darkstar One Broken Alliance,0.70,0.40,Xbox 360,827,4260089412583,2.00
/product_images/Juegos/Xbox 360 Juegos/4510772105101_s.jpg,Blaz Blue: Calamity Trigger,1.90,1.20,Xbox 360,827,4510772105101,5.00
/product_images/Juegos/Wii Juegos/4005209099608_s.jpg,Destroy All Humans 3: Big Willy Desatado,1.50,0.90,Wii,831,4005209099608,4.00
/product_images/Juegos/Xbox 360 Juegos/4510772105446_s.jpg,Blaz Blue: Continuum Shift,3.00,2.00,Xbox 360,827,4510772105446,6.00
/product_images/Juegos/Xbox 360 Juegos/4510772106306_s.jpg,Blazblue: Continuum Shift Extend (LE),9.00,6.00,Xbox 360,827,4510772106306,15.00
/product_images/Juegos/Xbox 360 Juegos/5021290026506_s.jpg,Hitman: Blood Money,7.00,5.00,Xbox 360,827,5021290026506,12.00
/product_images/Juegos/Xbox 360 Juegos/5021290026957_s.jpg,Just Cause,1.90,1.20,Xbox 360,827,5021290026957,5.00
/product_images/Juegos/Xbox 360 Juegos/5021290031548_s.jpg,Tomb Raider: Anniversary,6.00,4.00,Xbox 360,827,5021290031548,10.00
/product_images/Juegos/Xbox 360 Juegos/5021290037137_s.jpg,Battlestations Pacific,7.00,5.00,Xbox 360,827,5021290037137,12.00
/product_images/Juegos/Xbox 360 Juegos/5021290039216_s.jpg,Batman: Arkham Asylum (Ed. Coleccionista,11.00,8.00,Xbox 360,827,5021290039216,18.00
/product_images/Juegos/Xbox 360 Juegos/5021290040250_s.jpg,Final Fantasy XIII (Ed. Colec.),6.00,4.00,Xbox 360,827,5021290040250,10.00
/product_images/Juegos/Xbox 360 Juegos/5021290042193_s.jpg,Kane & Lynch 2 Dog Days Ed. Ltd (P),1.50,0.90,Xbox 360,827,5021290042193,4.00
/product_images/Juegos/Xbox 360 Juegos/5021290043701_s.jpg,Deus Ex: Human Revolution AE,5.00,3.00,Xbox 360,827,5021290043701,8.00
/product_images/Juegos/Xbox 360 Juegos/5021290063006_s.jpg,Murdered: Soul Suspect,1.10,0.70,Xbox 360,827,5021290063006,3.00
/product_images/Juegos/Xbox 360 Juegos/5021290066649_s.jpg,Ultimate Action Triple Pack,11.00,8.00,Xbox 360,827,5021290066649,18.00
/product_images/Juegos/Xbox 360 Juegos/5024866334760_s.jpg,Turning Point: Fall of Liberty,1.10,0.70,Xbox 360,827,5024866334760,3.00
/product_images/Juegos/Xbox 360 Juegos/5024866339154_s.jpg,Damnation,1.10,0.70,Xbox 360,827,5024866339154,3.00
/product_images/Juegos/Xbox 360 Juegos/5024866340662_s.jpg,Leisure Larry Box Office Bust,5.00,3.00,Xbox 360,827,5024866340662,8.00
/product_images/Juegos/Xbox 360 Juegos/5024866362497_s.jpg,Grid Autosport,5.00,3.00,Xbox 360,827,5024866362497,8.00
/product_images/Juegos/Xbox 360 Juegos/5026555245357_s.jpg,NBA 2K7,0.10,0.01,Xbox 360,827,5026555245357,0.50
/product_images/Juegos/Xbox 360 Juegos/5026555245425_s.jpg,NHL 2K7,0.70,0.40,Xbox 360,827,5026555245425,2.00
/product_images/Juegos/Xbox 360 Juegos/5026555246279_s.jpg,Los 4 Fantasticos Y Silver Surfer,5.00,3.00,Xbox 360,827,5026555246279,8.00
/product_images/Juegos/Xbox 360 Juegos/5026555246910_s.jpg,NHL 2K8,0.90,0.60,Xbox 360,827,5026555246910,2.50
/product_images/Juegos/Xbox 360 Juegos/5026555247443_s.jpg,Civilization Revolution,3.00,2.00,Xbox 360,827,5026555247443,6.00
/product_images/Juegos/Xbox 360 Juegos/5026555250894_s.jpg,Bioshock 2: Especial Edition,24.00,17.00,Xbox 360,827,5026555250894,38.00
/product_images/Juegos/Xbox 360 Juegos/5026555251754_s.jpg,"Borderlands Zombie Island, Moxxi's Under",1.50,0.90,Xbox 360,827,5026555251754,4.00
/product_images/Juegos/Xbox 360 Juegos/5026555258531_s.jpg,Borderlands 2 - Pack Contenido Adicional,3.00,2.00,Xbox 360,827,5026555258531,6.00
/product_images/Juegos/Xbox 360 Juegos/5026555261692_s.jpg,Borderlands 2 - GOTY ED *2 Disc*,7.00,5.00,Xbox 360,827,5026555261692,12.00
/product_images/Juegos/Xbox 360 Juegos/5030917044458_s.jpg,Shrek Tercero,3.00,2.00,Xbox 360,827,5030917044458,6.00
/product_images/Juegos/Xbox 360 Juegos/5030917047619_s.jpg,Tony Hawk´s Proving Ground,1.90,1.20,Xbox 360,827,5030917047619,5.00
/product_images/Juegos/Xbox 360 Juegos/5030917047954_s.jpg,Spider-man: Amigo o Enemigo?,7.00,5.00,Xbox 360,827,5030917047954,12.00
/product_images/Juegos/Xbox 360 Juegos/5030917053696_s.jpg,Cabelas Big Game Hunter,3.00,2.00,Xbox 360,827,5030917053696,6.00
/product_images/Juegos/Xbox 360 Juegos/5030917058325_s.jpg,007 Quantum of Solace,1.50,0.90,Xbox 360,827,5030917058325,4.00
/product_images/Juegos/Xbox 360 Juegos/5030917059766_s.jpg,Secret Service,3.00,2.00,Xbox 360,827,5030917059766,5.00
/product_images/Juegos/Xbox 360 Juegos/5030917061721_s.jpg,Guitar Hero World Tour (solo juego),0.90,0.60,Xbox 360,827,5030917061721,2.50
/product_images/Juegos/Xbox 360 Juegos/5030917062322_s.jpg,Monstruos Contra Alienigenas,3.00,2.00,Xbox 360,827,5030917062322,6.00
/product_images/Juegos/Xbox 360 Juegos/5030917066658_s.jpg,Transformers - Revenge Of The Fallen,1.70,1.00,Xbox 360,827,5030917066658,4.50
/product_images/Juegos/Xbox 360 Juegos/5030917068225_s.jpg,Guitar Hero Metallica (Solo Juego),2.00,1.80,Xbox 360,827,5030917068225,4.00
/product_images/Juegos/DS Juegos/5390102506803_s.jpg,Countdown (UK),0.10,0.01,Nintendo DS,834,5390102506803,0.50
/product_images/Juegos/DS Juegos/5390102506827_s.jpg,Family Fortunes,1.10,0.70,Nintendo DS,834,5390102506827,3.00
/product_images/Juegos/DS Juegos/5390102506858_s.jpg,Beat The Intro,1.50,0.90,Nintendo DS,834,5390102506858,4.00
/product_images/Juegos/DS Juegos/5743211740079_s.jpg,Franklin's Great Adventures,1.30,0.80,Nintendo DS,834,5743211740079,3.50
/product_images/Juegos/DS Juegos/5743211740338_s.jpg,Strawberry Shortcake,4.00,3.00,Nintendo DS,834,5743211740338,7.00
/product_images/Juegos/DS Juegos/5743211740376_s.jpg,Tarta de Fresa: La Tarta Gigante,1.50,0.90,Nintendo DS,834,5743211740376,4.00
/product_images/Juegos/DS Juegos/5743211740420_s.jpg,Garfield 2,1.50,0.90,Nintendo DS,834,5743211740420,4.00
/product_images/Juegos/DS Juegos/5743211740574_s.jpg,Pet Alien,0.60,0.30,Nintendo DS,834,5743211740574,2.00
/product_images/Juegos/DS Juegos/5743211740628_s.jpg,Cartoon Network Racing,6.00,4.00,Nintendo DS,834,5743211740628,10.00
/product_images/Juegos/DS Juegos/5743211740765_s.jpg,Di-Gata Defenders,1.10,0.70,Nintendo DS,834,5743211740765,3.00
/product_images/Juegos/DS Juegos/5743211740802_s.jpg,Code Lyoko,4.00,3.00,Nintendo DS,834,5743211740802,7.00
/product_images/Juegos/DS Juegos/5743211740857_s.jpg,Build A Bear Workshop,5.00,3.00,Nintendo DS,834,5743211740857,8.00
/product_images/Juegos/DS Juegos/5743211741007_s.jpg,Code Lyoko: Falla Of Xana,0.60,0.30,Nintendo DS,834,5743211741007,2.00
/product_images/Juegos/DS Juegos/5743211741045_s.jpg,Bratz Ponyz 2,3.00,2.00,Nintendo DS,834,5743211741045,5.00
/product_images/Juegos/DS Juegos/5743211741144_s.jpg,Bratz Kidz Party,3.00,2.00,Nintendo DS,834,5743211741144,6.00
/product_images/Juegos/DS Juegos/5743211741182_s.jpg,Rubik's Puzzle World,0.60,0.30,Nintendo DS,834,5743211741182,2.00
/product_images/Juegos/DS Juegos/5743211741298_s.jpg,Zenses Ocean La relajacion activa,0.70,0.30,Nintendo DS,834,5743211741298,2.50
