categoria_str,categoria_id,img_caratula,precio_compra,sku,precio_venta,precio_intercambio,titulo
Nintendo DS,834,/product_images/Juegos/DS Juegos/5060121823785_s.jpg,2.00,5060121823785,5.00,3.00,Exit DS
PC,830,/product_images/Juegos/PC Juegos/5026102004949_s.jpg,0.01,5026102004949,0.50,0.10,Fallout Tactics
Nintendo DS,834,/product_images/Juegos/DS Juegos/5060121823884_s.jpg,3.00,5060121823884,8.00,5.00,Legend of Kage 2
PC,830,/product_images/Juegos/PC Juegos/5026555036511_s.jpg,0.60,5026555036511,4.50,1.30,GTA III
Nintendo DS,834,/product_images/Juegos/DS Juegos/50601218241952_s.jpg,13.00,50601218241952,30.00,18.00,Portada de Rhapsody: A Musical Adventure
PC,830,/product_images/Juegos/PC Juegos/5026555037105_s.jpg,0.10,5026555037105,1.00,0.30,Railroad Tycoon 3 (2CD)
Nintendo DS,834,/product_images/Juegos/DS Juegos/5060121824386_s.jpg,4.00,5060121824386,10.00,6.00,My Pet Shop - Mascotas a Montones
PC,830,/product_images/Juegos/PC Juegos/5026555037532_s.jpg,0.01,5026555037532,0.50,0.10,Vietcong Purple Haze
Nintendo DS,834,/product_images/Juegos/DS Juegos/5060121824676_s.jpg,6.00,5060121824676,15.00,9.00,Final Fantasy : Echoes of TIme
PC,830,/product_images/Juegos/PC Juegos/5026555038287_s.jpg,0.10,5026555038287,1.00,0.30,Close Combat: First To Fight (4CD) (SN)
Nintendo DS,834,/product_images/Juegos/DS Juegos/5060121824898_s.jpg,11.00,5060121824898,25.00,15.00,Valkyrie Profile: Covenant of the Plume
PC,830,/product_images/Juegos/PC Juegos/5026555051682_s.jpg,0.30,5026555051682,2.50,0.70,Midnight Club 2/II
Nintendo DS,834,/product_images/Juegos/DS Juegos/5060121825253_s.jpg,2.00,5060121825253,5.00,3.00,Puzzle Bobble Galaxy
PC,830,/product_images/Juegos/PC Juegos/5026555051958_s.jpg,0.40,5026555051958,3.00,0.90,Jade Empire Special Edition
PC,830,/product_images/Juegos/PC Juegos/5026555054751_s.jpg,0.10,5026555054751,1.00,0.30,NBA 2K10
PC,830,/product_images/Juegos/PC Juegos/5026555056397_s.jpg,0.10,5026555056397,1.00,0.30,NBA 2K11
PC,830,/product_images/Juegos/PC Juegos/5029057111069_s.jpg,0.01,5029057111069,0.50,0.10,Black Hawk Down (SN)
PC,830,/product_images/Juegos/PC Juegos/5029057111205_s.jpg,0.10,5029057111205,1.00,0.30,Black Hawk Down: Team Sabre
PC,830,/product_images/Juegos/PC Juegos/5030917016974_s.jpg,1.00,5030917016974,5.00,1.80,Medieval Total War (SN) 2CD
PC,830,/product_images/Juegos/PC Juegos/5030917020445_s.jpg,0.01,5030917020445,0.50,0.10,Day of Defeat
PC,830,/product_images/Juegos/PC Juegos/5030917023217_s.jpg,0.01,5030917023217,0.50,0.10,Spider-man 2: The Game
PC,830,/product_images/Juegos/PC Juegos/5030917043918_s.jpg,0.20,5030917043918,1.50,0.40,Spider-Man 3
PC,830,/product_images/Juegos/PC Juegos/5030917066740_s.jpg,0.10,5030917066740,1.00,0.30,Transformers: La Venganza de los Caidos
PC,830,/product_images/Juegos/PC Juegos/5030917081866_s.jpg,0.01,5030917081866,0.50,0.10,Shrek: Felices Para Siempre
PC,830,/product_images/Juegos/PC Juegos/5030917178245_s.jpg,2.00,5030917178245,12.00,4.00,Strarcraft 2 Legacy Of The Void (P)
PC,830,/product_images/Juegos/PC Juegos/5030930079925_s.jpg,0.80,5030930079925,4.00,1.40,Sims 3 World Adventures Expansion Pack
PC,830,/product_images/Juegos/PC Juegos/5030930103156_s.jpg,0.20,5030930103156,1.50,0.40,Sims 3 Pets (SN)
PC,830,/product_images/Juegos/PC Juegos/5030934085489_s.jpg,1.60,5030934085489,8.00,2.00,Mass Effect 2 EC
PC,830,/product_images/Juegos/PC Juegos/5030934087605_s.jpg,0.60,5030934087605,4.00,1.20,Dragon Age Origins El Despertar
PC,830,/product_images/Juegos/PC Juegos/5030934108850_s.jpg,2.00,5030934108850,10.00,3.00,Sim City 2013 (P)
PC,830,/product_images/Juegos/PC Juegos/5030934109055_s.jpg,3.00,5030934109055,15.00,5.00,Sims 3 - Criaturas Sobrenaturales Expansion (P)
PC,830,/product_images/Juegos/PC Juegos/5030934109079_s.jpg,5.00,5030934109079,25.00,9.00,Los Sims 3 Y Las Cuatro Estaciones (P)
PC,830,/product_images/Juegos/PC Juegos/5030934109956_s.jpg,4.00,5030934109956,22.00,7.00,Sims 3: Movida En La Facultad - Edición
PC,830,/product_images/Juegos/PC Juegos/5030943111162_s.jpg,0.20,5030943111162,1.50,0.40,FIFA 14 (P)
PC,830,/product_images/Juegos/PC Juegos/5032921003636_s.jpg,0.50,5032921003636,3.50,1.00,Commandos: Behind Enemy Lines
PC,830,/product_images/Juegos/PC Juegos/5032921005852_s.jpg,0.70,5032921005852,5.00,1.50,Commandos - Beyond the Call of Duty
PC,830,/product_images/Juegos/PC Juegos/5032921018272_s.jpg,0.01,5032921018272,0.50,0.10,Championship Manager Temporada 02/03
PC,830,/product_images/Juegos/PC Juegos/5032921019996_s.jpg,0.10,5032921019996,1.00,0.30,Championship Manager 03-04
PC,830,/product_images/Juegos/PC Juegos/5032921022972_s.jpg,0.30,5032921022972,2.00,0.60,Commandos Strike Force
PC,830,/product_images/Juegos/PC Juegos/5035226111242_s.jpg,3.00,5035226111242,18.00,6.00,Mass Effect Trilogia (P)
PC,830,/product_images/Juegos/PC Juegos/5037999004349_s.jpg,0.01,5037999004349,0.50,0.10,Kingpin - Life Of Crime (18)
PC,830,/product_images/Juegos/PC Juegos/5051893169720_s.jpg,4.00,5051893169720,20.00,7.00,Dying Light (P)
PC,830,/product_images/Juegos/PC Juegos/5055277005697_s.jpg,1.20,5055277005697,6.00,2.00,Aliens Vs Predator 2010 (P)
PC,830,/product_images/Juegos/PC Juegos/5055277006953_s.jpg,0.70,5055277006953,5.00,1.50,Sega Megadrive Collection V2
PC,830,/product_images/Juegos/PC Juegos/5055277009381_s.jpg,2.00,5055277009381,10.00,3.00,Rome Total War Gold Edition
PC,830,/product_images/Juegos/PC Juegos/5055277026685_s.jpg,1.60,5055277026685,8.00,2.00,Football Manager 2016 (P)
PC,830,/product_images/Juegos/PC Juegos/5055856403630_s.jpg,2.00,5055856403630,12.00,4.00,Doom (2016) (P)
PC,830,/product_images/Juegos/PC Juegos/5060004763283_s.jpg,0.10,5060004763283,1.00,0.30,Worms Forts Under Siege
PC,830,/product_images/Juegos/PC Juegos/5060004763528_s.jpg,0.40,5060004763528,3.00,0.90,Sonic Heroes
PC,830,/product_images/Juegos/PC Juegos/5060004766116_s.jpg,0.40,5060004766116,3.00,0.90,Rome Barbarian Invasion (Rome Expansion)
PC,830,/product_images/Juegos/PC Juegos/5060004767540_s.jpg,0.01,5060004767540,0.50,0.10,Billy Hatcher and The Giant Egg
PC,830,/product_images/Juegos/PC Juegos/5060015032002_s.jpg,0.01,5060015032002,0.05,0.01,Earth 2150 Lost Souls (SN) 2CDS
PC,830,/product_images/Juegos/PC Juegos/5060063090962_s.jpg,0.01,5060063090962,0.50,0.10,Taxi 3 Extreme Rush
PC,830,/product_images/Juegos/PC Juegos/5060143480621_s.jpg,0.10,5060143480621,0.75,0.20,Agon La Espada Perdida De Toledo
PC,830,/product_images/Juegos/PC Juegos/5060150490811_s.jpg,0.01,5060150490811,0.50,0.10,Pool Shark 2
PC,830,/product_images/Juegos/PC Juegos/5060193302300_s.jpg,0.01,5060193302300,0.50,0.10,Pandora - First Contact
PC,830,/product_images/Juegos/PC Juegos/5450270007523_s.jpg,0.30,5450270007523,2.00,0.60,World Racing
PC,830,/product_images/Juegos/PC Juegos/5902385104043_s.jpg,5.00,5902385104043,28.00,10.00,Torment: Tides Of Numenera (P)
PC,830,/product_images/Juegos/PC Juegos/5906961196538_s.jpg,0.60,5906961196538,4.00,1.20,Battlestrike: Shadow of Stalingrad
PC,830,/product_images/Juegos/PC Juegos/5906961196897_s.jpg,0.01,5906961196897,0.50,0.10,Call of Atlantis
PC,830,/product_images/Juegos/PC Juegos/5906961199126_s.jpg,0.01,5906961199126,0.50,0.10,Code Of Honor - The French Foreign Legion
PC,830,/product_images/Juegos/PC Juegos/5906961199171_s.jpg,0.30,5906961199171,2.50,0.70,Battlestrike  Secret Weapons
PC,830,/product_images/Juegos/PC Juegos/5906961199386_s.jpg,0.30,5906961199386,2.00,0.60,SAS Secure Tomorrow
PC,830,/product_images/Juegos/PC Juegos/5907577270520_s.jpg,0.01,5907577270520,0.10,0.01,GTI Racing
PC,830,/product_images/Juegos/PC Juegos/659556517700_s.jpg,2.00,659556517700,12.00,4.00,Age Of Empire Ed. Coleccionista Completa
PC,830,/product_images/Juegos/PC Juegos/7350007511195_s.jpg,0.10,7350007511195,0.75,0.20,Strike Fighters Project 1
PC,830,/product_images/Juegos/PC Juegos/7350025580029_s.jpg,0.10,7350025580029,1.00,0.30,Pure Pinball 2.0 Redux
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060057028001_s.jpg,0.90,5060057028001,4.00,1.50,Ferrari: The Race Experience
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060057028209_s.jpg,2.00,5060057028209,6.00,3.00,Ferrari Challenge/Supercar Challenge
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060057028414_s.jpg,5.00,5060057028414,12.00,7.00,Putty Squad
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060073303281_s.jpg,2.00,5060073303281,5.00,3.00,Bladestorm: The Hundred Years War
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060073305292_s.jpg,2.00,5060073305292,6.00,3.00,G1 Jockey 4  2008
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060073305551_s.jpg,2.00,5060073305551,6.00,3.00,Dynasty Warriors 6 Empires
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060073305698_s.jpg,3.00,5060073305698,8.00,5.00,Dynasty Warriors: Gundam 2
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060073307968_s.jpg,4.00,5060073307968,10.00,6.00,Champion Jockey
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060073308194_s.jpg,8.00,5060073308194,18.00,11.00,Dynasty Warriors Gundam 3
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060073308835_s.jpg,4.00,5060073308835,10.00,6.00,Warriors 3 Orochi
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060073309009_s.jpg,5.00,5060073309009,12.00,7.00,Ninja Gaiden 3 - Collectors Ed
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060073309313_s.jpg,5.00,5060073309313,12.00,7.00,Dead Or Alive 5 CE (P)
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060102952855_s.jpg,5.00,5060102952855,12.00,7.00,King of Fighters XIII DE
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060102953210_s.jpg,9.00,5060102953210,20.00,12.00,Rune Factory Oceans
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060125483534_s.jpg,2.00,5060125483534,6.00,3.00,Eat Lead
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060138432895_s.jpg,0.80,5060138432895,3.50,1.30,Golden Compass
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060146463232_s.jpg,0.90,5060146463232,4.00,1.50,The Jackbox Party Pack
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060173290030_s.jpg,2.00,5060173290030,6.00,3.00,WSC Real 09: World Snooker Champion
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060193300313_s.jpg,8.00,5060193300313,18.00,11.00,Great Battles: Medieval
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060193301228_s.jpg,3.00,5060193301228,8.00,5.00,Legends Of War History
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060201651727_s.jpg,2.00,5060201651727,5.00,3.00,Ski-Doo Snowmobile Challenge
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060201654001_s.jpg,5.00,5060201654001,12.00,7.00,Steins : Gate Limited Edition
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060201654117_s.jpg,-1,5060201654117,0.50,-1,Xploder Greatest Hits
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060229360014_s.jpg,6.00,5060229360014,15.00,9.00,WSC Real 11
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060286001004_s.jpg,11.00,5060286001004,25.00,15.00,Defiance Ultimate Edition
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060327530135_s.jpg,8.00,5060327530135,18.00,11.00,Atelier Ayesha: The Alchemist Of Dust
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060327531026_s.jpg,4.00,5060327531026,10.00,6.00,Deception IV Blood Ties
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060327531323_s.jpg,3.00,5060327531323,8.00,5.00,Atelier Rorona Plus: The Alchemist Of Arland
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060327531385_s.jpg,4.00,5060327531385,10.00,6.00,Dynasty Warriors: Gundam Reborn
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060327531910_s.jpg,6.00,5060327531910,15.00,9.00,Ar Nosurge - Ode To An Unborn Star
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5601009964765_s.jpg,-1,5601009964765,30.00,-1,Castlevania: Lords of Shadow 2 -Tomb Ed.
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5907813593932_s.jpg,11.00,5907813593932,25.00,15.00,Sniper Ghost Warrior 2 - Edición Colecci
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/650008500592_s.jpg,3.00,650008500592,8.00,5.00,Man Vs. Wild
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/709458016747_s.jpg,0.70,709458016747,3.00,1.10,Xploder HD Movie Player
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/710425370786_s.jpg,0.70,710425370786,3.00,1.10,College Hoops 2K7
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/710425371264_s.jpg,1.20,710425371264,5.00,1.90,Major League Baseball 2K7
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/710425371608_s.jpg,5.00,710425371608,12.00,7.00,All Pro Football 2K8
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/710425373114_s.jpg,4.00,710425373114,10.00,6.00,College Hoops 2K8
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/710425373558_s.jpg,0.70,710425373558,3.00,1.10,Major League Baseball 2k8
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/710425375354_s.jpg,0.80,710425375354,3.50,1.30,2k Sport Major League Baseball 2K9
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/710425377426_s.jpg,1.20,710425377426,5.00,1.90,Major League Baseball 2K10
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/710425471155_s.jpg,0.70,710425471155,3.00,1.10,Major League Baseball 2K12
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/710425472596_s.jpg,6.00,710425472596,15.00,9.00,MLB 2K13
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719039709_s.jpg,2.00,711719039709,6.00,3.00,Everybody Dance 3
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719111153_s.jpg,2.00,711719111153,5.00,3.00,Pain
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719112587_s.jpg,9.00,711719112587,20.00,12.00,Gran Turismo 5 Signature Eidcion
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719115267_s.jpg,14.00,711719115267,32.00,20.00,Buzz Concurso Universal + Buzzers
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719124559_s.jpg,9.00,711719124559,20.00,12.00,Singstar Pop 2009 + Micros Wireless
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719126089_s.jpg,5.00,711719126089,12.00,7.00,Little Big Planet 2  Special Edition (P)
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719133285_s.jpg,3.00,711719133285,8.00,5.00,Buzz Concurso Musical Definitivo Con Buz
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719137764_s.jpg,8.00,711719137764,18.00,11.00,Heavy Rain EE (P)
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719138051_s.jpg,0.80,711719138051,3.50,1.30,Singstar Motown (Solo Juego)
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719149644_s.jpg,6.00,711719149644,15.00,9.00,Sngstar Hits 2
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719149781_s.jpg,8.00,711719149781,18.00,11.00,KillZone 3 (P) Edicion Coleccionista
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719149941_s.jpg,3.00,711719149941,8.00,5.00,Singstar Pop
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719159957_s.jpg,-1,711719159957,10.00,-1,Use 711719128359
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719167587_s.jpg,15.00,711719167587,35.00,22.00,Killzone 3 Edicion Helghast
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719171393_s.jpg,6.00,711719171393,15.00,9.00,Resistance 3 Survivor Edition
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719175858_s.jpg,6.00,711719175858,15.00,9.00,WipeOut HD Fury
Wii,831,/product_images/Juegos/Wii Juegos/7194801666558_s.jpg,2.00,7194801666558,5.00,3.00,Freeloader para Wii
Wii,831,/product_images/Juegos/Wii Juegos/722674800044_s.jpg,6.00,722674800044,15.00,9.00,One Piece: Unlimited Adventure
Wii,831,/product_images/Juegos/Wii Juegos/7340044300074_s.jpg,2.00,7340044300074,5.00,3.00,Dance Party Club Hits (Solo Juego)
Wii,831,/product_images/Juegos/Wii Juegos/7340044300302_s.jpg,6.00,7340044300302,15.00,9.00,Dance Party Club Hits + Alfombrilla
Wii,831,/product_images/Juegos/Wii Juegos/7340044300371_s.jpg,2.00,7340044300371,5.00,3.00,We Sing - Solus
Wii,831,/product_images/Juegos/Wii Juegos/7340044300395_s.jpg,6.00,7340044300395,15.00,9.00,We Dance + 2 alfombras De Baile
Wii,831,/product_images/Juegos/Wii Juegos/7340044300562_s.jpg,2.00,7340044300562,5.00,3.00,Crash Car Racer
Wii,831,/product_images/Juegos/Wii Juegos/7340044300869_s.jpg,2.00,7340044300869,6.00,3.00,Rally Racer + Wheel
Wii,831,/product_images/Juegos/Wii Juegos/7340044301163_s.jpg,0.60,7340044301163,2.50,0.90,We Sing Encore
Wii,831,/product_images/Juegos/Wii Juegos/7340044301170_s.jpg,6.00,7340044301170,15.00,9.00,We Sing Encore + Micros
Wii,831,/product_images/Juegos/Wii Juegos/7340044301187_s.jpg,0.40,7340044301187,2.00,0.70,We Sing Robbie Williams (Solo Juego)
Wii,831,/product_images/Juegos/Wii Juegos/7340044301194_s.jpg,5.00,7340044301194,12.00,7.00,Robbie Williams WeSing + Mic x 2
Wii,831,/product_images/Juegos/Wii Juegos/7340044301712_s.jpg,3.00,7340044301712,7.00,4.00,We Sing Rock Wii + 2 Micrófonos
Wii,831,/product_images/Juegos/Wii Juegos/7340044302276_s.jpg,2.00,7340044302276,6.00,3.00,We Sing 80s (Solo Juego)
Wii,831,/product_images/Juegos/Wii Juegos/7340044302344_s.jpg,9.00,7340044302344,22.00,13.00,We Sing 80'S +2 x Mic
Wii,831,/product_images/Juegos/Wii Juegos/8023171010335_s.jpg,0.70,8023171010335,3.00,1.10,Brunswick Pro Bowling
Wii,831,/product_images/Juegos/Wii Juegos/8023171010472_s.jpg,0.30,8023171010472,1.50,0.50,Dave Mirra BMX Challenge
Wii,831,/product_images/Juegos/Wii Juegos/8023171012773_s.jpg,2.00,8023171012773,5.00,3.00,Pop!
Wii,831,/product_images/Juegos/Wii Juegos/8023171012872_s.jpg,0.60,8023171012872,2.50,0.90,Radio Helicopter
Wii,831,/product_images/Juegos/Wii Juegos/8023171012940_s.jpg,0.80,8023171012940,3.50,1.30,Big Catch - Bass Fishing
Wii,831,/product_images/Juegos/Wii Juegos/8023171013220_s.jpg,3.00,8023171013220,8.00,5.00,Legend of Sayuki
Wii,831,/product_images/Juegos/Wii Juegos/8023171013299_s.jpg,0.40,8023171013299,2.00,0.70,Table Football
Wii,831,/product_images/Juegos/Wii Juegos/8023171016283_s.jpg,0.80,8023171016283,3.50,1.30,Hotel para Perros
Wii,831,/product_images/Juegos/Wii Juegos/8023171016368_s.jpg,0.90,8023171016368,4.00,1.50,Diva Girls: Princess on Ice
Wii,831,/product_images/Juegos/Wii Juegos/8023171019185_s.jpg,0.40,8023171019185,2.00,0.70,Nutrition Matters
Wii,831,/product_images/Juegos/Wii Juegos/8023171019468_s.jpg,4.00,8023171019468,10.00,6.00,Bailarinas de Ballet
Wii,831,/product_images/Juegos/Wii Juegos/8023171022116_s.jpg,8.00,8023171022116,18.00,11.00,Big Catch Bass Fishing 2
Wii,831,/product_images/Juegos/Wii Juegos/8023171022451_s.jpg,0.80,8023171022451,3.50,1.30,Quien Tiene La Ultima Palabra
Wii,831,/product_images/Juegos/Wii Juegos/8023171023328_s.jpg,0.80,8023171023328,3.50,1.30,All Round Hunter
Wii,831,/product_images/Juegos/Wii Juegos/8023171023472_s.jpg,3.00,8023171023472,7.00,4.00,"Jillian Michaels,Tu Desafio De Fitness"
Wii,831,/product_images/Juegos/Wii Juegos/8023171024400_s.jpg,3.00,8023171024400,8.00,5.00,Cooking Mama World: Babysitting Mama + Muneco
Wii,831,/product_images/Juegos/Wii Juegos/8023171024509_s.jpg,5.00,8023171024509,12.00,7.00,Naruto Shippuden Dragon Blade Chronicles
Wii,831,/product_images/Juegos/Wii Juegos/8023171033495_s.jpg,4.00,8023171033495,10.00,6.00,Zumba Fitness: World Party (With Belt)
Wii,831,/product_images/Juegos/Wii Juegos/8032942670333_s.jpg,0.90,8032942670333,4.00,1.50,Speed 2
Wii,831,/product_images/Juegos/Wii Juegos/8033102494035_s.jpg,3.00,8033102494035,7.00,4.00,New U Yoge & Pilates Workout
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5026555255639_s.jpg,4.00,5026555255639,10.00,6.00,Let's Cheer - Kinect Required (Xbox 360)
Wii,831,/product_images/Juegos/Wii Juegos/8033102494219_s.jpg,0.30,8033102494219,1.50,0.50,National Geographic Challenge
Wii,831,/product_images/Juegos/Wii Juegos/8427897002412_s.jpg,5.00,8427897002412,12.00,7.00,Samba de Amigo + Maracas
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5026555255745_s.jpg,5.00,5026555255745,12.00,7.00,Nickelodeon Dance (Kinect)
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5026555257091_s.jpg,26.00,5026555257091,58.00,36.00,Borderlands 2 Ultimate Loot Chest LE
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5026555257176_s.jpg,9.00,5026555257176,20.00,12.00,Borderlands 2 EC
Wii,831,/product_images/Juegos/Wii Juegos/8427897004232_s.jpg,2.00,8427897004232,6.00,3.00,Pocoyo Racing + Coche Hinchable
Wii,831,/product_images/Juegos/Wii Juegos/8431305013303_s.jpg,11.00,8431305013303,25.00,15.00,007 Quantum Of Solace+ Pistola
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5026555257190_s.jpg,11.00,5026555257190,25.00,15.00,Borderlands 2 (P) Vault Hunters Ed
Wii,831,/product_images/Juegos/Wii Juegos/8436005340186_s.jpg,5.00,8436005340186,12.00,7.00,Hunting Extravaganza + Rifle
Wii,831,/product_images/Juegos/Wii Juegos/8436005340216_s.jpg,3.00,8436005340216,8.00,5.00,Wild West Shootout (Juego + Pistola)
