sku,precio_intercambio,img_caratula,categoria_id,precio_compra,categoria_str,titulo,precio_venta
5051893165128,18.00,/product_images/Juegos/PS4 Juegos/5051893165128_s.jpg,1001,13.00,PlayStation 4,"Tierra-Media, La: Sombras De Mordor",30.00
5030917188893,28.00,/product_images/Juegos/PS4 Juegos/5030917188893_s.jpg,1001,20.00,PlayStation 4,Overwatch,45.00
5051890302113,24.00,/product_images/Juegos/PS4 Juegos/5051890302113_s.jpg,1001,17.00,PlayStation 4,Dying Light The Following: Enhanced Edition,38.00
5026555421256,6.00,/product_images/Juegos/PS4 Juegos/5026555421256_s.jpg,1001,4.00,PlayStation 4,NBA 2K16,18.00
8023171037745,22.00,/product_images/Juegos/PS4 Juegos/8023171037745_s.jpg,1001,15.00,PlayStation 4,Rocket League,35.00
0711719278870,13.00,/product_images/Juegos/PS4 Juegos/0711719278870_s.jpg,1001,9.00,PlayStation 4,InFamous Second Son,22.00
5055060930977,20.00,/product_images/Juegos/PS4 Juegos/5055060930977_s.jpg,1001,14.00,PlayStation 4,Street Fighter V,32.00
711719848233,15.00,/product_images/Juegos/PS4 Juegos/711719848233_s.jpg,1001,11.00,PlayStation 4,Ratchet & Clank (2016),25.00
045496527075,13.00,/product_images/Juegos/3DS Juegos/045496527075_s.jpg,977,9.00,Nintendo 3DS,Monster Hunter 4 Ultimate,20.00
045496529703,18.00,/product_images/Juegos/3DS Juegos/045496529703_s.jpg,977,13.00,Nintendo 3DS,Pokemon Mundo Megamisterioso,28.00
0045496473242,19.00,/product_images/Juegos/3DS Juegos/0045496473242_s.jpg,977,14.00,Nintendo 3DS,Monster Hunter Generations,30.00
045496520502,6.00,/product_images/Juegos/3DS Juegos/045496520502_s.jpg,977,4.00,Nintendo 3DS,Super Street Fighter 3D,10.00
045496528164,16.00,/product_images/Juegos/3DS Juegos/045496528164_s.jpg,977,12.00,Nintendo 3DS,Animal Crossing: Happy Home Designer,25.00
045496525507,18.00,/product_images/Juegos/3DS Juegos/045496525507_s.jpg,977,13.00,Nintendo 3DS,Tomodachi Life,28.00
5021290053519,14.00,/product_images/Juegos/3DS Juegos/5021290053519_s.jpg,977,10.00,Nintendo 3DS,Kingdom Hearts 3D: Dream Drop Distance,22.00
045496524135,6.00,/product_images/Juegos/3DS Juegos/045496524135_s.jpg,977,4.00,Nintendo 3DS,Inazuma Eleven 3: Rayo Celeste,10.00
045496523145,6.00,/product_images/Juegos/3DS Juegos/045496523145_s.jpg,977,4.00,Nintendo 3DS,Castlevania Lords Of Shadow,10.00
045496523343,20.00,/product_images/Juegos/3DS Juegos/045496523343_s.jpg,977,15.00,Nintendo 3DS,Luigi's Mansion 2,32.00
045496473617,14.00,/product_images/Juegos/3DS Juegos/045496473617_s.jpg,977,10.00,Nintendo 3DS,Dragon Quest VII: Fragmentos De Un Mundo Olvidado,22.00
045496521585,11.00,/product_images/Juegos/3DS Juegos/045496521585_s.jpg,977,8.00,Nintendo 3DS,Resident Evil: Revelations,18.00
045496520069,7.00,/product_images/Juegos/3DS Juegos/045496520069_s.jpg,977,5.00,Nintendo 3DS,Nintendogs + Gatos: Golden Retriever,12.00
5060073307739,1.90,/product_images/Juegos/3DS Juegos/5060073307739_s.jpg,977,1.20,Nintendo 3DS,Dead or Alive: Dimensions,5.00
8427897005932,27.00,/product_images/Juegos/3DS Juegos/8427897005932_s.jpg,977,22.00,Nintendo 3DS,Dragon Ball Fusions,40.00
045496522629,13.00,/product_images/Juegos/3DS Juegos/045496522629_s.jpg,977,9.00,Nintendo 3DS,Profesor Layton: Máscara de los prodigio,20.00
045496521981,9.00,/product_images/Juegos/3DS Juegos/045496521981_s.jpg,977,7.00,Nintendo 3DS,Mario Tennis Open,15.00
045496523732,9.00,/product_images/Juegos/3DS Juegos/045496523732_s.jpg,977,7.00,Nintendo 3DS,Lego City Undercover: Chase Begins,15.00
3391891984874,13.00,/product_images/Juegos/3DS Juegos/3391891984874_s.jpg,977,9.00,Nintendo 3DS,Dragon Ball Z: Extreme Butoden,20.00
045496524661,13.00,/product_images/Juegos/3DS Juegos/045496524661_s.jpg,977,9.00,Nintendo 3DS,Mario Party: Island Tour,20.00
045496521882,9.00,/product_images/Juegos/3DS Juegos/045496521882_s.jpg,977,7.00,Nintendo 3DS,Kid Icarus: Uprising,15.00
3307215800072,6.00,/product_images/Juegos/3DS Juegos/3307215800072_s.jpg,977,4.00,Nintendo 3DS,Rayman and Rabbids Family Pack,10.00
045496523626,16.00,/product_images/Juegos/3DS Juegos/045496523626_s.jpg,977,12.00,Nintendo 3DS,Donkey Kong Country Returns,25.00
045496524067,7.00,/product_images/Juegos/3DS Juegos/045496524067_s.jpg,977,5.00,Nintendo 3DS,Inazuma Eleven 3: Fuego Explosivo,12.00
045496527297,22.00,/product_images/Juegos/3DS Juegos/045496527297_s.jpg,977,16.00,Nintendo 3DS,Legend of Zelda Majora's Mask,35.00
045496527587,14.00,/product_images/Juegos/3DS Juegos/045496527587_s.jpg,977,10.00,Nintendo 3DS,Inazuma Eleven Go Chrono Stone: Trueno,22.00
045496525996,13.00,/product_images/Juegos/3DS Juegos/045496525996_s.jpg,977,9.00,Nintendo 3DS,Fantasy Life,20.00
045496527907,5.00,/product_images/Juegos/3DS Juegos/045496527907_s.jpg,977,3.00,Nintendo 3DS,Code Name: S.T.E.A.M.,8.00
045496472108,18.00,/product_images/Juegos/3DS Juegos/045496472108_s.jpg,977,13.00,Nintendo 3DS,Hyrule Warriors Legends,28.00
045496523923,9.00,/product_images/Juegos/3DS Juegos/045496523923_s.jpg,977,7.00,Nintendo 3DS,Mario & Luigi: Dream Team,15.00
045496527518,14.00,/product_images/Juegos/3DS Juegos/045496527518_s.jpg,977,10.00,Nintendo 3DS,Inazuma Eleven Go Chrono Stones: Llamarada,22.00
045496524821,19.00,/product_images/Juegos/3DS Juegos/045496524821_s.jpg,977,14.00,Nintendo 3DS,Bravely Default,30.00
5051893229363,11.00,/product_images/Juegos/3DS Juegos/5051893229363_s.jpg,977,8.00,Nintendo 3DS,LEGO Star Wars: El Despertar De La Fuerza (Episodio 7),18.00
045496527730,18.00,/product_images/Juegos/3DS Juegos/045496527730_s.jpg,977,13.00,Nintendo 3DS,Xenoblade Chronicles 3D,28.00
045496520946,3.00,/product_images/Juegos/3DS Juegos/045496520946_s.jpg,977,2.00,Nintendo 3DS,Resident Evil: The Mercenaries,10.00
045496528485,13.00,/product_images/Juegos/3DS Juegos/045496528485_s.jpg,977,9.00,Nintendo 3DS,Legend of Zelda: Tri Force Heroes,20.00
0045496525187,7.00,/product_images/Juegos/3DS Juegos/0045496525187_s.jpg,977,5.00,Nintendo 3DS,Yoshi's New Island,12.00
045496522872,13.00,/product_images/Juegos/3DS Juegos/045496522872_s.jpg,977,9.00,Nintendo 3DS,Paper Mario: Sticker Star,20.00
5030931111402,11.00,/product_images/Juegos/3DS Juegos/5030931111402_s.jpg,977,8.00,Nintendo 3DS,FIFA 14,18.00
045496472436,23.00,/product_images/Juegos/3DS Juegos/045496472436_s.jpg,977,19.00,Nintendo 3DS,Fire Emblem Fates - Conquest,35.00
045496525699,9.00,/product_images/Juegos/3DS Juegos/045496525699_s.jpg,977,7.00,Nintendo 3DS,Inazuma Eleven Go: Shadow,15.00
045496473051,20.00,/product_images/Juegos/3DS Juegos/045496473051_s.jpg,977,15.00,Nintendo 3DS,Kirby: Planet Robobot,32.00
045496523251,9.00,/product_images/Juegos/3DS Juegos/045496523251_s.jpg,977,7.00,Nintendo 3DS,Monster Hunter 3 Ultimate,15.00
045496474515,22.00,/product_images/Juegos/3DS Juegos/045496474515_s.jpg,977,16.00,Nintendo 3DS,Dragon Quest VIII: El Periplo Del Rey Maldito,35.00
045496528263,3.00,/product_images/Juegos/3DS Juegos/045496528263_s.jpg,977,2.00,Nintendo 3DS,Little Battlers eXperience,10.00
5051893041279,5.00,/product_images/Juegos/DS Juegos/5051893041279_s.jpg,834,3.00,Nintendo DS,Super ScribbleNauts,8.00
045496470647,1.90,/product_images/Juegos/DS Juegos/045496470647_s.jpg,834,1.20,Nintendo DS,Inazuma Eleven,5.00
045496469641,18.00,/product_images/Juegos/DS Juegos/045496469641B_s.jpg,834,13.00,Nintendo DS,Pokemon Oro HeartGold Sin Pokewalker,30.00
045496465537,13.00,/product_images/Juegos/DS Juegos/045496465537_s.jpg,834,9.00,Nintendo DS,Pokemon Edicion Blanca 2,22.00
04549646,20.00,/product_images/Juegos/DS Juegos/04549646PSSN_s.jpg,834,14.00,Nintendo DS,Pokemon Plata SoulSilver Sin Pokewalker,32.00
045496471057,11.00,/product_images/Juegos/DS Juegos/045496471057_s.jpg,834,8.00,Nintendo DS,Pokemon Edicion Negra,18.00
5051893143461,9.00,/product_images/Juegos/DS Juegos/5051893143461_s.jpg,834,6.00,Nintendo DS,Lego Marvel Superheroes,15.00
045496465377,11.00,/product_images/Juegos/DS Juegos/045496465377_s.jpg,834,8.00,Nintendo DS,Legend of Zelda: Phantom Hourglass,18.00
045496462857,13.00,/product_images/Juegos/DS Juegos/045496462857_s.jpg,834,9.00,Nintendo DS,Pokemon Edicion Negra 2,22.00
5051893027747,7.00,/product_images/Juegos/DS Juegos/5051893027747_s.jpg,834,5.00,Nintendo DS,Las Aventuras De Aragorn,12.00
045496468644,13.00,/product_images/Juegos/DS Juegos/045496468644_s.jpg,834,9.00,Nintendo DS,Pokemon Platino,22.00
045496464721,0.90,/product_images/Juegos/DS Juegos/045496464721_s.jpg,834,0.60,Nintendo DS,Mas Brain Training,2.50
045496462246,1.30,/product_images/Juegos/DS Juegos/045496462246_s.jpg,834,0.80,Nintendo DS,NintenDogs Labrador & Friends,3.50
045496471729,5.00,/product_images/Juegos/DS Juegos/045496471729_s.jpg,834,3.00,Nintendo DS,Inazuma Eleven 2 : Ventisca Eterna,8.00
045496467722,6.00,/product_images/Juegos/DS Juegos/045496467722_s.jpg,834,4.00,Nintendo DS,Pokemon Ranger: Sombras de Almia,10.00
045496467944,11.00,/product_images/Juegos/DS Juegos/045496467944_s.jpg,834,8.00,Nintendo DS,Profesor Layton y la Villa Misteriosa,18.00
045496467258,0.40,/product_images/Juegos/DS Juegos/045496467258_s.jpg,834,0.20,Nintendo DS,Cocina Conmigo,1.50
045496464257,7.00,/product_images/Juegos/DS Juegos/045496464257_s.jpg,834,5.00,Nintendo DS,Hotel Dusk: Room 215,12.00
5051893074680,9.00,/product_images/Juegos/DS Juegos/5051893074680_s.jpg,834,6.00,Nintendo DS,LEGO Harry Potter (Anos 5-7),15.00
5060138433519,9.00,/product_images/Juegos/DS Juegos/5060138433519_s.jpg,834,6.00,Nintendo DS,Mario & Sonic en los Juegos Olimpicos,15.00
045496471453,9.00,/product_images/Juegos/DS Juegos/045496471453_s.jpg,834,6.00,Nintendo DS,Dragon Quest Monsters: Joker 2,15.00
045496470210,1.10,/product_images/Juegos/DS Juegos/045496470210_s.jpg,834,0.70,Nintendo DS,Art Academy,3.00
045496463687,5.00,/product_images/Juegos/DS Juegos/045496463687_s.jpg,834,3.00,Nintendo DS,Mario Slam Basketball,8.00
045496462963,1.90,/product_images/Juegos/DS Juegos/045496462963_s.jpg,834,1.20,Nintendo DS,Nintendogs Dalmatian & Friends,5.00
5060121820722,7.00,/product_images/Juegos/DS Juegos/5060121820722_s.jpg,834,5.00,Nintendo DS,Final Fantasy III,12.00
4005209149921,5.00,/product_images/Juegos/DS Juegos/4005209149921_s.jpg,834,3.00,Nintendo DS,Monster High,8.00
045496462796,5.00,/product_images/Juegos/DS Juegos/045496462796_s.jpg,834,3.00,Nintendo DS,Metroid Prime Hunters,8.00
045496468910,9.00,/product_images/Juegos/DS Juegos/045496468910_s.jpg,834,6.00,Nintendo DS,Profesor Layton y la Caja de Pandora,15.00
045496470555,11.00,/product_images/Juegos/DS Juegos/045496470555_s.jpg,834,8.00,Nintendo DS,"Profesor Layton y El Futuro Perdido, El",18.00
3348542212756,3.00,/product_images/Juegos/DS Juegos/3348542212756_s.jpg,834,2.00,Nintendo DS,La Leyenda de Spyro: La Noche Eterna,6.00
4005209145404,6.00,/product_images/Juegos/DS Juegos/4005209145404_s.jpg,834,4.00,Nintendo DS,"Pinguinos de Madagascar, Regreso del Dr.",10.00
045496463052,0.90,/product_images/Juegos/DS Juegos/045496463052_s.jpg,834,0.40,Nintendo DS,Big Brain Academy,3.00
045496463199,1.50,/product_images/Juegos/DS Juegos/045496463199_s.jpg,834,0.90,Nintendo DS,42 Juegos de Siempre,4.00
5051893116762,9.00,/product_images/Juegos/DS Juegos/5051893116762_s.jpg,834,6.00,Nintendo DS,Lego Batman 2: Dc Superheroes,15.00
045496470500,6.00,/product_images/Juegos/DS Juegos/045496470500_s.jpg,834,4.00,Nintendo DS,Pokemon Ranger Guardian Signs,10.00
5055277000982,11.00,/product_images/Juegos/DS Juegos/5055277000982_s.jpg,834,8.00,Nintendo DS,Mario & Sonic en los JJ.OO. de Invierno,18.00
045496462932,9.00,/product_images/Juegos/DS Juegos/045496462932_s.jpg,834,6.00,Nintendo DS,Super Princess Peach,15.00
045496469078,9.00,/product_images/Juegos/DS Juegos/045496469078_s.jpg,834,6.00,Nintendo DS,Mario & Luigi: Viaje Al Centro De Boswer,15.00
5060121822870,11.00,/product_images/Juegos/DS Juegos/5060121822870_s.jpg,834,8.00,Nintendo DS,Final Fantasy IV,18.00
045496464592,6.00,/product_images/Juegos/DS Juegos/045496464592_s.jpg,834,4.00,Nintendo DS,Elite Beat Agents,10.00
4005209090520,1.30,/product_images/Juegos/DS Juegos/4005209090520_s.jpg,834,0.80,Nintendo DS,Ratatouille,3.50
4005209098700,0.90,/product_images/Juegos/DS Juegos/4005209098700_s.jpg,834,0.60,Nintendo DS,WWE Smackdown Vs. Raw 2008,2.50
045496467036,6.00,/product_images/Juegos/DS Juegos/045496467036_s.jpg,834,4.00,Nintendo DS,Pokemon: Mundo Misterioso Expl. del Tiem,10.00
8414185032879,0.60,/product_images/Juegos/PC Juegos/8414185032879_s.jpg,830,0.30,PC,Los Sims 2 Mascotas Expansion (SN),2.00
8436010150275,0.40,/product_images/Juegos/PC Juegos/8436010150275_s.jpg,830,0.20,PC,Imperium,1.50
3307211657861,0.60,/product_images/Juegos/PC Juegos/3307211657861_s.jpg,830,0.30,PC,Call of Juarez: Bound in Blood,2.00
8436010150817,0.10,/product_images/Juegos/PC Juegos/8436010150817_s.jpg,830,0.01,PC,Port Royale 2 Imperio y Piratas,0.50
4260089416369,0.40,/product_images/Juegos/PC Juegos/4260089416369_s.jpg,830,0.20,PC,Tropico Dictator Pack (P),1.50
8436010150299,0.10,/product_images/Juegos/PC Juegos/8436010150299_s.jpg,830,0.01,PC,Real War. Estrategia En Tiempo Real,0.50
843601015054100001,0.20,/product_images/Juegos/PC Juegos/843601015054100001_s.jpg,830,0.10,PC,Colin McRae Rally 2,0.75
8431474003723,0.10,/product_images/Juegos/PC Juegos/8431474003723_s.jpg,830,0.01,PC,Need For Speed: Porsche 2000,0.50
3307210198907,0.40,/product_images/Juegos/PC Juegos/3307210198907_s.jpg,830,0.20,PC,Ghost Recon Advanced Warfighter *,1.50
8414185050422,0.40,/product_images/Juegos/PC Juegos/8414185050422_s.jpg,830,0.20,PC,Battlefield 1942,1.50
3307210217493,0.30,/product_images/Juegos/PC Juegos/3307210217493_s.jpg,830,0.10,PC,Heroes of Might & Magic V (SN),1.00
8414185051863,0.90,/product_images/Juegos/PC Juegos/8414185051863_s.jpg,830,0.40,PC,"Sims, Los Deluxe Edition (SN) 2 Disc",3.00
3307210156372,0.10,/product_images/Juegos/PC Juegos/3307210156372_s.jpg,830,0.01,PC,Ghost Recon + Discos de Misiones,0.50
8436010151029,0.01,/product_images/Juegos/PC Juegos/8436010151029_s.jpg,830,0.01,PC,Panzers Phase One (SN) 1cd,0.10
4260089416710,0.01,/product_images/Juegos/PC Juegos/4260089416710_s.jpg,830,0.01,PC,Crookz: The Big Heist (P),0.15
3307210148971,1.20,/product_images/Juegos/PC Juegos/3307210148971_s.jpg,830,0.60,PC,Age of Empires (Gold Edition),4.00
3307211664050,0.10,/product_images/Juegos/PC Juegos/3307211664050_s.jpg,830,0.01,PC,Word in conflict - Complete Edition,0.50
8414185059890,0.10,/product_images/Juegos/PC Juegos/8414185059890_s.jpg,830,0.01,PC,Comand & Conquer Renegade,0.50
8436010150244,0.30,/product_images/Juegos/PC Juegos/8436010150244_s.jpg,830,0.10,PC,Tzar: Edicion de Oro,1.00
3348542135710,2.00,/product_images/Juegos/PC Juegos/3348542135710_s.jpg,830,1.20,PC,Warcraft 3: Reign of Chaos (SN) 1CD,6.00
8436010151777,0.10,/product_images/Juegos/PC Juegos/8436010151777_s.jpg,830,0.01,PC,Imperium Civitas II,0.50
3348542193789,1.80,/product_images/Juegos/PC Juegos/3348542193789_s.jpg,830,1.00,PC,Half Life,5.00
8436010150541,0.10,/product_images/Juegos/PC Juegos/8436010150541HD_s.jpg,830,0.01,PC,House Of The Dead 2,0.50
8436010151555,0.10,/product_images/Juegos/PC Juegos/8436010151555_s.jpg,830,0.01,PC,Strike Fighters Flight Simulator,0.50
3307210212368,0.20,/product_images/Juegos/PC Juegos/3307210212368_s.jpg,830,0.10,PC,Prince Of Persia El Alma Del Guerrero,0.75
8414185051146,0.10,/product_images/Juegos/PC Juegos/8414185051146_s.jpg,830,0.01,PC,Los Sims Superstar (SN) (2CD) Expansion,0.50
8414185034576,1.80,/product_images/Juegos/PC Juegos/8414185034576_s.jpg,830,1.00,PC,Los Sims 2 Comparten piso,5.00
3307210253255,0.10,/product_images/Juegos/PC Juegos/3307210253255_s.jpg,830,0.01,PC,Blazing Angels 2 Secret missions of WWII,0.50
3307210136817,0.10,/product_images/Juegos/PC Juegos/3307210136817_s.jpg,830,0.01,PC,CSI: Crime Scene Investigation,0.50
8436010154587,0.20,/product_images/Juegos/PC Juegos/8436010154587_s.jpg,830,0.10,PC,Caos En Deponia,0.75
843601015102900009,0.30,/product_images/Juegos/PC Juegos/843601015102900009_s.jpg,830,0.10,PC,Flight Simulator X plane 7,1.00
3307210133694,0.10,/product_images/Juegos/PC Juegos/3307210133694_s.jpg,830,0.01,PC,Prince Of Persia Las Arenas Del Tiempo,0.50
8414185051856,0.60,/product_images/Juegos/PC Juegos/8414185051856_s.jpg,830,0.30,PC,Los Sims 2 Universitarios Expansion (SN) 3C,2.00
8436010150930,0.10,/product_images/Juegos/PC Juegos/8436010150930_s.jpg,830,0.01,PC,Panzers II (SN) 1DVD,0.50
8414185032626,0.40,/product_images/Juegos/PC Juegos/8414185032626_s.jpg,830,0.20,PC,Los Sims 2 Todo Glamour Accesorios,1.50
3307210220134,0.10,/product_images/Juegos/PC Juegos/3307210220134_s.jpg,830,0.01,PC,Splinter Cell Chaos Theory,0.50
3307210249555,0.10,/product_images/Juegos/PC Juegos/3307210249555_s.jpg,830,0.01,PC,Ghost Recon Advanced Warfighter 2,0.50
5030934102902,3.00,/product_images/Juegos/PS3 Juegos/5030934102902_s.jpg,821,2.00,PlayStation 3,Battlefield 3,5.00
3760137141416,0.01,/product_images/Juegos/PC Juegos/3760137141416_s.jpg,830,0.01,PC,Fire Department,0.10
0711719274551,13.00,/product_images/Juegos/PS3 Juegos/0711719274551_s.jpg,821,9.00,PlayStation 3,Last Of Us,22.00
882224043342,4.00,/product_images/Juegos/PC Juegos/882224043342_s.jpg,830,2.00,PC,Age of Empires III 3CD (SN),12.00
711719158264,6.00,/product_images/Juegos/PS3 Juegos/711719158264_s.jpg,821,4.00,PlayStation 3,God of War III (3),10.00
8436010152361,0.10,/product_images/Juegos/PC Juegos/8436010152361_s.jpg,830,0.01,PC,Imperium Online,0.50
711719123996,6.00,/product_images/Juegos/PS3 Juegos/711719123996_s.jpg,821,4.00,PlayStation 3,Uncharted 3: Traicion de Drake,10.00
8431474001200,0.10,/product_images/Juegos/PC Juegos/8431474001200_s.jpg,830,0.01,PC,Classic Games Collection,0.50
3307215644867,5.00,/product_images/Juegos/PS3 Juegos/3307215644867_s.jpg,821,3.00,PlayStation 3,Assassin's Creed III (3),8.00
8414185051399,0.10,/product_images/Juegos/PC Juegos/8414185051399_s.jpg,830,0.01,PC,Los Sims Magia Potagia (SN) (2 CDS) Expans,0.50
3307215633243,5.00,/product_images/Juegos/PS3 Juegos/3307215633243_s.jpg,821,3.00,PlayStation 3,Far Cry 3,8.00
5055060972328,0.30,/product_images/Juegos/PC Juegos/5055060972328_s.jpg,830,0.10,PC,Duck Tales Remastered,1.00
4005209149365,3.00,/product_images/Juegos/PS3 Juegos/4005209149365_s.jpg,821,2.00,PlayStation 3,Red Faction: Armageddon,6.00
3307210243874,1.80,/product_images/Juegos/PC Juegos/3307210243874_s.jpg,830,1.00,PC,Age of Mythology Gold Edition,5.00
093155140394,3.00,/product_images/Juegos/PS3 Juegos/093155140394_s.jpg,821,2.00,PlayStation 3,Hunted: The Demons Forge,6.00
843601015037400009,0.10,/product_images/Juegos/PC Juegos/843601015037400009_s.jpg,830,0.01,PC,World War II Battle of Britain,0.50
3307215721957,9.00,/product_images/Juegos/PS3 Juegos/3307215721957_s.jpg,821,6.00,PlayStation 3,Watch Dogs,15.00
3307215704974,7.00,/product_images/Juegos/PS3 Juegos/3307215704974_s.jpg,821,5.00,PlayStation 3,Assassin's Creed 4: Black Flag,12.00
711719467359,6.00,/product_images/Juegos/PS3 Juegos/711719467359_s.jpg,821,4.00,PlayStation 3,Uncharted: El Tesoro de Drake,10.00
5030917162459,15.00,/product_images/Juegos/PS3 Juegos/5030917162459_s.jpg,821,11.00,PlayStation 3,Call Of Duty: Black Ops III,25.00
711719412915,11.00,/product_images/Juegos/PS3 Juegos/711719412915_s.jpg,821,8.00,PlayStation 3,Minecraft,18.00
711719128359,6.00,/product_images/Juegos/PS3 Juegos/711719128359_s.jpg,821,4.00,PlayStation 3,Uncharted 2 El Reino de los Ladrones,10.00
3307217927104,5.00,/product_images/Juegos/PS3 Juegos/3307217927104_s.jpg,821,3.00,PlayStation 3,Assassins Creed: Hermandad,8.00
3307211666535,5.00,/product_images/Juegos/PS3 Juegos/3307211666535_s.jpg,821,3.00,PlayStation 3,Assassin's Creed II,8.00
3307215590058,4.00,/product_images/Juegos/PS3 Juegos/3307215590058_s.jpg,821,3.00,PlayStation 3,Assassin's Creed: Revelations,7.00
4012927050156,5.00,/product_images/Juegos/PS3 Juegos/4012927050156_s.jpg,821,3.00,PlayStation 3,Metal Gear Solid 4: Guns of the Patriots,8.00
5030934092425,3.00,/product_images/Juegos/PS3 Juegos/5030934092425_s.jpg,821,2.00,PlayStation 3,Crysis 2,6.00
5030934104043,0.01,/product_images/Juegos/PS3 Juegos/5030934104043_s.jpg,821,0.01,PlayStation 3,FIFA 12,0.25
5051893074819,7.00,/product_images/Juegos/PS3 Juegos/5051893074819_s.jpg,821,5.00,PlayStation 3,Batman Arkham City,12.00
5030917047213,5.00,/product_images/Juegos/PS3 Juegos/5030917047213_s.jpg,821,3.00,PlayStation 3,Call of Duty 4: Modern Warfare,8.00
711719250173,9.00,/product_images/Juegos/PS3 Juegos/711719250173_s.jpg,821,6.00,PlayStation 3,Gran Turismo 6,15.00
5026555402057,6.00,/product_images/Juegos/PS3 Juegos/5026555402057_s.jpg,821,4.00,PlayStation 3,Red Dead Redemption,10.00
