precio_compra,precio_intercambio,categoria_str,img_caratula,precio_venta,sku,titulo,categoria_id
0.20,0.30,Wii,/product_images/Juegos/Wii Juegos/4020628508814_s.jpg,1.00,4020628508814,Winter Stars,831
3.00,5.00,Wii,/product_images/defimg2_s.jpg,8.00,4020628510091,Summer Stars 2012,831
4.00,6.00,Wii,/product_images/defimg1_s.jpg,10.00,4020628510589,Back To The future. The Game,831
4.00,6.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5051603163307_s.jpg,10.00,5051603163307,Looney Tunes: Acme Arsenal,827
11.00,15.00,Wii,/product_images/defimg2_s.jpg,25.00,4020628852405,Let's Sing 2016 + Microphones,831
0.40,0.70,Wii,/product_images/Juegos/Wii Juegos/4020628998295_s.jpg,2.00,4020628998295,Doctor Who Return to Earth,831
0.60,0.90,Wii,/product_images/defimg2_s.jpg,2.50,4250230230036,Battle Vs Chess,831
3.00,5.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4020628885588_s.jpg,8.00,4020628885588,Risen 3 - Titan Lords,827
0.70,1.10,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5060073304073_s.jpg,3.00,5060073304073,Dynasty Warriors: Gundam,827
0.60,0.90,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307219909801_s.jpg,2.50,3307219909801,Fighters Uncaged (Kinect),827
3.00,5.00,Wii,/product_images/defimg1_s.jpg,8.00,4250230230074,Enclave: Shadows Of Twilight,831
0.70,1.10,Wii,/product_images/defimg4_s.jpg,3.00,4260176170853,Winter Sports- Great Tournament 2010,831
-1,-1,Wii,/product_images/defimg3_s.jpg,10.00,4260231341198,LA Voz (No Mic) *use 4260231341181*,831
1.20,1.90,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5021290026957_s.jpg,5.00,5021290026957,Just Cause,827
1.80,2.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030934087568_s.jpg,4.00,5030934087568,Dragon Age Origins: El Despertar,827
0.70,1.10,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/093155126657_s.jpg,3.00,093155126657,Fallout 3: Broken Steel & Point Lockout,827
0.90,1.50,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5060327530593_s.jpg,4.00,5060327530593,Yaiba - Ninja Gaiden Z,827
0.01,0.10,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917090158_s.jpg,0.50,5030917090158,DJ Hero 2 (Solo Juego),827
0.70,1.10,Wii,/product_images/defimg2_s.jpg,3.00,4280004299,Monster Jam Path of Destruction (No Whee,831
0.70,1.10,Wii,/product_images/Juegos/Wii Juegos/4779026380385_s.jpg,3.00,4779026380385,King of Pool,831
0.20,0.30,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/8717418181727_s.jpg,1.00,8717418181727,High School Musical 3: Dance! (Solo Jueg,827
0.60,0.90,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/8033102494653_s.jpg,2.50,8033102494653,SBK 09: Superbike World Championship 09,827
0.01,0.01,PC,/product_images/defimg1_s.jpg,0.25,8414185050989,Tiger Woods PGA Tour 2003,830
0.40,0.70,Wii,/product_images/defimg1_s.jpg,2.00,4779026380392,Ninja Captains - 20 Games,831
4.00,6.00,Wii,/product_images/Juegos/Wii Juegos/4779026380590_s.jpg,10.00,4779026380590,101 In 1 Party Megamix,831
9.00,12.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/8717418302009_s.jpg,20.00,8717418302009,Lego: Piratas Del Caribe,827
5.00,7.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/885370377644_s.jpg,12.00,885370377644,Kinect Rush (Kinect),827
0.20,0.40,PC,/product_images/defimg5_s.jpg,1.50,5060138430822,Virtua Tennis 3,830
0.30,0.60,PC,/product_images/defimg5_s.jpg,2.00,5060023731188,Attack Squadron,830
3.00,5.00,Wii,/product_images/defimg1_s.jpg,8.00,47875764385,Zhu zhu pets - Wild Bunch,831
0.90,1.50,Wii,/product_images/defimg3_s.jpg,4.00,5016488120043,Water Sports,831
5.00,7.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917109744_s.jpg,12.00,5030917109744,Ice Age: Continental Drift (Kinect),827
3.00,5.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4020628513399_s.jpg,8.00,4020628513399,Killer Is Dead,827
0.01,0.01,PC,/product_images/defimg1_s.jpg,0.10,8431474073931,Cycling Evolution,830
0.40,0.90,PC,/product_images/defimg3_s.jpg,3.00,8414185050934,Sid Meier's Alpha Centauri,830
0.70,1.10,Wii,/product_images/defimg3_s.jpg,3.00,5016488121101,Cruise Ship Resort,831
0.40,0.70,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/8154030102738_s.jpg,2.00,8154030102738,Falling Skies: The Game,827
2.00,3.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030934057547_s.jpg,6.00,5030934057547,Skate,827
0.01,0.10,PC,/product_images/defimg3_s.jpg,0.50,3554540201047,Abierto Hasta El Amanecer,830
2.00,3.00,PC,/product_images/defimg3_s.jpg,10.00,8427897001088,Medieval Total War Gold Edition,830
0.80,1.30,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4260231341099_s.jpg,3.50,4260231341099,Air Conflicts Vietnam,827
11.00,15.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030934105071_s.jpg,25.00,5030934105071,Mass Effect 3: N7 CE,827
0.20,0.40,PC,/product_images/defimg3_s.jpg,1.50,8430613000067,Heroes 4 the gathering Pack expansion,830
0.10,0.30,PC,/product_images/defimg5_s.jpg,1.00,8426412003859,Alpha Black Zero,830
0.40,0.70,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5060073304646_s.jpg,2.00,5060073304646,Dynasty Warriors 6,827
0.40,0.70,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917097942_s.jpg,2.00,5030917097942,Skylanders: Spyro's Adventure Starter,827
0.01,0.10,PC,/product_images/defimg5_s.jpg,0.50,8431474073085,Pro Basket Manager,830
0.60,1.30,PC,/product_images/defimg1_s.jpg,4.50,882224717342,Zoo Tycoon 2 Ultimate Collection,830
6.00,9.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/8023171031958_s.jpg,15.00,8023171031958,Sniper Elite V2 GOTY,827
0.70,1.10,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917115516_s.jpg,3.00,5030917115516,Skylanders Giants: Starter Pack,827
0.01,0.01,PC,/product_images/defimg2_s.jpg,0.25,8015126560477,Vera Y El Nectar Magico,830
0.30,0.70,PC,/product_images/Juegos/PC Juegos/3760137143359_s.jpg,2.50,3760137143359,Helldorado,830
0.80,1.30,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/8011642020655_s.jpg,3.50,8011642020655,SBK 2011,827
0.70,1.10,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917050701_s.jpg,3.00,5030917050701,Soldier of Fortune 3: Venganza,827
0.10,0.20,PC,/product_images/defimg5_s.jpg,0.75,5030917025150,El Espantatiburones,830
0.30,0.60,PC,/product_images/defimg5_s.jpg,2.00,3307210209931,Heroes of Might & Magic IV + 2 expansion,830
0.90,1.50,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5060073303373_s.jpg,4.00,5060073303373,Blade Storm: HYW,827
3.00,5.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917081903_s.jpg,8.00,5030917081903,Shrek: Forever After,827
0.10,0.20,PC,/product_images/defimg1_s.jpg,0.75,8426412003590,Flight Simulation X Plane V7 (Expansion),830
0.90,1.50,PC,/product_images/defimg4_s.jpg,4.00,3307210265678,Heroes of Might & Magic V Gold (SN),830
5.00,7.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5026555255745_s.jpg,12.00,5026555255745,Nickelodeon Dance (Kinect),827
0.70,1.10,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030934109413_s.jpg,3.00,5030934109413,Fuse,827
0.20,0.40,PC,/product_images/defimg1_s.jpg,1.50,8431474054411,War Times European Frontline (SN)2 CD,830
0.40,0.90,PC,/product_images/defimg3_s.jpg,3.00,8431474073146,Sudden Strike 3 - Arms for Victory,830
1.20,1.90,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307210228307_s.jpg,5.00,3307210228307,Enchanted Arms,827
6.00,9.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4005209085052_s.jpg,15.00,4005209085052,Disney Cars,827
0.01,0.10,PC,/product_images/defimg5_s.jpg,0.50,5060094440576,Richard Garriot's Tabula Rasa,830
0.01,0.01,PC,/product_images/defimg3_s.jpg,0.10,8436010151272,Alpine Ski Racing,830
0.90,1.50,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/882224724197_s.jpg,4.00,882224724197,Viva Pinata 2: Trouble in Paradise,827
2.00,3.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5060138437951_s.jpg,6.00,5060138437951,"Increible Hulk, El (2008)",827
0.01,0.01,PC,/product_images/defimg3_s.jpg,0.25,8431474054664,Psychotoxic,830
0.01,0.01,PC,/product_images/defimg1_s.jpg,0.10,8423817600812,Suzuki Alstare Extreme Racing,830
2.00,3.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5055277020997_s.jpg,5.00,5055277020997,Anarchy Reigns,827
4.00,6.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030934101820_s.jpg,10.00,5030934101820,"Need For Speed, Shift 2 LE",827
1.20,2.00,PC,/product_images/defimg2_s.jpg,8.00,3546430126684,Neverwinter Nights/Shadows of Undrentide/LasHhordas De La Infraoscuridad,830
0.01,0.01,PC,/product_images/defimg2_s.jpg,0.10,3307210167774,Midtown Madness 2,830
0.40,0.70,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5055060961216_s.jpg,2.00,5055060961216,Moto GP 08,827
0.10,0.20,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030934059237_s.jpg,0.75,5030934059237,NBA Live 08,827
2.00,4.00,PC,/product_images/defimg5_s.jpg,12.00,8430613000920,Warhammer Mark Of Chaos (SN),830
0.10,0.20,PC,/product_images/defimg5_s.jpg,0.75,3554540229041,"Secreto Del Nautilus, El",830
5.00,7.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3391891979566_s.jpg,12.00,3391891979566,Pac-Man And The Ghostly Adventures 2,827
6.00,9.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3348542220256_s.jpg,15.00,3348542220256,Leyenda de Spyro: La Fuerza del Drago,827
0.01,0.01,PC,/product_images/defimg1_s.jpg,0.10,3307210163257,Destroyer & Command,830
0.01,0.01,PC,/product_images/Juegos/PC Juegos/3307211688179_s.jpg,0.25,3307211688179,Heroes Over Europe,830
0.80,1.30,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5021290047556_s.jpg,3.50,5021290047556,Dungeon Siege 3 LE,827
0.60,0.90,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3348542206649_s.jpg,2.50,3348542206649,Eragon,827
0.01,0.01,PC,/product_images/Juegos/PC Juegos/3307210413031_s.jpg,0.25,3307210413031,End War,830
0.01,0.10,PC,/product_images/defimg2_s.jpg,0.50,3307210197177,Singles 2 Tres Son Multitud,830
2.00,3.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3512899113121_s.jpg,6.00,3512899113121,Sherlock Holmes: Crimes & Punishments,827
2.00,3.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307210262844_s.jpg,5.00,3307210262844,CSI: Pruebas Ocultas,827
1.20,2.00,PC,/product_images/defimg2_s.jpg,6.00,659556137977,"Age Of Empires II, The Age Of Kings",830
0.01,0.01,PC,/product_images/defimg2_s.jpg,0.10,5023117544194,Tetris,830
0.01,0.10,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/400520915772S_s.jpg,0.50,400520915772,UDraw Studio (Game Only),827
5.00,7.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917132278_s.jpg,12.00,5030917132278,Angry Birds: Star Wars,827
0.01,0.01,PC,/product_images/defimg1_s.jpg,0.10,4974365850586,Virtua Fighter 2,830
0.10,0.20,PC,/product_images/defimg3_s.jpg,0.75,3307210222589,Crimson Skies,830
0.01,0.01,PC,/product_images/defimg4_s.jpg,0.25,5017783556131,Bust-A-Move 3 DX,830
5.00,7.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917176647_s.jpg,12.00,5030917176647,Transformers Devastation,827
1.80,2.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5024866345278_s.jpg,4.00,5024866345278,Bodycount,827
0.50,1.00,PC,/product_images/defimg4_s.jpg,3.50,8431019010155,"Vampire, The Masquerade: Redemption",830
0.01,0.01,PC,/product_images/defimg3_s.jpg,0.10,5017783019407,Hello Kitty Roller Rescue,830
11.00,15.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5051893229394_s.jpg,25.00,5051893229394,LEGO Star Wars: El Despertar De La Fuerza,827
5.00,7.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/8023171034324_s.jpg,12.00,8023171034324,Sniper Elite 3,827
0.01,0.01,PC,/product_images/defimg5_s.jpg,0.10,8414185050118,Nox,830
0.01,0.10,PC,/product_images/defimg5_s.jpg,0.50,3307210163677,il2 Forgotten Battles Ace Expansion Pack,830
0.60,0.90,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307210262486_s.jpg,2.50,3307210262486,Dark Messiah of Might & Magic: Elements,827
0.70,1.10,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4005209068314_s.jpg,3.00,4005209068314,"Outfit, The",827
0.20,0.40,PC,/product_images/defimg2_s.jpg,1.50,8426412003033,il2 Forgotten Battles,830
0.80,1.40,PC,/product_images/defimg1_s.jpg,4.00,3546430102473,Neverwinter Nights (SN) 3CD,830
0.01,0.01,PC,/product_images/defimg3_s.jpg,0.10,842897002252,Cenicienta - Juego Decorar Castillos,830
1.80,2.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307210216175_s.jpg,4.00,3307210216175,Blazing Angels,827
0.70,1.10,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4005209088367_s.jpg,3.00,4005209088367,Frontlines: Fuel of War,827
0.10,0.20,PC,/product_images/defimg2_s.jpg,0.75,3307210219305,Onimusha 3 (SN),830
0.20,0.40,PC,/product_images/defimg4_s.jpg,1.50,8435126500004,Postal 2,830
0.90,1.50,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4020628506964_s.jpg,4.00,4020628506964,Risen 2: Dark Waters,827
0.60,0.90,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/8033102495377_s.jpg,2.50,8033102495377,Superbikes 2008,827
0.10,0.30,PC,/product_images/defimg2_s.jpg,1.00,5906961199386,SAS Secure Tomorrow,830
0.30,0.60,PC,/product_images/Juegos/PC Juegos/8436010151890_s.jpg,2.00,8436010151890,Runaway 2 (Premium Edition),830
6.00,9.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917159664_s.jpg,15.00,5030917159664,Bob Esponja: El Heroe,827
4.00,6.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/8717418189044_s.jpg,10.00,8717418189044,Disney Bolt,827
0.10,0.30,PC,/product_images/defimg1_s.jpg,1.00,8430613000746,Pack Exitos Novalogic 2,830
0.01,0.01,PC,/product_images/defimg1_s.jpg,0.25,5032921021920,Project Snowblind,830
1.20,1.90,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307215591864_s.jpg,5.00,3307215591864,NCIS - Navy Investigation Criminal,827
9.00,12.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4012927036563_s.jpg,20.00,4012927036563,Silent Hill HD Collection,827
0.30,0.60,PC,/product_images/defimg4_s.jpg,2.00,5021290021822,La Gran Evasion,830
0.10,0.20,PC,/product_images/defimg5_s.jpg,0.75,3307210263049,CSI: Pruebas Ocultas,830
0.70,1.10,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917101441_s.jpg,3.00,5030917101441,Generator Rex,827
0.40,0.90,PC,/product_images/Juegos/PC Juegos/5032921022651_s.jpg,3.00,5032921022651,Lego Star Wars,830
0.01,0.01,PC,/product_images/defimg5_s.jpg,0.25,8431474001033,Disney Dinosaurio,830
0.01,0.10,PC,/product_images/Juegos/PC Juegos/8431474072897_s.jpg,0.50,8431474072897,Black Buccaneer,830
0.30,0.70,PC,/product_images/Juegos/PC Juegos/5030943111162_s.jpg,2.50,5030943111162,FIFA 14 (P),830
0.01,0.01,PC,/product_images/defimg4_s.jpg,0.10,3307210323125,Imagina ser Veterinaria en el Zoo,830
0.70,1.50,PC,/product_images/defimg4_s.jpg,5.00,8436010155768,FX Futbol 2015 (SN),830
0.10,0.30,PC,/product_images/defimg4_s.jpg,1.00,8033102491294,Evolution GT,830
0.40,0.90,PC,/product_images/Juegos/PC Juegos/5906961196569_s.jpg,3.00,5906961196569,Hidden Target,830
0.90,1.50,Nintendo DS,/product_images/Juegos/DS Juegos/4012927083765_s.jpg,4.00,4012927083765,Gormiti: Senores De La Naturaleza,834
2.00,3.00,Nintendo DS,/product_images/defimg4_s.jpg,6.00,4012927083826,Kilari 2,834
0.80,1.30,Nintendo DS,/product_images/Juegos/DS Juegos/4012927083895_s.jpg,3.50,4012927083895,Beyblade Metal Fusion Cyber Pegasus,834
0.70,1.10,Nintendo DS,/product_images/Juegos/DS Juegos/4017244017325_s.jpg,3.00,4017244017325,Cats & Dogs: Tus Mejores  Amigos,834
2.00,3.00,Nintendo DS,/product_images/defimg2_s.jpg,6.00,4017244017431,My little Baby,834
0.80,1.30,Nintendo DS,/product_images/defimg1_s.jpg,3.50,4017244018308,Mi Hotel Para Mascotas,834
3.00,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/4017244018339_s.jpg,8.00,4017244018339,Mahjong: Sigue Entrenando tu Cerebro,834
2.00,3.00,Nintendo DS,/product_images/defimg2_s.jpg,6.00,4017244018346,Mi hotel de Mascotas 2,834
0.90,1.50,Nintendo DS,/product_images/Juegos/DS Juegos/4017244018650_s.jpg,4.00,4017244018650,Ajedrez,834
0.90,1.50,Nintendo DS,/product_images/defimg3_s.jpg,4.00,4017244018841,Tim Stockdale's Riding Star,834
0.70,1.10,Nintendo DS,/product_images/defimg4_s.jpg,3.00,4017244019527,Solitario,834
0.70,1.10,Nintendo DS,/product_images/Juegos/DS Juegos/4017244019657_s.jpg,3.00,4017244019657,Mi Escuela De Mascotas,834
0.70,1.10,Nintendo DS,/product_images/defimg1_s.jpg,3.00,4017244019688,Mi Primer Ajedrez,834
0.90,1.50,Nintendo DS,/product_images/Juegos/DS Juegos/4017244020592_s.jpg,4.00,4017244020592,American's Next Top Model,834
3.00,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/4017244020981_s.jpg,8.00,4017244020981,Top Model,834
3.00,5.00,Nintendo DS,/product_images/defimg1_s.jpg,8.00,4017244021162,My Vet Practice: In The Countryside,834
0.90,1.50,Nintendo DS,/product_images/Juegos/DS Juegos/4017244021414_s.jpg,4.00,4017244021414,Cosas de Chicas,834
3.00,5.00,Nintendo DS,/product_images/defimg1_s.jpg,8.00,4017244021773,Mi Clinica Veterinaria: Practicas En El,834
5.00,7.00,Nintendo DS,/product_images/defimg4_s.jpg,12.00,4017244022671,Giana Sisters,834
2.00,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/4017244025146_s.jpg,5.00,4017244025146,Witches Vampires: Secret of Ashbury (UK),834
0.30,0.60,Nintendo DS,/product_images/defimg1_s.jpg,2.00,4017244026860,Lost Identities,834
3.00,5.00,Nintendo DS,/product_images/defimg3_s.jpg,8.00,4017404016120,Jewel Match,834
5.00,7.00,Nintendo DS,/product_images/Juegos/DS Juegos/4017404016410_s.jpg,12.00,4017404016410,Around The world in 80 Days,834
3.00,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/4017404019244_s.jpg,8.00,4017404019244,Magic Encyclopedia II: Moonlight,834
5.00,7.00,Nintendo DS,/product_images/defimg4_s.jpg,12.00,4017404019251,Natalie Brooks: Treasures of the Lost Ki,834
3.00,4.00,Nintendo DS,/product_images/defimg4_s.jpg,7.00,4017404019657,Heroes of Hellas 2: Olympia,834
0.90,1.50,Nintendo DS,/product_images/defimg3_s.jpg,4.00,4017404019695,Golden Bird of Paradise,834
0.90,1.50,Nintendo DS,/product_images/defimg2_s.jpg,4.00,4017404019763,Vampire Mansion,834
0.90,1.50,Nintendo DS,/product_images/Juegos/DS Juegos/4020628084332_s.jpg,4.00,4020628084332,Street Football,834
0.70,1.10,Nintendo DS,/product_images/Juegos/DS Juegos/4020628501518_s.jpg,3.00,4020628501518,World Snooker Championship 2007-2008(UK),834
2.00,3.00,Nintendo DS,/product_images/defimg1_s.jpg,5.00,4020628501723,Crossword Collection,834
0.30,0.60,Nintendo DS,/product_images/Juegos/DS Juegos/4020628502218_s.jpg,2.00,4020628502218,Berlitz English Dictionary,834
6.00,9.00,Nintendo DS,/product_images/defimg4_s.jpg,15.00,4020628502430,Buddy Frances,834
3.00,4.00,Nintendo DS,/product_images/defimg2_s.jpg,7.00,4020628503093,Iingles Facil,834
9.00,13.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934067072_s.jpg,22.00,5030934067072,Harry Potter y El Misterio del Principe,821
3.00,4.00,Nintendo DS,/product_images/defimg1_s.jpg,7.00,4020628503451,Juguemos a ser Profe,834
3.00,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/4020628503468_s.jpg,8.00,4020628503468,Juguemos a la Tiendas,834
3.00,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/4020628503475_s.jpg,8.00,4020628503475,Juguemos a las Mamas,834
6.00,9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3391891977746_s.jpg,15.00,3391891977746,Tales Of Xillia 2 - Edicion Lanzamiento,821
6.00,9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215689196_s.jpg,15.00,3307215689196,Assassin's Creed Revelations + La Herman,821
5.00,7.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060146461382_s.jpg,12.00,5060146461382,"Wolf Among Us, The",821
0.60,0.90,Nintendo DS,/product_images/Juegos/DS Juegos/4020628503512_s.jpg,2.50,4020628503512,Juguemos a los Bomberos,834
0.60,0.90,Nintendo DS,/product_images/defimg4_s.jpg,2.50,4020628503758,Horse Life II,834
3.00,4.00,Nintendo DS,/product_images/defimg2_s.jpg,7.00,4020628503833,"Magic Roundabout, The",834
6.00,9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5026555407694_s.jpg,15.00,5026555407694,L.A Noire Edicion Completa,821
1.40,2.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917068645_s.jpg,6.00,5030917068645,Guitar Hero: Greatest Hits (Solo Juego),821
3.00,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917113697_s.jpg,8.00,5030917113697,007 Legends,821
2.00,3.00,Nintendo DS,/product_images/defimg1_s.jpg,6.00,4020628503963,"Humans, The",834
1.20,1.90,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215591154_s.jpg,5.00,3307215591154,Just Dance 3,821
4.00,6.00,Nintendo DS,/product_images/defimg5_s.jpg,10.00,4020628504182,Mi Hospital De Animales,834
0.90,1.50,Nintendo DS,/product_images/Juegos/DS Juegos/4020628504656_s.jpg,4.00,4020628504656,Horoscopo,834
0.80,1.30,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719168294_s.jpg,3.50,711719168294,Start The Party! Salva El Mundo,821
3.00,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719969358_s.jpg,8.00,711719969358,SingStar 2 (Solo Juego),821
2.00,3.00,Nintendo DS,/product_images/defimg1_s.jpg,6.00,4020628504694,Duke Nukem: Critical Mass,834
