id_company;company
8080;Rubicon Development
8079;YoYo Games Ltd.
8078;MAQL
8077;Opus
8075;IPACS
8074;Engient
8073;Engient, Inc
8072;G-Boot Games
8071;TAO
8070;Xibalba Studios
8068;Fishlabs Entertainment GmbH
8067;FromSoftware
8066;Talawa Games
8065;Rovio Entertainment Ltd
8064;Brain Candy
8063;Jasper Byrne
8062;Perfect World Shanghai
8061;Pantera Entertainment
8060;Waterlily Games
8059;Imba Entertainment
8058;Joakim Sandberg
8057;3 Sprockets
8056;exDream
8055;ACQUIRE Corp.
8054;Monolith Productions, Inc.
8053;Gaming Minds
8052;RichMakeGame
8051;Punchers Impact
8050;Punchers Impact
8049;Punchers Impact
8048;Ventamatic
8047;CP Software
8046;Kellogg Company
8045;Rauser Advertainment GmbH
8044;i273 LLC
8043;Reverb Triple XP
8042;Zojoi
8041;Droqen's Games
8040;Droqen
8039;Chicken in The Corn
8038;Ivanoff Interactive
8037;Daddy Oak
8036;LaserMédia
8035;Cococucumber
8034;Casual Labs
8033;Loiste Interactive
8032;Super-Ecchi Interactive
8031;Back To Basics Gaming
8030;16bits Nights
8029;Broadsword Interactive
8028;SKH Apps
8027;All Interactive Distributuion
8026;The Stork Burnt Down
8025;Birthday
8024;Monomi Games
8023;TikGames
8022;Unika Games
8021;Daybreak Games
8020;Dark Artz Entertainment
8019;1C-Avalon
8018;Fuel Entertainment
8017;Playbrains
8013;PomPom Games
8012;Hazardous Software Inc.
8011;Rock Hippo Productions
8010;NQ Games
8009;Online Warmongers Group Inc.
8008;RED DUCK Inc.
8007;Mystic Box
8006;Crytek Studios
8005;Immanitas Entertainment
8004;Game Distillery s.r.o.
8003;Kot in Action Creative Artel
8002;Peter Brinson and Kurosh ValaNejad
8001;Cockroach Inc.
8000;Actalogic
7999;UIG
7998;Black Lion Studios
7997;Copenhagen Game Productions
7996;Rockin' Android
7995;Platine Dispositif
7994;Next Dimension Game Adventures Ltd.
7993;NinjaBee.com
7992;AWAR
7991;X1 Software
7990;inner seas
7989;Joshyy
7988;Tomkorp Computer Solutions Inc.
7987;I Sioux Game Productions B.V.
7986;Dmytry Lavrov
7985;React Games
7984;astragon Entertainment GmbH
7983;TML-Studios
7982;PLAY
7981;Red Dot Games
7980;Lunar Giant Studios
7979;Lunar Giant
7978;OneBigGame
7977;Zoë Mode
7976;Source Studio Ltd.
7975;Binary Takeover
7974;Stainless Games Ltd
7973;Vanguard Entertainment Group
7972;Exkee
7971;Vogat Interactive
7970;Gogiii
7969;Gogii
7968;Icehole Games
7967;Dagger Games
7966;Totem Games
7965;Silent Dreams
7964;Wargaming Chicago-Baltimore
7963;Fun Bits Interactive
7962;Technomancy Studios
7961;Pirozhok
7960;Quaint Emerald
7959;CRAZYDIAOND
7958;REDBANA CORPORATION
7957;REDBANA CORPORATION
7956;Gadget Games
7955;Crystal Empire Games
7954;Dream Forge Entertainment, LLC
7953;Makivision Games
7952;Sabi Games
7951;ZoopTEK
7950;Rune Forge
7949;Linksolutions Ltd.
7948;Joju Games
7947;Freeze Tag Inc.
7946;BioWare Corporation
7945;Alawar
7944;Hip Soft
7943;Yullaby
7942;Sarbakan
7941;KatGames
7940;Aliasworlds Entertainment
7939;Citeremis Inc.
7938;3000AD
7937;SaintXi
7936;Unicorn Games Studio
7935;Centauri Production
7934;Sigma Team Inc.
7933;Enlight Software Limited
7932;TrueThought
7931;Boll AG
7930;ArenaNet®
7929;DICE
7928;Three Donkeys LLC
7927;Apus Software
7926;Games Faction
7925;Dark Castle Software
7923;Blue Byte
7922;Silver Sphere Studios
7920;Luc Bernard
7919;Missing Link Games
7918;Crackpot Entertainment
7917;blurredVision
7916;IIchan Eroge Team
7915;2 Chance Projects
7914;Lazy Bear Games
7913;Numinous Games
7912;Red Hook Studios
7911;Denis Novikov
7910;Victor Solodilov
7909;Matt Kap
7908;Awfully Nice Studios
7907;Blake Garner
7906;Scarlet Strings Studios
7905;Gravity Interactive
7904;Phosfiend Systems
7903;My.com
7902;Nintendo EPD
7901;No Goblin
7900;SuperJoeBob
7899;First Touch Games
7898;Anna Anthropy
7897;In Vivo
7896;Hindelid Development
7895;Lydia Neon
7894;axysoft
7893;Dim Bulb Games
7892;Master Creating
7891;Babylon
7890;Merscom
7888;Zemnott
7887;Q Entertainment Inc.
7886;RTL interactive
7885;2DEngine.com
7884;Frogames
7883;Studio4
7882;SPLine
7881;InnoGlow
7880;MicroProse Software, Inc
7879;Joe Williams
7878;Tekitown
7877;Keybol
7876;One Game Studio
7875;Fallen Tree Games
7874;Panzar
7873;Troxit Service
7872;Movingblocks
7871;Daniel Mullins Games
7870;Deepred
7869;Funkitron
7868;Sketchy Logic
7867;Keiji Inafune
7866;Wunderman
7865;Watson Creative
7864;Run Studios
7863;Razorfish
7862;Pixel Smash LTD
7861;Fated Fire
7860;Empowering Media Dentsu
7859;Clatter & Din
7858;Dvorak Hall of the Rudolfinum
7857;Sony Pictures Studios
7856;Hollywood Scoring
7855;Hit-Point Co., Ltd.
7854;SCE Connected Content Group
7853;Jumpsuit Entertainment
7852;Program Power
7851;Freegamer
7850;Malfador Machinations
7849;Soulbound Games
7848;Wicked Fun, inc
7847;Playsaurus
7846;Jason RT Bond
7845;Colin Sanders
7844;Erik Svedäng AB
7843;Johannes Gotlén
7842;Erik Svedäng AB
7841;Johannes Gotlén
7840;Oscar "Ratvader" Rydelius
7839;Tobias Sjögren
7838;El Huervo / Niklas Åkerblad
7837;Erik Svedäng
7836;Spectral Games
7835;Caravel Games
7834;Mikengreg
7833;Untame
7832;Shawn Beck Games
7831;Zeritum
7830;Nekki GmbH
7829;Santa Ragione
7828;Games Hut
7827;GameSpy Arcade
7826;TON-IN-TON Studios
7825;Game Audio Ltd
7824;Lucasfilm Entertainment Company Ltd.
7823;LEGO® Company
7822;Bright & Associates
7821;Cheshire Multimedia Sound
7820;Virtual Casting
7819;UCLA Game Lab
7818;BigBlueCup Community
7817;Game Developer Magazine
7816;PC Gamer
7815;Indie Games Arcade
7814;IndieCade
7813;Independent Games Festival
7812;Scirpiorus
7811;Zlib
7810;Ogg Vorbis
7809;Artbetas Digital Film Library
7808;Budapest Radio Symphony Orchestra
7807;E-Types
7806;Domani
7805;JFCT
7804;infini-inc
7803;Dimension
7802;LDK Studio
7801;VillaSu Music
7800;Rose International
7799;Collabera
7798;Brook Street
7797;Psychotic Psoftware
7796;Lace Games
7795;Battlestate Games
7794;Polarware
7793;Zero Sum Games
7792;Soma Games
7791;McLEAN Simulations
7790;Mandarin Software
7789;SockMonkey Studios
7788;Rezoner
7787;Glass Bottom Games
7786;Adminde Ltd
7785;Exordium Games
7784;Level 9 Computing
7783;Everything Unlimited Ltd.
7782;Enigami
7781;LaCosa Entertainment
7780;Oointah Games
7779;Whale Rock Games
7778;Ska Studios
7777;GameFlow
7776;Pacific Data Images
7775;Little Beast-Lampa Studios
7774;Industrial Light and Magic
7773;iDentify Licensing Management
7772;The Tape Gallery
7771;Hobsons International
7770;EA Mocap
7769;Danjaq
7768;MGM Bussiness Affairs
7767;MGM Consumer Products
7766;Ludifactory
7765;Playsoft
7764;Mayflower Entertainment
7763;DICE Studio
7762;Europa Sound Production
7761;Chase Imagination Limited
7760;Northern Mocap Studios AB
7759;Activision Central Studios
7758;Flarewave Inc.
7757;SomaTone Interactive Inc.
7756;Diesel FX
7755;MRB Productions
7754;Tonproduktion Krauthausen
7753;Junglevision Software
7752;Attractive Action
7751;Griot Studio
7750;West Side
7749;Soytzer Music
7748;The Vocal Suite
7747;WordBox
7746;Sophia Enterprises
7745;Arnis Sound Technologies
7744;Toon Platoon Casting
7743;HyperDuck SoundWorks
7742;Ioca Trans
7741;Evocati
7740;Warner Bros. Sound Department
7739;The Actor's Group
7738;Topo Swope Talent
7737;The HIT Network
7736;Lifelike Studios
7735;L2P
7734;Virtual Mix
7733;Abaira Publicidad
7732;Betafix Services
7731;Studio Florian Cinevivù
7730;Native Prime
7729;Figs
7728;Blackmeal
7727;Lancarse
7726;SUKEBAN
7725;Unfinished Pixel
7724;Channel 4
7723;Littleloud
7722;Channel 4
7721;Porpentine
7720;Merritt Kopas
7719;Bankroll Studios
7718;Perfect Square Studios
7717;Escalation Studios
7716;Neople
7715;Alligator Pit
7714;Scirra
7713;Badland Studio
7712;Radial Games
7711;Radial Games Corp
7710;Ascaron
7709;Games Foundry
7708;Games Foundry
7707;KADOKAWA
7706;Lever Games
7705;No More Room in Hell Team
7704;XSEED - duplicate
7703;ioneo
7701;Dovetail Games
7700;Code Mystics
7699;iPi Soft
7698;iPi Soft
7697;Tuna
7696;Rudolf Kremers & Alex May
7695;SMP
7694;Xavi Canal, Ben Palgi
7693;Butterscotch Shenanigans
7692;Desunoya
7691;Simutronics
7690;Phigames
7689;Thunder Mountain
7688;Luigi Di Guida
7687;Mathieu Renaudat
7686;Void Majestherion
7685;Luigi Di Guida
7684;Mathieu Renaudat
7683;Void Majestherion
7682;Nicolò Azzolini
7681;Davide Caio
7680;CyberCoconut
7679;Giulia Airoldi
7678;Fabio Ferrara
7677;Giulia Airoldi
7676;Chubby Pixel
7675;Localsoft Audio
7674;Shepperton Studios
7673;Bob & Barn
7672;Vertical Slice
7671;Long Mountain
7670;Leading Light Conceptual Design
7669;The Hit Factory
7668;Quad Recording Studios
7667;Driftwood Productions
7666;Studio X Labs
7665;Bardel Entertainment
7664;Def Jam Records
7663;Dreamworks
7662;Ignited LLC
7661;Clean Cuts Music and Sound Design
7660;Thierry Words of Magic
7659;Ignite Productions
7658;Pixelfaunts Inc.
7657;Renault Merchandising
7656;Glass Egg
7655;Stick Man Studios
7654;Codemasters KL
7653;EDS
7652;DAS Team
7651;Super Gazole
7650;Carburant
7649;Visual Link
7648;Alerte Orange
7647;Atari Interactive
7646;Heavy Melody Music & Sound Design
7645;Vienna Symphonic Libary
7644;SOWAT 3BDC
7643;Prelight
7642;LTR Production
7641;MZone Studio
7640;ATDI
7639;Securom
7638;Smack Down Productions
7637;Pinnacle Software
7636;Kiz Studios
7634;Lethal Sounds
7633;Bill Corkey Productions
7632;Stealth Studios Inc.
7631;Chaosium Inc
7628;Doctor Entertainment AB
7627;Cubed Productions LLC
7626;O'Henry Sound Studios
7625;Scorpio Sound
7624;BitSits Games
7623;Penny Arcade, Inc.
7622;Webzen
7621;Cloud 9 Studio
7620;Turtle Cream
7619;Illwinter Game Design
7617;Yeti Trunk
7616;Smudged Cat Games Ltd
7615;Jet Set Games
7614;Burut CT
7613;Cyanide
7612;Skywalker Symphony Chorus
7611;Southend
7610;ExDream GmbH
7609;Big Robot Ltd
7608;Attitude Studios
7607;Digital Reality Software & Playbox
7606;Ino-Co Plus
7605;Golgoth Studio
7604;Vblank Entertainment, Inc.
7603;Dancing Dots
7602;Hidden Gems
7601;Room 222 Studios
7600;Absinthe Pictures
7599;CineSpark Motion Media
7598;Athenaeum Productions
7597;Unalis Corporation
7596;The Castle
7595;Pyraponic Industries
7594;Sherer Design Associates
7593;Kinetic Arts
7592;Mega64
7591;5DI Media Services
7590;VMC Hyderabad
7589;MTTW S.L.
7588;Mythos Studios
7587;Incognito Stunt-Crew
7586;Cameo Production
7585;CTS Studio
7584;Westcliff-on Sea
7583;Imperal Studios
7582;London Metropolitan Orchestre
7581;Flying Dutchman Studios
7580;Fil Cartoons
7579;Wombat
7578;Hydrogames
7577;Psytec Games
7576;Juggernaut Games
7575;Hammer Glass Studio
7574;Media Rings
7573;Japan Art Media
7572;Code Headquarters LLC
7571;Virtual Basement LLC
7570;Outerminds
7569;Down to the Wire
7568;Locked Door Puzzle
7567;Bootsnake Games
7566;Hassey Enterprises, Inc.
7565;Charlie's Games
7564;RC Knight
7563;Stardock Entertainment
7562;Two Tribes
7561;Interplay Entertainment Corp.
7560;Olde Sküül
7559;TURBO TAPE GAMES
7558;Gamersfirst
7557;Reloaded Games
7556;Total Eclipse P.C.
7555;Total Eclipse
7554;Pom Pom Games
7553;PomPom
7552;Pixelante Game Studios
7551;Twisted Pixel Games
7550;Geoff Keighley
7549;Jason Rohrer
7548;Vanguard Games
7547;Michael Brough
7546;Pilgway
7545;Nevercenter Ltd. Co.
7543;Bedlam Games
7542;Zeroscale
7541;Krystian Majewski
7540;Fire Hose Games
7539;Diamond Interactive
7538;Colibri Games
7537;Straandlooper
7536;OtherSide Games
7535;subLOGIC
7534;WXP Games, LLC
7533;Bacon Wrapped Games
7532;Red Redemption
7531;1C:InoCo
7530;StarWraith 3D Games LLC
7529;Team17 Software Ltd.
7528;Bohemia Interactive
7527;Hitbox Team
7526;Secret Exit Ltd.
7525;YeaBoing
7524;4sdk
7523;Brawsome
7522;iFun4All
7521;TheWgames
7520;Kreatoriet AB
7519;Nicklas Nygren
7518;TaleWorlds Entertainment
7517;Namco Networks America, Inc.
7516;Virtual Prophecy Entertainment
7515;Dust Devil Studios Inc.
7514;Ntronium Games
7513;Muzzy Lane Software
7512;Dedication Games
7511;Nemesys Games
7510;Cadenza Interactive
7509;Signo & Arte
7508;KTX Software
7507;Instinct Software Ltd.
7506;Dark Water Studios Ltd
7505;LoadComplete
7504;Trinoteam
7503;Independent Programmist Group
7502;Interplay Inc.
7501;Oasis Games
7500;4 Head Studios
7497;Vogster Entertainment
7496;Enlight Software Limited, PerspectX
7495;iWin
7494;Awem Studio
7493;Vectorpark, Inc.
7492;Absolutist Ltd.
7491;Big Splash Games, LLC
7490;Chaos Concept
7489;Frima
7488;Power of 2
7487;Actual Screenshots
7486;Game Factory Interactive
7484;Invent4 Entertainment
7483;Gunnar Games, Inc.
7482;Revolution Software Ltd
7481;Ascaron Entertainment ltd.
7480;Brightside Games
7478;Black Jacket Studios
7477;Slam Dunk Studios
7476;Thinking Studios
7475;Hemisphere Games
7474;DnS Development
7473;Llamasoft LTD
7472;Kloonigames
7471;Paleo Entertainment
7470;Cyberlore
7468;Mindstorm Studios
7466;Paradox Development Studio
7465;Proper Games
7464;Candella Systems Ltd
7463;Eipix
7462;Volition
7461;Perpetual FX Creative
7460;Bounce Entertainment
7459;Bounce Entertainment
7458;Strawdog Studios Ltd
7457;Brian Cronin
7456;Inventive Dingo
7455;Octoshark Studios
7454;Maxis™
7453;Tilted Mill Entertainment, Inc.
7452;Miniclip.com
7451;Redlynx Ltd
7450;Last Day of Work
7449;Slam
7448;Dejobaan Games, LLC
7447;TJ Townsend
7446;EasyTech
7445;Koei Tecmo Europe
7444;Crow Crows Crows
7442;Codemasters Studios
7441;Virtual Playground
7440;Gamebryo
7439;D3Publisher of America, Inc.
7438;Kalypso Media Digital
7437;Technetium Games
7436;KDV Games
7435;Parallax Arts Studio
7434;Electronic Paradise
7433;Behaviour Santiago
7432;Retroism
7430;Goodhustle Studios
7429;PopTop
7428;Cyanide Studios
7427;R C Knight
7425;Mithis Games
7424;Lucasfilm
7423;Unknown Worlds
7422;Naked Sky Entertainment
7421;Rebellion
7420;KnightSoft Software
7419;Imagos Softworks
7418;Retro64, Inc.
7417;PopCap Games, Inc.
7416;Nordic Games Group
7415;Iocaine Studios
7413;Frontier
7412;Elephant Games
7411;Outerlight Ltd.
7410;RavenSoft / id Software
7409;Reality Pump Studios
7408;Design Design
7407;Plastic Studios
7406;Jaybot7
7405;Electric Dreams Software
7404;Cobra Soft
7403;Turcan Research
7402;Legend Software
7401;G.L.L Software S.A
7400;Amaranth Games
7399;Stately Snail
7398;Videocult
7397;White Rabbit
7396;Stormcloud Games
7395;FrameLineNetwork
7394;Raspina Games
7393;Philips
7392;Philips
7391;Klearwing
7390;Siddharth Upendra Kumar Rai
7389;ARCgames
7388;stary3d
7387;Space Orange Studios
7386;Blue Moon Studio
7385;Deadbreed AB
7384;Tiger Style
7383;Team Flow
7382;Rooster Teeth Games
7381;PearUp Media
7380;Harmonics International
7379;SoundDrive
7378;Spacewalker
7377;Grandfunk Inc.
7376;Remax
7375;Production Ace
7374;Mit Gathering
7373;KeKKe Corporation
7372;Casting Office Yoshikawa
7371;L.C. Sound Services
7370;Akatuki Design
7369;IJO Inc.
7368;Sora Technology Corporation
7367;Garyu Corporation
7366;Zepher Inc.
7365;TSP Inc.
7364;Syncretic Media
7363;Big Fighter Project
7362;Alpha Stunts
7361;Bean Pod Corp.
7360;Sawano
7359;Unicon Products Inc.
7358;Warner Music Recording Studio
7357;Sound Inn
7356;TEAM Entertainment
7355;Arquebuse
7354;Image AspectZ
7353;Wild Brain
7352;Robot
7351;Art Quest
7350;Churoku Service
7349;304000 Medienkreatioen
7348;Team57
7347;Genuin Philharmonic Choir
7346;Staatskapelle Halle
7345;DLM Consulting
7344;Mosaik Studios
7343;iBeta
7342;Ulysses Games
7341;Virgin Lands
7340;Try2 Games
7339;Luedke Productions
7338;ELIGAME Studio
7337;KARAKTER
7336;Trinigy GmbH
7335;BVT Games Fund III Dynamic GmbH & Co. KG
7334;Attaction
7333;RC Productions
7332;Stöckel GmbH
7331;Filmakademie Baden-Württemberg
7330;DivX
7329;BLT & Associates
7328;Advantage Audio
7327;Perceptive Sound Design
7326;Petrified Productions
7325;Atrophy Studios
7324;Wavegroup Sound
7323;Icon Art
7322;The Blade Runner Partnership
7321;Big Wheels Studio
7320;Super Awesome Hyper Dimensional Mega Team
7319;Star Maid Games
7318;Virus Studios
7317;Uni-Digital
7316;Nuke Digital & Technology
7315;The Monk Studio Company
7314;Kalloc Studios
7313;FLY Films
7312;Industrial Arts
7311;Robotic Dream Studios
7310;EPK
7309;Glass Eye Pix
7308;Tokyo Itoi Shigesato Office
7307;Digifusion Inc.
7306;Nova
7305;Mix Core Inc.
7304;Sakuratei Motion Capture
7303;Hue Forest Entertainmen
7302;Michaelsoft Inc.
7301;Arsys Software
7300;Pinkapp games
7299;Ink Stains Games
7298;Freehold Games
7297;MuHa Games
7296;Forte Music Studios
7295;Outpost San Francisco
7294;Poolside Studios
7293;American Zoetrope
7292;Technologies
7291;Litigation
7290;On Time/Off Line
7289;Varitel San Francisco
7288;Monaco Labs
7287;Steadi Systems
7286;Cinerents West
7285;Rosalyn Catering
7284;Animal Arts
7283;Centennia
7282;Associated Production Music
7281;Red Earth Recording Studios
7280;Tic Toc Games
7279;Benjamin Davis
7278;Alan Hazelden
7277;peakvox
7276;The Deep End Games
7275;The Hidden
7274;Supervision
7273;Phoenix Game Studio
7272;Screen 7 Entertainment
7271;Leisure Genius
7270;BOMS Computer Games
7269;Intelek
7268;Global Software
7267;Acid Software
7266;EAS Procovision
7265;Defcom
7264;Ascon
7263;Team Cherry
7262;Sterling Silver Software
7261;Guerrilla Cambridge
7260;Night School Studio
7259;Magic Pants
7258;Electrocoin
7257;Dumb and Fat Games
7256;Valhalla Cats
7255;Golden Goblins
7254;Impulze
7253;The Edge
7252;Black Maple Games
7251;Dekovir Entertainment
7250;Naiad Entertainment
7249;Electric Image
7248;Red House Studios
7247;Macromedia
7246;Adobe Systems
7245;Bay Area Sound
7244;DQ Entertainment International
7243;Tumblehead-Animation Studios
7242;Six Shooter Games
7241;Orange Studio
7240;Golden VizComm
7239;Red Hill Studios
7238;New Pencil Inc.
7237;Terramarque
7236;Brad Fregger
7235;Cheyenne Mountain Entertainment
7234;Firesky
7233;TAG
7232;Mana Games
7231;Iridium Studios
7230;Imagos Studios
7229;Knockout Games
7228;Axion Studios
7227;Expat
7226;Freetype
7225;Allinthegame Ltd.
1119;Monolith Soft
1118;Torn Banner Studios
1117;Lace Mamba Global
1116;Nimbly Games
1115;Imotion
1114;Ludosity Interactive
1113;Tequila Works
1112;Square Product Development Division 2
1111;Trapdoor
1110;EA Partners
1109;Stunlock Studios
1108;Two Tribes B.V.
1107;Stern
1106;Compu-Games A/S
1105;Artic
1104;Mimimi Productions
1103;Nintendo EAD Group No.1
1102;Mobile & Game Studio, Inc.
1101;Meadowhill Interactive
1100;ND Cube
1099;Mercenary Technology
1098;Probe Software
1097;Shiro Games
1096;Amusement Visions
1095;Genius Sonority
1094;Pax Softnica
1093;Chunsoft
1092;AIM Productions
1091;Real World Software
1090;Grandslam Video Ltd.
1089;Trecision S.p.A.
1088;Microtime
1087;MECC
1086;Telarium
1085;Microdeal
1084;Millennium Interactive Ltd.
1083;PowerVision
1082;Guild Software
1081;Adventure International
1080;Castle Technologies
1079;Topologika Software, Inc.
1078;Knowledge Adventure, Inc.
1077;IntelliCreations, Inc
1076;Datasoft, Inc.
1075;Nintendo EAD HAL Labratory
1074;The Pokémon Company
1073;dupe - Gamefreak
1072;CS1 Team
1071;Critical Studios
1070;Aqua Pacific
1069;SIMS Co., Ltd
1068;Zeal Game Studio
1067;Magnetic Scrolls
1066;Pandora
1065;Realmforge Studios
1064;Apeiron Studios
1063;Semi Secret Software
1062;Ivory Tower
1061;Distractionware
1060;Vanillaware
1059;Yuke's Media Creations
1058;Xicat Interactive
1057;Egmont Interactive
1056;Piranha Bytes
1055;EA Casual Entertainment Label
1054;Next level games
1053;Spike
1052;Valcon Games
1051;Hothead Games
1050;Mode 7
1049;ITT Family Games
1048;Nintendo EAD Group No. 4
1047;Leaping Lizard
1046;Stormfront Studios
1045;Viacom New Media
1044;Spectrum HoloByte, Inc.
1042;21st Century Entertainment
1041;Canal+Multimédia
1040;Réunion des Musées Nationaux
1039;Entertainment Software Partners
1038;InterWeave Entertainment
1037;Philips Interactive Media, Inc.
1036;VDI Video Direct International
1035;Gem International Corp.
1034;Home Vision
1033;SCE London Studio
1032;Dynabyte
1031;Core Design
1030;Bluepoint Games
1029;Softgold Computerspiele GmbH
1028;Revistronic
1027;Distinctive Software, Inc.
1025;Good-Feel
1024;Wizards of the Coast LLC
1023;Wizards of the Coast LLC
1022;Turn 10 Studios
1021;WayForward Technologies
1020;Electric Dreams Inc.
1019;GameTek, Inc.
1018;Gaijin Entertainment
